iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled
NIU,Niue,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
NIU,Niue,cows,non-dairy,All systems,milk,0,rate gf with global mean
NIU,Niue,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
NIU,Niue,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
NIU,Niue,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
NIU,Niue,goats,non-dairy,All systems,milk,0,rate gf with global mean
NIU,Niue,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
NIU,Niue,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
NIU,Niue,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
NIU,Niue,sheep,non-dairy,All systems,milk,0,rate gf with global mean
NIU,Niue,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
NFK,Norfolk Island,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
NFK,Norfolk Island,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
NFK,Norfolk Island,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
NFK,Norfolk Island,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
NFK,Norfolk Island,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
NFK,Norfolk Island,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
NFK,Norfolk Island,cows,non-dairy,All systems,milk,0,rate gf with global mean
NFK,Norfolk Island,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
NFK,Norfolk Island,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
NFK,Norfolk Island,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
NFK,Norfolk Island,goats,non-dairy,All systems,milk,0,rate gf with global mean
NFK,Norfolk Island,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
NFK,Norfolk Island,sheep,dairy,All systems,milk,0,NA
NFK,Norfolk Island,sheep,dairy,All systems,meat,0,NA
NFK,Norfolk Island,sheep,non-dairy,All systems,milk,0,NA
NFK,Norfolk Island,sheep,non-dairy,All systems,meat,0.01590057710898543,NA
PRK,North Korea,buffaloes,dairy,All systems,milk,0,NA
PRK,North Korea,buffaloes,dairy,All systems,meat,0,NA
PRK,North Korea,buffaloes,non-dairy,All systems,milk,0,NA
PRK,North Korea,buffaloes,non-dairy,All systems,meat,0.01936820021969543,NA
PRK,North Korea,cows,dairy,All systems,milk,0.7655278662457504,NA
PRK,North Korea,cows,dairy,All systems,meat,0.024607996420572053,NA
PRK,North Korea,cows,non-dairy,All systems,milk,0,NA
PRK,North Korea,cows,non-dairy,All systems,meat,0.024912464422120407,NA
PRK,North Korea,goats,dairy,All systems,milk,0,NA
PRK,North Korea,goats,dairy,All systems,meat,0,NA
PRK,North Korea,goats,non-dairy,All systems,milk,0,NA
PRK,North Korea,goats,non-dairy,All systems,meat,0.009058493964984215,NA
PRK,North Korea,sheep,dairy,All systems,milk,0,NA
PRK,North Korea,sheep,dairy,All systems,meat,0,NA
PRK,North Korea,sheep,non-dairy,All systems,milk,0,NA
PRK,North Korea,sheep,non-dairy,All systems,meat,0.0035155108896183975,NA
MNP,Northern Mariana Islands,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
MNP,Northern Mariana Islands,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
MNP,Northern Mariana Islands,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
MNP,Northern Mariana Islands,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
MNP,Northern Mariana Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
MNP,Northern Mariana Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
MNP,Northern Mariana Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean
MNP,Northern Mariana Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
MNP,Northern Mariana Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
MNP,Northern Mariana Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
MNP,Northern Mariana Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean
MNP,Northern Mariana Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
MNP,Northern Mariana Islands,sheep,dairy,All systems,milk,0,NA
MNP,Northern Mariana Islands,sheep,dairy,All systems,meat,0,NA
MNP,Northern Mariana Islands,sheep,non-dairy,All systems,milk,0,NA
MNP,Northern Mariana Islands,sheep,non-dairy,All systems,meat,0.015900736226555977,NA
NOR,Norway,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
NOR,Norway,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
NOR,Norway,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
NOR,Norway,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
NOR,Norway,cows,dairy,All systems,milk,2.2505690882577656,NA
NOR,Norway,cows,dairy,All systems,meat,0.08835246837201866,NA
NOR,Norway,cows,non-dairy,All systems,milk,0,NA
NOR,Norway,cows,non-dairy,All systems,meat,0.09673925005869785,NA
NOR,Norway,goats,dairy,All systems,milk,0.27225698296314704,NA
NOR,Norway,goats,dairy,All systems,meat,0.010916747462082113,NA
NOR,Norway,goats,non-dairy,All systems,milk,0,NA
NOR,Norway,goats,non-dairy,All systems,meat,0,NA
NOR,Norway,sheep,dairy,All systems,milk,0,NA
NOR,Norway,sheep,dairy,All systems,meat,0,NA
NOR,Norway,sheep,non-dairy,All systems,milk,0,NA
NOR,Norway,sheep,non-dairy,All systems,meat,0.011963070733929784,NA
OMN,Oman,buffaloes,dairy,All systems,milk,0,NA
OMN,Oman,buffaloes,dairy,All systems,meat,0,NA
OMN,Oman,buffaloes,non-dairy,All systems,milk,0,NA
OMN,Oman,buffaloes,non-dairy,All systems,meat,0.03756419294108157,NA
OMN,Oman,cows,dairy,All systems,milk,0.175738377277528,NA
OMN,Oman,cows,dairy,All systems,meat,0.023056602071696124,NA
OMN,Oman,cows,non-dairy,All systems,milk,0,NA
OMN,Oman,cows,non-dairy,All systems,meat,0,NA
OMN,Oman,goats,dairy,All systems,milk,0.03972066221496907,NA
OMN,Oman,goats,dairy,All systems,meat,0.010039803358086049,NA
OMN,Oman,goats,non-dairy,All systems,milk,0,NA
OMN,Oman,goats,non-dairy,All systems,meat,0,NA
OMN,Oman,sheep,dairy,All systems,milk,0.006250582292493694,NA
OMN,Oman,sheep,dairy,All systems,meat,0.005868015796843637,NA
OMN,Oman,sheep,non-dairy,All systems,milk,0,NA
OMN,Oman,sheep,non-dairy,All systems,meat,0,NA
PAK,Pakistan,buffaloes,dairy,All systems,milk,0.19145683352040518,NA
PAK,Pakistan,buffaloes,dairy,All systems,meat,0.006437998312186964,NA
PAK,Pakistan,buffaloes,non-dairy,All systems,milk,0,NA
PAK,Pakistan,buffaloes,non-dairy,All systems,meat,0.029003982191400313,NA
PAK,Pakistan,cows,dairy,All systems,milk,0.4016361371175151,NA
PAK,Pakistan,cows,dairy,All systems,meat,0.027331421921007924,NA
PAK,Pakistan,cows,non-dairy,All systems,milk,0,NA
PAK,Pakistan,cows,non-dairy,All systems,meat,0.027909632505855018,NA
PAK,Pakistan,goats,dairy,All systems,milk,0.051621652280298296,NA
PAK,Pakistan,goats,dairy,All systems,meat,0.004833186109446022,NA
PAK,Pakistan,goats,non-dairy,All systems,milk,0,NA
PAK,Pakistan,goats,non-dairy,All systems,meat,0.004833186122978321,NA
PAK,Pakistan,sheep,dairy,All systems,milk,0.02381350216555003,NA
PAK,Pakistan,sheep,dairy,All systems,meat,0.005037385884616665,NA
PAK,Pakistan,sheep,non-dairy,All systems,milk,0,NA
PAK,Pakistan,sheep,non-dairy,All systems,meat,0.005037384307337491,NA
PLW,Palau,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PLW,Palau,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PLW,Palau,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PLW,Palau,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PLW,Palau,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
PLW,Palau,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
PLW,Palau,cows,non-dairy,All systems,milk,0,rate gf with global mean
PLW,Palau,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
PLW,Palau,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
PLW,Palau,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
PLW,Palau,goats,non-dairy,All systems,milk,0,rate gf with global mean
PLW,Palau,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
PLW,Palau,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
PLW,Palau,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
PLW,Palau,sheep,non-dairy,All systems,milk,0,rate gf with global mean
PLW,Palau,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
PSE,Palestinian Territories,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PSE,Palestinian Territories,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PSE,Palestinian Territories,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PSE,Palestinian Territories,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PSE,Palestinian Territories,cows,dairy,All systems,milk,1.6917299515067366,NA
PSE,Palestinian Territories,cows,dairy,All systems,meat,0.02853289096896525,NA
PSE,Palestinian Territories,cows,non-dairy,All systems,milk,0,NA
PSE,Palestinian Territories,cows,non-dairy,All systems,meat,0,NA
PSE,Palestinian Territories,goats,dairy,All systems,milk,0.043331686039727986,NA
PSE,Palestinian Territories,goats,dairy,All systems,meat,0.0100398147479285,NA
PSE,Palestinian Territories,goats,non-dairy,All systems,milk,0,NA
PSE,Palestinian Territories,goats,non-dairy,All systems,meat,0,NA
PSE,Palestinian Territories,sheep,dairy,All systems,milk,0.05208819078928693,NA
PSE,Palestinian Territories,sheep,dairy,All systems,meat,0.005868016333831289,NA
PSE,Palestinian Territories,sheep,non-dairy,All systems,milk,0,NA
PSE,Palestinian Territories,sheep,non-dairy,All systems,meat,0,NA
PAN,Panama,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PAN,Panama,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PAN,Panama,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PAN,Panama,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PAN,Panama,cows,dairy,All systems,milk,0.47189992418656423,NA
PAN,Panama,cows,dairy,All systems,meat,0.05569880662711195,NA
PAN,Panama,cows,non-dairy,All systems,milk,0,NA
PAN,Panama,cows,non-dairy,All systems,meat,0.04817722036391436,NA
PAN,Panama,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
PAN,Panama,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
PAN,Panama,goats,non-dairy,All systems,milk,0,rate gf with global mean
PAN,Panama,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
PAN,Panama,sheep,dairy,All systems,milk,0,NA
PAN,Panama,sheep,dairy,All systems,meat,0,NA
PAN,Panama,sheep,non-dairy,All systems,milk,0,NA
PAN,Panama,sheep,non-dairy,All systems,meat,0.01249120390300173,NA
PNG,Papua New Guinea,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PNG,Papua New Guinea,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PNG,Papua New Guinea,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PNG,Papua New Guinea,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PNG,Papua New Guinea,cows,dairy,All systems,milk,0,NA
PNG,Papua New Guinea,cows,dairy,All systems,meat,0,NA
PNG,Papua New Guinea,cows,non-dairy,All systems,milk,0,NA
PNG,Papua New Guinea,cows,non-dairy,All systems,meat,0.07028625189138547,NA
PNG,Papua New Guinea,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
PNG,Papua New Guinea,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
PNG,Papua New Guinea,goats,non-dairy,All systems,milk,0,rate gf with global mean
PNG,Papua New Guinea,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
PNG,Papua New Guinea,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
PNG,Papua New Guinea,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
PNG,Papua New Guinea,sheep,non-dairy,All systems,milk,0,rate gf with global mean
PNG,Papua New Guinea,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
PRY,Paraguay,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PRY,Paraguay,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PRY,Paraguay,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PRY,Paraguay,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PRY,Paraguay,cows,dairy,All systems,milk,0.947724209598264,NA
PRY,Paraguay,cows,dairy,All systems,meat,0.056756146952537355,NA
PRY,Paraguay,cows,non-dairy,All systems,milk,0,NA
PRY,Paraguay,cows,non-dairy,All systems,meat,0.030404014259416898,NA
PRY,Paraguay,goats,dairy,All systems,milk,0,NA
PRY,Paraguay,goats,dairy,All systems,meat,0,NA
PRY,Paraguay,goats,non-dairy,All systems,milk,0,NA
PRY,Paraguay,goats,non-dairy,All systems,meat,0.007334266100388894,NA
PRY,Paraguay,sheep,dairy,All systems,milk,0,NA
PRY,Paraguay,sheep,dairy,All systems,meat,0,NA
PRY,Paraguay,sheep,non-dairy,All systems,milk,0,NA
PRY,Paraguay,sheep,non-dairy,All systems,meat,0.007213788048519077,NA
PER,Peru,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PER,Peru,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PER,Peru,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PER,Peru,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PER,Peru,cows,dairy,All systems,milk,0.8545931904493321,NA
PER,Peru,cows,dairy,All systems,meat,0.057796118314427505,NA
PER,Peru,cows,non-dairy,All systems,milk,0,NA
PER,Peru,cows,non-dairy,All systems,meat,0.03241715385114893,NA
PER,Peru,goats,dairy,All systems,milk,0.03447822239443602,NA
PER,Peru,goats,dairy,All systems,meat,0.007510349182206146,NA
PER,Peru,goats,non-dairy,All systems,milk,0,NA
PER,Peru,goats,non-dairy,All systems,meat,0.007510353257688621,NA
PER,Peru,sheep,dairy,All systems,milk,0,NA
PER,Peru,sheep,dairy,All systems,meat,0,NA
PER,Peru,sheep,non-dairy,All systems,milk,0,NA
PER,Peru,sheep,non-dairy,All systems,meat,0.005568842029590086,NA
PHL,Philippines,buffaloes,dairy,All systems,milk,0,NA
PHL,Philippines,buffaloes,dairy,All systems,meat,0,NA
PHL,Philippines,buffaloes,non-dairy,All systems,milk,0,NA
PHL,Philippines,buffaloes,non-dairy,All systems,meat,0.01936819658402591,NA
PHL,Philippines,cows,dairy,All systems,milk,0.9329518016650973,NA
PHL,Philippines,cows,dairy,All systems,meat,0.015220619168418454,NA
PHL,Philippines,cows,non-dairy,All systems,milk,0,NA
PHL,Philippines,cows,non-dairy,All systems,meat,0.0274067282576659,NA
PHL,Philippines,goats,dairy,All systems,milk,0,NA
PHL,Philippines,goats,dairy,All systems,meat,0,NA
PHL,Philippines,goats,non-dairy,All systems,milk,0,NA
PHL,Philippines,goats,non-dairy,All systems,meat,0.006327580385483795,NA
PHL,Philippines,sheep,dairy,All systems,milk,0,NA
PHL,Philippines,sheep,dairy,All systems,meat,0,NA
PHL,Philippines,sheep,non-dairy,All systems,milk,0,NA
PHL,Philippines,sheep,non-dairy,All systems,meat,0.003945222655684168,NA
PCN,Pitcairn Islands,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PCN,Pitcairn Islands,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
PCN,Pitcairn Islands,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
PCN,Pitcairn Islands,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
PCN,Pitcairn Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
PCN,Pitcairn Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
PCN,Pitcairn Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean
PCN,Pitcairn Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
PCN,Pitcairn Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
PCN,Pitcairn Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
PCN,Pitcairn Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean
PCN,Pitcairn Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
PCN,Pitcairn Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
PCN,Pitcairn Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
PCN,Pitcairn Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean
PCN,Pitcairn Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
POL,Poland,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
POL,Poland,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
POL,Poland,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
POL,Poland,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
POL,Poland,cows,dairy,All systems,milk,1.6952298311405258,NA
POL,Poland,cows,dairy,All systems,meat,0.07941916397762822,NA
POL,Poland,cows,non-dairy,All systems,milk,0,NA
POL,Poland,cows,non-dairy,All systems,meat,0,NA
POL,Poland,goats,dairy,All systems,milk,0.09473028570421296,NA
POL,Poland,goats,dairy,All systems,meat,0.012335739941922618,NA
POL,Poland,goats,non-dairy,All systems,milk,0,NA
POL,Poland,goats,non-dairy,All systems,meat,0,NA
POL,Poland,sheep,dairy,All systems,milk,0.015000398940363764,NA
POL,Poland,sheep,dairy,All systems,meat,0.008328060593063515,NA
POL,Poland,sheep,non-dairy,All systems,milk,0,NA
POL,Poland,sheep,non-dairy,All systems,meat,0.008328019987907331,NA
PRT,Portugal,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
PRT,Portugal,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
