Country,Species,Production_system,Variable,Unit,Value,iso3c
Congo - Brazzaville,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,12929176.239955503,COG
Congo - Brazzaville,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,1697600.8403061572,COG
Congo - Brazzaville,Pigs,All systems,HERD: total number of animals,heads/year,148135.16756121579,COG
Congo - Brazzaville,Pigs,All systems,HERD: adult females,heads/year,14981,COG
Congo - Brazzaville,Pigs,All systems,HERD: adult males,heads/year,832,COG
Congo - Brazzaville,Pigs,All systems,HERD: replacement females,heads/year,3349.566845047916,COG
Congo - Brazzaville,Pigs,All systems,HERD: replacement males,heads/year,248.01923957424384,COG
Congo - Brazzaville,Pigs,All systems,HERD: fattening animals,heads/year,128724.58147659362,COG
Congo - Brazzaville,Pigs,All systems,INTAKE: Total intake,kg DM/year,10380523.822635544,COG
Congo - Brazzaville,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,630240.3115248412,COG
Congo - Brazzaville,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,6126898.621823932,COG
Congo - Brazzaville,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,3522369.1336823273,COG
Congo - Brazzaville,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,101015.75560444381,COG
Congo - Brazzaville,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,30.92347299543941,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,14678293.419344328,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,271833.40895854356,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,11924336.911373645,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,2482123.0990121397,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,438316.72144013946,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,16295.642010774109,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,250105.4705977695,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,188345.25824249064,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1184435.4076982914,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,10551556.245432863,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,2027510.7355612263,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,21727.93836077402,COG
Congo - Brazzaville,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,2386185.792918671,COG
Congo - Brazzaville,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,313306.1946102215,COG
Congo - Brazzaville,Pigs,Backyard,HERD: total number of animals,heads/year,58664.07269392319,COG
Congo - Brazzaville,Pigs,Backyard,HERD: adult females,heads/year,6905,COG
Congo - Brazzaville,Pigs,Backyard,HERD: adult males,heads/year,460,COG
Congo - Brazzaville,Pigs,Backyard,HERD: replacement females,heads/year,861.2188826317135,COG
Congo - Brazzaville,Pigs,Backyard,HERD: replacement males,heads/year,56.32322491241385,COG
Congo - Brazzaville,Pigs,Backyard,HERD: fattening animals,heads/year,50381.53058637906,COG
Congo - Brazzaville,Pigs,Backyard,INTAKE: Total intake,kg DM/year,3151201.557624207,COG
Congo - Brazzaville,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,630240.3115248412,COG
Congo - Brazzaville,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,1156802.3307892922,COG
Congo - Brazzaville,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1363528.6749985483,COG
Congo - Brazzaville,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,630.2403115248413,COG
Congo - Brazzaville,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,46.84967508416272,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,18259868.55909431,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,7465956.671707704,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,4091565.21903109,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,6702346.668355515,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,1164673.9507934172,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,48103.04884203685,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,6454929.955790961,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,686034.737787211,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,758061.1343738253,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1500801.4560551085,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,1832702.6286021564,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,5489569.668720061,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,307095.73255006206,COG
Congo - Brazzaville,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,17896.24557946859,COG
Congo - Brazzaville,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,4516113.713971502,COG
Congo - Brazzaville,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,592965.7306444581,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: total number of animals,heads/year,56045.44719323301,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: adult females,heads/year,4885,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: adult males,heads/year,244,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: replacement females,heads/year,1739.8978348553549,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: replacement males,heads/year,84.88939049724328,COG
Congo - Brazzaville,Pigs,Intermediate,HERD: fattening animals,heads/year,49091.65996788041,COG
Congo - Brazzaville,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,4420093.000730779,COG
Congo - Brazzaville,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,COG
Congo - Brazzaville,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,2750805.172252998,COG
Congo - Brazzaville,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1625086.8984704728,COG
Congo - Brazzaville,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,44200.93000730778,COG
Congo - Brazzaville,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,30.794138034332565,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,19557551.76380407,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,11379467.860172993,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,2322613.3844578452,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,5855470.519173233,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,739483.2434410434,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,33964.29275155751,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,7762315.437112999,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,1663223.0277468362,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1195778.6979440076,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,1126834.6865138374,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,5082022.982980632,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,1944672.22586908,COG
Congo - Brazzaville,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,9257.169444077244,COG
Congo - Brazzaville,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,6026876.7330653295,COG
Congo - Brazzaville,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,791328.9150514778,COG
Congo - Brazzaville,Pigs,Industrial,HERD: total number of animals,heads/year,33425.64767405958,COG
Congo - Brazzaville,Pigs,Industrial,HERD: adult females,heads/year,3191,COG
Congo - Brazzaville,Pigs,Industrial,HERD: adult males,heads/year,128,COG
Congo - Brazzaville,Pigs,Industrial,HERD: replacement females,heads/year,748.4501275608479,COG
Congo - Brazzaville,Pigs,Industrial,HERD: replacement males,heads/year,106.80662416458671,COG
Congo - Brazzaville,Pigs,Industrial,HERD: fattening animals,heads/year,29251.39092233415,COG
Congo - Brazzaville,Pigs,Industrial,INTAKE: Total intake,kg DM/year,2809229.264280559,COG
Congo - Brazzaville,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,COG
Congo - Brazzaville,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,2219291.1187816416,COG
Congo - Brazzaville,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,533753.5602133062,COG
Congo - Brazzaville,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,56184.58528561118,COG
Congo - Brazzaville,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,24.71482008531409,COG
Cook Islands,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,90205229.28826356,COK
Cook Islands,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,251002.75306442438,COK
Cook Islands,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,86356433.04036017,COK
Cook Islands,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,3597793.494838966,COK
Cook Islands,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,384921.0972512634,COK
Cook Islands,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,COK
Cook Islands,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,222571.6207917471,COK
Cook Islands,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,COK
Cook Islands,Pigs,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COK
Cook Islands,Pigs,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COK
Cook Islands,Pigs,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,15702.535491940138,COK
Cook Islands,Pigs,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1174461.7598432398,COK
Cook Islands,Pigs,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,85166268.745025,COK
Cook Islands,Pigs,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,3212872.3975877026,COK
Cook Islands,Pigs,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,28431.132272677296,COK
Cook Islands,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,2810104.0467473785,COK
Cook Islands,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,368966.6613379308,COK
Cook Islands,Pigs,All systems,HERD: total number of animals,heads/year,32213.462172362604,COK
Cook Islands,Pigs,All systems,HERD: adult females,heads/year,3927,COK
Cook Islands,Pigs,All systems,HERD: adult males,heads/year,262,COK
Cook Islands,Pigs,All systems,HERD: replacement females,heads/year,356.1037830786326,COK
Cook Islands,Pigs,All systems,HERD: replacement males,heads/year,23.286891089319802,COK
Cook Islands,Pigs,All systems,HERD: fattening animals,heads/year,27645.07149819465,COK
Cook Islands,Pigs,All systems,INTAKE: Total intake,kg DM/year,2898397.8163754917,COK
Cook Islands,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,2760378.872738563,COK
Cook Islands,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,88332.123927634,COK
Cook Islands,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,46926.440836555565,COK
Cook Islands,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,2760.3788727385627,COK
Cook Islands,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,244.4807044657241,COK
Cook Islands,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,90205229.28826356,COK
Cook Islands,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,251002.75306442438,COK
Cook Islands,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,86356433.04036017,COK
Cook Islands,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,3597793.494838966,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,384921.0972512634,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,222571.6207917471,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,15702.535491940138,COK
Cook Islands,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,1174461.7598432398,COK
Cook Islands,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,85166268.745025,COK
Cook Islands,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,3212872.3975877026,COK
Cook Islands,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,28431.132272677296,COK
Cook Islands,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,2810104.0467473785,COK
Cook Islands,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,368966.6613379308,COK
Cook Islands,Pigs,Backyard,HERD: total number of animals,heads/year,32213.462172362604,COK
Cook Islands,Pigs,Backyard,HERD: adult females,heads/year,3927,COK
Cook Islands,Pigs,Backyard,HERD: adult males,heads/year,262,COK
Cook Islands,Pigs,Backyard,HERD: replacement females,heads/year,356.1037830786326,COK
Cook Islands,Pigs,Backyard,HERD: replacement males,heads/year,23.286891089319802,COK
Cook Islands,Pigs,Backyard,HERD: fattening animals,heads/year,27645.07149819465,COK
Cook Islands,Pigs,Backyard,INTAKE: Total intake,kg DM/year,2898397.8163754917,COK
Cook Islands,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,2760378.872738563,COK
Cook Islands,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,88332.123927634,COK
Cook Islands,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,46926.440836555565,COK
Cook Islands,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,2760.3788727385627,COK
Cook Islands,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,244.4807044657241,COK
Cook Islands,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,0,COK
Cook Islands,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: total number of animals,heads/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: adult females,heads/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: adult males,heads/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: replacement females,heads/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: replacement males,heads/year,0,COK
Cook Islands,Pigs,Intermediate,HERD: fattening animals,heads/year,0,COK
Cook Islands,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,0,COK
Cook Islands,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,COK
Cook Islands,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,COK
Cook Islands,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,COK
Cook Islands,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,0,COK
Cook Islands,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,COK
Cook Islands,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,COK
Cook Islands,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,0,COK
Cook Islands,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,0,COK
Cook Islands,Pigs,Industrial,HERD: total number of animals,heads/year,0,COK
Cook Islands,Pigs,Industrial,HERD: adult females,heads/year,0,COK
Cook Islands,Pigs,Industrial,HERD: adult males,heads/year,0,COK
Cook Islands,Pigs,Industrial,HERD: replacement females,heads/year,0,COK
Cook Islands,Pigs,Industrial,HERD: replacement males,heads/year,0,COK
Cook Islands,Pigs,Industrial,HERD: fattening animals,heads/year,0,COK
