iso3c,organism,system,product,pressure,prop_global
ALB,xfru,crop,produce,disturbance,1.992684099366078e-5
ALB,xfru,crop,produce,ghg,2.990663496783654e-6
ALB,xfru,crop,produce,nutrient,1.4325521233347473e-6
ALB,xfru,crop,produce,water,1.1012008611682253e-4
ALB,xmil,crop,produce,disturbance,1.1223860425632595e-10
ALB,xmil,crop,produce,ghg,5.609165130805801e-12
ALB,xmil,crop,produce,nutrient,0
ALB,xmil,crop,produce,water,1.2051590414950403e-11
ALB,xoil,crop,produce,disturbance,2.032013047473936e-5
ALB,xoil,crop,produce,ghg,2.480210355836191e-6
ALB,xoil,crop,produce,nutrient,1.5727205660504087e-7
ALB,xoil,crop,produce,water,2.2246105170435095e-5
ALB,xpul,crop,produce,disturbance,1.1761089906501963e-5
ALB,xpul,crop,produce,ghg,8.849965234450377e-6
ALB,xpul,crop,produce,nutrient,4.0915820141311725e-6
ALB,xpul,crop,produce,water,2.8186890121943824e-6
ALB,yams,crop,produce,disturbance,0
ALB,yams,crop,produce,ghg,0
ALB,yams,crop,produce,nutrient,0
ALB,yams,crop,produce,water,0
AND,bana,crop,produce,disturbance,1.1223860425632595e-10
AND,bana,crop,produce,ghg,1.9897954800214313e-11
AND,bana,crop,produce,nutrient,2.111298102149749e-11
AND,bana,crop,produce,water,6.152653916693907e-10
AND,barl,crop,produce,disturbance,0
AND,barl,crop,produce,ghg,0
AND,barl,crop,produce,nutrient,0
AND,barl,crop,produce,water,0
AND,cass,crop,produce,disturbance,0
AND,cass,crop,produce,ghg,0
AND,cass,crop,produce,nutrient,0
AND,cass,crop,produce,water,0
AND,cnut,crop,produce,disturbance,0
AND,cnut,crop,produce,ghg,0
AND,cnut,crop,produce,nutrient,0
AND,cnut,crop,produce,water,0
AND,coco,crop,produce,disturbance,0
AND,coco,crop,produce,ghg,0
AND,coco,crop,produce,nutrient,0
AND,coco,crop,produce,water,0
AND,maiz,crop,produce,disturbance,0
AND,maiz,crop,produce,ghg,0
AND,maiz,crop,produce,nutrient,0
AND,maiz,crop,produce,water,0
AND,ocer,crop,produce,disturbance,5.050736734214426e-10
AND,ocer,crop,produce,ghg,3.0516434487573726e-11
AND,ocer,crop,produce,nutrient,2.115286970806168e-11
AND,ocer,crop,produce,water,2.0649801466241133e-11
AND,oilp,crop,produce,disturbance,0
AND,oilp,crop,produce,ghg,0
AND,oilp,crop,produce,nutrient,0
AND,oilp,crop,produce,water,0
AND,orts,crop,produce,disturbance,0
AND,orts,crop,produce,ghg,0
AND,orts,crop,produce,nutrient,0
AND,orts,crop,produce,water,0
AND,plnt,crop,produce,disturbance,0
AND,plnt,crop,produce,ghg,0
AND,plnt,crop,produce,nutrient,0
AND,plnt,crop,produce,water,0
AND,pota,crop,produce,disturbance,2.244772085126519e-10
AND,pota,crop,produce,ghg,3.2973307028797336e-11
AND,pota,crop,produce,nutrient,1.1217709048727287e-11
AND,pota,crop,produce,water,4.8840651576434514e-11
AND,rice,crop,produce,disturbance,5.6119302128162977e-11
AND,rice,crop,produce,ghg,7.481744903054977e-11
AND,rice,crop,produce,nutrient,7.959173744368078e-12
AND,rice,crop,produce,water,7.209811162132833e-11
AND,sorg,crop,produce,disturbance,0
AND,sorg,crop,produce,ghg,0
AND,sorg,crop,produce,nutrient,0
AND,sorg,crop,produce,water,0
AND,soyb,crop,produce,disturbance,0
AND,soyb,crop,produce,ghg,0
AND,soyb,crop,produce,nutrient,0
AND,soyb,crop,produce,water,0
AND,spis,crop,produce,disturbance,0
AND,spis,crop,produce,ghg,0
AND,spis,crop,produce,nutrient,0
AND,spis,crop,produce,water,0
AND,sugb,crop,produce,disturbance,0
AND,sugb,crop,produce,ghg,0
AND,sugb,crop,produce,nutrient,0
AND,sugb,crop,produce,water,0
AND,sugc,crop,produce,disturbance,0
AND,sugc,crop,produce,ghg,0
AND,sugc,crop,produce,nutrient,0
AND,sugc,crop,produce,water,0
AND,swpo,crop,produce,disturbance,0
AND,swpo,crop,produce,ghg,0
AND,swpo,crop,produce,nutrient,0
AND,swpo,crop,produce,water,0
AND,tnut,crop,produce,disturbance,0
AND,tnut,crop,produce,ghg,0
AND,tnut,crop,produce,nutrient,0
AND,tnut,crop,produce,water,0
AND,vege,crop,produce,disturbance,1.2907438901494316e-9
AND,vege,crop,produce,ghg,7.106948699877935e-10
AND,vege,crop,produce,nutrient,7.368311212691589e-10
AND,vege,crop,produce,water,3.8657349679351534e-10
AND,whea,crop,produce,disturbance,0
AND,whea,crop,produce,ghg,0
AND,whea,crop,produce,nutrient,0
AND,whea,crop,produce,water,0
AND,xfru,crop,produce,disturbance,4.377305448400079e-9
AND,xfru,crop,produce,ghg,7.760201772522412e-10
AND,xfru,crop,produce,nutrient,8.234063040101081e-10
AND,xfru,crop,produce,water,1.916135246758531e-8
AND,xmil,crop,produce,disturbance,0
AND,xmil,crop,produce,ghg,0
AND,xmil,crop,produce,nutrient,0
AND,xmil,crop,produce,water,0
AND,xoil,crop,produce,disturbance,0
AND,xoil,crop,produce,ghg,0
AND,xoil,crop,produce,nutrient,0
AND,xoil,crop,produce,water,0
AND,xpul,crop,produce,disturbance,0
AND,xpul,crop,produce,ghg,0
AND,xpul,crop,produce,nutrient,0
AND,xpul,crop,produce,water,0
AND,yams,crop,produce,disturbance,0
AND,yams,crop,produce,ghg,0
AND,yams,crop,produce,nutrient,0
AND,yams,crop,produce,water,0
ARE,bana,crop,produce,disturbance,6.105779726594007e-8
ARE,bana,crop,produce,ghg,2.1738156067012086e-9
ARE,bana,crop,produce,nutrient,2.2915570202884e-9
ARE,bana,crop,produce,water,1.5698151840457522e-7
ARE,barl,crop,produce,disturbance,1.1728933628667503e-8
ARE,barl,crop,produce,ghg,2.798549598729091e-9
ARE,barl,crop,produce,nutrient,0
ARE,barl,crop,produce,water,3.355467821504597e-8
ARE,cass,crop,produce,disturbance,0
ARE,cass,crop,produce,ghg,0
ARE,cass,crop,produce,nutrient,0
ARE,cass,crop,produce,water,0
ARE,cnut,crop,produce,disturbance,0
ARE,cnut,crop,produce,ghg,0
ARE,cnut,crop,produce,nutrient,0
ARE,cnut,crop,produce,water,0
ARE,coco,crop,produce,disturbance,0
ARE,coco,crop,produce,ghg,0
ARE,coco,crop,produce,nutrient,0
ARE,coco,crop,produce,water,0
ARE,maiz,crop,produce,disturbance,1.1515680176703457e-7
ARE,maiz,crop,produce,ghg,1.6298048540448841e-7
ARE,maiz,crop,produce,nutrient,0
ARE,maiz,crop,produce,water,7.37891843166226e-7
ARE,ocer,crop,produce,disturbance,1.8351010482746884e-8
ARE,ocer,crop,produce,ghg,1.7976049660833745e-9
ARE,ocer,crop,produce,nutrient,0
ARE,ocer,crop,produce,water,1.8840398767264152e-7
ARE,oilp,crop,produce,disturbance,0
ARE,oilp,crop,produce,ghg,0
ARE,oilp,crop,produce,nutrient,0
ARE,oilp,crop,produce,water,0
ARE,orts,crop,produce,disturbance,0
ARE,orts,crop,produce,ghg,0
ARE,orts,crop,produce,nutrient,0
ARE,orts,crop,produce,water,0
ARE,plnt,crop,produce,disturbance,0
ARE,plnt,crop,produce,ghg,0
ARE,plnt,crop,produce,nutrient,0
ARE,plnt,crop,produce,water,0
ARE,pota,crop,produce,disturbance,1.548331475811351e-7
ARE,pota,crop,produce,ghg,2.300314975215092e-8
ARE,pota,crop,produce,nutrient,4.820663140212403e-9
ARE,pota,crop,produce,water,2.255947257033155e-8
ARE,rice,crop,produce,disturbance,0
ARE,rice,crop,produce,ghg,0
ARE,rice,crop,produce,nutrient,0
ARE,rice,crop,produce,water,0
ARE,sorg,crop,produce,disturbance,7.265765983488398e-7
ARE,sorg,crop,produce,ghg,1.797224381329247e-6
ARE,sorg,crop,produce,nutrient,2.38720339620188e-10
ARE,sorg,crop,produce,water,7.386920551541933e-6
ARE,soyb,crop,produce,disturbance,0
ARE,soyb,crop,produce,ghg,0
ARE,soyb,crop,produce,nutrient,0
ARE,soyb,crop,produce,water,0
ARE,spis,crop,produce,disturbance,0
ARE,spis,crop,produce,ghg,0
ARE,spis,crop,produce,nutrient,0
ARE,spis,crop,produce,water,0
ARE,sugb,crop,produce,disturbance,0
ARE,sugb,crop,produce,ghg,0
ARE,sugb,crop,produce,nutrient,0
ARE,sugb,crop,produce,water,0
ARE,sugc,crop,produce,disturbance,1.3468631726781557e-9
ARE,sugc,crop,produce,ghg,3.0747171453304555e-10
ARE,sugc,crop,produce,nutrient,0
ARE,sugc,crop,produce,water,2.2375784801262636e-9
ARE,swpo,crop,produce,disturbance,0
ARE,swpo,crop,produce,ghg,0
ARE,swpo,crop,produce,nutrient,0
ARE,swpo,crop,produce,water,0
ARE,tnut,crop,produce,disturbance,2.3188494484296674e-7
ARE,tnut,crop,produce,ghg,2.7257415831129074e-8
ARE,tnut,crop,produce,nutrient,2.80256986500931e-8
ARE,tnut,crop,produce,water,3.2677045069993953e-7
ARE,vege,crop,produce,disturbance,3.919427947803809e-6
ARE,vege,crop,produce,ghg,1.5787991182846967e-6
ARE,vege,crop,produce,nutrient,3.3351625587891453e-7
ARE,vege,crop,produce,water,5.540812333502336e-5
ARE,whea,crop,produce,disturbance,1.0494309112510844e-8
ARE,whea,crop,produce,ghg,3.607779763241265e-8
ARE,whea,crop,produce,nutrient,1.0869683628592285e-9
ARE,whea,crop,produce,water,5.494897839039833e-8
ARE,xfru,crop,produce,disturbance,7.935111934327716e-5
ARE,xfru,crop,produce,ghg,3.865678801080903e-5
ARE,xfru,crop,produce,nutrient,1.4159797205477973e-5
ARE,xfru,crop,produce,water,7.50171483665248e-5
ARE,xmil,crop,produce,disturbance,0
ARE,xmil,crop,produce,ghg,0
ARE,xmil,crop,produce,nutrient,0
ARE,xmil,crop,produce,water,0
ARE,xoil,crop,produce,disturbance,0
ARE,xoil,crop,produce,ghg,0
ARE,xoil,crop,produce,nutrient,0
ARE,xoil,crop,produce,water,0
ARE,xpul,crop,produce,disturbance,0
ARE,xpul,crop,produce,ghg,0
ARE,xpul,crop,produce,nutrient,0
ARE,xpul,crop,produce,water,0
ARE,yams,crop,produce,disturbance,0
ARE,yams,crop,produce,ghg,0
ARE,yams,crop,produce,nutrient,0
ARE,yams,crop,produce,water,0
ARG,bana,crop,produce,disturbance,4.600211210720702e-6
ARG,bana,crop,produce,ghg,1.1963852799696568e-6
ARG,bana,crop,produce,nutrient,7.866622031048474e-7
ARG,bana,crop,produce,water,4.036360623152734e-5
ARG,barl,crop,produce,disturbance,4.4165327497569393e-4
ARG,barl,crop,produce,ghg,1.6717889665900427e-4
ARG,barl,crop,produce,nutrient,7.7117729537047e-5
ARG,barl,crop,produce,water,6.0505651255561616e-6
ARG,cass,crop,produce,disturbance,1.0194800315787031e-5
ARG,cass,crop,produce,ghg,3.311811997947851e-6
ARG,cass,crop,produce,nutrient,1.9471641173208386e-6
ARG,cass,crop,produce,water,3.1218514409745914e-9
ARG,cnut,crop,produce,disturbance,0
ARG,cnut,crop,produce,ghg,0
ARG,cnut,crop,produce,nutrient,0
ARG,cnut,crop,produce,water,0
ARG,coco,crop,produce,disturbance,0
ARG,coco,crop,produce,ghg,0
ARG,coco,crop,produce,nutrient,0
ARG,coco,crop,produce,water,0
ARG,maiz,crop,produce,disturbance,0.001549525185504496
ARG,maiz,crop,produce,ghg,7.969417015456994e-4
ARG,maiz,crop,produce,nutrient,1.9693266025898676e-4
ARG,maiz,crop,produce,water,4.52732459423102e-4
ARG,ocer,crop,produce,disturbance,1.5042014973552388e-4
ARG,ocer,crop,produce,ghg,3.274789179247732e-5
ARG,ocer,crop,produce,nutrient,1.4677097996819386e-5
ARG,ocer,crop,produce,water,4.0238481025788486e-5
ARG,oilp,crop,produce,disturbance,0
ARG,oilp,crop,produce,ghg,0
ARG,oilp,crop,produce,nutrient,0
ARG,oilp,crop,produce,water,0
ARG,orts,crop,produce,disturbance,1.0101473991080558e-9
ARG,orts,crop,produce,ghg,3.718614803827801e-10
ARG,orts,crop,produce,nutrient,3.2176555355900874e-10
ARG,orts,crop,produce,water,1.9733597900049187e-11
ARG,plnt,crop,produce,disturbance,0
ARG,plnt,crop,produce,ghg,0
ARG,plnt,crop,produce,nutrient,0
ARG,plnt,crop,produce,water,0
ARG,pota,crop,produce,disturbance,3.4944365195403855e-5
ARG,pota,crop,produce,ghg,8.187714160269763e-5
ARG,pota,crop,produce,nutrient,5.534098982637873e-5
ARG,pota,crop,produce,water,7.722694776431501e-5
ARG,rice,crop,produce,disturbance,1.1742856785417413e-4
ARG,rice,crop,produce,ghg,2.9207945301027837e-4
ARG,rice,crop,produce,nutrient,2.15216485454155e-5
ARG,rice,crop,produce,water,4.6466932335704754e-4
ARG,sorg,crop,produce,disturbance,3.6203923771517196e-4
ARG,sorg,crop,produce,ghg,1.3806067091493338e-4
ARG,sorg,crop,produce,nutrient,8.855116636340404e-5
ARG,sorg,crop,produce,water,1.0439969783409623e-4
ARG,soyb,crop,produce,disturbance,0.009047519843454093
ARG,soyb,crop,produce,ghg,0.0015677909919815942
ARG,soyb,crop,produce,nutrient,1.3610262735114164e-4
ARG,soyb,crop,produce,water,1.745781390897236e-4
ARG,spis,crop,produce,disturbance,4.7037560578574476e-5
ARG,spis,crop,produce,ghg,1.738517523550032e-5
ARG,spis,crop,produce,nutrient,1.5572045510657857e-5
ARG,spis,crop,produce,water,2.5726167432489067e-5
ARG,sugb,crop,produce,disturbance,2.660054791518628e-8
ARG,sugb,crop,produce,ghg,9.48108375965055e-10
ARG,sugb,crop,produce,nutrient,0
ARG,sugb,crop,produce,water,2.589287445860383e-8
ARG,sugc,crop,produce,disturbance,1.7000331549390127e-4
ARG,sugc,crop,produce,ghg,3.130576687533313e-4
ARG,sugc,crop,produce,nutrient,1.4749849152799463e-4
ARG,sugc,crop,produce,water,9.152855774220787e-4
ARG,swpo,crop,produce,disturbance,1.2272617358296598e-5
ARG,swpo,crop,produce,ghg,4.530402145315858e-6
ARG,swpo,crop,produce,nutrient,3.4321656984947985e-9
ARG,swpo,crop,produce,water,5.026483733896778e-6
ARG,tnut,crop,produce,disturbance,6.11313071486762e-5
ARG,tnut,crop,produce,ghg,2.6740224210679023e-5
ARG,tnut,crop,produce,nutrient,2.4286044406062694e-5
ARG,tnut,crop,produce,water,8.237962233129016e-6
ARG,vege,crop,produce,disturbance,9.856305536341916e-5
ARG,vege,crop,produce,ghg,9.531548652624407e-5
ARG,vege,crop,produce,nutrient,7.088931998486198e-5
ARG,vege,crop,produce,water,3.41976570526868e-4
ARG,whea,crop,produce,disturbance,0.0019387363789230634
ARG,whea,crop,produce,ghg,0.0012119424210333297
ARG,whea,crop,produce,nutrient,6.979865035005989e-4
ARG,whea,crop,produce,water,2.504884807758889e-4
ARG,xfru,crop,produce,disturbance,2.7537706402840247e-4
ARG,xfru,crop,produce,ghg,8.605288896398776e-5
ARG,xfru,crop,produce,nutrient,7.042724524743938e-5
ARG,xfru,crop,produce,water,0.0012531700252618708
ARG,xmil,crop,produce,disturbance,2.746310151735819e-6
ARG,xmil,crop,produce,ghg,2.770881422661913e-7
ARG,xmil,crop,produce,nutrient,1.6888512035674654e-7
ARG,xmil,crop,produce,water,4.830488436854605e-7
ARG,xoil,crop,produce,disturbance,0.0012882913172916313
ARG,xoil,crop,produce,ghg,1.3815770679777889e-4
ARG,xoil,crop,produce,nutrient,1.2617145624007461e-5
ARG,xoil,crop,produce,water,3.607285559850673e-4
ARG,xpul,crop,produce,disturbance,1.983096668998456e-4
ARG,xpul,crop,produce,ghg,3.265244190914313e-5
ARG,xpul,crop,produce,nutrient,1.1339061235532984e-5
ARG,xpul,crop,produce,water,1.70443831112863e-5
ARG,yams,crop,produce,disturbance,1.7958175635708742e-9
ARG,yams,crop,produce,ghg,2.3505481157773783e-10
ARG,yams,crop,produce,nutrient,0
ARG,yams,crop,produce,water,1.6914512485756448e-11
ARM,bana,crop,produce,disturbance,0
ARM,bana,crop,produce,ghg,0
ARM,bana,crop,produce,nutrient,0
ARM,bana,crop,produce,water,0
ARM,barl,crop,produce,disturbance,3.795252832255303e-5
ARM,barl,crop,produce,ghg,3.8090454681030806e-6
ARM,barl,crop,produce,nutrient,4.6429055421257396e-7
ARM,barl,crop,produce,water,2.4224135525402387e-5
ARM,cass,crop,produce,disturbance,0
ARM,cass,crop,produce,ghg,0
ARM,cass,crop,produce,nutrient,0
ARM,cass,crop,produce,water,0
ARM,cnut,crop,produce,disturbance,0
ARM,cnut,crop,produce,ghg,0
ARM,cnut,crop,produce,nutrient,0
ARM,cnut,crop,produce,water,0
ARM,coco,crop,produce,disturbance,0
ARM,coco,crop,produce,ghg,0
ARM,coco,crop,produce,nutrient,0
ARM,coco,crop,produce,water,0
ARM,maiz,crop,produce,disturbance,1.653162329580034e-6
ARM,maiz,crop,produce,ghg,9.892161182047183e-7
ARM,maiz,crop,produce,nutrient,4.217632272012875e-7
ARM,maiz,crop,produce,water,8.257947596825317e-8
ARM,ocer,crop,produce,disturbance,3.5225523190163353e-6
ARM,ocer,crop,produce,ghg,8.070352111850018e-7
ARM,ocer,crop,produce,nutrient,3.272670182446788e-8
ARM,ocer,crop,produce,water,3.591787419265342e-6
ARM,oilp,crop,produce,disturbance,0
ARM,oilp,crop,produce,ghg,0
ARM,oilp,crop,produce,nutrient,0
ARM,oilp,crop,produce,water,0
ARM,orts,crop,produce,disturbance,0
ARM,orts,crop,produce,ghg,0
ARM,orts,crop,produce,nutrient,0
ARM,orts,crop,produce,water,0
ARM,plnt,crop,produce,disturbance,0
ARM,plnt,crop,produce,ghg,0
ARM,plnt,crop,produce,nutrient,0
ARM,plnt,crop,produce,water,0
ARM,pota,crop,produce,disturbance,1.647376427530171e-5
ARM,pota,crop,produce,ghg,6.98026128564733e-6
ARM,pota,crop,produce,nutrient,6.86622461822963e-7
ARM,pota,crop,produce,water,9.733027913603063e-5
ARM,rice,crop,produce,disturbance,0
ARM,rice,crop,produce,ghg,0
ARM,rice,crop,produce,nutrient,0
ARM,rice,crop,produce,water,0
ARM,sorg,crop,produce,disturbance,0
ARM,sorg,crop,produce,ghg,0
ARM,sorg,crop,produce,nutrient,0
ARM,sorg,crop,produce,water,0
ARM,soyb,crop,produce,disturbance,0
ARM,soyb,crop,produce,ghg,0
ARM,soyb,crop,produce,nutrient,0
ARM,soyb,crop,produce,water,0
ARM,spis,crop,produce,disturbance,0
ARM,spis,crop,produce,ghg,0
ARM,spis,crop,produce,nutrient,0
ARM,spis,crop,produce,water,0
ARM,sugb,crop,produce,disturbance,1.172444406084726e-6
ARM,sugb,crop,produce,ghg,4.3516710518338293e-7
ARM,sugb,crop,produce,nutrient,1.8718830459692922e-7
ARM,sugb,crop,produce,water,1.3330681057289238e-6
ARM,sugc,crop,produce,disturbance,0
ARM,sugc,crop,produce,ghg,0
ARM,sugc,crop,produce,nutrient,0
ARM,sugc,crop,produce,water,0
ARM,swpo,crop,produce,disturbance,0
ARM,swpo,crop,produce,ghg,0
ARM,swpo,crop,produce,nutrient,0
ARM,swpo,crop,produce,water,0
ARM,tnut,crop,produce,disturbance,9.959492015776338e-7
ARM,tnut,crop,produce,ghg,4.010194877054293e-7
ARM,tnut,crop,produce,nutrient,2.1710523465885477e-7
ARM,tnut,crop,produce,water,1.6607794498999727e-5
ARM,vege,crop,produce,disturbance,1.299666854944531e-5
ARM,vege,crop,produce,ghg,1.7836608089651258e-5
ARM,vege,crop,produce,nutrient,8.219115334919802e-6
ARM,vege,crop,produce,water,9.615222419837042e-5
ARM,whea,crop,produce,disturbance,4.922981363012869e-5
ARM,whea,crop,produce,ghg,1.3718980945789744e-5
ARM,whea,crop,produce,nutrient,5.11073998374175e-6
ARM,whea,crop,produce,water,4.780056381302371e-6
ARM,xfru,crop,produce,disturbance,2.823255347873436e-5
ARM,xfru,crop,produce,ghg,4.529967423291899e-6
ARM,xfru,crop,produce,nutrient,2.45230456989367e-6
ARM,xfru,crop,produce,water,5.219133914267785e-4
ARM,xmil,crop,produce,disturbance,2.244772085126519e-10
ARM,xmil,crop,produce,ghg,2.6790164117757874e-11
ARM,xmil,crop,produce,nutrient,0
ARM,xmil,crop,produce,water,5.6240750788952956e-11
ARM,xoil,crop,produce,disturbance,2.710562221578977e-8
ARM,xoil,crop,produce,ghg,4.47755374159967e-9
ARM,xoil,crop,produce,nutrient,8.087567675101792e-10
ARM,xoil,crop,produce,water,3.6944057917537824e-8
ARM,xpul,crop,produce,disturbance,1.117110776492558e-6
ARM,xpul,crop,produce,ghg,2.763520290431198e-6
ARM,xpul,crop,produce,nutrient,1.3899208939769527e-6
ARM,xpul,crop,produce,water,4.841383778708442e-7
ARM,yams,crop,produce,disturbance,0
ARM,yams,crop,produce,ghg,0
ARM,yams,crop,produce,nutrient,0
ARM,yams,crop,produce,water,0
ASM,bana,crop,produce,disturbance,2.0315186432235186e-7
ASM,bana,crop,produce,ghg,0
ASM,bana,crop,produce,nutrient,0
ASM,bana,crop,produce,water,5.8798862046602156e-8
ASM,barl,crop,produce,disturbance,0
ASM,barl,crop,produce,ghg,0
ASM,barl,crop,produce,nutrient,0
ASM,barl,crop,produce,water,0
ASM,cass,crop,produce,disturbance,9.596399585946728e-9
ASM,cass,crop,produce,ghg,0
ASM,cass,crop,produce,nutrient,0
ASM,cass,crop,produce,water,0
ASM,cnut,crop,produce,disturbance,1.4304809304579869e-6
ASM,cnut,crop,produce,ghg,0
ASM,cnut,crop,produce,nutrient,0
ASM,cnut,crop,produce,water,9.420678683212767e-9
ASM,coco,crop,produce,disturbance,1.0101473677489535e-8
ASM,coco,crop,produce,ghg,0
ASM,coco,crop,produce,nutrient,0
ASM,coco,crop,produce,water,2.5371769736818176e-12
ASM,maiz,crop,produce,disturbance,0
ASM,maiz,crop,produce,ghg,0
ASM,maiz,crop,produce,nutrient,0
ASM,maiz,crop,produce,water,0
ASM,ocer,crop,produce,disturbance,0
ASM,ocer,crop,produce,ghg,0
ASM,ocer,crop,produce,nutrient,0
ASM,ocer,crop,produce,water,0
ASM,oilp,crop,produce,disturbance,0
ASM,oilp,crop,produce,ghg,0
ASM,oilp,crop,produce,nutrient,0
ASM,oilp,crop,produce,water,0
ASM,orts,crop,produce,disturbance,1.4349143816612246e-6
ASM,orts,crop,produce,ghg,0
ASM,orts,crop,produce,nutrient,0
ASM,orts,crop,produce,water,9.190688114629178e-8
ASM,plnt,crop,produce,disturbance,0
ASM,plnt,crop,produce,ghg,0
ASM,plnt,crop,produce,nutrient,0
ASM,plnt,crop,produce,water,0
ASM,pota,crop,produce,disturbance,0
ASM,pota,crop,produce,ghg,0
ASM,pota,crop,produce,nutrient,0
ASM,pota,crop,produce,water,0
ASM,rice,crop,produce,disturbance,0
ASM,rice,crop,produce,ghg,0
ASM,rice,crop,produce,nutrient,0
ASM,rice,crop,produce,water,0
ASM,sorg,crop,produce,disturbance,0
ASM,sorg,crop,produce,ghg,0
ASM,sorg,crop,produce,nutrient,0
ASM,sorg,crop,produce,water,0
ASM,soyb,crop,produce,disturbance,0
ASM,soyb,crop,produce,ghg,0
ASM,soyb,crop,produce,nutrient,0
ASM,soyb,crop,produce,water,0
ASM,spis,crop,produce,disturbance,0
ASM,spis,crop,produce,ghg,0
ASM,spis,crop,produce,nutrient,0
ASM,spis,crop,produce,water,0
ASM,sugb,crop,produce,disturbance,0
ASM,sugb,crop,produce,ghg,0
ASM,sugb,crop,produce,nutrient,0
ASM,sugb,crop,produce,water,0
ASM,sugc,crop,produce,disturbance,1.6835790089664604e-8
ASM,sugc,crop,produce,ghg,0
ASM,sugc,crop,produce,nutrient,0
ASM,sugc,crop,produce,water,1.169004166743349e-9
ASM,swpo,crop,produce,disturbance,0
ASM,swpo,crop,produce,ghg,0
ASM,swpo,crop,produce,nutrient,0
ASM,swpo,crop,produce,water,0
ASM,tnut,crop,produce,disturbance,0
ASM,tnut,crop,produce,ghg,0
ASM,tnut,crop,produce,nutrient,0
ASM,tnut,crop,produce,water,0
ASM,vege,crop,produce,disturbance,1.7733698777372733e-7
ASM,vege,crop,produce,ghg,0
ASM,vege,crop,produce,nutrient,0
ASM,vege,crop,produce,water,6.823559217269386e-8
ASM,whea,crop,produce,disturbance,0
ASM,whea,crop,produce,ghg,0
ASM,whea,crop,produce,nutrient,0
ASM,whea,crop,produce,water,0
ASM,xfru,crop,produce,disturbance,4.5456633743840065e-9
ASM,xfru,crop,produce,ghg,0
ASM,xfru,crop,produce,nutrient,0
ASM,xfru,crop,produce,water,1.0920770744227793e-8
ASM,xmil,crop,produce,disturbance,0
ASM,xmil,crop,produce,ghg,0
ASM,xmil,crop,produce,nutrient,0
ASM,xmil,crop,produce,water,0
ASM,xoil,crop,produce,disturbance,0
ASM,xoil,crop,produce,ghg,0
ASM,xoil,crop,produce,nutrient,0
ASM,xoil,crop,produce,water,0
ASM,xpul,crop,produce,disturbance,0
ASM,xpul,crop,produce,ghg,0
ASM,xpul,crop,produce,nutrient,0
