iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
TTO,spis,331.4339928328991,1134.2591264199857,35.84755577973972,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.09352974116328e-8,1.0608038127898037e-7,9.724117324505929e-8
TUN,spis,36548.25809151679,125078.28464039508,3953.021563628584,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.514062670716033e-6,1.1697813855156966e-5,1.0723086870193671e-5
TUR,spis,223796.4248270467,765893.4895317858,24205.588430208663,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.764101874901564e-5,7.162937594785312e-5,6.56608175046297e-5
TUV,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TWN,spis,20543.098103996366,70304.18428186658,2221.92011409934,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.5372709161652635e-6,6.5751242378513135e-6,6.027248275429968e-6
TZA,spis,20899.260647777468,71523.07137404347,2260.4422842174913,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.581260428321048e-6,6.6891193598321765e-6,6.131744689111593e-6
UGA,spis,5134.131480522454,17570.423112751687,555.3023184358095,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.341147970648093e-7,1.6432551783088448e-6,1.506330007049415e-6
UKR,spis,2478.4720791655127,8482.019455342812,268.06896102298043,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.061152262019796e-7,7.932718696109764e-7,7.271720404209927e-7
URY,spis,0.7666666507720947,2.623746098362707,0.08292186716609729,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.469073192126985e-11,2.453830698916464e-10,2.2493638619176186e-10
USA,spis,1068.135396132544,3655.455829862312,115.52841296058808,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.3192503201873652e-7,3.418726278219815e-7,3.133858968922111e-7
UZB,spis,8500.376983739436,29090.64966271555,919.3919292009564,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.0498786107187492e-6,2.7206721427176457e-6,2.4939705908224855e-6
VCT,spis,156.57579708099365,535.8458415734717,16.93507528193704,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.933862234887127e-8,5.011441376740808e-8,4.5938601770436175e-8
VEN,spis,22.399998351931572,76.65901238827007,2.4227605126544467,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.7666160212441083e-9,7.169452793635007e-9,6.572054066667255e-9
VGB,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VIR,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VNM,spis,368175.5412794184,1259998.9043107762,39821.483427030435,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.54732333070027e-5,1.178400605884951e-4,1.0802097059548084e-4
VUT,spis,122.60330700874329,419.5825501038787,13.260646106968109,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.514269189214695e-8,3.9241012795294604e-8,3.597123311146067e-8
WLF,spis,1,3.4222775905543625,0.10815895941552736,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2350965289269944e-10,3.200648804073139e-10,2.933952924197667e-10
WSM,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,spis,109.61510154604912,375.1333056073847,11.855855319448038,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.3538523143750529e-8,3.5083944367171776e-8,3.21605547717255e-8
XMI,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
YEM,spis,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZAF,spis,17382.46463622898,59487.619193170125,1880.0692871317297,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.1469021736402645e-6,5.563516464978991e-6,5.099933294922654e-6
ZMB,spis,3845.752711966634,13161.233324977076,415.95261149575344,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.749875825661565e-7,1.2308903818317036e-6,1.1283257415015612e-6
ZWE,spis,6275.175718642771,21475.393238702025,678.7164758779862,produce,8096533158.171552,10692449562.723593,368645858.3690638,7.750447748502645e-7,2.0084633659222786e-6,1.8411070149566154e-6
ABW,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AFG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AGO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AIA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ALA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ALB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AND,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ARE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ARG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ARM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ASM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ATG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AUS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AUT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AZE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BDI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BEL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BEN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BES,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BFA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BGD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BGR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BIH,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLZ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BMU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BOL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BRA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BRB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BRN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BTN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BWA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CAF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CAN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CCK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CIV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CMR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CPV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CRI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CUB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CUW,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CXR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CZE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DEU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DJI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DMA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DNK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DOM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DZA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ECU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
EGY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ERI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESH,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
EST,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ETH,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FIN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FJI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FLK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FSM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GAB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GBR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GEO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GGY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GHA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GIB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GIN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GLP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GMB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GNB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GNQ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GRC,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GRD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GRL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GTM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GUF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GUM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GUY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HKG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HND,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HRV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HTI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HUN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IDN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IMN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IND,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IOT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRQ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ITA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JAM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JEY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JOR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JPN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KAZ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KEN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KGZ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KHM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KIR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KNA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KOR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KWT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LAO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LCA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LIE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LKA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LSO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LTU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LUX,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LVA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAC,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MCO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MEX,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MHL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MKD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MLI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MLT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MMR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MOZ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MRT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MSR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MTQ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MUS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MWI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MYS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MYT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
"NAM",sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NCL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NER,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NFK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NGA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NIC,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NIU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NLD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NOR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NPL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NRU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NZL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
OMN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PAK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PAN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PCN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PER,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PHL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PLW,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PNG,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
POL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PRI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PRK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PRT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PRY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PSE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
PYF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
QAT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
REU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ROU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
RUS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
RWA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SAU,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SDN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SEN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SGP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SHN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SJM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SLB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SLE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SLV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SMR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SOM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SPM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SRB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SSD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
STP,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SUR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SVK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SVN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SWE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SWZ,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SXM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SYC,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
SYR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TCA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TCD,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TGO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
THA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TJK,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TKL,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TKM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TLS,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TON,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TTO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TUN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TUR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TUV,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TWN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TZA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UKR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
URY,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
USA,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VCT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VEN,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VGB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VIR,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VNM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VUT,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
WLF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
WSM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XMI,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
YEM,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZAF,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZMB,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ZWE,sugb,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ABW,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AFG,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AGO,swpo,1319752.43290174,1232255.2851317965,13239.991528882743,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.6300216489198953e-4,1.1524536804248577e-4,3.591520487293185e-5
AIA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ALA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ALB,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AND,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ARE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
