iso3c,species_class_final,million_kcal,tonnes_protein,tonnes_product
SPM,Large pelagic,135.12794137353671,22.598965637075686,146.25160007916287
SPM,Medium pelagic,0,0,0
SPM,Reef-associated,0,0,0
SPM,Small pelagic,4.781290680889868,0.8405835555855109,7.13227456503505
SRB,Benthic,0,0,0
SRB,Demersal,0,0,0
SRB,forage_fish,0,0,0
SRB,Large pelagic,0,0,0
SRB,Medium pelagic,0,0,0
SRB,Reef-associated,0,0,0
SRB,Small pelagic,0,0,0
SSD,Benthic,0,0,0
SSD,Demersal,0,0,0
SSD,forage_fish,0,0,0
SSD,Large pelagic,0,0,0
SSD,Medium pelagic,0,0,0
SSD,Reef-associated,0,0,0
SSD,Small pelagic,0,0,0
STP,Benthic,0,0,0
STP,Demersal,2251.6552206336996,393.2818424134344,3314.0219398606755
STP,forage_fish,2632.520298043244,446.44146615151266,3563.6409644362893
STP,Large pelagic,1867.8411352787602,322.04958364178407,2250.4532967336363
STP,Medium pelagic,261.41527585563716,48.17429120903774,362.03748286340834
STP,Reef-associated,350.1686770013468,63.335134332688504,499.4662264325912
STP,Small pelagic,0,0,0
SUR,Benthic,75.46655039667624,13.02818048750375,342.369523907829
SUR,Demersal,25361.459778603894,4400.8126195836785,41051.799337979304
SUR,forage_fish,90.84192220067091,14.238303094491457,105.44381617133207
SUR,Large pelagic,2454.6918705505973,438.1352730425745,3039.7397769406116
SUR,Medium pelagic,0.2788225864332913,0.04448005122362864,0.31417948262724466
SUR,Reef-associated,11.442751931175188,2.066288337729204,16.66018172769041
SUR,Small pelagic,0,0,0
SVK,Benthic,0,0,0
SVK,Demersal,0,0,0
SVK,forage_fish,0,0,0
SVK,Large pelagic,0,0,0
SVK,Medium pelagic,0,0,0
SVK,Reef-associated,0,0,0
SVK,Small pelagic,0,0,0
SVN,Benthic,0.46137804674937205,0.0796500758869654,2.0931363813081307
SVN,Demersal,137.77646171218058,23.79226139031634,422.1438082118863
SVN,forage_fish,229.17307003678513,32.33587589345043,251.5001958843381
SVN,Large pelagic,12.476303747563696,2.1570576123529843,14.887561032782255
SVN,Medium pelagic,26.042890367507756,4.596240106711597,38.54355409251504
SVN,Reef-associated,49.97424928015668,8.627312841611754,73.26650323941244
SVN,Small pelagic,0,0,0
SWE,Benthic,203.04094014388164,35.05200649350788,921.136975858385
SWE,Demersal,62132.69754005837,11279.366070303178,98640.004035305
SWE,forage_fish,208155.2077451188,32648.89348008644,279119.93152186583
SWE,Large pelagic,0,0,0
SWE,Medium pelagic,970.6286513947184,187.60796357203134,1557.3160250685876
SWE,Reef-associated,3.9427484691074657,0.6909243490867575,5.795512459232447
SWE,Small pelagic,0.00682568593228533,0.0011242006606383376,0.00951140358876434
SWZ,Benthic,0,0,0
SWZ,Demersal,0,0,0
SWZ,forage_fish,0,0,0
SWZ,Large pelagic,0,0,0
SWZ,Medium pelagic,0,0,0
SWZ,Reef-associated,0,0,0
SWZ,Small pelagic,0,0,0
SXM,Benthic,1.8218278912854162,0.31451156121586976,8.26509684758114
SXM,Demersal,48.28230023800075,8.348300349736904,70.81279528942036
SXM,forage_fish,0,0,0
SXM,Large pelagic,18.35829769748244,3.3286159965289825,25.205277007326476
SXM,Medium pelagic,0,0,0
SXM,Reef-associated,1.7074098949386614,0.2947589913741493,2.31839291271751
SXM,Small pelagic,0,0,0
SYC,Benthic,2.519422904402738,0.4349409924049664,11.429880069631952
SYC,Demersal,406.06289638722365,73.6519891564773,607.8486894931726
SYC,forage_fish,56.633068591964815,9.149795350216273,72.4887727000448
SYC,Large pelagic,53134.59708673189,8903.002778406462,60794.16388756294
SYC,Medium pelagic,47.99085707832318,8.744179346825652,66.05234844976627
SYC,Reef-associated,271.60717743383464,48.169045011979414,381.1050119698761
SYC,Small pelagic,0,0,0
SYR,Benthic,20.788211919703475,3.5887764245058413,94.30999801148188
SYR,Demersal,2223.3565815313295,409.533603432797,3518.970782835518
SYR,forage_fish,2185.995375894265,308.1846259444391,2404.7270210732677
SYR,Large pelagic,880.0201585453946,145.6981349547861,953.3772353183546
SYR,Medium pelagic,212.5658506096519,36.62783760906953,288.5344162097368
SYR,Reef-associated,499.7684852338473,89.3652572735764,717.0222514086645
SYR,Small pelagic,0,0,0
TCA,Benthic,76.12718228457676,13.142228783419332,345.3666163116815
TCA,Demersal,3557.651298042514,619.6260775567816,5245.027618186643
TCA,forage_fish,29.91475702217687,4.341767205377898,33.74566403718936
TCA,Large pelagic,217.00724790058496,38.103266549334116,264.6310770083986
TCA,Medium pelagic,20.74536398919541,3.549980216694363,28.287967742232215
TCA,Reef-associated,62.616904420558214,10.810683353024087,86.08469885467916
TCA,Small pelagic,0,0,0
TCD,Benthic,0,0,0
TCD,Demersal,0,0,0
TCD,forage_fish,0,0,0
TCD,Large pelagic,0,0,0
TCD,Medium pelagic,0,0,0
TCD,Reef-associated,0,0,0
TCD,Small pelagic,0,0,0
TGO,Benthic,15.155586366847237,2.616387174759922,68.7564339656103
TGO,Demersal,5030.040911378003,885.2716346388834,7501.55781932224
TGO,forage_fish,17368.851259277842,2621.879837096656,20265.191441728126
TGO,Large pelagic,3981.1886684167102,662.58257655644,4343.918274764652
TGO,Medium pelagic,5953.020985643221,1019.5354796299719,8111.213615399836
TGO,Reef-associated,2235.6492410131114,390.0583893075925,3086.2339942180347
TGO,Small pelagic,0,0,0
THA,Benthic,4559.087003921291,787.0587436832848,20683.235669079277
THA,Demersal,109686.59269396863,19175.596918068633,181774.87831294036
THA,forage_fish,138226.94618091392,21240.475641126486,167155.39200481368
THA,Large pelagic,21568.86201150952,3454.8344716402153,23073.668858985042
THA,Medium pelagic,95292.38870276521,16617.925329315432,134519.19865243748
THA,Reef-associated,21283.638741849027,3713.5965931252003,30172.80444768227
THA,Small pelagic,0,0,0
TJK,Benthic,0,0,0
TJK,Demersal,0,0,0
TJK,forage_fish,0,0,0
TJK,Large pelagic,0,0,0
TJK,Medium pelagic,0,0,0
TJK,Reef-associated,0,0,0
TJK,Small pelagic,0,0,0
TKL,Benthic,0,0,0
TKL,Demersal,50.348107247348906,8.692283762463797,73.76177369369545
TKL,forage_fish,4.0758061313706255,0.619225052687605,4.861142960476554
TKL,Large pelagic,386.682110314702,64.8247576008552,441.3638763478391
TKL,Medium pelagic,2.09047944477023,0.40648962561386126,3.2147443313833874
TKL,Reef-associated,0,0,0
TKL,Small pelagic,0,0,0
TKM,Benthic,0,0,0
TKM,Demersal,0,0,0
TKM,forage_fish,0,0,0
TKM,Large pelagic,0,0,0
TKM,Medium pelagic,0,0,0
TKM,Reef-associated,0,0,0
TKM,Small pelagic,0,0,0
TLS,Benthic,126.56295445378728,21.849216705793392,574.1788677625821
TLS,Demersal,11987.19590067818,2106.087533757537,18190.946847662235
TLS,forage_fish,15826.179193857435,2214.2021627042686,17111.014829206688
TLS,Large pelagic,3952.9580281354556,663.7313325644808,4485.147157511304
TLS,Medium pelagic,3215.7900495752033,570.427867271309,4321.136397585827
TLS,Reef-associated,13895.815474522906,2481.783691946179,19608.714053419015
TLS,Small pelagic,0,0,0
TON,Benthic,1.413592749015882,0.2440358194882671,6.41305418011318
TON,Demersal,1457.2049061956086,252.33308278000214,2136.437472314728
TON,forage_fish,14.454302545949455,2.502719074152627,18.702038141420097
TON,Large pelagic,3312.6114140956606,551.9417682966244,3749.8836287130594
TON,Medium pelagic,68.61156011315904,12.185858369156646,101.41822278787089
TON,Reef-associated,371.33831612209343,64.10624659665149,504.24198323673886
TON,Small pelagic,4.393150064844025e-6,7.23558372620206e-7,6.1217324833385e-6
TTO,Benthic,80.60754648344627,13.915697202550794,365.69270978803297
TTO,Demersal,8840.894305580134,1543.8519342876189,13236.26745445731
TTO,forage_fish,7007.79942063729,925.2685354030276,7254.960096172995
TTO,Large pelagic,1046.9476339331675,185.07047049501682,1305.5230388711261
TTO,Medium pelagic,177.8621805151069,30.60945240523551,242.57140347358288
TTO,Reef-associated,503.8417594630903,85.57415178126472,683.3031200775368
TTO,Small pelagic,0.15572555965267543,0.02103133916369903,0.16662508796126
TUN,Benthic,681.2074090564932,117.60035443469354,3090.437486479164
TUN,Demersal,36390.06006533103,6441.797094172205,57626.80854613126
TUN,forage_fish,37036.74552180945,4976.191167355294,39016.24026497867
TUN,Large pelagic,33068.19740333381,5467.655539409707,35627.353386741575
TUN,Medium pelagic,4706.158693670947,813.1968072245156,6327.320579898936
TUN,Reef-associated,13946.843567568974,2411.6839269747816,20465.902550459894
TUN,Small pelagic,2.1341350375184693,0.3514952259554672,2.97385784463784
TUR,Benthic,244.2726188109593,42.17004420231913,1108.1929645178282
TUR,Demersal,59363.102908798726,10527.138432457628,139650.14049379385
TUR,forage_fish,393803.3477864588,61393.40128016283,470100.9851721142
TUR,Large pelagic,13774.877844067483,2226.9073995292515,15208.582155679142
TUR,Medium pelagic,3870.2721044964205,577.1595794346955,4614.656168532383
TUR,Reef-associated,2205.4368228490557,384.2742775033029,3221.4882793365855
TUR,Small pelagic,0,0,0
TUV,Benthic,8.188115975427177e-5,1.4135567641525111e-5,3.7147071828164e-4
TUV,Demersal,13759.721562171222,2375.4121961751102,20157.95292165798
TUV,forage_fish,299.51321010961567,38.81821214292118,298.08504645322756
TUV,Large pelagic,8320.668875161178,1410.246365057974,9615.34905563644
TUV,Medium pelagic,6.683693967198036,1.2062319745726495,9.54252817136819
TUV,Reef-associated,0.04370532340292374,0.007545075779468649,0.0643499185895809
TUV,Small pelagic,0,0,0
TWN,Benthic,764.6246415469434,132.0011022486749,3468.8769145879905
TWN,Demersal,209766.50539950872,36501.0395198481,334881.76835766755
TWN,forage_fish,56400.33622053057,8280.330939913834,64135.945983431935
TWN,Large pelagic,43949.20603772314,7537.602911452764,52245.172388270475
TWN,Medium pelagic,25963.985389842554,4609.44785272614,35373.5538834812
TWN,Reef-associated,8256.052106458032,1436.8513669498348,11813.442384251644
TWN,Small pelagic,6.888069079034573,1.1891229518291129,9.6165136324524
TZA,Benthic,2927.3222864251275,505.35877010642315,13280.39949169704
TZA,Demersal,58903.26252574599,10271.0078150494,88094.86411543482
TZA,forage_fish,35430.33668374412,5686.3283457405005,45262.122718855804
TZA,Large pelagic,12812.649179575232,2232.258131399187,16407.775906852894
TZA,Medium pelagic,22825.819553019177,4121.75723434146,32481.846809512466
TZA,Reef-associated,58877.42172202741,10233.92685363413,81618.89748018673
TZA,Small pelagic,0,0,0
UGA,Benthic,0,0,0
UGA,Demersal,0,0,0
UGA,forage_fish,0,0,0
UGA,Large pelagic,0,0,0
UGA,Medium pelagic,0,0,0
UGA,Reef-associated,0,0,0
UGA,Small pelagic,0,0,0
UKR,Benthic,179.16619203236996,30.9303853798421,812.8242717346039
UKR,Demersal,2963.345071642566,519.4236473988169,4405.527812464626
UKR,forage_fish,22576.785844797276,3622.7821877021656,28620.932958699777
UKR,Large pelagic,217.8962530911842,37.516573962921385,251.59180467349321
UKR,Medium pelagic,53.99124896908768,6.9180821280907745,55.96386833317517
UKR,Reef-associated,0,0,0
UKR,Small pelagic,0,0,0
URY,Benthic,50.64997253655938,8.743966438440344,229.7840154629646
URY,Demersal,32510.887193846196,5883.984506806868,60583.91763902187
URY,forage_fish,6011.378405427219,873.1672261387772,7179.761323812054
URY,Large pelagic,369.001273713811,55.33994326455456,415.04187388523155
URY,Medium pelagic,11.427426133934969,1.9700525964277533,15.755490487557944
URY,Reef-associated,71.91898217636279,12.318960368600887,98.6253472004788
URY,Small pelagic,8245.7088291115,1449.6519079219624,12300.163675656348
USA,Benthic,43217.987028070806,7460.944383289322,196067.28497963795
USA,Demersal,2982018.2672985885,551589.7483178178,4734586.132157159
USA,forage_fish,1009009.9512969165,145046.51479639506,1204907.9944324922
USA,Large pelagic,37709.692833337955,6310.60826656202,43131.84265619387
USA,Medium pelagic,193898.04656985123,29030.53410526842,209497.9090088783
USA,Reef-associated,10582.572431661481,1944.5427200316667,15748.312867882185
USA,Small pelagic,60871.856180721654,10701.142411484807,90786.42297806837
UZB,Benthic,0,0,0
UZB,Demersal,0,0,0
UZB,forage_fish,0,0,0
UZB,Large pelagic,0,0,0
UZB,Medium pelagic,0,0,0
UZB,Reef-associated,0,0,0
UZB,Small pelagic,0,0,0
VCT,Benthic,6.2827638340167304,1.0846259801155036,28.50305004496895
VCT,Demersal,534.8568654746178,92.63817034154192,785.2996547535317
VCT,forage_fish,32.6811407153741,5.305849847715265,41.31275692430189
VCT,Large pelagic,766.8020994785225,135.69725915073198,935.3053993435482
VCT,Medium pelagic,51.12959582948063,9.447225109983446,73.32911699554192
VCT,Reef-associated,42.151748016881776,7.522900451203837,59.868150447179644
VCT,Small pelagic,0,0,0
VEN,Benthic,1510.1313254393197,260.70177269588345,6851.02128308928
VEN,Demersal,46338.61866267767,8217.075681578317,71833.59031829076
VEN,forage_fish,117175.80059816726,14701.905329627443,117830.04494036092
VEN,Large pelagic,3593.682450132243,658.2454522816306,4698.637196821556
VEN,Medium pelagic,4072.055924397265,685.5976873011765,5464.901984329977
VEN,Reef-associated,4102.8738294344275,728.3927942189329,5742.003107780406
VEN,Small pelagic,4.0803115699280665,0.5510618598007914,4.36590034266048
VGB,Benthic,19.93820205467048,3.4420348299901304,90.45375347295952
VGB,Demersal,445.0572691233189,76.97641631243215,656.8483230888487
VGB,forage_fish,124.40740551341254,19.20928100726373,150.1687767480903
VGB,Large pelagic,953.3687417815358,158.54167293496843,1038.186475514474
VGB,Medium pelagic,21.57397029964496,3.6000264244197084,28.44247319190628
VGB,Reef-associated,286.3775047167973,50.307138626867236,421.12446459668286
VGB,Small pelagic,0,0,0
VIR,Benthic,0.4127189452021887,0.07124980379311337,1.872384361467224
VIR,Demersal,9.315070304197029,1.6175075659340663,13.737970581298072
VIR,forage_fish,1.6758343088025403,0.28736542026869016,2.2479036413203595
VIR,Large pelagic,5.9581966693210715,1.008087592411685,6.927866814419936
VIR,Medium pelagic,4.896048941890517,0.7926873831907676,6.3655702049785505
VIR,Reef-associated,6.245267554259257,1.0966578066026418,8.645967188614147
VIR,Small pelagic,0,0,0
VNM,Benthic,12651.509612277358,2184.095467485385,57396.17486029269
VNM,Demersal,1171557.58040287,202305.80068411105,1828305.4433779223
VNM,forage_fish,30729.389192084356,4521.789557858485,35353.60486941082
VNM,Large pelagic,254828.67190777027,43542.00648433714,320800.21206712996
VNM,Medium pelagic,250626.21283728286,43340.45583083188,367805.97625924763
VNM,Reef-associated,5834.4989161629655,1035.8586681430563,8478.807575907686
VNM,Small pelagic,0,0,0
VUT,Benthic,493.2068615281396,85.1448486235151,2237.534344446473
VUT,Demersal,1537.6627764205127,265.3765401586272,2238.471701072405
VUT,forage_fish,271.60557905496813,35.39210148444141,271.4740519403682
VUT,Large pelagic,4944.064634487034,809.043325932479,5300.133677064097
VUT,Medium pelagic,1.798606111133275,0.32444851429068744,2.566722488137953
VUT,Reef-associated,0,0,0
VUT,Small pelagic,0,0,0
WLF,Benthic,0.6767764525212367,0.11683541551579277,3.07033554102839
WLF,Demersal,475.9805981304089,82.17196714021898,697.309695818703
WLF,forage_fish,0.04539622339453556,0.007806096182095563,0.062312085999288135
WLF,Large pelagic,336.30533734493804,57.14248414929502,390.4719527240133
WLF,Medium pelagic,0.12518373873501903,0.023429597857073048,0.1853355121485819
WLF,Reef-associated,4.140962197512394,0.7148756981410627,5.82207135974884
WLF,Small pelagic,0,0,0
WSM,Benthic,90.90424134296784,15.693268833286249,412.40578330667967
WSM,Demersal,3618.196823383537,624.6388769828635,5300.886555006781
WSM,forage_fish,1.6177879408690672,0.275790277581744,2.1992678146183486
WSM,Large pelagic,1794.3757251721217,302.0991018168528,1980.376789240823
WSM,Medium pelagic,2.0141439792430904,0.3621421978547777,2.7626559967933013
WSM,Reef-associated,1.106380887718058,0.19246338023334747,1.5125936462849472
WSM,Small pelagic,0,0,0
XKO,Benthic,0,0,0
XKO,Demersal,0,0,0
XKO,forage_fish,0,0,0
XKO,Large pelagic,0,0,0
XKO,Medium pelagic,0,0,0
XKO,Reef-associated,0,0,0
XKO,Small pelagic,0,0,0
XMI,Benthic,5.079800951834333,0.8769522827428164,23.0455615671371
XMI,Demersal,2179.854400975771,375.72623140287834,3193.0991910493835
XMI,forage_fish,11787.11898077331,1535.098605668463,11947.218859239714
XMI,Large pelagic,5210.3728596876135,876.0987942235923,5958.433606444033
XMI,Medium pelagic,1600.230296272393,274.58618191640346,2156.38295424496
XMI,Reef-associated,121.41198422621693,21.001021633723838,170.6730424085683
XMI,Small pelagic,0.010639183608083564,0.0022989764043204694,0.01730955647918
YEM,Benthic,868.8889889357725,150.00079521268884,3941.8935661831606
YEM,Demersal,47395.56125730311,8268.266864197989,72177.50601601257
YEM,forage_fish,74061.75857635749,10313.867039660074,81472.23403798079
YEM,Large pelagic,21051.252228208148,3535.0865348315933,24143.188889875193
YEM,Medium pelagic,5144.830525880024,940.3406202018544,7451.6788002458015
YEM,Reef-associated,33356.71946220801,5765.107530416763,46319.51722249549
YEM,Small pelagic,0,0,0
ZAF,Benthic,1058.1762262581697,182.67842893060364,4800.634041045936
ZAF,Demersal,85888.24298562587,15048.953916281853,129247.02173717797
ZAF,forage_fish,151170.95072028498,19409.385657796225,154005.3040633764
ZAF,Large pelagic,1582.3697751602328,262.4294027274172,1780.5117720846351
ZAF,Medium pelagic,3396.004682892598,659.6741730818509,5110.460927203228
ZAF,Reef-associated,227.64136784707676,39.374658050627964,332.64478518547986
ZAF,Small pelagic,239691.5492465466,37736.571428603434,287680.5331729886
ZMB,Benthic,0,0,0
ZMB,Demersal,0,0,0
ZMB,forage_fish,0,0,0
ZMB,Large pelagic,0,0,0
ZMB,Medium pelagic,0,0,0
ZMB,Reef-associated,0,0,0
ZMB,Small pelagic,0,0,0
ZWE,Benthic,0,0,0
ZWE,Demersal,0,0,0
ZWE,forage_fish,0,0,0
ZWE,Large pelagic,0,0,0
ZWE,Medium pelagic,0,0,0
ZWE,Reef-associated,0,0,0
ZWE,Small pelagic,0,0,0
