iso3c,product,tonnes,product_tonnes_to_mill_kcal,product_tonnes_to_tonnes_protein,million_kcal,tonnes_protein
LAO,pigs_meat,79890.26,3.2303575643687106,0.11067792825595003,258074.105710383,8842.088464629194
LBN,chickens_eggs,25738.178177755766,1.347665156943461,0.10607382782442676,34686.44593336399,2730.1470805416834
LBN,chickens_meat,131703.17817775576,1.2979377867544766,0.12379158521703051,170942.53159256678,16303.745204745406
LBN,cows_meat,46523.68,2.0848951665824287,0.143624929072276,96996.9955636276,6681.960240181265
LBN,cows_milk,195329,0.6667921783456684,0.03377826275535814,130243.84940408106,6597.87428574135
LBN,goats_meat,3444.87,1.4085299127960191,0.15268677320339286,4852.2024406936225,525.9860844051719
LBN,goats_milk,18500,0.7502654071524572,0.035507431374429806,13879.910032320457,656.8874804269514
LBN,pigs_meat,655.81,3.2303575643687106,0.11067792825595003,2118.500794288644,72.58369212953458
LBN,sheep_meat,7876.26,2.205370196003507,0.1340347089575894,17370.069059974583,1055.692216774303
LBN,sheep_milk,13500,0.9525121771438787,0.058559218635291344,12858.914391442362,790.5494515764332
LBR,chickens_eggs,40645.81461983951,1.347665156943461,0.10607382782442676,54776.94813874084,4311.457141768425
LBR,chickens_meat,48298.81461983951,1.2979377867544766,0.12379158521703051,62688.856550539254,5978.986825893422
LBR,cows_meat,1476.17,2.0848951665824287,0.143624929072276,3077.659698053984,212.01481154862168
LBR,cows_milk,9261,0.6667921783456684,0.03377826275535814,6175.162363659235,312.82049137737175
LBR,goats_meat,1454.88,1.4085299127960191,0.15268677320339286,2049.2419995286723,222.1409325981522
LBR,pigs_meat,10917.9,3.2303575643687106,0.11067792825595003,35268.72085202114,1208.370552905637
LBR,sheep_meat,1121.01,2.205370196003507,0.1340347089575894,2472.2420434218916,150.25424908854728
LBY,chickens_eggs,75554.08561124161,1.347665156943461,0.10607382782442676,101821.60864299361,8014.311068558842
LBY,chickens_meat,130197.08561124161,1.2979377867544766,0.12379158521703051,168987.71714013803,16117.303618453034
LBY,cows_meat,10733.04,2.0848951665824287,0.143624929072276,22377.263218735872,1541.5321087299014
LBY,cows_milk,143028,0.6667921783456684,0.03377826275535814,95369.95168442426,4831.237365373364
LBY,goats_meat,15031.63,1.4085299127960191,0.15268677320339286,21172.500493082025,2295.131080687316
LBY,goats_milk,18400,0.7502654071524572,0.035507431374429806,13804.883491605211,653.3367372895084
LBY,sheep_meat,38180.06,2.205370196003507,0.1340347089575894,84201.16640562566,5117.453230083301
LBY,sheep_milk,71300,0.9525121771438787,0.058559218635291344,67914.11823035855,4175.272288696273
LCA,chickens_eggs,979.8666983542618,1.347665156943461,0.10607382782442676,1320.532207821267,103.93821145211948
LCA,chickens_meat,1834.8666983542616,1.2979377867544766,0.12379158521703051,2381.542821451424,227.141057251213
LCA,cows_meat,510.55,2.0848951665824287,0.143624929072276,1064.443227298659,73.32770753785051
LCA,cows_milk,1032,0.6667921783456684,0.03377826275535814,688.1295280527298,34.8591671635296
LCA,goats_meat,73.09,1.4085299127960191,0.15268677320339286,102.94945132626104,11.159876253435984
LCA,pigs_meat,2476.34,3.2303575643687106,0.11067792825595003,7999.463650948814,274.0761808573393
LCA,sheep_meat,110.59,2.205370196003507,0.1340347089575894,243.89188997602784,14.822898463619811
LIE,chickens_eggs,248,1.347665156943461,0.10607382782442676,334.2209589219783,26.306309300457837
LIE,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
LIE,cows_milk,13172,0.6667921783456684,0.03377826275535814,8782.986573169144,444.92727701357745
LKA,buffaloes_milk,68591,1.0733332764111474,0.041995432670972443,73621.00276231702,2880.508722334671
LKA,chickens_eggs,127531.8741664922,1.347665156943461,0.10607382782442676,171870.26321387943,13527.794062462952
LKA,chickens_meat,203450.8741664922,1.2979377867544766,0.12379158521703051,264066.5773289204,25185.50622686067
LKA,cows_meat,24643.74,2.0848951665824287,0.143624929072276,51379.61441251406,3539.455409575611
LKA,cows_milk,327607,0.6667921783456684,0.03377826275535814,218445.78517128938,11065.995326494614
LKA,goats_meat,917.36,1.4085299127960191,0.15268677320339286,1292.1290008025562,140.06873826586448
LKA,goats_milk,14262,0.7502654071524572,0.035507431374429806,10700.285236808344,506.40698626211787
LKA,pigs_meat,1361.49,3.2303575643687106,0.11067792825595003,4398.099520312356,150.6868925411934
LKA,sheep_meat,126.89,2.205370196003507,0.1340347089575894,279.839424170885,17.00766421962852
LSO,chickens_eggs,1742.5808278871057,1.347665156943461,0.10607382782442676,2348.4154649011425,184.8422187074439
LSO,chickens_meat,2262.580827887106,1.2979377867544766,0.12379158521703051,2936.6891521009015,280.08846736580614
LSO,cows_meat,12301.02,2.0848951665824287,0.143624929072276,25646.337142033786,1766.7331250166487
LSO,cows_milk,170000,0.6667921783456684,0.03377826275535814,113354.67031876363,5742.304668410884
LSO,goats_meat,3062.3,1.4085299127960191,0.15268677320339286,4313.34115195525,467.57270558075
LSO,pigs_meat,4379.81,3.2303575643687106,0.11067792825595003,14148.352363997723,484.74829695469253
LSO,sheep_meat,5681.86,2.205370196003507,0.1340347089575894,12530.604701864486,761.5664514377688
LTU,chickens_eggs,50319.61955699175,1.347665156943461,0.10607382782442676,67813.99798760853,5337.594661079
LTU,chickens_meat,135256.61955699173,1.2979377867544766,0.12379158521703051,175554.67743169412,16743.63134605682
LTU,cows_meat,49270.86,2.0848951665824287,0.143624929072276,102724.57786735952,7076.523772830041
LTU,cows_milk,1566653,0.6667921783456684,0.03377826275535814,1044631.9665817764,52918.816680470096
LTU,goats_meat,93.06,1.4085299127960191,0.15268677320339286,131.07779368479754,14.20903111430774
LTU,goats_milk,4061,0.7502654071524572,0.035507431374429806,3046.8278184461283,144.19567881155945
LTU,pigs_meat,75708.13,3.2303575643687106,0.11067792825595003,244564.33042970972,8379.21898053214
LTU,sheep_meat,1409.53,2.205370196003507,0.1340347089575894,3108.5354523728233,188.92594331699098
LUX,chickens_eggs,2118.8262065278645,1.347665156943461,0.10607382782442676,2855.4682521562927,224.75200622111998
LUX,chickens_meat,325.82620652786454,1.2979377867544766,0.12379158521703051,422.90214536738347,40.33454261133593
LUX,cows_meat,10500.16,2.0848951665824287,0.143624929072276,21891.732832342153,1508.0847352475496
LUX,cows_milk,387176,0.6667921783456684,0.03377826275535814,258165.9284431625,13078.132660568543
LUX,goats_meat,3.58,1.4085299127960191,0.15268677320339286,5.042537087809748,0.5466186480681464
LUX,goats_milk,3176,0.7502654071524572,0.035507431374429806,2382.8429331162038,112.77160204518906
LUX,pigs_meat,13779.6,3.2303575643687106,0.11067792825595003,44513.035093975086,1525.097580195689
LUX,sheep_meat,52.77,2.205370196003507,0.1340347089575894,116.37738524310507,7.073011591691993
LVA,chickens_eggs,54191.129770532345,1.347665156943461,0.10607382782442676,73031.49740714794,5748.260568890615
LVA,chickens_meat,39484.129770532345,1.2979377867544766,0.12379158521703051,51247.94400629129,4887.803015209146
LVA,cows_meat,21173.57,2.0848951665824287,0.143624929072276,44144.673752294715,3041.052489456871
LVA,cows_milk,997992,0.6667921783456684,0.03377826275535814,665453.2596515503,33710.43600374538
LVA,goats_milk,2100,0.7502654071524572,0.035507431374429806,1575.55735502016,74.56560588630259
LVA,pigs_meat,42298.17,3.2303575643687106,0.11067792825595003,136638.21341845367,4681.473824617978
LVA,sheep_meat,903.92,2.205370196003507,0.1340347089575894,1993.47822757149,121.15665412094421
MAC,chickens_eggs,430,1.347665156943461,0.10607382782442676,579.4960174856882,45.611745964503505
MAC,chickens_meat,3806,1.2979377867544766,0.12379158521703051,4939.951216387538,471.1507733360181
MAC,cows_meat,937.68,2.0848951665824287,0.143624929072276,1954.9644998010117,134.67422349249176
MAC,goats_meat,28.59,1.4085299127960191,0.15268677320339286,40.269870206838185,4.365314845885002
MAC,pigs_meat,7227.86,3.2303575643687106,0.11067792825595003,23348.572225198026,799.9645705240509
MAF,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
MAF,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
MAR,chickens_eggs,512998.5371531026,1.347665156943461,0.10607382782442676,691350.2540842019,54415.718504161
MAR,chickens_meat,812398.5371531026,1.2979377867544766,0.12379158521703051,1054442.7592750723,100568.10274217922
MAR,cows_meat,309888.68,2.0848951665824287,0.143624929072276,646085.411110609,44507.73968530123
MAR,cows_milk,2450000,0.6667921783456684,0.03377826275535814,1633640.8369468877,82756.74375062744
MAR,goats_meat,35838.71,1.4085299127960191,0.15268677320339286,50479.89507102182,5472.096985672168
MAR,goats_milk,41938,0.7502654071524572,0.035507431374429806,31464.63064515975,1489.1106569808371
MAR,pigs_meat,682.47,3.2303575643687106,0.11067792825595003,2204.622126954714,75.53436569683822
MAR,sheep_meat,205056.38,2.205370196003507,0.1340347089575894,452225.22895236965,27484.672213196856
MAR,sheep_milk,33828,0.9525121771438787,0.058559218635291344,32221.58192842313,1980.9412479946357
MCO,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
MCO,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
MDA,chickens_eggs,144212.22262358095,1.347665156943461,0.10607382782442676,194349.78763517356,15297.142472751628
MDA,chickens_meat,153101.22262358095,1.2979377867544766,0.12379158521703051,198715.86204145505,18952.64304723858
MDA,cows_meat,8943.91,2.0848951665824287,0.143624929072276,18647.11472934825,1284.5684393788201
MDA,cows_milk,442687,0.6667921783456684,0.03377826275535814,295180.2290553089,14953.197804381229
MDA,goats_milk,21977,0.7502654071524572,0.035507431374429806,16488.58285298955,780.3468193158438
MDA,pigs_meat,66422.67,3.2303575643687106,0.11067792825595003,214568.97448006662,7351.523504828644
MDA,sheep_meat,2539.39,2.205370196003507,0.1340347089575894,5600.295022029345,340.36639957981293
MDA,sheep_milk,20553,0.9525121771438787,0.058559218635291344,19576.98277683814,1203.567620611143
MDG,chickens_eggs,131292.93677623686,1.347665156943461,0.10607382782442676,176938.91624611514,13926.744370165898
MDG,chickens_meat,160181.93677623686,1.2979377867544766,0.12379158521703051,207906.18849739438,19829.175876664518
MDG,cows_meat,210560.38,2.0848951665824287,0.143624929072276,438996.3185357595,30241.719642931483
MDG,cows_milk,544430,0.6667921783456684,0.03377826275535814,363021.6656567322,18389.899591899633
MDG,goats_meat,12426.42,1.4085299127960191,0.15268677320339286,17502.98427896671,1897.3499722701051
MDG,pigs_meat,66000.5,3.2303575643687106,0.11067792825595003,213205.21442711708,7304.798603856831
MDG,sheep_meat,3933.65,2.205370196003507,0.1340347089575894,8675.154471509195,527.2456328910215
MDV,chickens_eggs,1.4969770855542492,1.347665156943461,0.10607382782442676,2.017423858944232,0.1587900896301936
MDV,chickens_meat,1.4969770855542492,1.2979377867544766,0.12379158521703051,1.942983125246449,0.18531316645433082
MEX,chickens_eggs,2854395.072132242,1.347665156943461,0.10607382782442676,3846768.7828637394,302776.6114242476
MEX,chickens_meat,3294884.072132242,1.2979377867544766,0.12379158521703051,4276554.540195899,407878.92239559494
MEX,cows_meat,2226641.16,2.0848951665824287,0.143624929072276,4642313.3921974925,319801.1786744104
MEX,cows_milk,11767556,0.6667921783456684,0.03377826275535814,7846514.29904464,397487.5985563912
MEX,goats_meat,46406.5,1.4085299127960191,0.15268677320339286,65364.94339816846,7085.658740663251
MEX,goats_milk,162323,0.7502654071524572,0.035507431374429806,121785.33168520831,5763.672782991569
MEX,pigs_meat,1576673.43,3.2303575643687106,0.11067792825595003,5093218.941139661,174502.94876860266
MEX,sheep_meat,72284.37,2.205370196003507,0.1340347089575894,159413.79523489,9688.614495132706
MEX,sheep_milk,57701,0.9525121771438787,0.058559218635291344,54960.90513337895,3378.925474474946
MHL,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
MHL,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
MKD,chickens_eggs,14555.735620068877,1.347665156943461,0.10607382782442676,19616.25772884765,1543.9825940210617
MKD,chickens_meat,3771.735620068878,1.2979377867544766,0.12379158521703051,4895.478182935222,466.90913142786593
MKD,cows_meat,5048.09,2.0848951665824287,0.143624929072276,10524.738441473093,725.0315682004658
MKD,cows_milk,394140,0.6667921783456684,0.03377826275535814,262809.4691731617,13313.364482396857
MKD,goats_milk,19167,0.7502654071524572,0.035507431374429806,14380.337058891146,680.570937153696
MKD,pigs_meat,14266.2,3.2303575643687106,0.11067792825595003,46084.9270847969,1578.9534600850345
MKD,sheep_meat,3599.94,2.205370196003507,0.1340347089575894,7939.200383400866,482.5169101647844
MKD,sheep_milk,35364,0.9525121771438787,0.058559218635291344,33684.64063251613,2070.888207818443
MLI,chickens_eggs,217178.90804521693,1.347665156943461,0.10607382782442676,292684.4471955668,23036.99809908535
MLI,chickens_meat,242178.90804521693,1.2979377867544766,0.12379158521703051,314333.15590682474,29979.710933046867
MLI,cows_meat,212940,2.0848951665824287,0.143624929072276,443957.57677206234,30583.492396650454
MLI,cows_milk,594924,0.6667921783456684,0.03377826275535814,396690.66991011845,20095.499191468687
MLI,goats_meat,116170.83,1.4085299127960191,0.15268677320339286,163630.08904934116,17737.749173059907
MLI,goats_milk,400487,0.7502654071524572,0.035507431374429806,300471.54211426614,14220.26466885127
MLI,pigs_meat,2532.95,3.2303575643687106,0.11067792825595003,8182.334192667725,280.3416583759086
MLI,sheep_meat,70160.20999999999,2.205370196003507,0.1340347089575894,154729.2360793472,9403.903327753353
MLI,sheep_milk,364330,0.9525121771438787,0.058559218635291344,347028.76149882935,21334.880125395695
MLT,chickens_eggs,5625.532409279916,1.347665156943461,0.10607382782442676,7581.334017242743,596.7217562026904
MLT,chickens_meat,3693.532409279916,1.2979377867544766,0.12379158521703051,4793.975280606704,457.22823199523873
MLT,cows_meat,1228.7,2.0848951665824287,0.143624929072276,2561.71069117983,176.47195035110553
MLT,cows_milk,41091,0.6667921783456684,0.03377826275535814,27399.15740040186,1387.9825948804214
MLT,goats_meat,40.01,1.4085299127960191,0.15268677320339286,56.35528181096872,6.108997795867748
MLT,goats_milk,1021,0.7502654071524572,0.035507431374429806,766.0209807026588,36.25308743329283
MLT,pigs_meat,5141.95,3.2303575643687106,0.11067792825595003,16610.33707810569,569.1003731956822
MLT,sheep_meat,123.34,2.205370196003507,0.1340347089575894,272.01035997507256,16.531841002829076
MLT,sheep_milk,1661,0.9525121771438787,0.058559218635291344,1582.1227262359826,97.26686215321892
MMR,buffaloes_milk,192134,1.0733332764111474,0.041995432670972443,206223.8157299794,8068.750460804619
MMR,chickens_eggs,2121857.6123116,1.347665156943461,0.10607382782442676,2859553.5721075893,225073.5590362899
MMR,chickens_meat,3060857.6123116,1.2979377867544766,0.12379158521703051,3972802.7548943097,378908.41595166794
MMR,cows_meat,505615.48,2.0848951665824287,0.143624929072276,1054155.2704012545,72618.98745284478
MMR,cows_milk,2200000,0.6667921783456684,0.03377826275535814,1466942.7923604704,74312.17806178791
MMR,goats_meat,110845.56,1.4085299127960191,0.15268677320339286,156129.2869606259,16924.650880323075
MMR,goats_milk,14575,0.7502654071524572,0.035507431374429806,10935.118309247064,517.5208122823144
MMR,pigs_meat,967502.21,3.2303575643687106,0.11067792825595003,3125378.082616945,107081.1401858531
MMR,sheep_meat,9565.55,2.205370196003507,0.1340347089575894,21095.578878381344,1282.1157102692691
MMR,sheep_milk,4230,0.9525121771438787,0.058559218635291344,4029.126509318607,247.7054948272824
MNE,chickens_eggs,5859.523315531558,1.347665156943461,0.10607382782442676,7896.675408639706,621.5420673049088
MNE,chickens_meat,3783.523315531558,1.2979377867544766,0.12379158521703051,4910.77787829499,468.36834893524673
MNE,cows_meat,4485.59,2.0848951665824287,0.143624929072276,9351.984910270477,644.2425455973105
MNE,cows_milk,169351,0.6667921783456684,0.03377826275535814,112921.9221950173,5720.382575882656
MNE,goats_meat,156.23,1.4085299127960191,0.15268677320339286,220.05462827612206,23.854254577566063
MNE,pigs_meat,4174.45,3.2303575643687106,0.11067792825595003,13484.966134578963,462.0194776080506
MNE,sheep_meat,1239.9,2.205370196003507,0.1340347089575894,2734.4385060247487,166.1896356365151
MNE,sheep_milk,8253,0.9525121771438787,0.058559218635291344,7861.082997968431,483.28923139705944
MNG,chickens_eggs,7014.033284929212,1.347665156943461,0.10607382782442676,9452.568267740786,744.0053590203796
MNG,chickens_meat,1824.0332849292115,1.2979377867544766,0.12379158521703051,2367.4817248075183,225.79997183001458
MNG,cows_meat,119169.6,2.0848951665824287,0.143624929072276,248456.1230435614,17115.725347571504
MNG,cows_milk,539926,0.6667921783456684,0.03377826275535814,360018.43368546333,18237.7622964495
MNG,goats_meat,106526.23,1.4085299127960191,0.15268677320339286,150045.38145238868,16265.146320222464
MNG,goats_milk,75207,0.7502654071524572,0.035507431374429806,56425.21047571485,2670.4073913767425
MNG,pigs_meat,592,3.2303575643687106,0.11067792825595003,1912.3716781062767,65.52133352752242
MNG,sheep_meat,156812.19,2.205370196003507,0.1340347089575894,345828.9301960392,21018.27624765221
MNG,sheep_milk,46300,0.9525121771438787,0.058559218635291344,44101.313801761586,2711.2918228139893
MNP,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
MNP,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
MOZ,chickens_eggs,123942.59224465537,1.347665156943461,0.10607382782442676,167033.11302937288,13147.065189872705
MOZ,chickens_meat,159894.59224465536,1.2979377867544766,0.12379158521703051,207533.23317203746,19793.605041596602
MOZ,cows_meat,17957.44,2.0848951665824287,0.143624929072276,37439.37986019396,2579.136046319652
MOZ,cows_milk,793705,0.6667921783456684,0.03377826275535814,529236.2859138488,26809.976040241534
MOZ,goats_meat,26912.24,1.4085299127960191,0.15268677320339286,37906.69506034554,4109.143085275277
MOZ,goats_milk,19991,0.7502654071524572,0.035507431374429806,14998.555754384772,709.8290606062262
MOZ,pigs_meat,128960,3.2303575643687106,0.11067792825595003,416586.91150098894,14273.025627887317
MOZ,sheep_meat,835.22,2.205370196003507,0.1340347089575894,1841.9692951060492,111.94846961555783
MRT,chickens_eggs,13703.106185967044,1.347665156943461,0.10607382782442676,18467.19874872419,1453.5409262301055
MRT,chickens_meat,12795.106185967044,1.2979377867544766,0.12379158521703051,16607.251804302578,1583.9264777810936
MRT,cows_meat,36123.81,2.0848951665824287,0.143624929072276,75314.356867542,5188.279649070374
MRT,cows_milk,575000,0.6667921783456684,0.03377826275535814,383405.50254875934,19422.501084330932
MRT,goats_meat,21331.69,1.4085299127960191,0.15268677320339286,30046.32345549171,3257.066913075083
MRT,goats_milk,100000,0.7502654071524572,0.035507431374429806,75026.54071524572,3550.7431374429807
MRT,pigs_meat,0,3.2303575643687106,0.11067792825595003,0,0
MRT,sheep_meat,40246.84,2.205370196003507,0.1340347089575894,88759.18141932177,5394.473485862667
MRT,sheep_milk,73000,0.9525121771438787,0.058559218635291344,69533.38893150314,4274.822960376268
MSR,chickens_eggs,73.1142317814084,1.347665156943461,0.10607382782442676,98.53350264849234,7.755506433496346
MSR,chickens_meat,84.1142317814084,1.2979377867544766,0.12379158521703051,109.17503983291428,10.412634091533276
MSR,cows_meat,874.38,2.0848951665824287,0.143624929072276,1822.990635756344,125.58276548221669
MSR,cows_milk,3979,0.6667921783456684,0.03377826275535814,2653.1660776374147,134.40370750357005
MSR,goats_meat,32.22,1.4085299127960191,0.15268677320339286,45.382833790287734,4.919567832613318
MSR,pigs_meat,69.73,3.2303575643687106,0.11067792825595003,225.2528329634302,7.7175719372873965
MSR,sheep_meat,29.79,2.205370196003507,0.1340347089575894,65.69797813894448,3.992893979846588
MTQ,chickens_eggs,2384.592769095826,1.347665156943461,0.10607382782442676,3213.6325884097687,252.94288282044369
MTQ,chickens_meat,1370.5927690958263,1.2979377867544766,0.12379158521703051,1778.944145261926,169.6678515733718
MTQ,cows_meat,1089.47,2.0848951665824287,0.143624929072276,2271.4307371365585,156.47505147637253
MTQ,cows_milk,513,0.6667921783456684,0.03377826275535814,342.06438749132786,17.328248793498727
MTQ,goats_meat,24.47,1.4085299127960191,0.15268677320339286,34.466726966118586,3.736245340287023
MTQ,pigs_meat,1031.65,3.2303575643687106,0.11067792825595003,3332.5983812809804,114.18088468525086
MTQ,sheep_meat,73.92,2.205370196003507,0.1340347089575894,163.02096488857924,9.90784568614501
MUS,chickens_eggs,13211.803224513169,1.347665156943461,0.10607382782442676,17805.086866069665,1401.4265404872162
MUS,chickens_meat,48311.80322451317,1.2979377867544766,0.12379158521703051,62705.71495134241,5980.594705855731
MUS,cows_meat,1885.89,2.0848951665824287,0.143624929072276,3931.8829457061365,270.8608174881146
MUS,cows_milk,3600,0.6667921783456684,0.03377826275535814,2400.451842044406,121.6017459192893
MUS,goats_meat,83.99,1.4085299127960191,0.15268677320339286,118.30242737573764,12.824162081352965
MUS,pigs_meat,653.88,3.2303575643687106,0.11067792825595003,2112.2662041894123,72.37008372800061
MUS,sheep_meat,11.62,2.205370196003507,0.1340347089575894,25.62640167756075,1.5574833180871888
MWI,chickens_eggs,132128.6633480523,1.347665156943461,0.10607382782442676,178065.19582768262,14015.393086652946
MWI,chickens_meat,239175.6633480523,1.2979377867544766,0.12379158521703051,310435.1311315048,29607.93451119022
MWI,cows_meat,51224.32,2.0848951665824287,0.143624929072276,106797.33717947164,7357.089326775569
MWI,cows_milk,62892,0.6667921783456684,0.03377826275535814,41935.89368051578,2124.382501209984
MWI,goats_meat,55792.59,1.4085299127960191,0.15268677320339286,78585.53192736405,8518.790535759883
MWI,goats_milk,116352,0.7502654071524572,0.035507431374429806,87294.88065300269,4131.360655277656
MWI,pigs_meat,195046.26,3.2303575643687106,0.11067792825595003,630069.1613928262,21587.31597087138
MWI,sheep_meat,1529.74,2.205370196003507,0.1340347089575894,3373.643003634405,205.0382556807828
MWI,sheep_milk,6253,0.9525121771438787,0.058559218635291344,5956.058643680673,366.1707941264768
MYS,buffaloes_milk,8260,1.0733332764111474,0.041995432670972443,8865.732863156078,346.8822738622324
MYS,chickens_eggs,866406.1317443907,1.347665156943461,0.10607382782442676,1167625.3555140812,91903.01484468211
MYS,chickens_meat,1657313.1317443908,1.2979377867544766,0.12379158521703051,2151089.338175445,205161.4197796395
MYS,cows_meat,45930.03,2.0848951665824287,0.143624929072276,95759.29754798595,6596.697301037509
MYS,cows_milk,43365,0.6667921783456684,0.03377826275535814,28915.44281395991,1464.7943643861058
MYS,goats_meat,3342.33,1.4085299127960191,0.15268677320339286,4707.771783435519,510.329582680896
MYS,pigs_meat,199887.13,3.2303575643687106,0.11067792825595003,645706.9024154518,22123.09343342776
MYS,sheep_meat,1587.54,2.205370196003507,0.1340347089575894,3501.1134009634075,212.78546185853148
MYT,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
MYT,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
"NAM",chickens_eggs,3350.7141427110278,1.347665156943461,0.10607382782442676,4515.640701009332,355.4230750628013
"NAM",chickens_meat,10900.714142711027,1.2979377867544766,0.12379158521703051,14148.448788433572,1349.4166837239018
"NAM",cows_meat,40605.12,2.0848951665824287,0.143624929072276,84657.41842649951,5831.907479971256
"NAM",cows_milk,112056,0.6667921783456684,0.03377826275535814,74718.06433670221,3785.0570113144117
"NAM",goats_meat,4967.33,1.4085299127960191,0.15268677320339286,6996.632891729049,758.4455891364095
"NAM",pigs_meat,5738.48,3.2303575643687106,0.11067792825595003,18537.342275978557,635.1230777382041
"NAM",sheep_meat,11814.6,2.205370196003507,0.1340347089575894,26055.566717703034,1583.5664724503358
NCL,chickens_eggs,2449.1052889218417,1.347665156943461,0.10607382782442676,3300.573863565914,259.78597274098837
NCL,chickens_meat,1125.1052889218417,1.2979377867544766,0.12379158521703051,1460.3166685689712,139.2785672516999
NCL,cows_meat,3350.9700000000003,2.0848951665824287,0.143624929072276,6986.421156362721,481.28282857332476
NCL,cows_milk,400,0.6667921783456684,0.03377826275535814,266.71687133826737,13.511305102143256
NCL,goats_meat,2.4,1.4085299127960191,0.15268677320339286,3.380471790710446,0.3664482556881428
NCL,pigs_meat,3067.73,3.2303575643687106,0.11067792825595003,9909.864810940824,339.5300008486256
NCL,sheep_meat,7.13,2.205370196003507,0.1340347089575894,15.724289497505005,0.9556674748676124
NER,chickens_eggs,145965.2469590046,1.347665156943461,0.10607382782442676,196712.277451298,15483.092474279387
NER,chickens_meat,154655.2469590046,1.2979377867544766,0.12379158521703051,200732.88894793743,19145.01818318652
NER,cows_meat,71481.48,2.0848951665824287,0.143624929072276,149031.39215215854,10266.522494981315
NER,cows_milk,690875,0.6667921783456684,0.03377826275535814,460670.04621456366,23336.557281108056
NER,goats_meat,35007.96,1.4085299127960191,0.15268677320339286,49309.75884596653,5345.252448833448
NER,goats_milk,362129,0.7502654071524572,0.035507431374429806,271692.86162671214,12858.270616190892
NER,pigs_meat,1652.16,3.2303575643687106,0.11067792825595003,5337.067553547409,182.85764594735042
NER,sheep_meat,22564.49,2.205370196003507,0.1340347089575894,49763.05373401918,3024.4248499264368
NER,sheep_milk,152223,0.9525121771438787,0.058559218635291344,144994.26114137264,8914.059938319953
NFK,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
NFK,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
NGA,chickens_eggs,1252826.8188489035,1.347665156943461,0.10607382782442676,1688391.0514469845,132892.1362764029
NGA,chickens_meat,941114.8188489035,1.2979377867544766,0.12379158521703051,1221508.4850585859,116502.09529654427
NGA,cows_meat,439454.95,2.0848951665824287,0.143624929072276,916217.5011857229,63116.6860242106
NGA,cows_milk,528398,0.6667921783456684,0.03377826275535814,352331.6534534945,17848.36648340573
NGA,goats_meat,289145.04,1.4085299127960191,0.15268677320339286,407269.4379766014,44148.62314536595
NGA,pigs_meat,296799.78,3.2303575643687106,0.11067792825595003,958769.4144259692,32849.18475722176
NGA,sheep_meat,170155.94,2.205370196003507,0.1340347089575894,375256.838748961,22806.801895305045
NIC,chickens_eggs,80308.36143047649,1.347665156943461,0.10607382782442676,108228.7805110753,8518.615303238199
NIC,chickens_meat,184526.36143047648,1.2979377867544766,0.12379158521703051,239503.73715292924,22842.8107958094
NIC,cows_meat,170062.11,2.0848951665824287,0.143624929072276,354561.67115780927,24425.158486631597
NIC,cows_milk,577573,0.6667921783456684,0.03377826275535814,385121.1588236427,19509.412554400467
NIC,goats_meat,49.87,1.4085299127960191,0.15268677320339286,70.24338675113746,7.614489379653201
NIC,pigs_meat,12454.48,3.2303575643687106,0.11067792825595003,40232.423678278814,1378.4360439051645
NIC,sheep_meat,32.16,2.205370196003507,0.1340347089575894,70.92470550347278,4.310556240076075
NIU,chickens_eggs,15.183479725243052,1.347665156943461,0.10607382782442676,20.462246586867536,1.610569814151106
NIU,chickens_meat,24.18347972524305,1.2979377867544766,0.12379158521703051,31.388652150603722,2.9937112912517545
NIU,cows_meat,3.18,2.0848951665824287,0.143624929072276,6.629966629732124,0.45672727444983774
NIU,cows_milk,56,0.6667921783456684,0.03377826275535814,37.34036198735743,1.8915827143000559
NIU,pigs_meat,66.13,3.2303575643687106,0.11067792825595003,213.62354573170282,7.319131395565975
NLD,chickens_eggs,771600.9318689496,1.347665156943461,0.10607382782442676,1039859.6909448886,81846.66439623419
NLD,chickens_meat,1086355.9318689494,1.2979377867544766,0.12379158521703051,1410022.4138375812,134481.72291598166
NLD,cows_meat,474910.92,2.0848951665824287,0.143624929072276,990139.4816652144,68209.04720064934
NLD,cows_milk,14297361,0.6667921783456684,0.03377826275535814,9533368.485784404,482940.01656621
NLD,goats_meat,2058.13,1.4085299127960191,0.15268677320339286,2898.937669422871,314.249228533099
NLD,goats_milk,246970,0.7502654071524572,0.035507431374429806,185293.04760444234,8769.27032654293
NLD,pigs_meat,1529431.3,3.2303575643687106,0.11067792825595003,4940609.969137271,169274.2876938044
NLD,sheep_meat,14803.2,2.205370196003507,0.1340347089575894,32646.536085479118,1984.1426036409875
