ID_0,production,iso3c,Country,split_rest_names,prod_system
247,0,VUT,Vanuatu,ofib,H
247,0,VUT,Vanuatu,trof,H
247,7156.653609901667,VUT,Vanuatu,vege,H
247,0,VUT,Vanuatu,tnut,H
247,0,VUT,Vanuatu,othr,H
247,74.30826479196548,VUT,Vanuatu,spis,H
247,0,VUT,Vanuatu,whea,S
247,0,VUT,Vanuatu,rice,S
247,0,VUT,Vanuatu,maiz,S
247,0,VUT,Vanuatu,barl,S
247,0,VUT,Vanuatu,pmil,S
247,0,VUT,Vanuatu,smil,S
247,0,VUT,Vanuatu,sorg,S
247,0,VUT,Vanuatu,ocer,S
247,0,VUT,Vanuatu,pota,S
247,0,VUT,Vanuatu,swpo,S
247,0,VUT,Vanuatu,yams,S
247,0,VUT,Vanuatu,cass,S
247,0,VUT,Vanuatu,orts,S
247,0,VUT,Vanuatu,bean,S
247,0,VUT,Vanuatu,chic,S
247,0,VUT,Vanuatu,cowp,S
247,0,VUT,Vanuatu,pige,S
247,0,VUT,Vanuatu,lent,S
247,0,VUT,Vanuatu,opul,S
247,0,VUT,Vanuatu,soyb,S
247,0,VUT,Vanuatu,grou,S
247,0,VUT,Vanuatu,cnut,S
247,0,VUT,Vanuatu,oilp,S
247,0,VUT,Vanuatu,sunf,S
247,0,VUT,Vanuatu,rape,S
247,0,VUT,Vanuatu,sesa,S
247,0,VUT,Vanuatu,sugc,S
247,0,VUT,Vanuatu,sugb,S
247,0,VUT,Vanuatu,cott,S
247,0,VUT,Vanuatu,acof,S
247,0,VUT,Vanuatu,rcof,S
247,0,VUT,Vanuatu,coco,S
247,0,VUT,Vanuatu,teas,S
247,0,VUT,Vanuatu,toba,S
247,0,VUT,Vanuatu,bana,S
247,0,VUT,Vanuatu,plnt,S
247,456.62857189029455,VUT,Vanuatu,temf,S
247,0,VUT,Vanuatu,ooil,S
247,0,VUT,Vanuatu,ofib,S
247,0,VUT,Vanuatu,trof,S
247,3476.676062941551,VUT,Vanuatu,vege,S
247,0,VUT,Vanuatu,tnut,S
247,0,VUT,Vanuatu,othr,S
247,8.84876036643982,VUT,Vanuatu,spis,S
247,0,VUT,Vanuatu,whea,I
247,0,VUT,Vanuatu,rice,I
247,0,VUT,Vanuatu,maiz,I
247,0,VUT,Vanuatu,barl,I
247,0,VUT,Vanuatu,pmil,I
247,0,VUT,Vanuatu,smil,I
247,0,VUT,Vanuatu,sorg,I
247,0,VUT,Vanuatu,ocer,I
247,0,VUT,Vanuatu,pota,I
247,0,VUT,Vanuatu,swpo,I
247,0,VUT,Vanuatu,yams,I
247,0,VUT,Vanuatu,cass,I
247,0,VUT,Vanuatu,orts,I
247,0,VUT,Vanuatu,bean,I
247,0,VUT,Vanuatu,chic,I
247,0,VUT,Vanuatu,cowp,I
247,0,VUT,Vanuatu,pige,I
247,0,VUT,Vanuatu,lent,I
247,0,VUT,Vanuatu,opul,I
247,0,VUT,Vanuatu,soyb,I
247,0,VUT,Vanuatu,grou,I
247,0,VUT,Vanuatu,cnut,I
247,0,VUT,Vanuatu,oilp,I
247,0,VUT,Vanuatu,sunf,I
247,0,VUT,Vanuatu,rape,I
247,0,VUT,Vanuatu,sesa,I
247,0,VUT,Vanuatu,sugc,I
247,0,VUT,Vanuatu,sugb,I
247,0,VUT,Vanuatu,cott,I
247,0,VUT,Vanuatu,acof,I
247,0,VUT,Vanuatu,rcof,I
247,0,VUT,Vanuatu,coco,I
247,0,VUT,Vanuatu,teas,I
247,0,VUT,Vanuatu,toba,I
247,0,VUT,Vanuatu,bana,I
247,0,VUT,Vanuatu,plnt,I
247,0,VUT,Vanuatu,temf,I
247,0,VUT,Vanuatu,ooil,I
247,0,VUT,Vanuatu,ofib,I
247,0,VUT,Vanuatu,trof,I
247,0,VUT,Vanuatu,vege,I
247,0,VUT,Vanuatu,tnut,I
247,0,VUT,Vanuatu,othr,I
247,0,VUT,Vanuatu,spis,I
247,0,VUT,Vanuatu,whea,L
247,0,VUT,Vanuatu,rice,L
247,859.5009725540876,VUT,Vanuatu,maiz,L
247,0,VUT,Vanuatu,barl,L
247,0,VUT,Vanuatu,pmil,L
247,0,VUT,Vanuatu,smil,L
247,0,VUT,Vanuatu,sorg,L
247,0,VUT,Vanuatu,ocer,L
247,0,VUT,Vanuatu,pota,L
247,0,VUT,Vanuatu,swpo,L
247,0,VUT,Vanuatu,yams,L
247,0,VUT,Vanuatu,cass,L
247,50390.86043429375,VUT,Vanuatu,orts,L
247,0,VUT,Vanuatu,bean,L
247,0,VUT,Vanuatu,chic,L
247,0,VUT,Vanuatu,cowp,L
247,0,VUT,Vanuatu,pige,L
247,0,VUT,Vanuatu,lent,L
247,0,VUT,Vanuatu,opul,L
247,0,VUT,Vanuatu,soyb,L
247,2502.065840482712,VUT,Vanuatu,grou,L
247,376550.1901817322,VUT,Vanuatu,cnut,L
247,0,VUT,Vanuatu,oilp,L
247,0,VUT,Vanuatu,sunf,L
247,0,VUT,Vanuatu,rape,L
247,0,VUT,Vanuatu,sesa,L
247,0,VUT,Vanuatu,sugc,L
247,0,VUT,Vanuatu,sugb,L
247,0,VUT,Vanuatu,cott,L
247,0,VUT,Vanuatu,acof,L
247,31.295834124088287,VUT,Vanuatu,rcof,L
247,1488.50382771343,VUT,Vanuatu,coco,L
247,0,VUT,Vanuatu,teas,L
247,0,VUT,Vanuatu,toba,L
247,15291.809245318174,VUT,Vanuatu,bana,L
247,0,VUT,Vanuatu,plnt,L
247,967.5233797207475,VUT,Vanuatu,temf,L
247,0,VUT,Vanuatu,ooil,L
247,0,VUT,Vanuatu,ofib,L
247,1584.6378390789032,VUT,Vanuatu,trof,L
247,1843.3770998716354,VUT,Vanuatu,vege,L
247,0,VUT,Vanuatu,tnut,L
247,0,VUT,Vanuatu,othr,L
247,39.33966928720474,VUT,Vanuatu,spis,L
249,232.09179747849703,VEN,Venezuela,whea,A
249,422528.67495030165,VEN,Venezuela,rice,A
249,825458.1510089636,VEN,Venezuela,maiz,A
249,0,VEN,Venezuela,barl,A
249,0,VEN,Venezuela,pmil,A
249,0,VEN,Venezuela,smil,A
249,20312.492633564863,VEN,Venezuela,sorg,A
249,0,VEN,Venezuela,ocer,A
249,203687.48840563744,VEN,Venezuela,pota,A
249,15535.936510130763,VEN,Venezuela,swpo,A
249,49966.46532377601,VEN,Venezuela,yams,A
249,448264.22781184316,VEN,Venezuela,cass,A
249,165090.76729384065,VEN,Venezuela,orts,A
249,27744.959276735783,VEN,Venezuela,bean,A
249,0,VEN,Venezuela,chic,A
249,0.20000000298023224,VEN,Venezuela,cowp,A
249,1697.2917934656143,VEN,Venezuela,pige,A
249,0,VEN,Venezuela,lent,A
249,179.66715493053198,VEN,Venezuela,opul,A
249,8051.433223080821,VEN,Venezuela,soyb,A
249,1744.521225988865,VEN,Venezuela,grou,A
249,137082.3899334669,VEN,Venezuela,cnut,A
249,516772.4097132683,VEN,Venezuela,oilp,A
249,10127.713449494913,VEN,Venezuela,sunf,A
249,0,VEN,Venezuela,rape,A
249,30384.616968512535,VEN,Venezuela,sesa,A
249,3676090.4884550422,VEN,Venezuela,sugc,A
249,33509.705209732056,VEN,Venezuela,sugb,A
249,10137.90588644147,VEN,Venezuela,cott,A
249,44793.9433542788,VEN,Venezuela,acof,A
249,0.13014912605285645,VEN,Venezuela,rcof,A
249,24039.382707476616,VEN,Venezuela,coco,A
249,0,VEN,Venezuela,teas,A
249,3374.1344355493784,VEN,Venezuela,toba,A
249,456298.2725151479,VEN,Venezuela,bana,A
249,516337.1089566946,VEN,Venezuela,plnt,A
249,215015.1330830902,VEN,Venezuela,temf,A
249,0,VEN,Venezuela,ooil,A
249,2219.039111107588,VEN,Venezuela,ofib,A
249,1901947.4746351838,VEN,Venezuela,trof,A
249,1151766.367404163,VEN,Venezuela,vege,A
249,22.399998351931572,VEN,Venezuela,tnut,A
249,22.399998351931572,VEN,Venezuela,othr,A
249,22.399998351931572,VEN,Venezuela,spis,A
249,194.41311226785183,VEN,Venezuela,whea,H
249,4.682164251804352,VEN,Venezuela,rice,H
249,574027.3400144614,VEN,Venezuela,maiz,H
249,0,VEN,Venezuela,barl,H
249,0,VEN,Venezuela,pmil,H
249,0,VEN,Venezuela,smil,H
249,16310.088332061656,VEN,Venezuela,sorg,H
249,0,VEN,Venezuela,ocer,H
249,43478.37457507849,VEN,Venezuela,pota,H
249,422.01892226934433,VEN,Venezuela,swpo,H
249,0,VEN,Venezuela,yams,H
249,148436.9754408896,VEN,Venezuela,cass,H
249,533.093087553978,VEN,Venezuela,orts,H
249,19946.28313845396,VEN,Venezuela,bean,H
249,0,VEN,Venezuela,chic,H
249,0,VEN,Venezuela,cowp,H
249,1058.498785853386,VEN,Venezuela,pige,H
249,0,VEN,Venezuela,lent,H
249,113.43156055361032,VEN,Venezuela,opul,H
249,8051.433223080821,VEN,Venezuela,soyb,H
249,1744.1263592541218,VEN,Venezuela,grou,H
249,137076.94182431698,VEN,Venezuela,cnut,H
249,3888.01025390625,VEN,Venezuela,oilp,H
249,10127.713449494913,VEN,Venezuela,sunf,H
249,0,VEN,Venezuela,rape,H
249,30384.616968512535,VEN,Venezuela,sesa,H
249,2295.2684868574142,VEN,Venezuela,sugc,H
249,33509.705209732056,VEN,Venezuela,sugb,H
249,4909.534442812204,VEN,Venezuela,cott,H
249,22361.63620004058,VEN,Venezuela,acof,H
249,0,VEN,Venezuela,rcof,H
249,4719.484234452248,VEN,Venezuela,coco,H
249,0,VEN,Venezuela,teas,H
249,12.290809363126755,VEN,Venezuela,toba,H
249,39101.492084383965,VEN,Venezuela,bana,H
249,139249.14158907533,VEN,Venezuela,plnt,H
249,117736.0129590705,VEN,Venezuela,temf,H
249,0,VEN,Venezuela,ooil,H
249,1297.5340788513422,VEN,Venezuela,ofib,H
249,456845.56422156096,VEN,Venezuela,trof,H
249,218466.8342463076,VEN,Venezuela,vege,H
249,19.600000891834497,VEN,Venezuela,tnut,H
249,19.600000891834497,VEN,Venezuela,othr,H
249,19.600000891834497,VEN,Venezuela,spis,H
249,0,VEN,Venezuela,whea,S
249,5.1323723793029785,VEN,Venezuela,rice,S
249,86201.18969498575,VEN,Venezuela,maiz,S
249,0,VEN,Venezuela,barl,S
249,0,VEN,Venezuela,pmil,S
249,0,VEN,Venezuela,smil,S
249,1800.9372715023346,VEN,Venezuela,sorg,S
249,0,VEN,Venezuela,ocer,S
249,14798.027140162885,VEN,Venezuela,pota,S
249,1840.6177831292152,VEN,Venezuela,swpo,S
249,16011.056934297085,VEN,Venezuela,yams,S
249,55434.90038724989,VEN,Venezuela,cass,S
249,22.676634311676025,VEN,Venezuela,orts,S
249,777.2802585363388,VEN,Venezuela,bean,S
249,0,VEN,Venezuela,chic,S
249,0.20000000298023224,VEN,Venezuela,cowp,S
249,84.93562281131744,VEN,Venezuela,pige,S
249,0,VEN,Venezuela,lent,S
249,6.170825727283955,VEN,Venezuela,opul,S
249,0,VEN,Venezuela,soyb,S
249,0,VEN,Venezuela,grou,S
249,0,VEN,Venezuela,cnut,S
249,0,VEN,Venezuela,oilp,S
249,0,VEN,Venezuela,sunf,S
249,0,VEN,Venezuela,rape,S
249,0,VEN,Venezuela,sesa,S
249,0,VEN,Venezuela,sugc,S
249,0,VEN,Venezuela,sugb,S
249,0,VEN,Venezuela,cott,S
249,0,VEN,Venezuela,acof,S
249,0,VEN,Venezuela,rcof,S
249,0,VEN,Venezuela,coco,S
249,0,VEN,Venezuela,teas,S
249,0,VEN,Venezuela,toba,S
249,0,VEN,Venezuela,bana,S
249,0,VEN,Venezuela,plnt,S
249,30498.172990575433,VEN,Venezuela,temf,S
249,0,VEN,Venezuela,ooil,S
249,0,VEN,Venezuela,ofib,S
249,0,VEN,Venezuela,trof,S
249,110747.5225648135,VEN,Venezuela,vege,S
249,0.8000000193715096,VEN,Venezuela,tnut,S
249,0.8000000193715096,VEN,Venezuela,othr,S
249,0.8000000193715096,VEN,Venezuela,spis,S
249,0,VEN,Venezuela,whea,I
249,361718.25584029406,VEN,Venezuela,rice,I
249,165151.85760188848,VEN,Venezuela,maiz,I
249,0,VEN,Venezuela,barl,I
249,0,VEN,Venezuela,pmil,I
249,0,VEN,Venezuela,smil,I
249,2200.687690592371,VEN,Venezuela,sorg,I
249,0,VEN,Venezuela,ocer,I
249,145410.85232663155,VEN,Venezuela,pota,I
249,9048.837533771992,VEN,Venezuela,swpo,I
249,0,VEN,Venezuela,yams,I
249,92637.4900900498,VEN,Venezuela,cass,I
249,164534.9975721538,VEN,Venezuela,orts,I
249,6539.784262865782,VEN,Venezuela,bean,I
249,0,VEN,Venezuela,chic,I
249,0,VEN,Venezuela,cowp,I
249,442.0305559039116,VEN,Venezuela,pige,I
249,0,VEN,Venezuela,lent,I
249,51.816330440342426,VEN,Venezuela,opul,I
249,0,VEN,Venezuela,soyb,I
249,0,VEN,Venezuela,grou,I
249,0,VEN,Venezuela,cnut,I
249,512884.39945936203,VEN,Venezuela,oilp,I
249,0,VEN,Venezuela,sunf,I
249,0,VEN,Venezuela,rape,I
249,0,VEN,Venezuela,sesa,I
249,3111346.9073514044,VEN,Venezuela,sugc,I
249,0,VEN,Venezuela,sugb,I
249,1394.52737185359,VEN,Venezuela,cott,I
249,16575.857076257467,VEN,Venezuela,acof,I
249,0,VEN,Venezuela,rcof,I
249,18199.306734383106,VEN,Venezuela,coco,I
249,0,VEN,Venezuela,teas,I
249,3361.766808629036,VEN,Venezuela,toba,I
249,375636.9250946641,VEN,Venezuela,bana,I
249,223694.30015707016,VEN,Venezuela,plnt,I
249,0,VEN,Venezuela,temf,I
249,0,VEN,Venezuela,ooil,I
249,348.95370346307755,VEN,Venezuela,ofib,I
249,958964.2935476303,VEN,Venezuela,trof,I
249,765584.0683701038,VEN,Venezuela,vege,I
249,0,VEN,Venezuela,tnut,I
249,0,VEN,Venezuela,othr,I
249,0,VEN,Venezuela,spis,I
249,37.45573761314154,VEN,Venezuela,whea,L
249,60800.64874686301,VEN,Venezuela,rice,L
249,73.37977862358093,VEN,Venezuela,maiz,L
249,0,VEN,Venezuela,barl,L
249,0,VEN,Venezuela,pmil,L
249,0,VEN,Venezuela,smil,L
249,0,VEN,Venezuela,sorg,L
249,0,VEN,Venezuela,ocer,L
249,0,VEN,Venezuela,pota,L
249,4221.755916431546,VEN,Venezuela,swpo,L
249,33948.55522993207,VEN,Venezuela,yams,L
249,151745.52728187293,VEN,Venezuela,cass,L
249,0,VEN,Venezuela,orts,L
249,484.8670824766159,VEN,Venezuela,bean,L
249,0,VEN,Venezuela,chic,L
249,0,VEN,Venezuela,cowp,L
249,100.25853681564331,VEN,Venezuela,pige,L
249,0,VEN,Venezuela,lent,L
249,8.000366933643818,VEN,Venezuela,opul,L
249,0,VEN,Venezuela,soyb,L
249,0.3948667347431183,VEN,Venezuela,grou,L
249,5.448109149932861,VEN,Venezuela,cnut,L
249,0,VEN,Venezuela,oilp,L
249,0,VEN,Venezuela,sunf,L
249,0,VEN,Venezuela,rape,L
249,0,VEN,Venezuela,sesa,L
249,562447.47391738,VEN,Venezuela,sugc,L
249,0,VEN,Venezuela,sugb,L
249,3833.393989354372,VEN,Venezuela,cott,L
249,5857.165952056646,VEN,Venezuela,acof,L
249,0.13014912605285645,VEN,Venezuela,rcof,L
249,1121.8243924975395,VEN,Venezuela,coco,L
249,0,VEN,Venezuela,teas,L
249,0.07681755721569061,VEN,Venezuela,toba,L
249,41560.655075222254,VEN,Venezuela,bana,L
249,153385.1577897966,VEN,Venezuela,plnt,L
249,66782.19344253838,VEN,Venezuela,temf,L
249,0,VEN,Venezuela,ooil,L
249,573.3372392207384,VEN,Venezuela,ofib,L
249,486127.55841881037,VEN,Venezuela,trof,L
249,56971.88662400842,VEN,Venezuela,vege,L
249,2.0000000670552254,VEN,Venezuela,tnut,L
249,2.0000000670552254,VEN,Venezuela,othr,L
249,2.0000000670552254,VEN,Venezuela,spis,L
250,34.99999926239252,VNM,Vietnam,whea,A
250,43117039.20454389,VNM,Vietnam,rice,A
250,5107538.767193697,VNM,Vietnam,maiz,A
250,0,VNM,Vietnam,barl,A
250,0,VNM,Vietnam,pmil,A
250,3949.6743438243866,VNM,Vietnam,smil,A
250,0,VNM,Vietnam,sorg,A
250,15.400000013411045,VNM,Vietnam,ocer,A
250,302855.0453608632,VNM,Vietnam,pota,A
250,1317827.1693898737,VNM,Vietnam,swpo,A
250,0,VNM,Vietnam,yams,A
250,10714787.85773141,VNM,Vietnam,cass,A
250,55.799999475479126,VNM,Vietnam,orts,A
250,154455.12751600146,VNM,Vietnam,bean,A
250,0.30000001192092896,VNM,Vietnam,chic,A
250,0,VNM,Vietnam,cowp,A
250,0,VNM,Vietnam,pige,A
250,1.800000049173832,VNM,Vietnam,lent,A
250,107413.44098934531,VNM,Vietnam,opul,A
250,89516.82420192659,VNM,Vietnam,soyb,A
250,455567.1758182347,VNM,Vietnam,grou,A
250,1476506.4861326516,VNM,Vietnam,cnut,A
250,0,VNM,Vietnam,oilp,A
250,0,VNM,Vietnam,sunf,A
250,1,VNM,Vietnam,rape,A
250,40398.75589463115,VNM,Vietnam,sesa,A
250,18918344.858123064,VNM,Vietnam,sugc,A
250,0,VNM,Vietnam,sugb,A
250,357.5898469076492,VNM,Vietnam,cott,A
250,45594.690949082375,VNM,Vietnam,acof,A
250,1553488.1432649493,VNM,Vietnam,rcof,A
250,0,VNM,Vietnam,coco,A
250,257799.7732759118,VNM,Vietnam,teas,A
250,27781.290753260255,VNM,Vietnam,toba,A
250,2023591.1967956126,VNM,Vietnam,bana,A
250,0,VNM,Vietnam,plnt,A
250,2980740.487040207,VNM,Vietnam,temf,A
250,6147.516646109521,VNM,Vietnam,ooil,A
250,97955.88369733095,VNM,Vietnam,ofib,A
250,3693725.1302422285,VNM,Vietnam,trof,A
250,14550161.333147407,VNM,Vietnam,vege,A
250,2062367.1438821703,VNM,Vietnam,tnut,A
250,1043282.3888210692,VNM,Vietnam,othr,A
250,368175.5412794184,VNM,Vietnam,spis,A
250,34.99999926239252,VNM,Vietnam,whea,H
250,2254725.118089631,VNM,Vietnam,rice,H
250,2828418.421122141,VNM,Vietnam,maiz,H
250,0,VNM,Vietnam,barl,H
250,0,VNM,Vietnam,pmil,H
250,0,VNM,Vietnam,smil,H
250,0,VNM,Vietnam,sorg,H
250,15.199999623000622,VNM,Vietnam,ocer,H
250,269943.70557403564,VNM,Vietnam,pota,H
250,438549.18422967196,VNM,Vietnam,swpo,H
250,0,VNM,Vietnam,yams,H
250,3865775.3118765876,VNM,Vietnam,cass,H
250,17.00000035762787,VNM,Vietnam,orts,H
250,142166.15031405538,VNM,Vietnam,bean,H
250,0.30000001192092896,VNM,Vietnam,chic,H
250,0,VNM,Vietnam,cowp,H
250,0,VNM,Vietnam,pige,H
250,1.5,VNM,Vietnam,lent,H
250,98720.44404131919,VNM,Vietnam,opul,H
250,26930.74686719477,VNM,Vietnam,soyb,H
250,160945.07381227612,VNM,Vietnam,grou,H
250,1192644.380349636,VNM,Vietnam,cnut,H
250,0,VNM,Vietnam,oilp,H
250,0,VNM,Vietnam,sunf,H
250,0.6000000238418579,VNM,Vietnam,rape,H
250,32272.063452333212,VNM,Vietnam,sesa,H
250,7961337.131509393,VNM,Vietnam,sugc,H
250,0,VNM,Vietnam,sugb,H
250,148.34167184634134,VNM,Vietnam,cott,H
250,39551.06315881014,VNM,Vietnam,acof,H
250,1342709.283527106,VNM,Vietnam,rcof,H
250,0,VNM,Vietnam,coco,H
250,50839.82151097059,VNM,Vietnam,teas,H
250,3858.6906308978796,VNM,Vietnam,toba,H
250,693271.6836458743,VNM,Vietnam,bana,H
250,0,VNM,Vietnam,plnt,H
250,2096304.8538797945,VNM,Vietnam,temf,H
250,4790.2166756019,VNM,Vietnam,ooil,H
250,5717.839145496488,VNM,Vietnam,ofib,H
250,1760134.9853263795,VNM,Vietnam,trof,H
250,4103978.8256748915,VNM,Vietnam,vege,H
250,313553.0429469645,VNM,Vietnam,tnut,H
250,158615.97131771594,VNM,Vietnam,othr,H
250,55975.75670232996,VNM,Vietnam,spis,H
250,0,VNM,Vietnam,whea,S
250,14409.129880189896,VNM,Vietnam,rice,S
250,3290.712294816971,VNM,Vietnam,maiz,S
250,0,VNM,Vietnam,barl,S
250,0,VNM,Vietnam,pmil,S
250,0,VNM,Vietnam,smil,S
250,0,VNM,Vietnam,sorg,S
250,0,VNM,Vietnam,ocer,S
250,262.7641552090645,VNM,Vietnam,pota,S
250,1069.2929180264473,VNM,Vietnam,swpo,S
250,0,VNM,Vietnam,yams,S
250,30753.60919189453,VNM,Vietnam,cass,S
250,36.999999821186066,VNM,Vietnam,orts,S
250,23.213094040751457,VNM,Vietnam,bean,S
250,0,VNM,Vietnam,chic,S
250,0,VNM,Vietnam,cowp,S
250,0,VNM,Vietnam,pige,S
250,0.20000000298023224,VNM,Vietnam,lent,S
250,118.95031776279211,VNM,Vietnam,opul,S
250,2606.742692127824,VNM,Vietnam,soyb,S
250,563.390528857708,VNM,Vietnam,grou,S
250,955.6256351470947,VNM,Vietnam,cnut,S
250,0,VNM,Vietnam,oilp,S
250,0,VNM,Vietnam,sunf,S
250,0,VNM,Vietnam,rape,S
250,144.56943666934967,VNM,Vietnam,sesa,S
250,29.87144035100937,VNM,Vietnam,sugc,S
250,0,VNM,Vietnam,sugb,S
250,0,VNM,Vietnam,cott,S
250,113.40956723690033,VNM,Vietnam,acof,S
250,3875.1756454110146,VNM,Vietnam,rcof,S
250,0,VNM,Vietnam,coco,S
250,13132.314849734306,VNM,Vietnam,teas,S
250,897.003201238811,VNM,Vietnam,toba,S
250,192.87772712111473,VNM,Vietnam,bana,S
250,0,VNM,Vietnam,plnt,S
250,264162.0494263619,VNM,Vietnam,temf,S
250,112.69999885559082,VNM,Vietnam,ooil,S
250,0.5860603600740433,VNM,Vietnam,ofib,S
250,225948.1504972875,VNM,Vietnam,trof,S
250,545998.6539657116,VNM,Vietnam,vege,S
250,40233.78002463281,VNM,Vietnam,tnut,S
250,20352.92024341598,VNM,Vietnam,othr,S
250,7182.56870191358,VNM,Vietnam,spis,S
250,0,VNM,Vietnam,whea,I
250,40629933.96399504,VNM,Vietnam,rice,I
250,2081299.9325848073,VNM,Vietnam,maiz,I
250,0,VNM,Vietnam,barl,I
250,0,VNM,Vietnam,pmil,I
250,0,VNM,Vietnam,smil,I
250,0,VNM,Vietnam,sorg,I
250,0,VNM,Vietnam,ocer,I
250,0,VNM,Vietnam,pota,I
250,861175.811188817,VNM,Vietnam,swpo,I
250,0,VNM,Vietnam,yams,I
250,5970277.724036559,VNM,Vietnam,cass,I
250,0,VNM,Vietnam,orts,I
250,0,VNM,Vietnam,bean,I
250,0,VNM,Vietnam,chic,I
250,0,VNM,Vietnam,cowp,I
250,0,VNM,Vietnam,pige,I
250,0,VNM,Vietnam,lent,I
250,0,VNM,Vietnam,opul,I
250,56316.1345603168,VNM,Vietnam,soyb,I
250,272805.60821583867,VNM,Vietnam,grou,I
250,218098.9744708538,VNM,Vietnam,cnut,I
250,0,VNM,Vietnam,oilp,I
250,0,VNM,Vietnam,sunf,I
250,0,VNM,Vietnam,rape,I
250,5963.226702928543,VNM,Vietnam,sesa,I
250,8288969.3397452235,VNM,Vietnam,sugc,I
250,0,VNM,Vietnam,sugb,I
250,209.25679109152406,VNM,Vietnam,cott,I
250,4820.534319490194,VNM,Vietnam,acof,I
250,169253.8030694425,VNM,Vietnam,rcof,I
250,0,VNM,Vietnam,coco,I
250,167757.41913551092,VNM,Vietnam,teas,I
250,20964.71296543628,VNM,Vietnam,toba,I
250,1327693.2932401896,VNM,Vietnam,bana,I
250,0,VNM,Vietnam,plnt,I
250,0,VNM,Vietnam,temf,I
250,883.0500063374639,VNM,Vietnam,ooil,I
250,91755.48144239187,VNM,Vietnam,ofib,I
250,1209523.4455316067,VNM,Vietnam,trof,I
250,8709974.264097571,VNM,Vietnam,vege,I
250,1618828.995669499,VNM,Vietnam,tnut,I
250,818911.309338849,VNM,Vietnam,othr,I
250,288994.733531015,VNM,Vietnam,spis,I
250,0,VNM,Vietnam,whea,L
250,217976.8095496148,VNM,Vietnam,rice,L
250,194529.37322487682,VNM,Vietnam,maiz,L
250,0,VNM,Vietnam,barl,L
250,0,VNM,Vietnam,pmil,L
250,3949.6743438243866,VNM,Vietnam,smil,L
250,0,VNM,Vietnam,sorg,L
250,0.20000000298023224,VNM,Vietnam,ocer,L
250,32648.489218235016,VNM,Vietnam,pota,L
250,17036.88030964136,VNM,Vietnam,swpo,L
250,0,VNM,Vietnam,yams,L
250,847984.3419124559,VNM,Vietnam,cass,L
250,1.8000000268220901,VNM,Vietnam,orts,L
250,12267.596569776535,VNM,Vietnam,bean,L
250,0,VNM,Vietnam,chic,L
250,0,VNM,Vietnam,cowp,L
250,0,VNM,Vietnam,pige,L
250,0.10000000149011612,VNM,Vietnam,lent,L
250,8576.38307634741,VNM,Vietnam,opul,L
250,3663.9165470153093,VNM,Vietnam,soyb,L
250,21256.595526218414,VNM,Vietnam,grou,L
250,64808.264756441116,VNM,Vietnam,cnut,L
250,0,VNM,Vietnam,oilp,L
250,0,VNM,Vietnam,sunf,L
250,0.4000000059604645,VNM,Vietnam,rape,L
250,2048.6504199504852,VNM,Vietnam,sesa,L
250,2668009.6591364443,VNM,Vietnam,sugc,L
250,0,VNM,Vietnam,sugb,L
250,0,VNM,Vietnam,cott,L
250,1112.6134106516838,VNM,Vietnam,acof,L
250,37658.67183038592,VNM,Vietnam,rcof,L
250,0,VNM,Vietnam,coco,L
250,26071.1357473135,VNM,Vietnam,teas,L
250,2065.0245579108596,VNM,Vietnam,toba,L
250,2435.2392641305923,VNM,Vietnam,bana,L
250,0,VNM,Vietnam,plnt,L
250,620273.2778819501,VNM,Vietnam,temf,L
250,373.9166692197323,VNM,Vietnam,ooil,L
250,479.1629499644041,VNM,Vietnam,ofib,L
250,498115.5055580884,VNM,Vietnam,trof,L
250,1190228.5908373594,VNM,Vietnam,vege,L
250,89758.05959783494,VNM,Vietnam,tnut,L
250,45405.59266007319,VNM,Vietnam,othr,L
250,16023.685285648331,VNM,Vietnam,spis,L
251,0,VIR,"Virgin Islands, U.S.",whea,A
251,0,VIR,"Virgin Islands, U.S.",rice,A
251,0,VIR,"Virgin Islands, U.S.",maiz,A
251,0,VIR,"Virgin Islands, U.S.",barl,A
251,0,VIR,"Virgin Islands, U.S.",pmil,A
251,0,VIR,"Virgin Islands, U.S.",smil,A
251,0,VIR,"Virgin Islands, U.S.",sorg,A
251,0,VIR,"Virgin Islands, U.S.",ocer,A
251,0,VIR,"Virgin Islands, U.S.",pota,A
251,0,VIR,"Virgin Islands, U.S.",swpo,A
251,0,VIR,"Virgin Islands, U.S.",yams,A
251,0,VIR,"Virgin Islands, U.S.",cass,A
251,0,VIR,"Virgin Islands, U.S.",orts,A
251,0,VIR,"Virgin Islands, U.S.",bean,A
251,0,VIR,"Virgin Islands, U.S.",chic,A
251,0,VIR,"Virgin Islands, U.S.",cowp,A
251,0,VIR,"Virgin Islands, U.S.",pige,A
251,0,VIR,"Virgin Islands, U.S.",lent,A
251,0,VIR,"Virgin Islands, U.S.",opul,A
251,0,VIR,"Virgin Islands, U.S.",soyb,A
251,0,VIR,"Virgin Islands, U.S.",grou,A
251,0,VIR,"Virgin Islands, U.S.",cnut,A
251,0,VIR,"Virgin Islands, U.S.",oilp,A
251,0,VIR,"Virgin Islands, U.S.",sunf,A
251,0,VIR,"Virgin Islands, U.S.",rape,A
251,0,VIR,"Virgin Islands, U.S.",sesa,A
251,0,VIR,"Virgin Islands, U.S.",sugc,A
251,0,VIR,"Virgin Islands, U.S.",sugb,A
251,0,VIR,"Virgin Islands, U.S.",cott,A
251,0,VIR,"Virgin Islands, U.S.",acof,A
