iso3c,country,animal,system,product,headcount,headcount_system,product_prop,animal_rgn_total,animal_rgn_syst_total,gapfill
CYM,Cayman Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CYM,Cayman Islands,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
CAF,Central African Republic,cows,feedlot,meat,0,0,0,3860776.512111859,0,product_prop gapfilled with general region median
TCD,Chad,cows,feedlot,meat,0,0,0,7364801.76519192,0,product_prop gapfilled with general region median
CHL,Chile,cows,feedlot,meat,0,0,0,3499319.173241587,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,sheep,grassland,milk,0,0,0.5,25502.713776381563,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,sheep,grassland,meat,0,0,0.5,25502.713776381563,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,goats,grassland,milk,0,0,0.5,25441.547570253846,0,product_prop gapfilled with general region median
HKG,Hong Kong SAR China,goats,grassland,meat,0,0,0.5,25441.547570253846,0,product_prop gapfilled with general region median
MAC,Macau SAR China,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,goats,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,goats,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,goats,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
MAC,Macau SAR China,goats,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
COL,Colombia,cows,feedlot,meat,0,0,0,27051922.423534174,0,product_prop gapfilled with general region median
COM,Comoros,cows,mixed,milk,0,0,0.5,29604.375780763894,0,product_prop gapfilled with general region median
COM,Comoros,cows,mixed,meat,0,0,0.5,29604.375780763894,0,product_prop gapfilled with general region median
COM,Comoros,cows,feedlot,meat,0,0,0,29604.375780763894,0,product_prop gapfilled with general region median
COM,Comoros,sheep,mixed,milk,0,0,0,13172.042606021721,0,product_prop gapfilled with general region median
COM,Comoros,sheep,mixed,meat,0,0,1,13172.042606021721,0,product_prop gapfilled with general region median
COM,Comoros,goats,mixed,milk,0,0,0.25,67219.3580431197,0,product_prop gapfilled with general region median
COM,Comoros,goats,mixed,meat,0,0,0.75,67219.3580431197,0,product_prop gapfilled with general region median
COG,Congo - Brazzaville,cows,feedlot,meat,0,0,0,317373.9089697746,0,product_prop gapfilled with general region median
COG,Congo - Brazzaville,sheep,mixed,milk,0,0,0,108827.71116111372,0,product_prop gapfilled with general region median
COG,Congo - Brazzaville,sheep,mixed,meat,0,0,1,108827.71116111372,0,product_prop gapfilled with general region median
COK,Cook Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
COK,Cook Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
COK,Cook Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
COK,Cook Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
COK,Cook Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
COK,Cook Islands,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
COK,Cook Islands,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
COK,Cook Islands,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
COK,Cook Islands,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
COK,Cook Islands,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
COK,Cook Islands,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
COK,Cook Islands,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
COK,Cook Islands,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,cows,feedlot,meat,0,0,0,1324380.8148970334,0,product_prop gapfilled with general region median
CRI,Costa Rica,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
CRI,Costa Rica,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
CIV,Côte d’Ivoire,cows,feedlot,meat,0,0,0,1544579.256191439,0,product_prop gapfilled with general region median
HRV,Croatia,cows,feedlot,meat,0,0,0,445384.7416747679,0,product_prop gapfilled with general region median
CUB,Cuba,cows,feedlot,meat,0,0,0,3849584.240295779,0,product_prop gapfilled with general region median
CYP,Cyprus,cows,feedlot,meat,0,0,0,52925.145296499635,0,product_prop gapfilled with general region median
CZE,Czechia,cows,feedlot,meat,0,0,0,1334880.64958046,0,product_prop gapfilled with general region median
PRK,North Korea,cows,feedlot,meat,0,0,0,575174.6971981389,0,product_prop gapfilled with general region median
COD,Congo - Kinshasa,cows,feedlot,meat,0,0,0,731105.842845313,0,product_prop gapfilled with general region median
DNK,Denmark,cows,feedlot,meat,0,0,0,1497106.688675536,0,product_prop gapfilled with general region median
DNK,Denmark,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
DNK,Denmark,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
DNK,Denmark,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
DNK,Denmark,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
DJI,Djibouti,cows,mixed,milk,0,0,0.5,242568.98736973575,0,product_prop gapfilled with general region median
DJI,Djibouti,cows,mixed,meat,0,0,0.5,242568.98736973575,0,product_prop gapfilled with general region median
DJI,Djibouti,cows,feedlot,meat,0,0,0,242568.98736973575,0,product_prop gapfilled with general region median
DJI,Djibouti,sheep,mixed,milk,0,0,0,396989.65908227395,0,product_prop gapfilled with general region median
DJI,Djibouti,sheep,mixed,meat,0,0,1,396989.65908227395,0,product_prop gapfilled with general region median
DJI,Djibouti,goats,mixed,milk,0,0,0.25,461397.29250811803,0,product_prop gapfilled with general region median
DJI,Djibouti,goats,mixed,meat,0,0,0.75,461397.29250811803,0,product_prop gapfilled with general region median
DMA,Dominica,cows,mixed,milk,0,0,0.5,11718.51080955065,0,product_prop gapfilled with general region median
DMA,Dominica,cows,mixed,meat,0,0,0.5,11718.51080955065,0,product_prop gapfilled with general region median
DMA,Dominica,cows,feedlot,meat,0,0,0,11718.51080955065,0,product_prop gapfilled with general region median
DMA,Dominica,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
DMA,Dominica,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
DMA,Dominica,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
DMA,Dominica,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
DMA,Dominica,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
DMA,Dominica,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
DMA,Dominica,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
DMA,Dominica,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
DOM,Dominican Republic,cows,feedlot,meat,0,0,0,2860208.8293720116,0,product_prop gapfilled with general region median
ECU,Ecuador,cows,feedlot,meat,0,0,0,5155268.116791943,0,product_prop gapfilled with general region median
EGY,Egypt,cows,feedlot,meat,0,0,0,4259622.203669976,0,product_prop gapfilled with general region median
SLV,El Salvador,cows,feedlot,meat,0,0,0,1231668.3881524752,0,product_prop gapfilled with general region median
SLV,El Salvador,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
SLV,El Salvador,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
SLV,El Salvador,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
SLV,El Salvador,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SLV,El Salvador,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SLV,El Salvador,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SLV,El Salvador,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SLV,El Salvador,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,sheep,mixed,milk,0,0,0,27817.976041728263,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,sheep,mixed,meat,0,0,1,27817.976041728263,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
GNQ,Equatorial Guinea,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
ERI,Eritrea,cows,feedlot,meat,0,0,0,1802140.3684393032,0,product_prop gapfilled with general region median
EST,Estonia,cows,feedlot,meat,0,0,0,230491.16045717787,0,product_prop gapfilled with general region median
EST,Estonia,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
EST,Estonia,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
EST,Estonia,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
EST,Estonia,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
ETH,Ethiopia,cows,feedlot,meat,0,0,0,49556386.40382923,0,product_prop gapfilled with general region median
FLK,Falkland Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
FLK,Falkland Islands,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,sheep,mixed,milk,0,0,0.5,65484.805947875786,0,product_prop gapfilled with general region median
FRO,Faroe Islands,sheep,mixed,meat,0,0,0.5,65484.805947875786,0,product_prop gapfilled with general region median
FRO,Faroe Islands,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
FRO,Faroe Islands,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),sheep,grassland,milk,0,0,0,28996.768424168644,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),sheep,grassland,meat,0,0,1,28996.768424168644,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
FSM,Micronesia (Federated States of),goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
FJI,Fiji,cows,feedlot,meat,0,0,0,236409.17616888284,0,product_prop gapfilled with general region median
FJI,Fiji,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
FJI,Fiji,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
FJI,Fiji,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
FJI,Fiji,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
FIN,Finland,cows,feedlot,meat,0,0,0,852726.0809714957,0,product_prop gapfilled with general region median
FIN,Finland,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
FIN,Finland,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
FIN,Finland,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
FIN,Finland,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
FRA,France,cows,feedlot,meat,0,0,0,19441862.32155653,0,product_prop gapfilled with general region median
