iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
LBR,feed_small_ruminant_meat,1.1894670682862836e-6,5545.528663955965,2.144911946840004e-4
LBR,freshwater_fisheries,9.259794035179326e-6,2785.137820817733,0.003324716631962075
LBR,human_crop,7.252701585889308e-4,1688812.2432177486,4.2945576780462584e-4
LBR,large_ruminant_milk,2.942497909230906e-6,9261,3.177300409492394e-4
LBR,marine_fisheries,1.0664580597536534e-4,41490.26570954702,0.0025703813690165366
LBR,pigs_meat,0.0013497249371270635,10917.9,0.12362495874912426
LBR,small_ruminant_meat,4.593436138946745e-5,2575.8900000000003,0.017832423507784665
LBY,chickens_eggs&meat,8.067803625423817e-5,200543,4.022979423576897e-4
LBY,cows_meat,2.4823325167987303e-5,10733.04,0.002312795365337994
LBY,feed_chickens_eggs&meat,1.2790774932951965e-4,41298.66597753268,0.0030971399753954303
LBY,feed_cows_meat,5.46721333668204e-6,35855.96597439496,1.5247708960305857e-4
LBY,feed_large_ruminant_milk,1.759388878817463e-6,11538.502487171103,1.524798283636556e-4
LBY,feed_small_ruminant_meat,7.212548207024291e-7,4730.330808947168,1.524744991065348e-4
LBY,human_crop,9.917501242270004e-4,2199370.1036544293,4.509246181800545e-4
LBY,large_ruminant_milk,5.013728440148598e-5,143028,3.5054174288591034e-4
LBY,marine_fisheries,2.565396196497434e-4,70281.0858139587,0.0036501943115795094
LBY,small_ruminant_meat,4.300211530538174e-4,53211.69,0.00808132861508096
LBY,small_ruminant_milk,1.8654259684942664e-4,89700,0.0020796276125911554
LCA,chickens_eggs&meat,6.48288392981087e-7,2347,2.7622002257396124e-4
LCA,feed_pigs_meat,2.8736897136808583e-7,7408.903662024752,3.878697638370315e-5
LCA,human_crop,8.008263800416268e-6,40169.02042017877,1.9936417957539597e-4
LCA,pigs_meat,9.007093128215304e-6,2476.34,0.003637260282600654
LIE,large_ruminant_milk,2.3551295528858865e-6,13172,1.787981743763959e-4
LKA,chickens_eggs&meat,8.16833063281953e-5,308081,2.651358127511768e-4
LKA,cows_meat,1.404740247703039e-4,24643.739999999998,0.005700190992532136
LKA,feed_chickens_eggs&meat,1.7704170149231512e-4,234975.83408644877,7.534464221847623e-4
LKA,feed_cows_meat,3.597133509054211e-6,9422.850605686697,3.817457858117095e-4
LKA,feed_large_ruminant_milk,3.2419203132303723e-6,8513.042596234607,3.808180537783638e-4
LKA,feed_pigs_meat,3.0134792279958836e-5,45385.15001280126,6.639791269051454e-4
LKA,feed_shrimp_meat,2.539958048045195e-6,3516.0418551605962,7.223913004099268e-4
LKA,freshwater_fisheries,3.5261483105353957e-6,32154.293119480513,1.096633751963621e-4
LKA,human_crop,0.003988215444983163,8562988.310595505,4.6575042500622153e-4
LKA,large_ruminant_milk,1.7804588381682517e-4,396198,4.49386124656927e-4
LKA,mariculture,3.3656556327212756e-5,4630,0.007269234627907723
LKA,marine_fisheries,6.657050034219217e-4,226596.0094274378,0.0029378496342633014
LKA,small_ruminant_milk,1.1198555888775615e-5,14262,7.852023481121593e-4
LSO,chickens_eggs&meat,1.135920211235792e-6,3320,3.421446419384916e-4
LSO,cows_meat,1.0244282878232527e-4,12301.02,0.008327994652665005
LSO,feed_chickens_eggs&meat,2.0786256634909288e-5,8951.30210993014,0.002322148932036382
LSO,feed_cows_meat,2.6208655665478003e-6,2279.7353050351685,0.0011496359076245343
LSO,feed_pigs_meat,1.521108794299556e-5,3057.9021566942524,0.004974354038665357
LSO,human_crop,2.287138108734996e-4,354024.0852057487,6.460402566694797e-4
LSO,large_ruminant_milk,5.196654597058388e-5,170000,3.0568556453284634e-4
LSO,pigs_meat,5.380354387853282e-5,4379.81,0.012284447014489856
LSO,small_ruminant_meat,1.96695167614151e-4,8744.16,0.022494461173417572
LTU,chickens_eggs&meat,3.619476680328089e-5,168277,2.1509039740000649e-4
LTU,cows_meat,2.7050049359566127e-4,49270.86,0.005490070471586274
LTU,feed_chickens_eggs&meat,2.3949253651212225e-4,716393.8219878289,3.343029059736798e-4
LTU,feed_cows_meat,2.5266117505643804e-4,1913348.8740172056,1.320518063838294e-4
LTU,feed_large_ruminant_milk,1.391569632446787e-4,870823.0291627457,1.5979936058704302e-4
LTU,feed_marine-fish-general_meat,2.0293372195098658e-6,3210.4088425239647,6.321117711333108e-4
LTU,feed_pigs_meat,1.2055564319227628e-4,582909.0913765352,2.0681722926569062e-4
LTU,feed_salmon_meat,1.0865069988108056e-05,23499.71536589403,4.623490037618463e-4
LTU,feed_shrimp_meat,2.3008035446434136e-6,5890.765341597239,3.905780337906937e-4
LTU,feed_small_ruminant_meat,1.6024212667403142e-5,247504.17019830822,6.474320272892384e-5
LTU,feed_small_ruminant_milk,4.424757864139592e-6,69171.18506190853,6.396822405427076e-5
LTU,human_crop,0.0026641424109775476,8937609.698855296,2.980822055049868e-4
LTU,large_ruminant_milk,3.3829418683335857e-4,1566653,2.1593434336343692e-4
LTU,marine_fisheries,3.7664527863225295e-5,11395.770051062995,0.003305132316153743
LTU,pigs_meat,1.0500897269444532e-4,75708.13,0.0013870237277614082
LTU,small_ruminant_milk,1.017694180827074e-6,4061,2.5060186673899875e-4
LUX,chickens_eggs&meat,7.948734048868457e-7,2333,3.407087033376964e-4
LUX,cows_meat,8.149845171715915e-5,10500.16,0.007761639033801309
LUX,feed_chickens_eggs&meat,1.2224925488744072e-5,32494.809880123645,3.762116329913285e-4
LUX,feed_cows_meat,1.527000519556403e-5,360199.7004613866,4.239316461397494e-5
LUX,feed_large_ruminant_milk,1.0366001696676696e-5,134561.20368907446,7.703558984675129e-5
LUX,feed_pigs_meat,1.6450581391966515e-5,101000.38866186215,1.6287641671401085e-4
LUX,feed_small_ruminant_meat,1.553978905119106e-6,47073.019836343614,3.301209292545381e-5
LUX,feed_small_ruminant_milk,3.9347404744638187e-7,11811.29930537719,3.331335844374459e-5
LUX,human_crop,7.07933705476432e-5,198392.7308100462,3.568344982126652e-4
LUX,large_ruminant_milk,5.6706963377909573e-5,387176,1.4646301262968153e-4
LUX,pigs_meat,5.54244255080464e-6,13779.6,4.0222085915444855e-4
LUX,small_ruminant_milk,3.135560240784748e-7,3176,9.872670783327291e-5
LVA,chickens_eggs&meat,1.9566733279363003e-5,81493,2.401032392888101e-4
LVA,cows_meat,1.6270326602021358e-4,21173.57,0.007684262314773256
LVA,feed_chickens_eggs&meat,1.29548644042221e-4,369069.9707144935,3.510137760366251e-4
LVA,feed_cows_meat,2.4465277000433676e-4,4935749.640321533,4.956749994077884e-5
LVA,feed_large_ruminant_milk,1.0138700793205968e-4,1644615.4057377398,6.16478524877855e-5
LVA,feed_marine-fish-general_meat,3.782516941792365e-6,4448.459673424006,8.502981300223723e-4
LVA,feed_pigs_meat,1.0028876173195084e-4,336639.30781497544,2.9791162054988485e-4
LVA,feed_salmon_meat,1.3986197681470783e-5,9238.843949500579,0.0015138471607399355
LVA,feed_shrimp_meat,2.7695313507132626e-6,3922.0670080877208,7.061407530779544e-4
LVA,feed_small_ruminant_meat,2.396253385952391e-5,647500.3858749596,3.700775224580541e-5
LVA,feed_small_ruminant_milk,6.102888297647246e-6,162606.63463702335,3.75316069437778e-5
LVA,human_crop,0.0012061824219122335,4050748.8442462906,2.977677630212751e-4
LVA,large_ruminant_milk,1.7895459458890778e-4,997992,1.793146584230212e-4
LVA,marine_fisheries,1.0847021188021453e-4,52030.99829404537,0.002084722865919493
LVA,pigs_meat,2.0556897284952063e-5,42298.17,4.8599968473700075e-4
LVA,small_ruminant_milk,9.773445012693701e-7,2100,4.6540214346160486e-4
MAC,chickens_eggs&meat,1.2783536373869176e-6,4236,3.017832005162695e-4
MAF,marine_fisheries,1.2387766322524629e-5,2886.017899848974,0.004292338700731164
MAR,chickens_eggs&meat,5.251690154612982e-4,1080600,4.859976082373664e-4
MAR,cows_meat,5.099477457408695e-4,309888.68,0.001645583651977444
MAR,feed_chickens_eggs&meat,0.001303871959792524,815967.8884934472,0.0015979451865439371
MAR,feed_cows_meat,1.1862693998972898e-4,1807219.815486567,6.564057065619903e-5
MAR,feed_large_ruminant_milk,1.318457328553728e-4,1750267.1986334193,7.532891718379677e-5
MAR,feed_marine-fish-general_meat,1.817001928747633e-4,105546.77459256841,0.0017215134576699502
MAR,feed_pigs_meat,2.251054481302592e-4,139786.3686008043,0.0016103533583671907
MAR,feed_salmon_meat,6.013311946090619e-5,22401.51425301252,0.0026843327991910005
MAR,feed_shrimp_meat,1.2752104847769925e-4,71580.82517005852,0.0017814973238257652
MAR,feed_small_ruminant_meat,2.7262542624189773e-5,610263.7002513108,4.467338072535343e-5
MAR,feed_small_ruminant_milk,6.9917343821352965e-6,151444.97224257013,4.616683062239004e-5
MAR,feed_tuna_meat,2.2562188542238122e-5,13828.865264053897,0.0016315285536033976
MAR,freshwater_fisheries,7.802138391087084e-6,2477.2360448548834,0.0031495336939294915
MAR,human_crop,0.011326287130701189,29990804.061639108,3.776586685512881e-4
MAR,large_ruminant_milk,7.892378659547466e-4,2450000,3.2213790447132516e-4
MAR,marine_fisheries,0.002690146187377803,1215731.6409085398,0.002212779610940622
MAR,small_ruminant_meat,0.0015524425005442731,240895.09,0.006444475479115299
MAR,small_ruminant_milk,1.8545088699115032e-4,75766,0.0024476795263198574
MDA,chickens_eggs&meat,8.443544342651805e-5,79989,0.0010555881862070792
MDA,cows_meat,3.496916764420193e-5,8943.91,0.003909830000995306
MDA,feed_chickens_eggs&meat,4.661763268364081e-4,1128918.4154258412,4.1294066999567985e-4
MDA,feed_cows_meat,3.5883759618982856e-5,494597.04876727983,7.255150371078549e-5
MDA,feed_large_ruminant_milk,3.1407509936925e-5,280185.04953880864,1.1209559535250908e-4
MDA,feed_marine-fish-general_meat,2.3569161321878655e-6,6490.2351766689835,3.6314803208679995e-4
MDA,feed_pigs_meat,7.69823654370875e-5,236778.21269376378,3.251243624203395e-4
MDA,feed_shrimp_meat,1.950735062040925e-6,5046.841495862319,3.8652592193359867e-4
MDA,feed_small_ruminant_meat,4.227865984678174e-6,67190.7616736438,6.292332278079522e-5
MDA,feed_small_ruminant_milk,4.993722405352555e-6,46426.22759185253,1.0756252800149796e-4
MDA,human_crop,0.0022076120590996144,6846344.490009211,3.2245120915565327e-4
MDA,large_ruminant_milk,8.87145429773427e-5,442687,2.0040015400800724e-4
MDA,pigs_meat,0.0022635443362311967,66422.67,0.03407788841115837
MDA,small_ruminant_meat,1.814553219210625e-5,2539.39,0.007145626387481344
MDA,small_ruminant_milk,5.94366129555677e-5,42530,0.0013975220539752576
MDG,chickens_eggs&meat,6.747879470681456e-5,64289,0.0010496164928185936
MDG,cows_meat,0.0027217220355572743,210560.38,0.012926088163201807
MDG,feed_chickens_eggs&meat,3.5835211986899064e-4,470866.14366191096,7.610488133253702e-4
MDG,feed_cows_meat,2.555292418055765e-5,90381.4359336513,2.8272314902493873e-4
MDG,feed_large_ruminant_milk,1.0449296945940289e-5,45437.02917759058,2.299731548270734e-4
MDG,feed_pigs_meat,3.376363476028414e-4,593375.2411202098,5.690098342583877e-4
MDG,feed_shrimp_meat,2.0791270492168132e-6,3249.697045551573,6.397910390025054e-4
MDG,freshwater_fisheries,3.67104469257474e-5,31648.35044884227,0.0011599481933533223
MDG,human_crop,0.004819043373111422,13222896.003071662,3.644468936299555e-4
MDG,large_ruminant_milk,8.407036823847439e-4,544430,0.0015441905890284221
MDG,mariculture,3.941094285015991e-5,5439,0.007245990595727139
MDG,marine_fisheries,9.092940121115655e-4,256270.20582531925,0.0035481846560476292
MDG,pigs_meat,0.003926092373745609,66000.5,0.0594857974370741
MDG,small_ruminant_meat,1.687481710565229e-4,16360.07,0.010314636248898867
MDV,marine_fisheries,4.4306651763245105e-4,154993.62738704158,0.0028586111900333147
MEX,chickens_eggs&meat,0.0013666905146825846,5982885,2.2843335860251108e-4
MEX,cows_meat,0.014007111190698952,2226641.16,0.00629069085864691
MEX,feed_chickens_eggs&meat,0.007169156279088916,13648681.544130495,5.252636495260565e-4
MEX,feed_cows_meat,0.0010920825630864035,25248438.84510555,4.325346884954455e-5
MEX,feed_crustaceans_meat,9.14505384467771e-6,4028.7190402008728,0.00226996565246251
MEX,feed_large_ruminant_milk,2.366204630729289e-4,6426449.749623079,3.6819779550413046e-5
MEX,feed_marine-fish-general_meat,4.8652100455429756e-5,17754.838963691378,0.002740216374528839
MEX,feed_pigs_meat,0.0018871832078950202,3876695.1719532153,4.868020631460149e-4
MEX,feed_salmon_meat,9.212270826552244e-5,37166.15674627227,0.002478671897512305
MEX,feed_shrimp_meat,7.872504887628728e-5,85420.99919991239,9.216123624595581e-4
MEX,feed_small_ruminant_meat,5.128500643067515e-5,1607673.5719040208,3.190013652456613e-5
MEX,feed_small_ruminant_milk,1.285055182523304e-5,410418.6289350495,3.131083951666018e-5
MEX,feed_tuna_meat,4.696514591653251e-6,8957.872252759214,5.242890788274665e-4
MEX,freshwater_fisheries,5.6856499620088796e-5,95591.84613884472,5.947839896041571e-4
MEX,human_crop,0.025361969220993413,135401958.05568302,1.873087330876227e-4
MEX,large_ruminant_milk,0.0015626837890770297,11767556,1.3279595092447656e-4
MEX,mariculture,0.0010906752534929362,170798.500605381,0.006385742554103982
MEX,marine_fisheries,0.003036967027393554,1071091.2961774694,0.0028353951135929667
MEX,pigs_meat,0.004696608620856058,1576673.43,0.0029788087574077137
MEX,small_ruminant_meat,0.0010968904567562185,118690.87,0.009241573987588248
MEX,small_ruminant_milk,1.557486873172256e-4,220024,7.078713563848744e-4
MHL,human_crop,1.296447775274518e-5,2410.5799560546875,0.005378157119485756
MHL,marine_fisheries,1.1652604292615439e-4,34274.46086381151,0.003399792148129388
MKD,chickens_eggs&meat,1.077436929174361e-5,14216,7.579044240112275e-4
MKD,cows_meat,5.926737464187465e-5,5048.09,0.011740554277335518
MKD,feed_chickens_eggs&meat,2.326846878991564e-5,31105.701116224085,7.48045147832379e-4
MKD,feed_cows_meat,1.0378869549026406e-5,150608.75570749343,6.891278996543766e-5
MKD,feed_large_ruminant_milk,8.645602772326418e-6,77096.45551574074,1.1214008107754383e-4
MKD,feed_pigs_meat,1.8240996409105983e-5,73607.15508189525,2.478155335416926e-4
MKD,feed_small_ruminant_meat,8.925289053320701e-7,19633.188568105532,4.54602115308972e-5
MKD,feed_small_ruminant_milk,2.057945046488925e-6,26760.017448400256,7.690372588348038e-5
MKD,human_crop,4.0942603281966306e-4,1729473.3863808694,2.3673450892264735e-4
MKD,large_ruminant_milk,1.3772084218949162e-4,394140,3.494211249543097e-4
MKD,pigs_meat,2.982349703675521e-5,14266.2,0.0020905004161413136
MKD,small_ruminant_meat,1.9870450706071973e-5,3599.94,0.00551966163493613
MKD,small_ruminant_milk,5.256591422793943e-5,54531,9.639638779398769e-4
MLI,chickens_eggs&meat,9.907007692247457e-5,71000,0.0013953531960911912
MLI,cows_meat,0.0026174364730384425,212940,0.01229189665181949
MLI,feed_chickens_eggs&meat,5.527160080463005e-4,463365.42780331714,0.0011928296218959814
MLI,feed_cows_meat,4.826159636540447e-5,243046.72491814045,1.985692108447841e-4
MLI,feed_large_ruminant_milk,2.1999011500779533e-5,114717.43282056607,1.917669438714605e-4
MLI,feed_pigs_meat,0.0010945032327771677,67181.74202080183,0.016291676873134237
MLI,feed_shrimp_meat,3.2360399762340697e-6,3557.697722354814,9.095882305853008e-4
MLI,freshwater_fisheries,2.5251156709544385e-5,101392.24771506489,2.4904425415743655e-4
MLI,human_crop,0.008963955728882846,15647911.752698086,5.728531621695297e-4
MLI,large_ruminant_milk,6.926573710351725e-4,594924,0.0011642787499498634
MLI,pigs_meat,0.007151487688005831,2532.95,2.823382888728886
MLI,small_ruminant_meat,5.7393304604728e-4,186331.03999999998,0.0030801794808169376
MLI,small_ruminant_milk,0.0017449534537778797,764817,0.0022815306848277166
MLT,chickens_eggs&meat,3.0649900800118037e-6,9284,3.3013680310338254e-4
MLT,feed_cows_meat,1.5204998688862813e-7,2793.4919337034225,5.4430079089954826e-5
MLT,human_crop,1.739815689622763e-5,112486.36726129055,1.5466902629910763e-4
MLT,large_ruminant_milk,4.703323167542252e-6,41091,1.1446115128719797e-4
MLT,mariculture,7.372667489078778e-6,6963.2,0.001058804499235808
MLT,marine_fisheries,1.9958001525035717e-4,10981.926642247785,0.018173497397311614
MLT,pigs_meat,2.5724517130758306e-6,5141.95,5.002871893106371e-4
MLT,small_ruminant_milk,7.063465653141152e-7,2682,2.6336560973680656e-4
MMR,chickens_eggs&meat,6.851548953884403e-4,2061000,3.3243808606911224e-4
MMR,cows_meat,0.004982172819801215,505615.48,0.009853679360847922
MMR,feed_chickens_eggs&meat,0.0018808652100458995,5395205.256214696,3.486179154869678e-4
MMR,feed_cows_meat,8.986554202298145e-5,977916.6908774164,9.189488517917755e-5
MMR,feed_crustaceans_meat,1.4389383457246266e-5,3627.685612511391,0.003966546441516115
MMR,feed_large_ruminant_milk,2.3365400310393186e-5,271035.6834098627,8.620783808403489e-5
MMR,feed_marine-fish-general_meat,6.368167280050344e-5,10522.089431591034,0.00605218889409061
MMR,feed_pigs_meat,0.001575725316665421,5510514.769194836,2.85948841925644e-4
MMR,feed_shrimp_meat,1.30017890723629e-4,112086.7926573525,0.001159975119647607
MMR,feed_small_ruminant_meat,5.407323541812716e-6,79381.82806601051,6.81179014587094e-5
MMR,feed_small_ruminant_milk,1.4069138224506037e-6,20204.691839358195,6.963302551885367e-5
MMR,freshwater_fisheries,9.512725644496182e-5,430246.62277123815,2.210993681536483e-4
MMR,human_crop,0.026237034979009734,57478706.11681398,4.5646530257115056e-4
MMR,large_ruminant_milk,0.0024015224702887516,2392134,0.0010039247259094816
MMR,mariculture,4.0428645767693776e-4,58900.30719105567,0.0068639108513568305
MMR,marine_fisheries,0.005094337576135686,1787316.1862281626,0.002850272165266096
MMR,pigs_meat,0.011871847223371108,967502.21,0.012270615095929454
MMR,small_ruminant_meat,2.9544569524206355e-4,120411.11,0.002453641489079069
MMR,small_ruminant_milk,7.425109760851794e-5,18805,0.003948476341851526
MNE,chickens_eggs&meat,5.166951741953097e-6,9376,5.510827369830521e-4
MNE,cows_meat,1.320739367374973e-5,4485.59,0.002944405011102158
MNE,feed_cows_meat,5.653391176557955e-6,227311.79448128727,2.4870646019308747e-5
MNE,feed_large_ruminant_milk,2.255464807106989e-6,76616.74456053262,2.9438275145259053e-5
MNE,feed_small_ruminant_meat,7.434658595462859e-7,30088.360182661527,2.4709417696173073e-5
MNE,feed_small_ruminant_milk,2.2274674558602687e-7,7830.648496195288,2.8445504314777225e-5
MNE,human_crop,6.617667825234953e-5,554851.0068491623,1.1926927668050504e-4
MNE,large_ruminant_milk,6.0549299928820806e-5,169351,3.57537303758589e-4
MNE,marine_fisheries,3.0193966153010806e-5,5557.229115627198,0.005433277182706739
MNE,pigs_meat,4.100172582501833e-6,4174.45,9.822066577637374e-4
MNE,small_ruminant_milk,8.958122978984633e-6,8253,0.0010854383834950482
MNG,chickens_eggs&meat,2.415662801021141e-6,5630,4.290697692755135e-4
MNG,cows_meat,0.001210151811999356,119169.6,0.010154870134659813
MNG,feed_chickens_eggs&meat,1.1612167470702833e-5,14358.76454469413,8.087163372975411e-4
MNG,feed_cows_meat,1.5903112928116517e-6,5411.6795558019085,2.9386649309393514e-4
MNG,feed_large_ruminant_milk,1.3684173957471224e-6,2901.984524168016,4.7154538018752553e-4
MNG,feed_pigs_meat,1.4531394802822311e-5,16555.532582932105,8.777364745005803e-4
MNG,human_crop,4.105239192492158e-4,524126.0084518939,7.83254241593117e-4
MNG,large_ruminant_milk,6.581306665242033e-4,539926,0.0012189275317806573
MNG,small_ruminant_meat,0.003339212854489862,263338.42,0.0126803102049821
MNG,small_ruminant_milk,5.392922091701641e-4,121507,0.0044383632973422444
MOZ,chickens_eggs&meat,4.444064156877686e-5,141952,3.130680904022265e-4
MOZ,cows_meat,4.3397871378562583e-4,17957.44,0.02416707023861006
MOZ,feed_chickens_eggs&meat,3.714044799565619e-4,202126.68998112663,0.0018374836098648893
MOZ,feed_cows_meat,1.0883060992173112e-5,8026.769990687615,0.001355845627169991
MOZ,feed_large_ruminant_milk,8.056342190294453e-6,6302.342247186589,0.001278309218115037
MOZ,feed_pigs_meat,7.982567677195651e-4,401930.14268531965,0.0019860584786857817
MOZ,feed_shrimp_meat,7.69924566548778e-6,3626.2787420905593,0.0021231808730316037
MOZ,freshwater_fisheries,4.344611569179881e-5,24460.41995374181,0.0017761802852919817
MOZ,human_crop,0.006820198400132472,16173382.917287491,4.2169275500442534e-4
MOZ,large_ruminant_milk,2.7783096646560174e-4,793705,3.500431098022587e-4
MOZ,marine_fisheries,0.001358529577913543,232668.94027240245,0.00583889528324242
MOZ,pigs_meat,0.0028934312817885713,128960,0.022436656961760015
MOZ,small_ruminant_meat,2.6500253843480913e-4,27747.46,0.00955051519796079
MOZ,small_ruminant_milk,1.7285797338828288e-5,19991,8.6467897247903e-4
MRT,chickens_eggs&meat,1.0051124256923433e-5,10292,9.765958275285108e-4
MRT,cows_meat,9.754812299971516e-5,36123.81,0.0027003830160693227
MRT,feed_chickens_eggs&meat,7.586940347026009e-5,55192.74437096244,0.0013746263994470964
MRT,feed_marine-fish-general_meat,3.7738748753094936e-5,26366.2069318213,0.0014313302194237179
MRT,feed_pigs_meat,1.361477354522637e-4,63109.07557803295,0.0021573400371539286
MRT,feed_salmon_meat,2.2791167057486482e-5,10199.96973014675,0.002234434773872469
MRT,feed_shrimp_meat,5.481401589926094e-5,41241.71100524625,0.0013290917026281522
MRT,freshwater_fisheries,1.0095358360512452e-5,20446.492326058305,4.937452448822377e-4
MRT,human_crop,3.7160896387046613e-4,403019.73259167,9.220614620549398e-4
MRT,large_ruminant_milk,3.68649698206811e-5,575000,6.411299099248886e-5
MRT,marine_fisheries,0.0023305998675622864,1640063.2258578462,0.0014210426956822047
MRT,small_ruminant_meat,3.308788568714705e-4,61578.53,0.005373282812556105
MRT,small_ruminant_milk,8.375405883608435e-5,173000,4.8412750772303093e-4
MSR,human_crop,7.4173872513532355e-6,2096.0102232694626,0.0035388125348850734
MSR,large_ruminant_milk,1.7320043863070864e-6,3979,4.352863499138191e-4
MTQ,chickens_eggs&meat,8.813714880019984e-7,3584,2.45918383929129e-4
MTQ,human_crop,3.517862454636548e-5,448567.28696346283,7.842440937791989e-5
MUS,chickens_eggs&meat,2.022944041734746e-5,59900,3.3772020730129317e-4
MUS,feed_chickens_eggs&meat,2.060007760966149e-5,4502.024800198558,0.0045757361462675505
MUS,feed_marine-fish-general_meat,2.760400675336612e-7,11964.595195451524,2.3071408854567928e-5
MUS,feed_pigs_meat,2.386926498995678e-7,16926.57535574538,1.4101650504190645e-5
MUS,feed_shrimp_meat,1.902099915322263e-7,5909.109063108095,3.2189284289868725e-5
MUS,human_crop,1.6178930308951442e-4,3961742.488530455,4.083791502297454e-5
MUS,large_ruminant_milk,4.542427443767048e-7,3600,1.2617854010464022e-4
MUS,marine_fisheries,1.4234681075690292e-4,43295.36030754632,0.003287807509759702
MWI,chickens_eggs&meat,3.8331115260403045e-5,153181,2.5023413648169845e-4
MWI,cows_meat,4.360981037185004e-4,51224.32,0.008513497177092842
MWI,feed_chickens_eggs&meat,2.6034371596429e-4,329416.4683636725,7.903178528308218e-4
MWI,feed_cows_meat,2.3877610002525273e-5,40733.465867853905,5.861914642861028e-4
MWI,feed_large_ruminant_milk,9.837000996890691e-6,16872.52632087903,5.830188562051804e-4
MWI,feed_pigs_meat,4.7447482694901465e-4,1168423.1994713743,4.060813129726281e-4
MWI,freshwater_fisheries,5.323080374068508e-6,29052.341282532212,1.8322380018539238e-4
MWI,human_crop,0.004752633443093208,16452378.722030882,2.88872115296562e-4
MWI,large_ruminant_milk,5.304354431689189e-5,62892,8.434068612365943e-4
MWI,pigs_meat,0.0026729658399988186,195046.26,0.013704266054621187
MWI,small_ruminant_meat,4.3047849882153663e-4,57322.329999999994,0.007509787177554309
MWI,small_ruminant_milk,1.162172750558221e-4,122605,9.478999637520665e-4
MYS,chickens_eggs&meat,8.917378519608393e-4,2506075,3.5583047273558826e-4
MYS,cows_meat,2.358963115813493e-4,45930.03,0.005135992978479424
MYS,feed_chickens_eggs&meat,9.81796218666987e-4,673552.8402473129,0.0014576380055148965
MYS,feed_cows_meat,0.0029720068443981466,17551435.931062352,1.6933126475072728e-4
MYS,feed_crustaceans_meat,3.4491439178406064e-5,5933.771150753576,0.005812734987938611
MYS,feed_large_ruminant_milk,0.0020252065949808527,15716683.885718316,1.2885711831496141e-4
MYS,feed_marine-fish-general_meat,1.739924229319285e-4,86863.43143598305,0.002003057213554338
MYS,feed_pigs_meat,3.600616913696662e-4,414476.10312612134,8.687152013203104e-4
MYS,feed_shrimp_meat,3.021399047630598e-4,62765.58004072327,0.004813783359717648
MYS,feed_small_ruminant_meat,4.766584314205964e-4,3879459.598507926,1.2286722398241327e-4
MYS,feed_small_ruminant_milk,2.4525815177790024e-4,2054785.6100113182,1.1935948479634782e-4
MYS,feed_tuna_meat,1.5098299431973042e-5,9877.197979620261,0.0015286014781849611
MYS,freshwater_fisheries,2.4895967422249007e-5,3715.369780045133,0.006700804737111948
MYS,human_crop,0.015701286177925305,114907988.97403085,1.3664225018744162e-4
MYS,large_ruminant_milk,6.100421922099813e-5,51625,0.001181679791205775
MYS,mariculture,4.011940364623948e-4,121052.483327492,0.0033142156644322255
MYS,marine_fisheries,0.006761331898976615,2267712.3150151647,0.002981565101625953
MYS,pigs_meat,2.622571584104697e-4,199887.13,0.001312026234057539
MYS,small_ruminant_meat,3.630200266241367e-5,4929.87,0.007363683558068199
MYT,marine_fisheries,9.886059751338322e-6,3267.2469285934526,0.003025807344042485
NAM,chickens_eggs&meat,8.518676334981879e-6,13252,6.428219389512436e-4
NAM,cows_meat,8.316684041511404e-4,40605.12,0.02048186051786426
NAM,feed_chickens_eggs&meat,3.4091125078166245e-5,28852.687763101123,0.0011815580357045423
NAM,feed_cows_meat,3.59338933344359e-6,5928.102397928064,6.061618191176182e-4
NAM,feed_marine-fish-general_meat,1.222772609171189e-5,3658.6692016559696,0.0033421239849116273
NAM,feed_pigs_meat,9.531469246770262e-5,18838.046398870083,0.005059690928111296
NAM,feed_salmon_meat,1.3894922813072498e-5,3597.0171050472077,0.0038629015118042203
NAM,feed_shrimp_meat,1.0027205686757864e-5,2179.1596474347607,0.004601409400436348
NAM,freshwater_fisheries,7.264942530321105e-6,2187.99546524956,0.003320364528037299
NAM,human_crop,3.8619452451674256e-4,649220.6963134408,5.948586154288118e-4
NAM,large_ruminant_milk,1.0854133935275026e-4,112056,9.686347839718558e-4
NAM,marine_fisheries,0.0011671386456036082,580956.9151538076,0.002008993464333942
NAM,pigs_meat,1.988776860498339e-4,5738.48,0.03465685792227802
NAM,small_ruminant_meat,2.6313260682103614e-4,16781.93,0.01567951998495025
NCL,chickens_eggs&meat,1.1678825129725573e-6,3084,3.786908278121133e-4
NCL,cows_meat,4.376192190972956e-5,3350.9700000000003,0.013059478870216551
NCL,feed_chickens_eggs&meat,1.6278589210178386e-6,2718.7629246589336,5.987498601857873e-4
NCL,feed_pigs_meat,1.2360761933773666e-6,12704.698706139461,9.729283802535521e-5
NCL,human_crop,2.017387339676578e-5,64217.438802704215,3.141494549283746e-4
NCL,marine_fisheries,1.4282960612773191e-5,4899.078842531074,0.0029154379980122964
NCL,pigs_meat,1.0950385007865318e-5,3067.73,0.0035695400207532337
NER,chickens_eggs&meat,4.5433310554531564e-5,28690,0.0015835939544974402
NER,cows_meat,0.0027551222990458606,71481.48,0.03854316249531852
NER,feed_chickens_eggs&meat,5.839338216978956e-4,301102.37913859816,0.001939319853162334
NER,feed_pigs_meat,0.0022704863127132667,73571.34511596282,0.030861014014825154
