iso3c,country,mms_specific,animal,product,production_system,to_mms_percentage,ef_direct,ef_dir_unit,frac_gas,percentage_leach
MNG,Mongolia,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,6
MNG,Mongolia,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Daily spread,sheep,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Anaerobic digester,goats,meat,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Daily spread,buffaloes,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Solid storage,buffaloes,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Dry lot,pigs,meat,intermediate,53,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Composting intensive windrow,buffaloes,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Daily spread,sheep,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Dry lot,sheep,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Dry lot,sheep,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Liquid/Slurry,chickens,eggs,industrial,33,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Pasture/Range/Paddock,sheep,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,18
MNG,Mongolia,Daily spread,chickens,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Daily spread,pigs,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Uncovered anaerobic lagoon,cows,meat,feedlot,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Dry lot,cows,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Dry lot,cows,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Uncovered anaerobic lagoon,cows,meat,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Anaerobic digester,pigs,meat,intermediate,7,0,kg N2O - N kg/N,0,18
MNG,Mongolia,Composting intensive windrow,cows,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pit storage (> 1 month),pigs,meat,intermediate,0,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Uncovered anaerobic lagoon,cows,milk,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,6
MNG,Mongolia,Daily spread,buffaloes,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Solid storage,cows,meat,feedlot,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Liquid/Slurry,cows,milk,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,cows,meat,feedlot,0,0.02,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,sheep,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Composting intensive windrow,buffaloes,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Burned for fuel,goats,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Pit storage (< 1 month),pigs,meat,backyard,15,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Anaerobic digester,sheep,milk,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Solid storage,cows,milk,grassland,0,0.005,kg N2O - N kg/N,30,6
MNG,Mongolia,Anaerobic digester,cows,meat,feedlot,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Daily spread,sheep,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Pasture/Range/Paddock,cows,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Uncovered anaerobic lagoon,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Liquid/Slurry,goats,milk,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Anaerobic digester,sheep,meat,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Composting intensive windrow,goats,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Burned for fuel,goats,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Composting intensive windrow,sheep,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Solid storage,goats,meat,mixed,50,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Anaerobic digester,sheep,meat,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Pasture/Range/Paddock,buffaloes,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Solid storage,chickens,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Composting intensive windrow,cows,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pit storage (> 1 month),chickens,meat,industrial,0,0.001,kg N2O - N kg/N,55,6
MNG,Mongolia,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Composting intensive windrow,buffaloes,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pasture/Range/Paddock,goats,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Liquid/Slurry,cows,meat,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Uncovered anaerobic lagoon,pigs,meat,backyard,5,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Burned for fuel,cows,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,goats,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Liquid/Slurry,pigs,meat,intermediate,30,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Burned for fuel,sheep,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNE,Montenegro,Uncovered anaerobic lagoon,goats,meat,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Daily spread,chickens,eggs,industrial,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Uncovered anaerobic lagoon,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Uncovered anaerobic lagoon,pigs,meat,industrial,11.7,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Anaerobic digester,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Composting intensive windrow,goats,milk,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Anaerobic digester,pigs,meat,industrial,0,0,kg N2O - N kg/N,0,2
MNE,Montenegro,Uncovered anaerobic lagoon,sheep,meat,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Pasture/Range/Paddock,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Solid storage,goats,meat,grassland,0,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Composting intensive windrow,buffaloes,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Anaerobic digester,cows,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Dry lot,chickens,eggs,industrial,50,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Dry lot,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Solid storage,sheep,meat,grassland,0,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Pasture/Range/Paddock,chickens,eggs&meat,backyard,50,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Uncovered anaerobic lagoon,pigs,meat,intermediate,11.7,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Liquid/Slurry,buffaloes,milk,mixed,48.7,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Pasture/Range/Paddock,goats,meat,mixed,0,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Dry lot,goats,milk,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Composting intensive windrow,goats,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pasture/Range/Paddock,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Liquid/Slurry,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Poultry manure with litter,chickens,eggs,industrial,8,0.001,kg N2O - N kg/N,40,4
MNE,Montenegro,Pasture/Range/Paddock,goats,milk,mixed,0,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,2
MNE,Montenegro,Solid storage,goats,milk,grassland,0,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,4
MNE,Montenegro,Burned for fuel,buffaloes,meat,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Anaerobic digester,cows,meat,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Liquid/Slurry,goats,meat,mixed,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Composting intensive windrow,sheep,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Dry lot,buffaloes,meat,grassland,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Uncovered anaerobic lagoon,sheep,meat,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Dry lot,cows,milk,grassland,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Solid storage,cows,meat,mixed,39.6,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Burned for fuel,sheep,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Daily spread,cows,meat,feedlot,0,0.0125,kg N2O - N kg/N,NA,4
MNE,Montenegro,Anaerobic digester,cows,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Daily spread,cows,milk,mixed,11.7,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Liquid/Slurry,cows,meat,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Liquid/Slurry,cows,meat,feedlot,4,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Burned for fuel,sheep,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pit storage (< 1 month),pigs,meat,intermediate,2.8,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Liquid/Slurry,goats,meat,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Daily spread,buffaloes,milk,mixed,11.7,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Dry lot,cows,meat,feedlot,96,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Pit storage (< 1 month),pigs,meat,industrial,2.8,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Daily spread,goats,milk,mixed,72,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Composting intensive windrow,buffaloes,milk,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Burned for fuel,cows,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pasture/Range/Paddock,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Liquid/Slurry,sheep,milk,mixed,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Pasture/Range/Paddock,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Liquid/Slurry,goats,milk,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Daily spread,chickens,meat,industrial,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Anaerobic digester,cows,meat,mixed,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Liquid/Slurry,buffaloes,meat,mixed,48.7,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,2
MNE,Montenegro,Daily spread,pigs,meat,intermediate,2,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Solid storage,cows,milk,mixed,39.6,0.005,kg N2O - N kg/N,30,4
MNE,Montenegro,Solid storage,pigs,meat,backyard,15,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Pit storage (> 1 month),pigs,meat,industrial,69.8,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Dry lot,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Uncovered anaerobic lagoon,goats,milk,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Daily spread,cows,meat,mixed,11.7,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Solid storage,chickens,eggs,industrial,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Liquid/Slurry,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Solid storage,buffaloes,milk,mixed,39.6,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Burned for fuel,buffaloes,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Solid storage,pigs,meat,industrial,13.7,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Uncovered anaerobic lagoon,goats,milk,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Pit storage (> 1 month),chickens,eggs,industrial,42,0.001,kg N2O - N kg/N,55,4
MNE,Montenegro,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Daily spread,goats,meat,mixed,72,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Uncovered anaerobic lagoon,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Daily spread,sheep,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Solid storage,pigs,meat,intermediate,13.7,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Pasture/Range/Paddock,buffaloes,milk,grassland,100,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Liquid/Slurry,chickens,meat,industrial,0,0,kg N2O - N kg/N,48,2
MNE,Montenegro,Composting intensive windrow,goats,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Solid storage,sheep,meat,mixed,28,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Pasture/Range/Paddock,cows,meat,grassland,100,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Uncovered anaerobic lagoon,goats,meat,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Dry lot,goats,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Daily spread,sheep,milk,mixed,72,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,4
MNE,Montenegro,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Anaerobic digester,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Composting intensive windrow,cows,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Anaerobic digester,goats,meat,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Solid storage,buffaloes,meat,mixed,39.6,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Dry lot,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Solid storage,sheep,milk,mixed,28,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Composting intensive windrow,cows,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Composting intensive windrow,buffaloes,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Daily spread,sheep,meat,mixed,72,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Dry lot,sheep,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Dry lot,sheep,meat,grassland,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Liquid/Slurry,chickens,eggs,industrial,0,0,kg N2O - N kg/N,48,2
MNE,Montenegro,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Composting intensive windrow,buffaloes,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Pasture/Range/Paddock,sheep,milk,grassland,100,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,2
MNE,Montenegro,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Daily spread,pigs,meat,industrial,2,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Uncovered anaerobic lagoon,cows,meat,feedlot,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Dry lot,cows,milk,mixed,0,0.02,kg N2O - N kg/N,20,4
MNE,Montenegro,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Burned for fuel,cows,meat,feedlot,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Dry lot,sheep,milk,grassland,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Dry lot,cows,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Uncovered anaerobic lagoon,cows,meat,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Anaerobic digester,pigs,meat,intermediate,0,0,kg N2O - N kg/N,0,2
MNE,Montenegro,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,4
MNE,Montenegro,Solid storage,cows,meat,feedlot,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Solid storage,goats,milk,mixed,28,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Anaerobic digester,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Liquid/Slurry,cows,milk,mixed,48.7,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Pit storage (> 1 month),pigs,meat,intermediate,69.8,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Pasture/Range/Paddock,cows,meat,feedlot,0,0.02,kg N2O - N kg/N,NA,4
MNE,Montenegro,Dry lot,sheep,milk,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Daily spread,sheep,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MNE,Montenegro,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Pit storage (< 1 month),pigs,meat,backyard,15,0.002,kg N2O - N kg/N,25,4
MNE,Montenegro,Solid storage,cows,milk,grassland,0,0.005,kg N2O - N kg/N,30,4
MNE,Montenegro,Anaerobic digester,cows,meat,feedlot,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,4
MNE,Montenegro,Uncovered anaerobic lagoon,chickens,eggs,industrial,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MNE,Montenegro,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,4
MNE,Montenegro,Pasture/Range/Paddock,sheep,milk,mixed,0,0.01,kg N2O - N kg/N,0,4
MNE,Montenegro,Pasture/Range/Paddock,cows,milk,mixed,0,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,4
MNE,Montenegro,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MNE,Montenegro,Uncovered anaerobic lagoon,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MNE,Montenegro,Liquid/Slurry,goats,milk,mixed,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,2
MNE,Montenegro,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,2
MNE,Montenegro,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,4
MNE,Montenegro,Liquid/Slurry,pigs,meat,industrial,0,0,kg N2O - N kg/N,48,2
MNE,Montenegro,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,2
