iso3c,animal,system,product,unit,value
FSM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
FSM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
FSM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
FSM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NRU,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NRU,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NRU,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NRU,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NRU,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NRU,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NRU,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NRU,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MNP,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MNP,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MNP,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MNP,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MNP,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MNP,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MNP,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MNP,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PLW,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PLW,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PLW,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PLW,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PLW,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PLW,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PLW,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PLW,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ASM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ASM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ASM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ASM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ASM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ASM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ASM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ASM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
COK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
COK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
COK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
COK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
COK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
COK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
COK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
COK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PYF,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PYF,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PYF,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PYF,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PYF,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PYF,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PYF,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PYF,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NIU,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NIU,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NIU,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NIU,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NIU,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NIU,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NIU,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NIU,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PCN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PCN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PCN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PCN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PCN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PCN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PCN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PCN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
WSM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
WSM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
WSM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
WSM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
WSM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
WSM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
WSM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
WSM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TKL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TKL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TKL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TKL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TKL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TKL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TKL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TKL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TON,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TON,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TON,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TON,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TON,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TON,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TON,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TON,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TUV,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TUV,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TUV,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TUV,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TUV,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TUV,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TUV,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TUV,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
WLF,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
WLF,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
WLF,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
WLF,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
WLF,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
WLF,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
WLF,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
WLF,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TWN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TWN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TWN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TWN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TWN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TWN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TWN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TWN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ALA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
ALA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
ALA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
ALA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
ALA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
ALA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
ALA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
ALA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
ALB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
ALB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
ALB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
ALB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
ALB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
ALB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
ALB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
ALB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
AND,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
AND,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
AND,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
AND,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
AND,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
AND,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
AND,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
AND,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
BLR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
BLR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
BLR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
BLR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
BLR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
BLR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
BLR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
BLR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
BMU,cows,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
BMU,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
BMU,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
BMU,goats,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
BMU,cows,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
BMU,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
BMU,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
BMU,goats,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
BIH,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
BIH,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
BIH,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
BIH,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
BIH,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
BIH,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
BIH,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
BIH,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
CXR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
CXR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
CXR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
CXR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
CXR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
CXR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
CXR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
CXR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
CCK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
CCK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
CCK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
CCK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
CCK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
CCK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
CCK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
CCK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
FRO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
FRO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
FRO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
FRO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
FRO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
FRO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
FRO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
FRO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
GIB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
GIB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
GIB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
GIB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
GIB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
GIB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
GIB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
GIB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
GRL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
GRL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
GRL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
GRL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
GRL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
GRL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
GRL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
GRL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
GGY,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
GGY,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
GGY,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
GGY,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
GGY,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
GGY,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
GGY,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
GGY,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
HKG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.03538888883333333
HKG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.03538888883333333
HKG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.07077777766666667
HKG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.07077777766666667
HKG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.04033333333333333
HKG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.04033333333333333
HKG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.08066666666666666
HKG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.08066666666666666
IMN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
IMN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
IMN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
IMN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
IMN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
IMN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
IMN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
IMN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
ISR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.0225
ISR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.0225
ISR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.045
ISR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.045
ISR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.0291041666875
ISR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.0291041666875
ISR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.058208333375
ISR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.058208333375
JEY,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
JEY,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
JEY,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
JEY,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
JEY,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
JEY,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
JEY,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
JEY,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
XKO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
XKO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
XKO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
XKO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
XKO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
XKO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
XKO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
XKO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
LIE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.05985714285714285
LIE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.05985714285714285
LIE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.1197142857142857
LIE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.1197142857142857
LIE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060523809857142855
LIE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060523809857142855
LIE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.12104761971428571
LIE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.12104761971428571
MAC,cows,grassland,milk,kg CO2-eq·kg milk-1,0.03538888883333333
MAC,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.03538888883333333
MAC,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.07077777766666667
MAC,goats,grassland,milk,kg CO2-eq·kg milk-1,0.07077777766666667
MAC,cows,mixed,milk,kg CO2-eq·kg milk-1,0.04033333333333333
MAC,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.04033333333333333
MAC,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.08066666666666666
MAC,goats,mixed,milk,kg CO2-eq·kg milk-1,0.08066666666666666
MKD,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
MKD,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
MKD,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
MKD,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
MKD,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MKD,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MKD,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
MKD,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
MDA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
MDA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
MDA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
MDA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
MDA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MDA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MDA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
MDA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
MCO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.05985714285714285
MCO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.05985714285714285
MCO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.1197142857142857
MCO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.1197142857142857
MCO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060523809857142855
MCO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060523809857142855
MCO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.12104761971428571
MCO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.12104761971428571
MNE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
MNE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
MNE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
MNE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
MNE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MNE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
MNE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
MNE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
NFK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
NFK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.0813333335
NFK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
NFK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.162666667
NFK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
NFK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.0823333335
NFK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
NFK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.164666667
XMI,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
XMI,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
XMI,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
XMI,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
XMI,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
XMI,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
XMI,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
XMI,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
RUS,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
RUS,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
RUS,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
RUS,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
RUS,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
RUS,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
RUS,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
RUS,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
SPM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
SPM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.069333333
SPM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
SPM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.138666666
SPM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
SPM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.070333333
SPM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
SPM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.140666666
SMR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
SMR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
SMR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
SMR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
SMR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
SMR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
SMR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
SMR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
SRB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
SRB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
SRB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
SRB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
SRB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
SRB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
SRB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
SRB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
SJM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
SJM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.059699999999999996
SJM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
SJM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.11939999999999999
SJM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
SJM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060366667
SJM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
SJM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.120733334
TUR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.0225
TUR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.0225
TUR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.045
TUR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.045
TUR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.0291041666875
TUR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.0291041666875
TUR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.058208333375
TUR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.058208333375
UKR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.06
UKR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.06
UKR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.12
UKR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.12
UKR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
UKR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.060666667
UKR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
UKR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.121333334
AUT,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
AUT,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
BEL,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
BEL,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
BGR,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
BGR,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
HRV,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
HRV,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
CYP,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
CYP,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
CZE,cows,grassland,meat,kg CO2-eq·kg LW-1,0.18
CZE,cows,mixed,meat,kg CO2-eq·kg LW-1,0.21
