nutrient,rate,split_rest_names,iso3c
P2O5,2,cass,SUR
P2O5,2,cass,SWZ
P2O5,2,cass,CHE
P2O5,2,cass,SYR
P2O5,2,cass,TWN
P2O5,2,cass,TJK
P2O5,2,cass,TZA
P2O5,2,cass,TLS
P2O5,2,cass,TGO
P2O5,2,cass,TKL
P2O5,2,cass,TON
P2O5,2,cass,TTO
P2O5,2,cass,TUN
P2O5,2,cass,TKM
P2O5,2,cass,TCA
P2O5,2,cass,TUV
P2O5,2,cass,UGA
P2O5,2,cass,ARE
P2O5,2,cass,URY
P2O5,2,cass,VUT
P2O5,2,cass,VEN
P2O5,2,cass,VIR
P2O5,2,cass,WLF
P2O5,2,cass,ESH
P2O5,2,cass,YEM
P2O5,2,cass,ZMB
P2O5,2,cass,ZWE
P2O5,2,swpo,AFG
P2O5,2,swpo,ALB
P2O5,2,swpo,DZA
P2O5,2,swpo,ASM
P2O5,2,swpo,AND
P2O5,2,swpo,AGO
P2O5,2,swpo,AIA
P2O5,2,swpo,ATG
P2O5,2,swpo,ARM
P2O5,2,swpo,ABW
P2O5,2,swpo,AZE
P2O5,2,swpo,BHS
P2O5,2,swpo,BHR
P2O5,2,swpo,BRB
P2O5,2,swpo,BLZ
P2O5,2,swpo,BEN
P2O5,2,swpo,BMU
P2O5,2,swpo,BTN
P2O5,2,swpo,BOL
P2O5,2,swpo,BES
P2O5,2,swpo,BIH
P2O5,2,swpo,BWA
P2O5,2,swpo,IOT
P2O5,2,swpo,VGB
P2O5,2,swpo,BRN
P2O5,2,swpo,BFA
P2O5,2,swpo,BDI
P2O5,2,swpo,KHM
P2O5,2,swpo,CMR
P2O5,2,swpo,CPV
P2O5,2,swpo,CYM
P2O5,2,swpo,CAF
P2O5,2,swpo,TCD
P2O5,2,swpo,CXR
P2O5,2,swpo,CCK
P2O5,2,swpo,COL
P2O5,2,swpo,COM
P2O5,2,swpo,COK
P2O5,2,swpo,CRI
P2O5,2,swpo,CIV
P2O5,2,swpo,CUB
P2O5,2,swpo,CUW
P2O5,2,swpo,COD
P2O5,2,swpo,DJI
P2O5,2,swpo,DOM
P2O5,2,swpo,DMA
P2O5,2,swpo,ECU
P2O5,2,swpo,SLV
P2O5,2,swpo,GNQ
P2O5,2,swpo,ERI
P2O5,2,swpo,ETH
P2O5,2,swpo,FLK
P2O5,2,swpo,FJI
P2O5,2,swpo,GUF
P2O5,2,swpo,PYF
P2O5,2,swpo,GAB
P2O5,2,swpo,GMB
P2O5,2,swpo,GEO
P2O5,2,swpo,GHA
P2O5,2,swpo,GRL
P2O5,2,swpo,GRD
P2O5,2,swpo,GLP
P2O5,2,swpo,GUM
P2O5,2,swpo,GTM
P2O5,2,swpo,GNB
P2O5,2,swpo,GIN
P2O5,2,swpo,GUY
P2O5,2,swpo,HTI
P2O5,2,swpo,HND
P2O5,2,swpo,ISL
P2O5,2,swpo,IRQ
P2O5,2,swpo,IMN
P2O5,2,swpo,ISR
P2O5,2,swpo,JAM
P2O5,2,swpo,JEY
P2O5,2,swpo,JOR
P2O5,2,swpo,KAZ
P2O5,2,swpo,KEN
P2O5,2,swpo,KIR
P2O5,2,swpo,XKO
P2O5,2,swpo,KWT
P2O5,2,swpo,KGZ
P2O5,2,swpo,LAO
P2O5,2,swpo,LBN
P2O5,2,swpo,LSO
P2O5,2,swpo,LBR
P2O5,2,swpo,LBY
P2O5,2,swpo,LIE
P2O5,2,swpo,MKD
P2O5,2,swpo,MDG
P2O5,2,swpo,MWI
P2O5,2,swpo,MDV
P2O5,2,swpo,MLI
P2O5,2,swpo,MHL
P2O5,2,swpo,MTQ
P2O5,2,swpo,MRT
P2O5,2,swpo,MUS
P2O5,2,swpo,MYT
P2O5,2,swpo,FSM
P2O5,2,swpo,MDA
P2O5,2,swpo,MCO
P2O5,2,swpo,MNG
P2O5,2,swpo,MNE
P2O5,2,swpo,MSR
P2O5,2,swpo,MOZ
P2O5,2,swpo,MMR
P2O5,2,swpo,"NAM"
P2O5,2,swpo,NRU
P2O5,2,swpo,NPL
P2O5,2,swpo,NCL
P2O5,2,swpo,NIC
P2O5,2,swpo,NER
P2O5,2,swpo,NGA
P2O5,2,swpo,NIU
P2O5,2,swpo,NFK
P2O5,2,swpo,PRK
P2O5,2,swpo,MNP
P2O5,2,swpo,NOR
P2O5,2,swpo,OMN
P2O5,2,swpo,PLW
P2O5,2,swpo,PSE
P2O5,2,swpo,PAN
P2O5,2,swpo,PNG
P2O5,2,swpo,PRY
P2O5,2,swpo,PER
P2O5,2,swpo,PCN
P2O5,2,swpo,XMI
P2O5,2,swpo,PRI
P2O5,2,swpo,QAT
P2O5,2,swpo,COG
P2O5,2,swpo,REU
P2O5,2,swpo,RWA
P2O5,2,swpo,BLM
P2O5,2,swpo,MAF
P2O5,2,swpo,SHN
P2O5,2,swpo,KNA
P2O5,2,swpo,LCA
P2O5,2,swpo,SPM
P2O5,2,swpo,VCT
P2O5,2,swpo,WSM
P2O5,2,swpo,SMR
P2O5,2,swpo,STP
P2O5,2,swpo,SAU
P2O5,2,swpo,SEN
P2O5,2,swpo,SRB
P2O5,2,swpo,SYC
P2O5,2,swpo,SLE
P2O5,2,swpo,SGP
P2O5,2,swpo,SXM
P2O5,2,swpo,SLB
P2O5,2,swpo,SOM
P2O5,2,swpo,KOR
P2O5,2,swpo,SSD
P2O5,2,swpo,LKA
P2O5,2,swpo,SDN
P2O5,2,swpo,SUR
P2O5,2,swpo,SWZ
P2O5,2,swpo,CHE
P2O5,2,swpo,SYR
P2O5,2,swpo,TWN
P2O5,2,swpo,TJK
P2O5,2,swpo,TZA
P2O5,2,swpo,TLS
P2O5,2,swpo,TGO
P2O5,2,swpo,TKL
P2O5,2,swpo,TON
P2O5,2,swpo,TTO
P2O5,2,swpo,TUN
P2O5,2,swpo,TKM
P2O5,2,swpo,TCA
P2O5,2,swpo,TUV
P2O5,2,swpo,UGA
P2O5,2,swpo,ARE
P2O5,2,swpo,URY
P2O5,2,swpo,VUT
P2O5,2,swpo,VEN
P2O5,2,swpo,VIR
P2O5,2,swpo,WLF
P2O5,2,swpo,ESH
P2O5,2,swpo,YEM
P2O5,2,swpo,ZMB
P2O5,2,swpo,ZWE
P2O5,2,yams,AFG
P2O5,2,yams,ALB
P2O5,2,yams,DZA
P2O5,2,yams,ASM
P2O5,2,yams,AND
P2O5,2,yams,AGO
P2O5,2,yams,AIA
P2O5,2,yams,ATG
P2O5,2,yams,ARM
P2O5,2,yams,ABW
P2O5,2,yams,AZE
P2O5,2,yams,BHS
P2O5,2,yams,BHR
P2O5,2,yams,BRB
P2O5,2,yams,BLZ
P2O5,2,yams,BEN
P2O5,2,yams,BMU
P2O5,2,yams,BTN
P2O5,2,yams,BOL
P2O5,2,yams,BES
P2O5,2,yams,BIH
P2O5,2,yams,BWA
P2O5,2,yams,IOT
P2O5,2,yams,VGB
P2O5,2,yams,BRN
P2O5,2,yams,BFA
P2O5,2,yams,BDI
P2O5,2,yams,KHM
P2O5,2,yams,CMR
P2O5,2,yams,CPV
P2O5,2,yams,CYM
P2O5,2,yams,CAF
P2O5,2,yams,TCD
P2O5,2,yams,CXR
P2O5,2,yams,CCK
P2O5,2,yams,COL
P2O5,2,yams,COM
P2O5,2,yams,COK
P2O5,2,yams,CRI
P2O5,2,yams,CIV
P2O5,2,yams,CUB
P2O5,2,yams,CUW
P2O5,2,yams,COD
P2O5,2,yams,DJI
P2O5,2,yams,DOM
P2O5,2,yams,DMA
P2O5,2,yams,ECU
P2O5,2,yams,SLV
P2O5,2,yams,GNQ
P2O5,2,yams,ERI
P2O5,2,yams,ETH
P2O5,2,yams,FLK
P2O5,2,yams,FJI
P2O5,2,yams,GUF
P2O5,2,yams,PYF
P2O5,2,yams,GAB
P2O5,2,yams,GMB
P2O5,2,yams,GEO
P2O5,2,yams,GHA
P2O5,2,yams,GRL
P2O5,2,yams,GRD
P2O5,2,yams,GLP
P2O5,2,yams,GUM
P2O5,2,yams,GTM
P2O5,2,yams,GNB
P2O5,2,yams,GIN
P2O5,2,yams,GUY
P2O5,2,yams,HTI
P2O5,2,yams,HND
P2O5,2,yams,ISL
P2O5,2,yams,IRQ
P2O5,2,yams,IMN
P2O5,2,yams,ISR
P2O5,2,yams,JAM
P2O5,2,yams,JEY
P2O5,2,yams,JOR
P2O5,2,yams,KAZ
P2O5,2,yams,KEN
P2O5,2,yams,KIR
P2O5,2,yams,XKO
P2O5,2,yams,KWT
P2O5,2,yams,KGZ
P2O5,2,yams,LAO
P2O5,2,yams,LBN
P2O5,2,yams,LSO
P2O5,2,yams,LBR
P2O5,2,yams,LBY
P2O5,2,yams,LIE
P2O5,2,yams,MKD
P2O5,2,yams,MDG
P2O5,2,yams,MWI
P2O5,2,yams,MDV
P2O5,2,yams,MLI
P2O5,2,yams,MHL
P2O5,2,yams,MTQ
P2O5,2,yams,MRT
P2O5,2,yams,MUS
P2O5,2,yams,MYT
P2O5,2,yams,FSM
P2O5,2,yams,MDA
P2O5,2,yams,MCO
P2O5,2,yams,MNG
P2O5,2,yams,MNE
P2O5,2,yams,MSR
P2O5,2,yams,MOZ
P2O5,2,yams,MMR
P2O5,2,yams,"NAM"
P2O5,2,yams,NRU
P2O5,2,yams,NPL
P2O5,2,yams,NCL
P2O5,2,yams,NIC
P2O5,2,yams,NER
P2O5,2,yams,NGA
P2O5,2,yams,NIU
P2O5,2,yams,NFK
P2O5,2,yams,PRK
P2O5,2,yams,MNP
P2O5,2,yams,NOR
P2O5,2,yams,OMN
P2O5,2,yams,PLW
P2O5,2,yams,PSE
P2O5,2,yams,PAN
P2O5,2,yams,PNG
P2O5,2,yams,PRY
P2O5,2,yams,PER
P2O5,2,yams,PCN
P2O5,2,yams,XMI
P2O5,2,yams,PRI
P2O5,2,yams,QAT
P2O5,2,yams,COG
P2O5,2,yams,REU
P2O5,2,yams,RWA
P2O5,2,yams,BLM
P2O5,2,yams,MAF
P2O5,2,yams,SHN
P2O5,2,yams,KNA
P2O5,2,yams,LCA
P2O5,2,yams,SPM
P2O5,2,yams,VCT
P2O5,2,yams,WSM
P2O5,2,yams,SMR
P2O5,2,yams,STP
P2O5,2,yams,SAU
P2O5,2,yams,SEN
P2O5,2,yams,SRB
P2O5,2,yams,SYC
P2O5,2,yams,SLE
P2O5,2,yams,SGP
P2O5,2,yams,SXM
P2O5,2,yams,SLB
P2O5,2,yams,SOM
P2O5,2,yams,KOR
P2O5,2,yams,SSD
P2O5,2,yams,LKA
P2O5,2,yams,SDN
P2O5,2,yams,SUR
P2O5,2,yams,SWZ
P2O5,2,yams,CHE
P2O5,2,yams,SYR
P2O5,2,yams,TWN
P2O5,2,yams,TJK
P2O5,2,yams,TZA
P2O5,2,yams,TLS
P2O5,2,yams,TGO
P2O5,2,yams,TKL
P2O5,2,yams,TON
P2O5,2,yams,TTO
P2O5,2,yams,TUN
P2O5,2,yams,TKM
P2O5,2,yams,TCA
P2O5,2,yams,TUV
P2O5,2,yams,UGA
P2O5,2,yams,ARE
P2O5,2,yams,URY
P2O5,2,yams,VUT
P2O5,2,yams,VEN
P2O5,2,yams,VIR
P2O5,2,yams,WLF
P2O5,2,yams,ESH
P2O5,2,yams,YEM
P2O5,2,yams,ZMB
P2O5,2,yams,ZWE
P2O5,2,orts,AFG
P2O5,2,orts,ALB
P2O5,2,orts,DZA
P2O5,2,orts,ASM
P2O5,2,orts,AND
P2O5,2,orts,AGO
P2O5,2,orts,AIA
P2O5,2,orts,ATG
P2O5,2,orts,ARM
P2O5,2,orts,ABW
P2O5,2,orts,AZE
P2O5,2,orts,BHS
P2O5,2,orts,BHR
P2O5,2,orts,BRB
P2O5,2,orts,BLZ
P2O5,2,orts,BEN
P2O5,2,orts,BMU
P2O5,2,orts,BTN
P2O5,2,orts,BOL
P2O5,2,orts,BES
P2O5,2,orts,BIH
P2O5,2,orts,BWA
P2O5,2,orts,IOT
P2O5,2,orts,VGB
P2O5,2,orts,BRN
P2O5,2,orts,BFA
P2O5,2,orts,BDI
P2O5,2,orts,KHM
P2O5,2,orts,CMR
P2O5,2,orts,CPV
P2O5,2,orts,CYM
P2O5,2,orts,CAF
P2O5,2,orts,TCD
P2O5,2,orts,CXR
P2O5,2,orts,CCK
P2O5,2,orts,COL
P2O5,2,orts,COM
P2O5,2,orts,COK
P2O5,2,orts,CRI
P2O5,2,orts,CIV
P2O5,2,orts,CUB
P2O5,2,orts,CUW
P2O5,2,orts,COD
P2O5,2,orts,DJI
P2O5,2,orts,DOM
P2O5,2,orts,DMA
P2O5,2,orts,ECU
P2O5,2,orts,SLV
P2O5,2,orts,GNQ
P2O5,2,orts,ERI
P2O5,2,orts,ETH
P2O5,2,orts,FLK
P2O5,2,orts,FJI
P2O5,2,orts,GUF
P2O5,2,orts,PYF
P2O5,2,orts,GAB
P2O5,2,orts,GMB
P2O5,2,orts,GEO
P2O5,2,orts,GHA
P2O5,2,orts,GRL
P2O5,2,orts,GRD
P2O5,2,orts,GLP
P2O5,2,orts,GUM
P2O5,2,orts,GTM
P2O5,2,orts,GNB
P2O5,2,orts,GIN
P2O5,2,orts,GUY
P2O5,2,orts,HTI
P2O5,2,orts,HND
P2O5,2,orts,ISL
P2O5,2,orts,IRQ
P2O5,2,orts,IMN
P2O5,2,orts,ISR
P2O5,2,orts,JAM
P2O5,2,orts,JEY
P2O5,2,orts,JOR
P2O5,2,orts,KAZ
P2O5,2,orts,KEN
P2O5,2,orts,KIR
P2O5,2,orts,XKO
P2O5,2,orts,KWT
P2O5,2,orts,KGZ
P2O5,2,orts,LAO
P2O5,2,orts,LBN
P2O5,2,orts,LSO
P2O5,2,orts,LBR
P2O5,2,orts,LBY
P2O5,2,orts,LIE
P2O5,2,orts,MKD
P2O5,2,orts,MDG
P2O5,2,orts,MWI
P2O5,2,orts,MDV
P2O5,2,orts,MLI
P2O5,2,orts,MHL
P2O5,2,orts,MTQ
P2O5,2,orts,MRT
P2O5,2,orts,MUS
P2O5,2,orts,MYT
P2O5,2,orts,FSM
P2O5,2,orts,MDA
P2O5,2,orts,MCO
P2O5,2,orts,MNG
P2O5,2,orts,MNE
P2O5,2,orts,MSR
P2O5,2,orts,MOZ
P2O5,2,orts,MMR
P2O5,2,orts,"NAM"
P2O5,2,orts,NRU
P2O5,2,orts,NPL
P2O5,2,orts,NCL
P2O5,2,orts,NIC
P2O5,2,orts,NER
P2O5,2,orts,NGA
P2O5,2,orts,NIU
P2O5,2,orts,NFK
P2O5,2,orts,PRK
P2O5,2,orts,MNP
P2O5,2,orts,NOR
P2O5,2,orts,OMN
P2O5,2,orts,PLW
P2O5,2,orts,PSE
P2O5,2,orts,PAN
P2O5,2,orts,PNG
P2O5,2,orts,PRY
P2O5,2,orts,PER
P2O5,2,orts,PCN
P2O5,2,orts,XMI
P2O5,2,orts,PRI
P2O5,2,orts,QAT
P2O5,2,orts,COG
P2O5,2,orts,REU
P2O5,2,orts,RWA
P2O5,2,orts,BLM
P2O5,2,orts,MAF
P2O5,2,orts,SHN
P2O5,2,orts,KNA
P2O5,2,orts,LCA
P2O5,2,orts,SPM
P2O5,2,orts,VCT
P2O5,2,orts,WSM
P2O5,2,orts,SMR
P2O5,2,orts,STP
P2O5,2,orts,SAU
P2O5,2,orts,SEN
P2O5,2,orts,SRB
P2O5,2,orts,SYC
P2O5,2,orts,SLE
P2O5,2,orts,SGP
P2O5,2,orts,SXM
P2O5,2,orts,SLB
P2O5,2,orts,SOM
P2O5,2,orts,KOR
P2O5,2,orts,SSD
P2O5,2,orts,LKA
P2O5,2,orts,SDN
P2O5,2,orts,SUR
P2O5,2,orts,SWZ
P2O5,2,orts,CHE
P2O5,2,orts,SYR
P2O5,2,orts,TWN
P2O5,2,orts,TJK
P2O5,2,orts,TZA
P2O5,2,orts,TLS
P2O5,2,orts,TGO
P2O5,2,orts,TKL
P2O5,2,orts,TON
P2O5,2,orts,TTO
P2O5,2,orts,TUN
P2O5,2,orts,TKM
P2O5,2,orts,TCA
P2O5,2,orts,TUV
P2O5,2,orts,UGA
P2O5,2,orts,ARE
P2O5,2,orts,URY
P2O5,2,orts,VUT
P2O5,2,orts,VEN
P2O5,2,orts,VIR
P2O5,2,orts,WLF
P2O5,2,orts,ESH
P2O5,2,orts,YEM
P2O5,2,orts,ZMB
P2O5,2,orts,ZWE
K2O,11,soyb,CHN
K2O,11,soyb,MAC
K2O,11,soyb,HKG
K2O,4,soyb,IND
K2O,35,soyb,USA
K2O,25,soyb,AUT
K2O,25,soyb,BEL
K2O,25,soyb,BGR
K2O,25,soyb,HRV
K2O,25,soyb,CYP
K2O,25,soyb,CZE
K2O,25,soyb,DNK
K2O,25,soyb,EST
K2O,25,soyb,FIN
K2O,25,soyb,FRA
K2O,25,soyb,DEU
K2O,25,soyb,GRC
K2O,25,soyb,HUN
K2O,25,soyb,IRL
K2O,25,soyb,ITA
K2O,25,soyb,LVA
K2O,25,soyb,LTU
K2O,25,soyb,LUX
K2O,25,soyb,MLT
K2O,25,soyb,NLD
K2O,25,soyb,POL
K2O,25,soyb,PRT
K2O,25,soyb,SVK
K2O,25,soyb,SVN
K2O,25,soyb,ESP
K2O,25,soyb,SWE
K2O,25,soyb,ROU
K2O,25,soyb,GBR
K2O,25,soyb,GGY
K2O,25,soyb,FRO
K2O,25,soyb,GIB
K2O,25,soyb,ALA
K2O,25,soyb,SJM
K2O,87,soyb,BRA
K2O,14,soyb,IDN
K2O,0,soyb,PAK
K2O,13,soyb,CAN
K2O,5,soyb,RUS
K2O,41,soyb,VNM
K2O,9,soyb,MYS
K2O,0,soyb,AUS
K2O,27,soyb,TUR
K2O,0,soyb,THA
K2O,167,soyb,BGD
K2O,12,soyb,MEX
K2O,12,soyb,IRN
K2O,9,soyb,BLR
K2O,0,soyb,ARG
K2O,0,soyb,EGY
K2O,69,soyb,JPN
K2O,8,soyb,UKR
K2O,9,soyb,ZAF
K2O,9,soyb,UZB
K2O,0,soyb,PHL
K2O,9,soyb,NZL
K2O,9,soyb,CHL
K2O,0,soyb,MAR
K2O,9,soyb,AFG
K2O,9,soyb,ALB
K2O,9,soyb,DZA
K2O,9,soyb,ASM
K2O,9,soyb,AND
K2O,9,soyb,AGO
K2O,9,soyb,AIA
K2O,9,soyb,ATG
K2O,9,soyb,ARM
K2O,9,soyb,ABW
K2O,9,soyb,AZE
K2O,9,soyb,BHS
K2O,9,soyb,BHR
K2O,9,soyb,BRB
K2O,9,soyb,BLZ
K2O,9,soyb,BEN
K2O,9,soyb,BMU
K2O,9,soyb,BTN
K2O,9,soyb,BOL
K2O,9,soyb,BES
K2O,9,soyb,BIH
K2O,9,soyb,BWA
K2O,9,soyb,IOT
K2O,9,soyb,VGB
K2O,9,soyb,BRN
K2O,9,soyb,BFA
K2O,9,soyb,BDI
K2O,9,soyb,KHM
K2O,9,soyb,CMR
K2O,9,soyb,CPV
K2O,9,soyb,CYM
K2O,9,soyb,CAF
K2O,9,soyb,TCD
K2O,9,soyb,CXR
K2O,9,soyb,CCK
K2O,9,soyb,COL
K2O,9,soyb,COM
K2O,9,soyb,COK
K2O,9,soyb,CRI
K2O,9,soyb,CIV
K2O,9,soyb,CUB
K2O,9,soyb,CUW
K2O,9,soyb,COD
K2O,9,soyb,DJI
K2O,9,soyb,DOM
K2O,9,soyb,DMA
K2O,9,soyb,ECU
K2O,9,soyb,SLV
K2O,9,soyb,GNQ
K2O,9,soyb,ERI
K2O,9,soyb,ETH
K2O,9,soyb,FLK
K2O,9,soyb,FJI
K2O,9,soyb,GUF
K2O,9,soyb,PYF
K2O,9,soyb,GAB
K2O,9,soyb,GMB
K2O,9,soyb,GEO
K2O,9,soyb,GHA
K2O,9,soyb,GRL
K2O,9,soyb,GRD
K2O,9,soyb,GLP
K2O,9,soyb,GUM
K2O,9,soyb,GTM
K2O,9,soyb,GNB
K2O,9,soyb,GIN
K2O,9,soyb,GUY
K2O,9,soyb,HTI
K2O,9,soyb,HND
K2O,9,soyb,ISL
K2O,9,soyb,IRQ
K2O,9,soyb,IMN
K2O,9,soyb,ISR
K2O,9,soyb,JAM
K2O,9,soyb,JEY
K2O,9,soyb,JOR
K2O,9,soyb,KAZ
K2O,9,soyb,KEN
K2O,9,soyb,KIR
K2O,9,soyb,XKO
K2O,9,soyb,KWT
K2O,9,soyb,KGZ
K2O,9,soyb,LAO
K2O,9,soyb,LBN
K2O,9,soyb,LSO
K2O,9,soyb,LBR
K2O,9,soyb,LBY
K2O,9,soyb,LIE
K2O,9,soyb,MKD
K2O,9,soyb,MDG
K2O,9,soyb,MWI
K2O,9,soyb,MDV
K2O,9,soyb,MLI
K2O,9,soyb,MHL
K2O,9,soyb,MTQ
K2O,9,soyb,MRT
K2O,9,soyb,MUS
K2O,9,soyb,MYT
K2O,9,soyb,FSM
K2O,9,soyb,MDA
K2O,9,soyb,MCO
K2O,9,soyb,MNG
K2O,9,soyb,MNE
K2O,9,soyb,MSR
K2O,9,soyb,MOZ
K2O,9,soyb,MMR
K2O,9,soyb,"NAM"
K2O,9,soyb,NRU
K2O,9,soyb,NPL
K2O,9,soyb,NCL
K2O,9,soyb,NIC
K2O,9,soyb,NER
K2O,9,soyb,NGA
K2O,9,soyb,NIU
K2O,9,soyb,NFK
K2O,9,soyb,PRK
K2O,9,soyb,MNP
K2O,9,soyb,NOR
K2O,9,soyb,OMN
K2O,9,soyb,PLW
K2O,9,soyb,PSE
K2O,9,soyb,PAN
K2O,9,soyb,PNG
K2O,9,soyb,PRY
K2O,9,soyb,PER
K2O,9,soyb,PCN
K2O,9,soyb,XMI
K2O,9,soyb,PRI
K2O,9,soyb,QAT
K2O,9,soyb,COG
K2O,9,soyb,REU
K2O,9,soyb,RWA
K2O,9,soyb,BLM
K2O,9,soyb,MAF
K2O,9,soyb,SHN
K2O,9,soyb,KNA
K2O,9,soyb,LCA
K2O,9,soyb,SPM
K2O,9,soyb,VCT
K2O,9,soyb,WSM
K2O,9,soyb,SMR
K2O,9,soyb,STP
K2O,9,soyb,SAU
K2O,9,soyb,SEN
K2O,9,soyb,SRB
K2O,9,soyb,SYC
K2O,9,soyb,SLE
K2O,9,soyb,SGP
K2O,9,soyb,SXM
K2O,9,soyb,SLB
K2O,9,soyb,SOM
K2O,9,soyb,KOR
K2O,9,soyb,SSD
K2O,9,soyb,LKA
K2O,9,soyb,SDN
K2O,9,soyb,SUR
K2O,9,soyb,SWZ
K2O,9,soyb,CHE
K2O,9,soyb,SYR
K2O,9,soyb,TWN
K2O,9,soyb,TJK
K2O,9,soyb,TZA
K2O,9,soyb,TLS
K2O,9,soyb,TGO
K2O,9,soyb,TKL
K2O,9,soyb,TON
K2O,9,soyb,TTO
K2O,9,soyb,TUN
K2O,9,soyb,TKM
K2O,9,soyb,TCA
K2O,9,soyb,TUV
K2O,9,soyb,UGA
K2O,9,soyb,ARE
K2O,9,soyb,URY
K2O,9,soyb,VUT
K2O,9,soyb,VEN
K2O,9,soyb,VIR
K2O,9,soyb,WLF
K2O,9,soyb,ESH
K2O,9,soyb,YEM
K2O,9,soyb,ZMB
K2O,9,soyb,ZWE
N,30,soyb,CHN
N,30,soyb,MAC
N,30,soyb,HKG
N,25,soyb,IND
N,5,soyb,USA
N,2,soyb,AUT
N,2,soyb,BEL
N,2,soyb,BGR
N,2,soyb,HRV
N,2,soyb,CYP
N,2,soyb,CZE
N,2,soyb,DNK
N,2,soyb,EST
N,2,soyb,FIN
N,2,soyb,FRA
N,2,soyb,DEU
N,2,soyb,GRC
N,2,soyb,HUN
N,2,soyb,IRL
N,2,soyb,ITA
N,2,soyb,LVA
N,2,soyb,LTU
N,2,soyb,LUX
N,2,soyb,MLT
N,2,soyb,NLD
N,2,soyb,POL
N,2,soyb,PRT
N,2,soyb,SVK
N,2,soyb,SVN
N,2,soyb,ESP
N,2,soyb,SWE
N,2,soyb,ROU
N,2,soyb,GBR
N,2,soyb,GGY
N,2,soyb,FRO
N,2,soyb,GIB
N,2,soyb,ALA
N,2,soyb,SJM
N,9,soyb,BRA
N,24,soyb,IDN
N,0,soyb,PAK
N,7,soyb,CAN
N,16,soyb,RUS
N,43,soyb,VNM
N,5,soyb,MYS
N,0,soyb,AUS
N,65,soyb,TUR
N,0,soyb,THA
N,164,soyb,BGD
N,0,soyb,MEX
N,12,soyb,IRN
N,5,soyb,BLR
N,3,soyb,ARG
N,47,soyb,EGY
N,35,soyb,JPN
N,20,soyb,UKR
N,10,soyb,ZAF
N,5,soyb,UZB
N,0,soyb,PHL
N,5,soyb,NZL
N,5,soyb,CHL
N,0,soyb,MAR
N,5,soyb,AFG
N,5,soyb,ALB
N,5,soyb,DZA
N,5,soyb,ASM
N,5,soyb,AND
N,5,soyb,AGO
N,5,soyb,AIA
N,5,soyb,ATG
N,5,soyb,ARM
N,5,soyb,ABW
N,5,soyb,AZE
N,5,soyb,BHS
N,5,soyb,BHR
N,5,soyb,BRB
N,5,soyb,BLZ
N,5,soyb,BEN
N,5,soyb,BMU
N,5,soyb,BTN
N,5,soyb,BOL
N,5,soyb,BES
N,5,soyb,BIH
N,5,soyb,BWA
N,5,soyb,IOT
N,5,soyb,VGB
N,5,soyb,BRN
N,5,soyb,BFA
N,5,soyb,BDI
N,5,soyb,KHM
N,5,soyb,CMR
N,5,soyb,CPV
N,5,soyb,CYM
N,5,soyb,CAF
N,5,soyb,TCD
N,5,soyb,CXR
N,5,soyb,CCK
N,5,soyb,COL
N,5,soyb,COM
N,5,soyb,COK
N,5,soyb,CRI
N,5,soyb,CIV
N,5,soyb,CUB
N,5,soyb,CUW
N,5,soyb,COD
N,5,soyb,DJI
N,5,soyb,DOM
N,5,soyb,DMA
N,5,soyb,ECU
N,5,soyb,SLV
N,5,soyb,GNQ
N,5,soyb,ERI
N,5,soyb,ETH
N,5,soyb,FLK
N,5,soyb,FJI
N,5,soyb,GUF
N,5,soyb,PYF
N,5,soyb,GAB
N,5,soyb,GMB
N,5,soyb,GEO
N,5,soyb,GHA
N,5,soyb,GRL
N,5,soyb,GRD
N,5,soyb,GLP
N,5,soyb,GUM
N,5,soyb,GTM
N,5,soyb,GNB
N,5,soyb,GIN
N,5,soyb,GUY
N,5,soyb,HTI
N,5,soyb,HND
N,5,soyb,ISL
N,5,soyb,IRQ
N,5,soyb,IMN
N,5,soyb,ISR
N,5,soyb,JAM
N,5,soyb,JEY
N,5,soyb,JOR
N,5,soyb,KAZ
N,5,soyb,KEN
N,5,soyb,KIR
N,5,soyb,XKO
N,5,soyb,KWT
N,5,soyb,KGZ
N,5,soyb,LAO
N,5,soyb,LBN
N,5,soyb,LSO
N,5,soyb,LBR
N,5,soyb,LBY
N,5,soyb,LIE
N,5,soyb,MKD
N,5,soyb,MDG
N,5,soyb,MWI
N,5,soyb,MDV
N,5,soyb,MLI
N,5,soyb,MHL
N,5,soyb,MTQ
N,5,soyb,MRT
N,5,soyb,MUS
N,5,soyb,MYT
N,5,soyb,FSM
N,5,soyb,MDA
N,5,soyb,MCO
N,5,soyb,MNG
N,5,soyb,MNE
N,5,soyb,MSR
N,5,soyb,MOZ
N,5,soyb,MMR
N,5,soyb,"NAM"
N,5,soyb,NRU
N,5,soyb,NPL
N,5,soyb,NCL
N,5,soyb,NIC
N,5,soyb,NER
N,5,soyb,NGA
N,5,soyb,NIU
N,5,soyb,NFK
N,5,soyb,PRK
N,5,soyb,MNP
N,5,soyb,NOR
N,5,soyb,OMN
N,5,soyb,PLW
N,5,soyb,PSE
N,5,soyb,PAN
N,5,soyb,PNG
N,5,soyb,PRY
N,5,soyb,PER
N,5,soyb,PCN
N,5,soyb,XMI
N,5,soyb,PRI
N,5,soyb,QAT
N,5,soyb,COG
N,5,soyb,REU
N,5,soyb,RWA
N,5,soyb,BLM
N,5,soyb,MAF
N,5,soyb,SHN
N,5,soyb,KNA
