iso3c,split_rest_names,nutrient,prod_system,weighting,t_per_ha,harvested_area,total_nutrient,prop_nutrient,country_application,reported_by_fao,allocated_nutrient
NRU,temf,P2O5,I,2,0.017,0,0,0,0,Yes,0
NPL,temf,P2O5,H,1,0.017,0,0,0,40264.72,Yes,0
NPL,temf,P2O5,I,2,0.017,0,0,0,40264.72,Yes,0
NCL,temf,P2O5,H,1,0.017,307.09999607503414,5.220699933275581,0.11910106517663066,396,Yes,47.164021809945744
NCL,temf,P2O5,I,2,0.017,0,0,0,396,Yes,0
NIC,temf,P2O5,H,1,0.017,1133.000001952052,19.261000033184885,0.001069082898496982,22119.87,Yes,23.647974733976437
NIC,temf,P2O5,I,2,0.017,0,0,0,22119.87,Yes,0
NER,temf,P2O5,H,1,0.017,19916.500010475516,338.5805001780838,0.07701994347951871,155.08,Yes,11.944252834803763
NER,temf,P2O5,I,2,0.017,0,0,0,155.08,Yes,0
NGA,temf,P2O5,H,1,0.017,65928.00004395097,1120.7760007471666,0.023314265054598368,126663.35,Yes,2953.0629146033625
NGA,temf,P2O5,I,2,0.017,0,0,0,126663.35,Yes,0
NIU,temf,P2O5,H,1,0.017,348.8000030517578,5.929600051879883,0.962347442539829,NA,No,5.929600051879883
NIU,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
NFK,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
NFK,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
PRK,temf,P2O5,H,1,0.017,82021.70009251684,1394.3689015727864,0.014314224646123036,NA,No,1394.3689015727864
PRK,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
MNP,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
MNP,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
NOR,temf,P2O5,H,1,0.017,899.7000053226948,15.294900090485813,0.0012965666435764637,19901,Yes,25.802972773815203
NOR,temf,P2O5,I,2,0.017,1566.6000009030104,53.264400030702355,0.004515285746317566,19901,Yes,89.85870163746588
OMN,temf,P2O5,H,1,0.017,12.200000002980232,0.20740000005066397,4.62263990634256e-5,3447,Yes,0.15934239757162805
OMN,temf,P2O5,I,2,0.017,0,0,0,3447,Yes,0
PLW,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
PLW,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
PSE,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
PSE,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
PAN,temf,P2O5,H,1,0.017,1227.800004079938,20.872600069358946,0.004291629946023758,11875.23,Yes,50.964092683919716
PAN,temf,P2O5,I,2,0.017,0,0,0,11875.23,Yes,0
PNG,temf,P2O5,H,1,0.017,53475.29999425262,909.0800999022946,0.06836648393763661,2159.17,Yes,147.61486112362684
PNG,temf,P2O5,I,2,0.017,0,0,0,2159.17,Yes,0
PRY,temf,P2O5,H,1,0.017,1096.1000098213551,18.633700166963038,2.2602948705625895e-4,214123.68,Yes,48.39826555699853
PRY,temf,P2O5,I,2,0.017,0,0,0,214123.68,Yes,0
PER,temf,P2O5,H,1,0.017,0,0,0,100297.88,Yes,0
PER,temf,P2O5,I,2,0.017,50865.29983755946,1729.4201944770218,0.02519217547618478,100297.88,Yes,2526.721792849324
PCN,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
PCN,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
XMI,temf,P2O5,H,1,0.017,0,0,0,0,Yes,0
XMI,temf,P2O5,I,2,0.017,0,0,0,0,Yes,0
PRI,temf,P2O5,H,1,0.017,259.6000009998679,4.413200016997755,0.11607819269766438,NA,No,4.413200016997755
PRI,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
QAT,temf,P2O5,H,1,0.017,51.69999970495701,0.8788999949842692,0.0011337152513539563,500,Yes,0.5668576256769782
QAT,temf,P2O5,I,2,0.017,0,0,0,500,Yes,0
COG,temf,P2O5,H,1,0.017,2233.3000050261617,37.96610008544475,0.033773869178207405,385.84,Yes,13.031309683719545
COG,temf,P2O5,I,2,0.017,0,0,0,385.84,Yes,0
REU,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
REU,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
RWA,temf,P2O5,H,1,0.017,2614.0000055134296,44.438000093728306,0.011998607159961963,6852.09,Yes,82.21553613470377
RWA,temf,P2O5,I,2,0.017,0,0,0,6852.09,Yes,0
BLM,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
BLM,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
MAF,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
MAF,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
SHN,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
SHN,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
KNA,temf,P2O5,H,1,0.017,0,0,0,9.63,Yes,0
KNA,temf,P2O5,I,2,0.017,0,0,0,9.63,Yes,0
LCA,temf,P2O5,H,1,0.017,109.0999994277954,1.8546999902725219,0.13835468998063666,135.8,Yes,18.78856689937046
LCA,temf,P2O5,I,2,0.017,0,0,0,135.8,Yes,0
SPM,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
SPM,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
VCT,temf,P2O5,H,1,0.017,71.30000066757202,1.2121000113487244,0.12609623016812946,NA,No,1.2121000113487244
VCT,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
WSM,temf,P2O5,H,1,0.017,0,0,0,3.48,Yes,0
WSM,temf,P2O5,I,2,0.017,0,0,0,3.48,Yes,0
SMR,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
SMR,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
STP,temf,P2O5,H,1,0.017,128.00000095367432,2.1760000162124635,0.18100149785983444,NA,No,2.1760000162124635
STP,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
SAU,temf,P2O5,H,1,0.017,20147.20000807941,342.50240013735,0.003816021247455986,95300,Yes,363.6668248825555
SAU,temf,P2O5,I,2,0.017,0,0,0,95300,Yes,0
SEN,temf,P2O5,H,1,0.017,1605.0000014603138,27.285000024825337,0.00415126912570741,20000,Yes,83.02538251414819
SEN,temf,P2O5,I,2,0.017,0,0,0,20000,Yes,0
SRB,temf,P2O5,H,1,0.017,341570.2006635517,5806.693411280379,0.14916891736450996,43503.58336562013,Yes,6489.382432126259
SRB,temf,P2O5,I,2,0.017,12.100000098347664,0.4114000033438206,1.0568509262661725e-5,43503.58336562013,Yes,0.4597680237585329
SYC,temf,P2O5,H,1,0.017,1.30000002682209,0.02210000045597553,1,22.03,Yes,22.03
SYC,temf,P2O5,I,2,0.017,0,0,0,22.03,Yes,0
SLE,temf,P2O5,H,1,0.017,6209.9999955147505,105.56999992375077,0.026626798859673385,NA,No,105.56999992375077
SLE,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
SGP,temf,P2O5,H,1,0.017,2.7000000402331352,0.0459000006839633,0.0017267518886340768,587.45,Yes,1.0143803969780885
SGP,temf,P2O5,I,2,0.017,0,0,0,587.45,Yes,0
SXM,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
SXM,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
SLB,temf,P2O5,H,1,0.017,718.3000015318394,12.21110002604127,0.527879962072171,NA,No,12.21110002604127
SLB,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
SOM,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
SOM,temf,P2O5,I,2,0.017,13086.999984487891,444.9579994725883,0.16379908777551883,NA,No,444.9579994725883
KOR,temf,P2O5,H,1,0.017,29434.39998843521,500.3847998033986,0.01594524376008606,140611.75,Yes,2242.088629282281
KOR,temf,P2O5,I,2,0.017,40420.59992853552,1374.300397570208,0.043793406289419655,140611.75,Yes,6157.867496816304
SSD,temf,P2O5,H,1,0.017,4.800000011920929,0.0816000002026558,3.249502703162488e-4,NA,No,0.0816000002026558
SSD,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
LKA,temf,P2O5,H,1,0.017,4229.300006181002,71.89810010507703,0.0016036513919000313,19459.77,Yes,31.206687246554473
LKA,temf,P2O5,I,2,0.017,0,0,0,19459.77,Yes,0
SDN,temf,P2O5,H,1,0.017,5.099999904632568,0.08669999837875367,3.4925628642028976e-6,4717.3,Yes,0.01647546679930433
SDN,temf,P2O5,I,2,0.017,0,0,0,4717.3,Yes,0
SUR,temf,P2O5,H,1,0.017,3.9000000655651097,0.06630000111460686,4.522534467746331e-5,1398.07,Yes,0.06322819763322113
SUR,temf,P2O5,I,2,0.017,0,0,0,1398.07,Yes,0
SWZ,temf,P2O5,H,1,0.017,396.5999996140599,6.742199993439019,0.001893941713417522,NA,No,6.742199993439019
SWZ,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
CHE,temf,P2O5,H,1,0.017,14387.600081205368,244.58920138049126,0.021114224065542392,13617.59,Yes,287.52484649268945
CHE,temf,P2O5,I,2,0.017,8456.299991250038,287.51419970250134,0.024819735296081297,13617.59,Yes,337.9849791705637
SYR,temf,P2O5,H,1,0.017,66524.7998020649,1130.9215966351032,0.021451422222706306,3409.99,Yes,73.14913526520627
SYR,temf,P2O5,I,2,0.017,0,0,0,3409.99,Yes,0
TWN,temf,P2O5,H,1,0.017,31054.89990617335,527.933298404947,0.03646691942323867,127887.97,Yes,4663.680297191564
TWN,temf,P2O5,I,2,0.017,0,0,0,127887.97,Yes,0
TJK,temf,P2O5,H,1,0.017,43515.89995645732,739.7702992597744,0.022996984433781044,5948.88,Yes,136.80630075843138
TJK,temf,P2O5,I,2,0.017,0,0,0,5948.88,Yes,0
TZA,temf,P2O5,H,1,0.017,13656.700014017522,232.16390023829788,0.006297119543123716,46566.23,Yes,293.23311698259386
TZA,temf,P2O5,I,2,0.017,0,0,0,46566.23,Yes,0
TLS,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
TLS,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
TGO,temf,P2O5,H,1,0.017,1566.1000006496906,26.623700011044743,0.006290762181821034,381.32,Yes,2.3987934351719966
TGO,temf,P2O5,I,2,0.017,0,0,0,381.32,Yes,0
TKL,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
TKL,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
TON,temf,P2O5,H,1,0.017,122.0999984741211,2.0756999740600586,0.1421278411696112,45.66,Yes,6.489557227804447
TON,temf,P2O5,I,2,0.017,0,0,0,45.66,Yes,0
TTO,temf,P2O5,H,1,0.017,3104.9999908804893,52.784999844968326,0.36017293117483473,500,Yes,180.08646558741736
TTO,temf,P2O5,I,2,0.017,0,0,0,500,Yes,0
TUN,temf,P2O5,H,1,0.017,41366.6999976635,703.2338999602795,0.019410767926864612,37600,Yes,729.8448740501094
TUN,temf,P2O5,I,2,0.017,0,0,0,37600,Yes,0
TKM,temf,P2O5,H,1,0.017,10591.89988476038,180.06229804092646,0.0022086682989294064,NA,No,180.06229804092646
TKM,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
TCA,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
TCA,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
TUV,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
TUV,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
UGA,temf,P2O5,H,1,0.017,3045.400081537664,51.77180138614029,0.007165426205724123,3962.26,Yes,28.391281637892465
UGA,temf,P2O5,I,2,0.017,358.1000064611435,12.17540021967888,0.0016851245168884857,3962.26,Yes,6.676901468286571
ARE,temf,P2O5,H,1,0.017,395.200000949204,6.718400016136469,4.534576042540257e-4,4150.96,Yes,1.8822843769542905
ARE,temf,P2O5,I,2,0.017,0,0,0,4150.96,Yes,0
URY,temf,P2O5,H,1,0.017,4169.199998989701,70.87639998282492,0.004223864914058574,142423.64,Yes,601.5782159285094
URY,temf,P2O5,I,2,0.017,5051.200022235513,171.74080075600745,0.010234858751310855,142423.64,Yes,1457.6858382475468
VUT,temf,P2O5,H,1,0.017,156.1999995931983,2.6553999930843712,0.10002628186850113,NA,No,2.6553999930843712
VUT,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
VEN,temf,P2O5,H,1,0.017,4892.699980355799,83.1758996660486,0.0022786257480074427,92200,Yes,210.08929396628622
VEN,temf,P2O5,I,2,0.017,0,0,0,92200,Yes,0
VIR,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
VIR,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
WLF,temf,P2O5,H,1,0.017,1,0.017,0.03412597315254631,NA,No,0.017
WLF,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
ESH,temf,P2O5,H,1,0.017,0,0,0,NA,No,0
ESH,temf,P2O5,I,2,0.017,0,0,0,NA,No,0
YEM,temf,P2O5,H,1,0.017,9469.699986740949,160.98489977459613,0.001794753862768311,930.77,Yes,1.670503052848861
YEM,temf,P2O5,I,2,0.017,0,0,0,930.77,Yes,0
ZMB,temf,P2O5,H,1,0.017,2177.7000056430697,37.02090009593219,0.004553024394190279,37342.68,Yes,170.02213298444144
ZMB,temf,P2O5,I,2,0.017,0,0,0,37342.68,Yes,0
ZWE,temf,P2O5,H,1,0.017,885.4000087082386,15.051800148040057,0.0016434087919565167,48400,Yes,79.54098553069541
ZWE,temf,P2O5,I,2,0.017,0,0,0,48400,Yes,0
AFG,trof,P2O5,H,1,0.017,0,0,0,16656.69,Yes,0
AFG,trof,P2O5,I,2,0.017,178.80000114440918,6.079200038909913,1.9814089619077434e-4,16656.69,Yes,3.300371484171909
ALB,trof,P2O5,H,1,0.017,83.10000038146973,1.4127000064849855,2.5829217903928944e-4,21263.69,Yes,5.492244824515948
ALB,trof,P2O5,I,2,0.017,0,0,0,21263.69,Yes,0
DZA,trof,P2O5,H,1,0.017,2.9000000953674316,0.04930000162124634,1.5624739827915594e-6,58800,Yes,0.0918734701881437
DZA,trof,P2O5,I,2,0.017,304434.4994302243,10350.772980627627,0.3280489442629687,58800,Yes,19289.27792266256
ASM,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
ASM,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
AND,trof,P2O5,H,1,0.017,7.800000190734863,0.1326000032424927,0.4807831871452873,NA,No,0.1326000032424927
AND,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
AGO,trof,P2O5,H,1,0.017,7323.700005143881,124.50290008744598,0.017717832881379663,11948.84,Yes,211.70755024634457
AGO,trof,P2O5,I,2,0.017,18023.199925996363,612.7887974838764,0.08720511327668022,11948.84,Yes,1041.9999457249278
AIA,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
AIA,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
ATG,trof,P2O5,H,1,0.017,0,0,0,6.51,Yes,0
ATG,trof,P2O5,I,2,0.017,0,0,0,6.51,Yes,0
ARM,trof,P2O5,H,1,0.017,0,0,0,23,Yes,0
ARM,trof,P2O5,I,2,0.017,7,0.23800000000000002,9.227829250625351e-6,23,Yes,2.1224007276438307e-4
ABW,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
ABW,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
AZE,trof,P2O5,H,1,0.017,0,0,0,1329,Yes,0
AZE,trof,P2O5,I,2,0.017,24.199999809265137,0.8227999935150148,1.2883110822900317e-5,1329,Yes,0.017121654283634522
BHS,trof,P2O5,H,1,0.017,0,0,0,403.54,Yes,0
BHS,trof,P2O5,I,2,0.017,0,0,0,403.54,Yes,0
BHR,trof,P2O5,H,1,0.017,570.3000030517578,9.695100051879884,0.032558779388352846,70.75,Yes,2.3035336417259638
BHR,trof,P2O5,I,2,0.017,322.4000015258789,10.961600051879884,0.03681203039914084,70.75,Yes,2.6044511507392145
BRB,trof,P2O5,H,1,0.017,0,0,0,164.81,Yes,0
BRB,trof,P2O5,I,2,0.017,0,0,0,164.81,Yes,0
BLZ,trof,P2O5,H,1,0.017,0,0,0,10189.08,Yes,0
BLZ,trof,P2O5,I,2,0.017,0,0,0,10189.08,Yes,0
BEN,trof,P2O5,H,1,0.017,3962.900011971593,67.36930020351708,0.0075434331944693655,0,Yes,0
BEN,trof,P2O5,I,2,0.017,0,0,0,0,Yes,0
BMU,trof,P2O5,H,1,0.017,0,0,0,15.15,Yes,0
BMU,trof,P2O5,I,2,0.017,0,0,0,15.15,Yes,0
BTN,trof,P2O5,H,1,0.017,0,0,0,1593,Yes,0
BTN,trof,P2O5,I,2,0.017,0,0,0,1593,Yes,0
BOL,trof,P2O5,H,1,0.017,21402.79996987432,363.8475994878634,0.01033687768554481,15733.66,Yes,162.63691896594895
BOL,trof,P2O5,I,2,0.017,2498.2000118270516,84.93880040211977,0.002413103705368553,15733.66,Yes,37.96695324500899
BES,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
BES,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
BIH,trof,P2O5,H,1,0.017,1708.099999241531,29.037699987106027,0.0025162603714682513,10948.31,Yes,27.54879858754957
BIH,trof,P2O5,I,2,0.017,0,0,0,10948.31,Yes,0
BWA,trof,P2O5,H,1,0.017,0,0,0,1123,Yes,0
BWA,trof,P2O5,I,2,0.017,127.19999981671572,4.324799993768335,0.028460400978727242,1123,Yes,31.961030299110693
IOT,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
IOT,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
VGB,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
VGB,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
BRN,trof,P2O5,H,1,0.017,0,0,0,232,Yes,0
BRN,trof,P2O5,I,2,0.017,0,0,0,232,Yes,0
BFA,trof,P2O5,H,1,0.017,0,0,0,25222.34,Yes,0
BFA,trof,P2O5,I,2,0.017,0,0,0,25222.34,Yes,0
BDI,trof,P2O5,H,1,0.017,18.09999990463257,0.30769999837875367,5.829413044553058e-5,6541.2,Yes,0.3813135660703046
BDI,trof,P2O5,I,2,0.017,0,0,0,6541.2,Yes,0
KHM,trof,P2O5,H,1,0.017,1074.8999786376953,18.27329963684082,0.0017531132882436515,2249.75,Yes,3.944066620226155
KHM,trof,P2O5,I,2,0.017,1366.9999983608725,46.47799994426967,0.004459030439637322,2249.75,Yes,10.031703731574066
CMR,trof,P2O5,H,1,0.017,8970.899973809719,152.50529955476523,0.005493315009152476,9930.39,Yes,54.55076043373765
CMR,trof,P2O5,I,2,0.017,0,0,0,9930.39,Yes,0
CPV,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
CPV,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
CYM,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
CYM,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
CAF,trof,P2O5,H,1,0.017,0,0,0,67.7,Yes,0
CAF,trof,P2O5,I,2,0.017,0,0,0,67.7,Yes,0
TCD,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
TCD,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
CXR,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
CXR,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
CCK,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
CCK,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
COL,trof,P2O5,H,1,0.017,51947.49993676692,883.1074989250377,0.012457064329710808,223044.25,Yes,2778.4765706220996
COL,trof,P2O5,I,2,0.017,7931.399988040328,269.66759959337116,0.003803915876450361,223044.25,Yes,848.4415637259634
COM,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
COM,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
COK,trof,P2O5,H,1,0.017,0,0,0,4.34,Yes,0
COK,trof,P2O5,I,2,0.017,0,0,0,4.34,Yes,0
CRI,trof,P2O5,H,1,0.017,0,0,0,20459.34,Yes,0
CRI,trof,P2O5,I,2,0.017,226.79999815672636,7.711199937328697,7.586407342778389e-4,20459.34,Yes,15.521288720439962
CIV,trof,P2O5,H,1,0.017,48962.59998498112,832.3641997446791,0.030695562587057895,43841.24,Yes,1345.731526314226
CIV,trof,P2O5,I,2,0.017,0,0,0,43841.24,Yes,0
CUB,trof,P2O5,H,1,0.017,34348.600007496774,583.9262001274452,0.019562267167779594,21359.39,Yes,417.83809372079975
CUB,trof,P2O5,I,2,0.017,22145.299775533374,752.9401923681348,0.025224449941191333,21359.39,Yes,538.7788638293828
CUW,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
CUW,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
COD,trof,P2O5,H,1,0.017,12.899999901652336,0.21929999832808972,2.0548156239216006e-5,1534.29,Yes,0.031526830636266726
COD,trof,P2O5,I,2,0.017,22.800000071525577,0.7752000024318697,7.263534376675998e-5,1534.29,Yes,0.11144368158790217
DJI,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
DJI,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
DOM,trof,P2O5,H,1,0.017,13561.299980834126,230.54209967418018,0.01239639079059979,20171.37,Yes,250.0521853017809
DOM,trof,P2O5,I,2,0.017,0,0,0,20171.37,Yes,0
DMA,trof,P2O5,H,1,0.017,0,0,0,104.84,Yes,0
DMA,trof,P2O5,I,2,0.017,0,0,0,104.84,Yes,0
ECU,trof,P2O5,H,1,0.017,31749.899998247623,539.7482999702096,0.015372858228873411,53343.89,Yes,820.0480583466181
ECU,trof,P2O5,I,2,0.017,9628.500006303191,327.3690002143085,0.009323970504585858,53343.89,Yes,497.3768569598725
SLV,trof,P2O5,H,1,0.017,9476.799992382526,161.10559987050297,0.008613029351385025,10474.4,Yes,90.2163146381473
SLV,trof,P2O5,I,2,0.017,818.0999912619591,27.81539970290661,0.0014870672047043163,10474.4,Yes,15.576136728954891
GNQ,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GNQ,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
ERI,trof,P2O5,H,1,0.017,0.5000000074505806,0.00850000012665987,1.7541126236683287e-5,0,Yes,0
ERI,trof,P2O5,I,2,0.017,1,0.034,7.016450390120057e-5,0,Yes,0
ETH,trof,P2O5,H,1,0.017,6482.100007176399,110.1957001219988,0.004385128044729761,173486.96,Yes,760.7625336909102
ETH,trof,P2O5,I,2,0.017,3397.999999113381,115.53199996985497,0.004597480778021663,173486.96,Yes,797.6029638374131
FLK,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
FLK,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
FJI,trof,P2O5,H,1,0.017,0,0,0,2874.56,Yes,0
FJI,trof,P2O5,I,2,0.017,0,0,0,2874.56,Yes,0
GUF,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GUF,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
PYF,trof,P2O5,H,1,0.017,0,0,0,179.79,Yes,0
PYF,trof,P2O5,I,2,0.017,0,0,0,179.79,Yes,0
GAB,trof,P2O5,H,1,0.017,75.40000145882368,1.2818000248000028,0.001507172692417569,5708.08,Yes,8.603062302134877
GAB,trof,P2O5,I,2,0.017,0,0,0,5708.08,Yes,0
GMB,trof,P2O5,H,1,0.017,0,0,0,39.55,Yes,0
GMB,trof,P2O5,I,2,0.017,0,0,0,39.55,Yes,0
GEO,trof,P2O5,H,1,0.017,0,0,0,4373.24,Yes,0
GEO,trof,P2O5,I,2,0.017,10935.90000025928,371.8206000088156,0.046476294995752364,4373.24,Yes,203.25199232722406
GHA,trof,P2O5,H,1,0.017,8364.800008811057,142.20160014978796,0.004765203192181824,45200,Yes,215.38718428661846
GHA,trof,P2O5,I,2,0.017,0,0,0,45200,Yes,0
GRL,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GRL,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
GRD,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GRD,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
GLP,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GLP,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
GUM,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
GUM,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
GTM,trof,P2O5,H,1,0.017,21584.499998554587,366.93649997542803,0.00741272645745047,52793.22,Yes,391.34169866800335
GTM,trof,P2O5,I,2,0.017,16280.199997246264,553.526799906373,0.011182160278000775,52793.22,Yes,590.3422476317561
GNB,trof,P2O5,H,1,0.017,729.0999994650483,12.394699990905822,0.0026942115767242193,NA,No,12.394699990905822
GNB,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
GIN,trof,P2O5,H,1,0.017,15.100000202655792,0.2567000034451485,3.412232907453661e-5,9981.32,Yes,0.34058588563825376
GIN,trof,P2O5,I,2,0.017,0,0,0,9981.32,Yes,0
GUY,trof,P2O5,H,1,0.017,1985.3000159189105,33.75010027062148,0.005660612748541202,1724.5,Yes,9.761726684859303
GUY,trof,P2O5,I,2,0.017,0.6000000238418579,0.02040000081062317,3.421515898706335e-6,1724.5,Yes,0.005900404167319074
HTI,trof,P2O5,H,1,0.017,32580.399953961372,553.8667992173433,0.0368566418608591,NA,No,553.8667992173433
HTI,trof,P2O5,I,2,0.017,9811.20002245903,333.58080076360704,0.022197878845195588,NA,No,333.58080076360704
HND,trof,P2O5,H,1,0.017,7137.500000111759,121.33750000189991,0.005371468649998317,34593.73,Yes,185.8191361815063
HND,trof,P2O5,I,2,0.017,5403.300030238926,183.7122010281235,0.008132723423750305,34593.73,Yes,281.34123828589367
ISL,trof,P2O5,H,1,0.017,0,0,0,2046,Yes,0
ISL,trof,P2O5,I,2,0.017,0,0,0,2046,Yes,0
IRQ,trof,P2O5,H,1,0.017,0,0,0,65444.34,Yes,0
IRQ,trof,P2O5,I,2,0.017,35413.299998156726,1204.0521999373289,0.03709503704106471,65444.34,Yes,2427.660216428033
IMN,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
IMN,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
ISR,trof,P2O5,H,1,0.017,23853.79996871948,405.51459946823115,0.01985455390692936,6100,Yes,121.11277883226909
ISR,trof,P2O5,I,2,0.017,26921.09997508675,915.3173991529495,0.04481520188734004,6100,Yes,273.37273151277424
JAM,trof,P2O5,H,1,0.017,0,0,0,1634.26,Yes,0
JAM,trof,P2O5,I,2,0.017,0,0,0,1634.26,Yes,0
JEY,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
JEY,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
JOR,trof,P2O5,H,1,0.017,1811.500001490116,30.79550002533197,0.007546833174182901,717,Yes,5.41107938588914
JOR,trof,P2O5,I,2,0.017,7305.200011283159,248.37680038362743,0.060867927953456163,717,Yes,43.642304342628066
KAZ,trof,P2O5,H,1,0.017,0,0,0,122600,Yes,0
KAZ,trof,P2O5,I,2,0.017,0,0,0,122600,Yes,0
KEN,trof,P2O5,H,1,0.017,0,0,0,34590.55,Yes,0
KEN,trof,P2O5,I,2,0.017,8121.300028905272,276.12420098277926,0.018518642474115592,34590.55,Yes,640.5700284330192
KIR,trof,P2O5,H,1,0.017,0,0,0,NA,No,0
KIR,trof,P2O5,I,2,0.017,0,0,0,NA,No,0
XKO,trof,P2O5,H,1,0.017,1588.899999976158,27.011299999594687,0.010661928737741192,2220.2266343798688,Yes,23.67189815739313
XKO,trof,P2O5,I,2,0.017,0,0,0,2220.2266343798688,Yes,0
KWT,trof,P2O5,H,1,0.017,0,0,0,2195.63,Yes,0
KWT,trof,P2O5,I,2,0.017,0,0,0,2195.63,Yes,0
KGZ,trof,P2O5,H,1,0.017,0,0,0,418.75,Yes,0
KGZ,trof,P2O5,I,2,0.017,0,0,0,418.75,Yes,0
