iso3c,nutrient,split_rest_names,rate
MYT,K2O,pige,0.4
MYT,K2O,rcof,20
MYT,K2O,spis,57.1
MYT,K2O,teas,15
MYT,K2O,tnut,57.1
MYT,K2O,toba,40.6
MEX,N,acof,60
MEX,N,bean,60
MEX,N,chic,75
MEX,N,coco,50
MEX,N,cowp,0.5
MEX,N,fodd,30
MEX,N,lent,90
MEX,N,opul,40
MEX,N,othr,34.733333333333334
MEX,N,pige,14.5
MEX,N,rcof,60
MEX,N,spis,85
MEX,N,teas,103.29230769230769
MEX,N,tnut,100
MEX,N,toba,80
MEX,P2O5,acof,40
MEX,P2O5,bean,25
MEX,P2O5,chic,10
MEX,P2O5,coco,40
MEX,P2O5,cowp,0.6
MEX,P2O5,fodd,60
MEX,P2O5,lent,60
MEX,P2O5,opul,40
MEX,P2O5,othr,20.22222222222222
MEX,P2O5,pige,10.8
MEX,P2O5,rcof,40
MEX,P2O5,spis,50
MEX,P2O5,teas,38.07692307692308
MEX,P2O5,tnut,90
MEX,P2O5,toba,50
MEX,K2O,acof,15
MEX,K2O,bean,46.666666666666664
MEX,K2O,chic,0
MEX,K2O,coco,20
MEX,K2O,cowp,56.33846153846154
MEX,K2O,fodd,33.3
MEX,K2O,lent,60
MEX,K2O,opul,20
MEX,K2O,othr,26.066666666666666
MEX,K2O,pige,0.4
MEX,K2O,rcof,15
MEX,K2O,spis,40
MEX,K2O,teas,44.746153846153845
MEX,K2O,tnut,90
MEX,K2O,toba,60
FSM,N,acof,79.88
FSM,N,bean,52.223076923076924
FSM,N,chic,75
FSM,N,coco,70
FSM,N,cowp,0.5
FSM,N,fodd,0
FSM,N,lent,0
FSM,N,opul,30.85
FSM,N,othr,0
FSM,N,pige,14.5
FSM,N,rcof,79.88
FSM,N,spis,125.7
FSM,N,teas,103.29230769230769
FSM,N,tnut,81.95
FSM,N,toba,62.86774193548387
FSM,P2O5,acof,41.216
FSM,P2O5,bean,52.36923076923077
FSM,P2O5,chic,10
FSM,P2O5,coco,60
FSM,P2O5,cowp,0.6
FSM,P2O5,fodd,45
FSM,P2O5,lent,45
FSM,P2O5,opul,50.689473684210526
FSM,P2O5,othr,0
FSM,P2O5,pige,10.8
FSM,P2O5,rcof,41.216
FSM,P2O5,spis,76.51428571428572
FSM,P2O5,teas,38.07692307692308
FSM,P2O5,tnut,27.55
FSM,P2O5,toba,45.854838709677416
FSM,K2O,acof,50.10434782608696
FSM,K2O,bean,51.22727272727273
FSM,K2O,chic,0
FSM,K2O,coco,120
FSM,K2O,cowp,36
FSM,K2O,fodd,24
FSM,K2O,lent,0
FSM,K2O,opul,45.013333333333335
FSM,K2O,othr,0
FSM,K2O,pige,0.4
FSM,K2O,rcof,50.10434782608696
FSM,K2O,spis,73.01428571428572
FSM,K2O,teas,44.746153846153845
FSM,K2O,tnut,29.95
FSM,K2O,toba,49.77142857142857
MDA,N,acof,79.88
MDA,N,bean,45.5
MDA,N,chic,0
MDA,N,coco,79.28571428571429
MDA,N,cowp,0.5
MDA,N,fodd,47.083333333333336
MDA,N,lent,45
MDA,N,opul,26.75
MDA,N,othr,128
MDA,N,pige,14.5
MDA,N,rcof,79.88
MDA,N,spis,104.2
MDA,N,teas,661
MDA,N,tnut,110
MDA,N,toba,6.8
MDA,P2O5,acof,41.216
MDA,P2O5,bean,60.6
MDA,P2O5,chic,60
MDA,P2O5,coco,42.5
MDA,P2O5,cowp,0.6
MDA,P2O5,fodd,18.916666666666668
MDA,P2O5,lent,52.5
MDA,P2O5,opul,15.95
MDA,P2O5,othr,42
MDA,P2O5,pige,10.8
MDA,P2O5,rcof,41.216
MDA,P2O5,spis,62.5
MDA,P2O5,teas,360
MDA,P2O5,tnut,45
MDA,P2O5,toba,33.7
MDA,K2O,acof,50.10434782608696
MDA,K2O,bean,45.5
MDA,K2O,chic,0
MDA,K2O,coco,50.714285714285715
MDA,K2O,cowp,33.3
MDA,K2O,fodd,14.85
MDA,K2O,lent,30
MDA,K2O,opul,17.4
MDA,K2O,othr,47
MDA,K2O,pige,0.4
MDA,K2O,rcof,50.10434782608696
MDA,K2O,spis,62.5
MDA,K2O,teas,277
MDA,K2O,tnut,95
MDA,K2O,toba,120.1
MCO,N,acof,79.88
MCO,N,bean,45.5
MCO,N,chic,0
MCO,N,coco,79.28571428571429
MCO,N,cowp,0.5
MCO,N,fodd,54.916666666666664
MCO,N,lent,45
MCO,N,opul,40
MCO,N,othr,128
MCO,N,pige,14.5
MCO,N,rcof,79.88
MCO,N,spis,104.2
MCO,N,teas,661
MCO,N,tnut,110
MCO,N,toba,16.625
MCO,P2O5,acof,41.216
MCO,P2O5,bean,60.6
MCO,P2O5,chic,60
MCO,P2O5,coco,42.5
MCO,P2O5,cowp,0.6
MCO,P2O5,fodd,27.416666666666668
MCO,P2O5,lent,52.5
MCO,P2O5,opul,47.833333333333336
MCO,P2O5,othr,42
MCO,P2O5,pige,10.8
MCO,P2O5,rcof,41.216
MCO,P2O5,spis,62.5
MCO,P2O5,teas,360
MCO,P2O5,tnut,45
MCO,P2O5,toba,35.06666666666667
MCO,K2O,acof,50.10434782608696
MCO,K2O,bean,45.5
MCO,K2O,chic,0
MCO,K2O,coco,50.714285714285715
MCO,K2O,cowp,61.125
MCO,K2O,fodd,48.75
MCO,K2O,lent,30
MCO,K2O,opul,73.5
MCO,K2O,othr,47
MCO,K2O,pige,0.4
MCO,K2O,rcof,50.10434782608696
MCO,K2O,spis,62.5
MCO,K2O,teas,277
MCO,K2O,tnut,95
MCO,K2O,toba,98.5
MNG,N,acof,70.71428571428571
MNG,N,bean,137.5
MNG,N,chic,0
MNG,N,coco,100
MNG,N,cowp,0.5
MNG,N,fodd,104.53999999999999
MNG,N,lent,35.7
MNG,N,opul,41.666666666666664
MNG,N,othr,60
MNG,N,pige,14.5
MNG,N,rcof,70.71428571428571
MNG,N,spis,190
MNG,N,teas,350.3333333333333
MNG,N,tnut,106.25
MNG,N,toba,190
MNG,P2O5,acof,56.42857142857143
MNG,P2O5,bean,91.5
MNG,P2O5,chic,60
MNG,P2O5,coco,55
MNG,P2O5,cowp,0.6
MNG,P2O5,fodd,115.78
MNG,P2O5,lent,71.4
MNG,P2O5,opul,90
MNG,P2O5,othr,45
MNG,P2O5,pige,10.8
MNG,P2O5,rcof,56.42857142857143
MNG,P2O5,spis,112
MNG,P2O5,teas,166.66666666666666
MNG,P2O5,tnut,9.7
MNG,P2O5,toba,303
MNG,K2O,acof,51.42857142857143
MNG,K2O,bean,120
MNG,K2O,chic,0
MNG,K2O,coco,57.5
MNG,K2O,cowp,126.8
MNG,K2O,fodd,42.34
MNG,K2O,lent,57.1
MNG,K2O,opul,63.333333333333336
MNG,K2O,othr,40
MNG,K2O,pige,0.4
MNG,K2O,rcof,51.42857142857143
MNG,K2O,spis,149
MNG,K2O,teas,137.33333333333334
MNG,K2O,tnut,51.4
MNG,K2O,toba,238.5
MNE,N,acof,79.88
MNE,N,bean,45.5
MNE,N,chic,0
MNE,N,coco,79.28571428571429
MNE,N,cowp,0.5
MNE,N,fodd,44.94
MNE,N,lent,45
MNE,N,opul,32.43
MNE,N,othr,128
MNE,N,pige,14.5
MNE,N,rcof,79.88
MNE,N,spis,104.2
MNE,N,teas,661
MNE,N,tnut,110
MNE,N,toba,15.2
MNE,P2O5,acof,41.216
MNE,P2O5,bean,60.6
MNE,P2O5,chic,60
MNE,P2O5,coco,42.5
MNE,P2O5,cowp,0.6
MNE,P2O5,fodd,24.36
MNE,P2O5,lent,52.5
MNE,P2O5,opul,27.45
MNE,P2O5,othr,42
MNE,P2O5,pige,10.8
MNE,P2O5,rcof,41.216
MNE,P2O5,spis,62.5
MNE,P2O5,teas,360
MNE,P2O5,tnut,45
MNE,P2O5,toba,35.75
MNE,K2O,acof,50.10434782608696
MNE,K2O,bean,45.5
MNE,K2O,chic,0
MNE,K2O,coco,50.714285714285715
MNE,K2O,cowp,35.59375
MNE,K2O,fodd,35.74375
MNE,K2O,lent,30
MNE,K2O,opul,19.85
MNE,K2O,othr,47
MNE,K2O,pige,0.4
MNE,K2O,rcof,50.10434782608696
MNE,K2O,spis,62.5
MNE,K2O,teas,277
MNE,K2O,tnut,95
MNE,K2O,toba,76.9
MSR,N,acof,80
MSR,N,bean,80
MSR,N,chic,75
MSR,N,coco,60
MSR,N,cowp,0.5
MSR,N,fodd,30
MSR,N,lent,90
MSR,N,opul,40
MSR,N,othr,34.733333333333334
MSR,N,pige,14.5
MSR,N,rcof,80
MSR,N,spis,85
MSR,N,teas,103.29230769230769
MSR,N,tnut,100
MSR,N,toba,80
MSR,P2O5,acof,40
MSR,P2O5,bean,60
MSR,P2O5,chic,10
MSR,P2O5,coco,40
MSR,P2O5,cowp,0.6
MSR,P2O5,fodd,60
MSR,P2O5,lent,60
MSR,P2O5,opul,80
MSR,P2O5,othr,20.22222222222222
MSR,P2O5,pige,10.8
MSR,P2O5,rcof,40
MSR,P2O5,spis,50
MSR,P2O5,teas,38.07692307692308
MSR,P2O5,tnut,90
MSR,P2O5,toba,60
MSR,K2O,acof,60
MSR,K2O,bean,60
MSR,K2O,chic,0
MSR,K2O,coco,40
MSR,K2O,cowp,56.666666666666664
MSR,K2O,fodd,33.3
MSR,K2O,lent,60
MSR,K2O,opul,60
MSR,K2O,othr,26.066666666666666
MSR,K2O,pige,0.4
MSR,K2O,rcof,60
MSR,K2O,spis,40
MSR,K2O,teas,44.746153846153845
MSR,K2O,tnut,90
MSR,K2O,toba,60
MAR,N,acof,32.28
MAR,N,bean,35.7
MAR,N,chic,75
MAR,N,coco,79.28571428571429
MAR,N,cowp,0.5
MAR,N,fodd,35.7
MAR,N,lent,35.7
MAR,N,opul,8
MAR,N,othr,34.733333333333334
MAR,N,pige,14.5
MAR,N,rcof,32.28
MAR,N,spis,249.9
MAR,N,teas,35
MAR,N,tnut,71.4
MAR,N,toba,31.166666666666668
MAR,P2O5,acof,14.28
MAR,P2O5,bean,71.4
MAR,P2O5,chic,10
MAR,P2O5,coco,42.5
MAR,P2O5,cowp,0.6
MAR,P2O5,fodd,45.2
MAR,P2O5,lent,71.4
MAR,P2O5,opul,35
MAR,P2O5,othr,20.22222222222222
MAR,P2O5,pige,10.8
MAR,P2O5,rcof,14.28
MAR,P2O5,spis,53.6
MAR,P2O5,teas,15
MAR,P2O5,tnut,35.7
MAR,P2O5,toba,40.833333333333336
MAR,K2O,acof,17.5
MAR,K2O,bean,57.1
MAR,K2O,chic,0
MAR,K2O,coco,50.714285714285715
MAR,K2O,cowp,39.233333333333334
MAR,K2O,fodd,0
MAR,K2O,lent,57.1
MAR,K2O,opul,7
MAR,K2O,othr,26.066666666666666
MAR,K2O,pige,0.4
MAR,K2O,rcof,17.5
MAR,K2O,spis,57.1
MAR,K2O,teas,15
MAR,K2O,tnut,57.1
MAR,K2O,toba,36.333333333333336
MOZ,N,acof,32.85
MOZ,N,bean,14.7
MOZ,N,chic,75
MOZ,N,coco,79.28571428571429
MOZ,N,cowp,0.5
MOZ,N,fodd,13.6
MOZ,N,lent,35.7
MOZ,N,opul,10.366666666666667
MOZ,N,othr,34.733333333333334
MOZ,N,pige,14.5
MOZ,N,rcof,32.85
MOZ,N,spis,249.9
MOZ,N,teas,35
MOZ,N,tnut,71.4
MOZ,N,toba,31.4
MOZ,P2O5,acof,12.85
MOZ,P2O5,bean,20.7
MOZ,P2O5,chic,10
MOZ,P2O5,coco,42.5
MOZ,P2O5,cowp,0.6
MOZ,P2O5,fodd,52.2
MOZ,P2O5,lent,71.4
MOZ,P2O5,opul,14.266666666666666
MOZ,P2O5,othr,20.22222222222222
MOZ,P2O5,pige,10.8
MOZ,P2O5,rcof,12.85
MOZ,P2O5,spis,53.6
MOZ,P2O5,teas,15
MOZ,P2O5,tnut,35.7
MOZ,P2O5,toba,47
MOZ,K2O,acof,20
MOZ,K2O,bean,6.4
MOZ,K2O,chic,0
MOZ,K2O,coco,50.714285714285715
MOZ,K2O,cowp,25.928571428571427
MOZ,K2O,fodd,21.4
MOZ,K2O,lent,57.1
MOZ,K2O,opul,10
MOZ,K2O,othr,26.066666666666666
MOZ,K2O,pige,0.4
MOZ,K2O,rcof,20
MOZ,K2O,spis,57.1
MOZ,K2O,teas,15
MOZ,K2O,tnut,57.1
MOZ,K2O,toba,40.6
MMR,N,acof,45
MMR,N,bean,137.5
MMR,N,chic,0
MMR,N,coco,100
MMR,N,cowp,0.5
MMR,N,fodd,25
MMR,N,lent,35.7
MMR,N,opul,31.03333333333333
MMR,N,othr,0
MMR,N,pige,14.5
MMR,N,rcof,45
MMR,N,spis,88.75
MMR,N,teas,45
MMR,N,tnut,106.25
MMR,N,toba,25
MMR,P2O5,acof,20
MMR,P2O5,bean,91.5
MMR,P2O5,chic,60
MMR,P2O5,coco,55
MMR,P2O5,cowp,0.6
MMR,P2O5,fodd,15
MMR,P2O5,lent,71.4
MMR,P2O5,opul,73.38333333333334
MMR,P2O5,othr,0
MMR,P2O5,pige,10.8
MMR,P2O5,rcof,20
MMR,P2O5,spis,80
MMR,P2O5,teas,15
MMR,P2O5,tnut,9.7
MMR,P2O5,toba,15
MMR,K2O,acof,10
MMR,K2O,bean,120
MMR,K2O,chic,0
MMR,K2O,coco,57.5
MMR,K2O,cowp,45.5
MMR,K2O,fodd,0
MMR,K2O,lent,57.1
MMR,K2O,opul,53.64
MMR,K2O,othr,0
MMR,K2O,pige,0.4
MMR,K2O,rcof,10
MMR,K2O,spis,66.25
MMR,K2O,teas,0
MMR,K2O,tnut,51.4
MMR,K2O,toba,15
"NAM",N,acof,32.28
"NAM",N,bean,14.7
"NAM",N,chic,75
"NAM",N,coco,79.28571428571429
"NAM",N,cowp,0.5
"NAM",N,fodd,13.6
"NAM",N,lent,35.7
"NAM",N,opul,10.366666666666667
"NAM",N,othr,34.733333333333334
"NAM",N,pige,14.5
"NAM",N,rcof,32.28
"NAM",N,spis,249.9
"NAM",N,teas,35
"NAM",N,tnut,71.4
"NAM",N,toba,31.166666666666668
"NAM",P2O5,acof,14.28
"NAM",P2O5,bean,20.7
"NAM",P2O5,chic,10
"NAM",P2O5,coco,42.5
"NAM",P2O5,cowp,0.6
"NAM",P2O5,fodd,52.2
"NAM",P2O5,lent,71.4
"NAM",P2O5,opul,14.266666666666666
"NAM",P2O5,othr,20.22222222222222
"NAM",P2O5,pige,10.8
"NAM",P2O5,rcof,14.28
"NAM",P2O5,spis,53.6
"NAM",P2O5,teas,15
"NAM",P2O5,tnut,35.7
"NAM",P2O5,toba,40.833333333333336
"NAM",K2O,acof,17.5
"NAM",K2O,bean,6.4
"NAM",K2O,chic,0
"NAM",K2O,coco,50.714285714285715
"NAM",K2O,cowp,13.899999999999999
"NAM",K2O,fodd,21.4
"NAM",K2O,lent,57.1
"NAM",K2O,opul,10
"NAM",K2O,othr,26.066666666666666
"NAM",K2O,pige,0.4
"NAM",K2O,rcof,17.5
"NAM",K2O,spis,57.1
"NAM",K2O,teas,15
"NAM",K2O,tnut,57.1
"NAM",K2O,toba,36.333333333333336
NRU,N,acof,79.88
NRU,N,bean,52.223076923076924
NRU,N,chic,75
NRU,N,coco,70
NRU,N,cowp,0.5
NRU,N,fodd,0
NRU,N,lent,0
NRU,N,opul,30.85
NRU,N,othr,0
NRU,N,pige,14.5
NRU,N,rcof,79.88
NRU,N,spis,125.7
NRU,N,teas,103.29230769230769
NRU,N,tnut,81.95
NRU,N,toba,62.86774193548387
NRU,P2O5,acof,41.216
NRU,P2O5,bean,52.36923076923077
NRU,P2O5,chic,10
NRU,P2O5,coco,60
NRU,P2O5,cowp,0.6
NRU,P2O5,fodd,45
NRU,P2O5,lent,45
NRU,P2O5,opul,50.689473684210526
NRU,P2O5,othr,0
NRU,P2O5,pige,10.8
NRU,P2O5,rcof,41.216
NRU,P2O5,spis,76.51428571428572
NRU,P2O5,teas,38.07692307692308
NRU,P2O5,tnut,27.55
NRU,P2O5,toba,45.854838709677416
NRU,K2O,acof,50.10434782608696
NRU,K2O,bean,51.22727272727273
NRU,K2O,chic,0
NRU,K2O,coco,120
NRU,K2O,cowp,36
NRU,K2O,fodd,24
NRU,K2O,lent,0
NRU,K2O,opul,45.013333333333335
NRU,K2O,othr,0
NRU,K2O,pige,0.4
NRU,K2O,rcof,50.10434782608696
NRU,K2O,spis,73.01428571428572
NRU,K2O,teas,44.746153846153845
NRU,K2O,tnut,29.95
NRU,K2O,toba,49.77142857142857
NPL,N,acof,70.71428571428571
NPL,N,bean,137.5
NPL,N,chic,0
NPL,N,coco,100
NPL,N,cowp,0.5
NPL,N,fodd,37.4
NPL,N,lent,35.7
NPL,N,opul,5
NPL,N,othr,12.6
NPL,N,pige,14.5
NPL,N,rcof,70.71428571428571
NPL,N,spis,109
NPL,N,teas,210.6
NPL,N,tnut,106.25
NPL,N,toba,44.8
NPL,P2O5,acof,56.42857142857143
NPL,P2O5,bean,91.5
NPL,P2O5,chic,60
NPL,P2O5,coco,55
NPL,P2O5,cowp,0.6
NPL,P2O5,fodd,8.7
NPL,P2O5,lent,71.4
NPL,P2O5,opul,2
NPL,P2O5,othr,12
NPL,P2O5,pige,10.8
NPL,P2O5,rcof,56.42857142857143
NPL,P2O5,spis,86.4
NPL,P2O5,teas,36.5
NPL,P2O5,tnut,9.7
NPL,P2O5,toba,74.6
NPL,K2O,acof,51.42857142857143
NPL,K2O,bean,120
NPL,K2O,chic,0
NPL,K2O,coco,57.5
NPL,K2O,cowp,42.3
NPL,K2O,fodd,1.1
NPL,K2O,lent,57.1
NPL,K2O,opul,53.64
NPL,K2O,othr,12.6
NPL,K2O,pige,0.4
NPL,K2O,rcof,51.42857142857143
NPL,K2O,spis,82.8
NPL,K2O,teas,122.8
NPL,K2O,tnut,51.4
NPL,K2O,toba,74.6
NLD,N,acof,79.88
NLD,N,bean,45.5
NLD,N,chic,0
NLD,N,coco,79.28571428571429
NLD,N,cowp,0.5
NLD,N,fodd,30
NLD,N,lent,45
NLD,N,opul,20
NLD,N,othr,128
NLD,N,pige,14.5
NLD,N,rcof,79.88
NLD,N,spis,104.2
NLD,N,teas,661
NLD,N,tnut,110
NLD,N,toba,16.625
NLD,P2O5,acof,41.216
NLD,P2O5,bean,60.6
NLD,P2O5,chic,60
NLD,P2O5,coco,42.5
NLD,P2O5,cowp,0.6
NLD,P2O5,fodd,17.5
NLD,P2O5,lent,52.5
NLD,P2O5,opul,54
NLD,P2O5,othr,42
NLD,P2O5,pige,10.8
NLD,P2O5,rcof,41.216
NLD,P2O5,spis,62.5
NLD,P2O5,teas,360
NLD,P2O5,tnut,45
NLD,P2O5,toba,35.06666666666667
NLD,K2O,acof,50.10434782608696
NLD,K2O,bean,45.5
NLD,K2O,chic,0
NLD,K2O,coco,50.714285714285715
NLD,K2O,cowp,61.125
NLD,K2O,fodd,62.5
NLD,K2O,lent,30
NLD,K2O,opul,80
NLD,K2O,othr,47
NLD,K2O,pige,0.4
NLD,K2O,rcof,50.10434782608696
NLD,K2O,spis,62.5
NLD,K2O,teas,277
NLD,K2O,tnut,95
NLD,K2O,toba,98.5
NCL,N,acof,79.88
NCL,N,bean,52.223076923076924
NCL,N,chic,75
NCL,N,coco,70
NCL,N,cowp,0.5
NCL,N,fodd,0
NCL,N,lent,0
NCL,N,opul,30.85
NCL,N,othr,0
NCL,N,pige,14.5
NCL,N,rcof,79.88
NCL,N,spis,125.7
NCL,N,teas,103.29230769230769
NCL,N,tnut,81.95
NCL,N,toba,62.86774193548387
NCL,P2O5,acof,41.216
NCL,P2O5,bean,52.36923076923077
NCL,P2O5,chic,10
NCL,P2O5,coco,60
NCL,P2O5,cowp,0.6
NCL,P2O5,fodd,45
NCL,P2O5,lent,45
NCL,P2O5,opul,50.689473684210526
NCL,P2O5,othr,0
NCL,P2O5,pige,10.8
NCL,P2O5,rcof,41.216
NCL,P2O5,spis,76.51428571428572
NCL,P2O5,teas,38.07692307692308
NCL,P2O5,tnut,27.55
NCL,P2O5,toba,45.854838709677416
NCL,K2O,acof,50.10434782608696
NCL,K2O,bean,51.22727272727273
NCL,K2O,chic,0
NCL,K2O,coco,120
NCL,K2O,cowp,120
NCL,K2O,fodd,24
NCL,K2O,lent,0
NCL,K2O,opul,45.013333333333335
NCL,K2O,othr,0
NCL,K2O,pige,0.4
NCL,K2O,rcof,50.10434782608696
NCL,K2O,spis,73.01428571428572
NCL,K2O,teas,44.746153846153845
NCL,K2O,tnut,29.95
NCL,K2O,toba,49.77142857142857
NZL,N,acof,79.88
NZL,N,bean,62.75
NZL,N,chic,0
NZL,N,coco,70
NZL,N,cowp,0.5
NZL,N,fodd,0
NZL,N,lent,0
NZL,N,opul,30.744736842105265
NZL,N,othr,0
NZL,N,pige,14.5
NZL,N,rcof,79.88
NZL,N,spis,104.2
NZL,N,teas,661
NZL,N,tnut,110
NZL,N,toba,74.41666666666667
NZL,P2O5,acof,41.216
NZL,P2O5,bean,50.3
NZL,P2O5,chic,60
NZL,P2O5,coco,60
NZL,P2O5,cowp,0.6
NZL,P2O5,fodd,45
NZL,P2O5,lent,45
NZL,P2O5,opul,34.82826086956522
NZL,P2O5,othr,0
NZL,P2O5,pige,10.8
NZL,P2O5,rcof,41.216
NZL,P2O5,spis,62.5
NZL,P2O5,teas,360
NZL,P2O5,tnut,45
NZL,P2O5,toba,151.24
NZL,K2O,acof,50.10434782608696
NZL,K2O,bean,52.75
NZL,K2O,chic,0
NZL,K2O,coco,120
NZL,K2O,cowp,8
NZL,K2O,fodd,24
NZL,K2O,lent,0
NZL,K2O,opul,39.34130434782609
NZL,K2O,othr,0
NZL,K2O,pige,0.4
NZL,K2O,rcof,50.10434782608696
NZL,K2O,spis,62.5
NZL,K2O,teas,277
NZL,K2O,tnut,95
NZL,K2O,toba,206
NIC,N,acof,80
NIC,N,bean,20
NIC,N,chic,75
NIC,N,coco,30
NIC,N,cowp,0.5
NIC,N,fodd,30
NIC,N,lent,90
NIC,N,opul,50
NIC,N,othr,34.733333333333334
NIC,N,pige,14.5
NIC,N,rcof,80
NIC,N,spis,85
NIC,N,teas,103.29230769230769
NIC,N,tnut,100
NIC,N,toba,40
NIC,P2O5,acof,50
NIC,P2O5,bean,30
NIC,P2O5,chic,10
NIC,P2O5,coco,30
NIC,P2O5,cowp,0.6
NIC,P2O5,fodd,60
NIC,P2O5,lent,60
NIC,P2O5,opul,40
NIC,P2O5,othr,20.22222222222222
NIC,P2O5,pige,10.8
NIC,P2O5,rcof,50
NIC,P2O5,spis,50
NIC,P2O5,teas,38.07692307692308
NIC,P2O5,tnut,90
NIC,P2O5,toba,30
NIC,K2O,acof,40
NIC,K2O,bean,20
NIC,K2O,chic,0
NIC,K2O,coco,30
NIC,K2O,cowp,56.33846153846154
NIC,K2O,fodd,33.3
NIC,K2O,lent,60
NIC,K2O,opul,70
NIC,K2O,othr,26.066666666666666
NIC,K2O,pige,0.4
NIC,K2O,rcof,40
NIC,K2O,spis,40
NIC,K2O,teas,44.746153846153845
NIC,K2O,tnut,90
NIC,K2O,toba,85
NER,N,acof,30
NER,N,bean,14.7
NER,N,chic,75
NER,N,coco,79.28571428571429
NER,N,cowp,0.5
NER,N,fodd,13.6
NER,N,lent,35.7
NER,N,opul,10.366666666666667
NER,N,othr,34.733333333333334
NER,N,pige,14.5
NER,N,rcof,30
NER,N,spis,249.9
NER,N,teas,35
NER,N,tnut,71.4
NER,N,toba,30
NER,P2O5,acof,20
NER,P2O5,bean,20.7
NER,P2O5,chic,10
NER,P2O5,coco,42.5
NER,P2O5,cowp,0.6
NER,P2O5,fodd,52.2
NER,P2O5,lent,71.4
NER,P2O5,opul,14.266666666666666
NER,P2O5,othr,20.22222222222222
NER,P2O5,pige,10.8
NER,P2O5,rcof,20
NER,P2O5,spis,53.6
NER,P2O5,teas,15
NER,P2O5,tnut,35.7
NER,P2O5,toba,10
NER,K2O,acof,10
NER,K2O,bean,6.4
NER,K2O,chic,0
NER,K2O,coco,50.714285714285715
NER,K2O,cowp,11.666666666666666
NER,K2O,fodd,21.4
NER,K2O,lent,57.1
NER,K2O,opul,10
NER,K2O,othr,26.066666666666666
NER,K2O,pige,0.4
NER,K2O,rcof,10
NER,K2O,spis,57.1
NER,K2O,teas,15
NER,K2O,tnut,57.1
NER,K2O,toba,15
NGA,N,acof,30
NGA,N,bean,14.7
NGA,N,chic,75
NGA,N,coco,79.28571428571429
NGA,N,cowp,0.5
NGA,N,fodd,13.6
NGA,N,lent,35.7
NGA,N,opul,10.366666666666667
NGA,N,othr,34.733333333333334
NGA,N,pige,14.5
NGA,N,rcof,30
NGA,N,spis,249.9
NGA,N,teas,35
NGA,N,tnut,71.4
NGA,N,toba,30
NGA,P2O5,acof,20
NGA,P2O5,bean,20.7
NGA,P2O5,chic,10
NGA,P2O5,coco,42.5
NGA,P2O5,cowp,0.6
NGA,P2O5,fodd,52.2
NGA,P2O5,lent,71.4
NGA,P2O5,opul,14.266666666666666
NGA,P2O5,othr,20.22222222222222
NGA,P2O5,pige,10.8
NGA,P2O5,rcof,20
NGA,P2O5,spis,53.6
NGA,P2O5,teas,15
NGA,P2O5,tnut,35.7
NGA,P2O5,toba,10
NGA,K2O,acof,10
NGA,K2O,bean,6.4
NGA,K2O,chic,0
NGA,K2O,coco,50.714285714285715
NGA,K2O,cowp,11.666666666666666
NGA,K2O,fodd,21.4
NGA,K2O,lent,57.1
NGA,K2O,opul,10
NGA,K2O,othr,26.066666666666666
NGA,K2O,pige,0.4
NGA,K2O,rcof,10
NGA,K2O,spis,57.1
NGA,K2O,teas,15
NGA,K2O,tnut,57.1
NGA,K2O,toba,15
NIU,N,acof,79.88
NIU,N,bean,52.223076923076924
NIU,N,chic,75
NIU,N,coco,70
NIU,N,cowp,0.5
NIU,N,fodd,0
NIU,N,lent,0
NIU,N,opul,30.85
NIU,N,othr,0
NIU,N,pige,14.5
NIU,N,rcof,79.88
NIU,N,spis,125.7
NIU,N,teas,103.29230769230769
NIU,N,tnut,81.95
NIU,N,toba,62.86774193548387
NIU,P2O5,acof,41.216
NIU,P2O5,bean,52.36923076923077
NIU,P2O5,chic,10
NIU,P2O5,coco,60
NIU,P2O5,cowp,0.6
NIU,P2O5,fodd,45
NIU,P2O5,lent,45
NIU,P2O5,opul,50.689473684210526
NIU,P2O5,othr,0
NIU,P2O5,pige,10.8
NIU,P2O5,rcof,41.216
NIU,P2O5,spis,76.51428571428572
NIU,P2O5,teas,38.07692307692308
NIU,P2O5,tnut,27.55
NIU,P2O5,toba,45.854838709677416
NIU,K2O,acof,50.10434782608696
NIU,K2O,bean,51.22727272727273
NIU,K2O,chic,0
NIU,K2O,coco,120
NIU,K2O,cowp,36
NIU,K2O,fodd,24
NIU,K2O,lent,0
NIU,K2O,opul,45.013333333333335
NIU,K2O,othr,0
NIU,K2O,pige,0.4
NIU,K2O,rcof,50.10434782608696
NIU,K2O,spis,73.01428571428572
NIU,K2O,teas,44.746153846153845
NIU,K2O,tnut,29.95
NIU,K2O,toba,49.77142857142857
NFK,N,acof,79.88
NFK,N,bean,62.75
NFK,N,chic,0
NFK,N,coco,70
NFK,N,cowp,0.5
NFK,N,fodd,0
NFK,N,lent,0
NFK,N,opul,30.744736842105265
NFK,N,othr,0
NFK,N,pige,14.5
NFK,N,rcof,79.88
NFK,N,spis,104.2
NFK,N,teas,661
NFK,N,tnut,110
NFK,N,toba,74.41666666666667
NFK,P2O5,acof,41.216
NFK,P2O5,bean,50.3
NFK,P2O5,chic,60
NFK,P2O5,coco,60
NFK,P2O5,cowp,0.6
NFK,P2O5,fodd,45
NFK,P2O5,lent,45
NFK,P2O5,opul,34.82826086956522
NFK,P2O5,othr,0
NFK,P2O5,pige,10.8
NFK,P2O5,rcof,41.216
NFK,P2O5,spis,62.5
NFK,P2O5,teas,360
