iso3c,nutrient,prod_system,split_rest_names,allocated_nutrient
VNM,K2O,I,cass,6015.517664866626
VNM,K2O,H,swpo,1067.0843811822722
VNM,K2O,I,swpo,2284.8525208357805
VNM,K2O,H,yams,0
VNM,K2O,I,yams,0
VNM,K2O,H,orts,0.06010336382986006
VNM,K2O,I,orts,0
MYS,K2O,H,pota,0
MYS,K2O,I,pota,0
MYS,K2O,H,cass,131.95163487355788
MYS,K2O,I,cass,0
MYS,K2O,H,swpo,0
MYS,K2O,I,swpo,0
MYS,K2O,H,yams,0
MYS,K2O,I,yams,0
MYS,K2O,H,orts,19.691643526031992
MYS,K2O,I,orts,0
AUS,K2O,H,pota,306.4764000247824
AUS,K2O,I,pota,7526.337767254887
AUS,K2O,H,cass,0
AUS,K2O,I,cass,0
AUS,K2O,H,swpo,121.60640230689114
AUS,K2O,I,swpo,0
AUS,K2O,H,yams,0
AUS,K2O,I,yams,0
AUS,K2O,H,orts,0
AUS,K2O,I,orts,0
TUR,K2O,H,pota,3850.5424989123435
TUR,K2O,I,pota,7845.328005682657
TUR,K2O,H,cass,0
TUR,K2O,I,cass,0
TUR,K2O,H,swpo,0
TUR,K2O,I,swpo,0
TUR,K2O,H,yams,0
TUR,K2O,I,yams,0
TUR,K2O,H,orts,0
TUR,K2O,I,orts,0
THA,K2O,H,pota,252.19612833648046
THA,K2O,I,pota,0
THA,K2O,H,cass,11460.377783134032
THA,K2O,I,cass,0
THA,K2O,H,swpo,0
THA,K2O,I,swpo,0.20213844217292684
THA,K2O,H,yams,0
THA,K2O,I,yams,0
THA,K2O,H,orts,221.40475903580463
THA,K2O,I,orts,0
BGD,K2O,H,pota,7037.961854323339
BGD,K2O,I,pota,69273.60247513633
BGD,K2O,H,cass,0
BGD,K2O,I,cass,0
BGD,K2O,H,swpo,135.42693883874767
BGD,K2O,I,swpo,339.46784772178006
BGD,K2O,H,yams,0
BGD,K2O,I,yams,0
BGD,K2O,H,orts,0
BGD,K2O,I,orts,0
MEX,K2O,H,pota,54.091379557096474
MEX,K2O,I,pota,3306.1064478750222
MEX,K2O,H,cass,10.35461019378731
MEX,K2O,I,cass,15.004617859612006
MEX,K2O,H,swpo,0
MEX,K2O,I,swpo,144.7153563742769
MEX,K2O,H,yams,0
MEX,K2O,I,yams,0
MEX,K2O,H,orts,11.093271724708625
MEX,K2O,I,orts,216.90839291594992
IRN,K2O,H,pota,0.015676058095974606
IRN,K2O,I,pota,1736.6877262550151
IRN,K2O,H,cass,0
IRN,K2O,I,cass,0
IRN,K2O,H,swpo,0
IRN,K2O,I,swpo,0
IRN,K2O,H,yams,0
IRN,K2O,I,yams,0
IRN,K2O,H,orts,0
IRN,K2O,I,orts,0
BLR,K2O,H,pota,4638.075808940782
BLR,K2O,I,pota,222.88547510844901
BLR,K2O,H,cass,0
BLR,K2O,I,cass,0
BLR,K2O,H,swpo,0
BLR,K2O,I,swpo,0
BLR,K2O,H,yams,0
BLR,K2O,I,yams,0
BLR,K2O,H,orts,0
BLR,K2O,I,orts,0
ARG,K2O,H,pota,154.6134729320983
ARG,K2O,I,pota,2082.220596144189
ARG,K2O,H,cass,78.70265829467307
ARG,K2O,I,cass,0
ARG,K2O,H,swpo,0.13872511374800744
ARG,K2O,I,swpo,0
ARG,K2O,H,yams,0
ARG,K2O,I,yams,0
ARG,K2O,H,orts,0.013005479550139035
ARG,K2O,I,orts,0
EGY,K2O,H,pota,0
EGY,K2O,I,pota,5951.305398256587
EGY,K2O,H,cass,0
EGY,K2O,I,cass,0
EGY,K2O,H,swpo,0
EGY,K2O,I,swpo,447.0536430001521
EGY,K2O,H,yams,0
EGY,K2O,I,yams,0
EGY,K2O,H,orts,0
EGY,K2O,I,orts,152.18856059353095
JPN,K2O,H,pota,4787.224407004964
JPN,K2O,I,pota,7871.261067772169
JPN,K2O,H,cass,0
JPN,K2O,I,cass,0
JPN,K2O,H,swpo,4131.770937813894
JPN,K2O,I,swpo,0
JPN,K2O,H,yams,702.6073067351314
JPN,K2O,I,yams,0
JPN,K2O,H,orts,0
JPN,K2O,I,orts,0
UKR,K2O,H,pota,13753.108411156432
UKR,K2O,I,pota,957.4917113489481
UKR,K2O,H,cass,0
UKR,K2O,I,cass,0
UKR,K2O,H,swpo,0
UKR,K2O,I,swpo,0
UKR,K2O,H,yams,0
UKR,K2O,I,yams,0
UKR,K2O,H,orts,0
UKR,K2O,I,orts,0
ZAF,K2O,H,pota,0
ZAF,K2O,I,pota,0
ZAF,K2O,H,cass,0
ZAF,K2O,I,cass,0
ZAF,K2O,H,swpo,1063.4422131942226
ZAF,K2O,I,swpo,0
ZAF,K2O,H,yams,0
ZAF,K2O,I,yams,0
ZAF,K2O,H,orts,0
ZAF,K2O,I,orts,0
UZB,K2O,H,pota,297.33820231800746
UZB,K2O,I,pota,5.196545729977988
UZB,K2O,H,cass,0
UZB,K2O,I,cass,0
UZB,K2O,H,swpo,0
UZB,K2O,I,swpo,0
UZB,K2O,H,yams,0
UZB,K2O,I,yams,0
UZB,K2O,H,orts,0
UZB,K2O,I,orts,0
PHL,K2O,H,pota,45.4999164110957
PHL,K2O,I,pota,0
PHL,K2O,H,cass,460.1888245355745
PHL,K2O,I,cass,0
PHL,K2O,H,swpo,0
PHL,K2O,I,swpo,0
PHL,K2O,H,yams,0
PHL,K2O,I,yams,0
PHL,K2O,H,orts,0
PHL,K2O,I,orts,0
NZL,K2O,H,pota,1104.066546982458
NZL,K2O,I,pota,0
NZL,K2O,H,cass,0
NZL,K2O,I,cass,0
NZL,K2O,H,swpo,81.82254524481195
NZL,K2O,I,swpo,0
NZL,K2O,H,yams,0
NZL,K2O,I,yams,0
NZL,K2O,H,orts,0
NZL,K2O,I,orts,0
CHL,K2O,H,pota,935.1390966990072
CHL,K2O,I,pota,1175.1227030369225
CHL,K2O,H,cass,0
CHL,K2O,I,cass,0
CHL,K2O,H,swpo,3.8339322241833593
CHL,K2O,I,swpo,0
CHL,K2O,H,yams,0
CHL,K2O,I,yams,0
CHL,K2O,H,orts,0
CHL,K2O,I,orts,0
MAR,K2O,H,pota,0
MAR,K2O,I,pota,2232.811315292758
MAR,K2O,H,cass,0
MAR,K2O,I,cass,0
MAR,K2O,H,swpo,15.841018398477845
MAR,K2O,I,swpo,0
MAR,K2O,H,yams,0
MAR,K2O,I,yams,0
MAR,K2O,H,orts,0
MAR,K2O,I,orts,0
AFG,K2O,H,pota,6.584344563001165e-4
AFG,K2O,I,pota,0.09061569273616762
ALB,K2O,H,pota,0.353247132363796
ALB,K2O,I,pota,0.7922491710160264
DZA,K2O,H,pota,0.0021891463848054816
DZA,K2O,I,pota,476.34352603916096
ASM,K2O,H,pota,0
ASM,K2O,I,pota,0
AND,K2O,H,pota,0
AND,K2O,I,pota,0.001600000023841858
AGO,K2O,H,pota,78.54381678828135
AGO,K2O,I,pota,4.280106651335012
AIA,K2O,H,pota,0
AIA,K2O,I,pota,0
ATG,K2O,H,pota,0
ATG,K2O,I,pota,0
ARM,K2O,H,pota,0.1175116364847015
ARM,K2O,I,pota,1.3310576625135209
ABW,K2O,H,pota,0
ABW,K2O,I,pota,0
AZE,K2O,H,pota,0.03167059530437766
AZE,K2O,I,pota,28.34005131669951
BHS,K2O,H,pota,0
BHS,K2O,I,pota,0
BHR,K2O,H,pota,0
BHR,K2O,I,pota,0.010115591166144982
BRB,K2O,H,pota,0
BRB,K2O,I,pota,0
BLZ,K2O,H,pota,0
BLZ,K2O,I,pota,0
BEN,K2O,H,pota,0
BEN,K2O,I,pota,0
BMU,K2O,H,pota,0
BMU,K2O,I,pota,0
BTN,K2O,H,pota,0
BTN,K2O,I,pota,0.08447012809508161
BOL,K2O,H,pota,14.517354258060317
BOL,K2O,I,pota,18.459114248181425
BES,K2O,H,pota,0
BES,K2O,I,pota,0
BIH,K2O,H,pota,88.07820472300133
BIH,K2O,I,pota,0.005743434833792079
BWA,K2O,H,pota,0
BWA,K2O,I,pota,0
IOT,K2O,H,pota,0
IOT,K2O,I,pota,0
VGB,K2O,H,pota,0
VGB,K2O,I,pota,0
BRN,K2O,H,pota,0
BRN,K2O,I,pota,0
BFA,K2O,H,pota,0
BFA,K2O,I,pota,0.8166952507132148
BDI,K2O,H,pota,0
BDI,K2O,I,pota,0
KHM,K2O,H,pota,0
KHM,K2O,I,pota,0
CMR,K2O,H,pota,2.2866766596395434
CMR,K2O,I,pota,0
CPV,K2O,H,pota,0
CPV,K2O,I,pota,0
CYM,K2O,H,pota,0
CYM,K2O,I,pota,0
CAF,K2O,H,pota,4.543282915298979e-5
CAF,K2O,I,pota,0
TCD,K2O,H,pota,2.405200026601553
TCD,K2O,I,pota,0
CXR,K2O,H,pota,0
CXR,K2O,I,pota,0
CCK,K2O,H,pota,0
CCK,K2O,I,pota,0
COL,K2O,H,pota,540.2246903705068
COL,K2O,I,pota,104.3210315597363
COM,K2O,H,pota,0
COM,K2O,I,pota,0
COK,K2O,H,pota,0
COK,K2O,I,pota,0
CRI,K2O,H,pota,14.680432316499218
CRI,K2O,I,pota,1.3220673163466423
CIV,K2O,H,pota,0
CIV,K2O,I,pota,0
CUB,K2O,H,pota,10.521977634025284
CUB,K2O,I,pota,0
CUW,K2O,H,pota,0
CUW,K2O,I,pota,0
COD,K2O,H,pota,1.8974582446888537
COD,K2O,I,pota,3.712953099636139e-4
DJI,K2O,H,pota,0
DJI,K2O,I,pota,0
DOM,K2O,H,pota,0
DOM,K2O,I,pota,19.465301351098194
DMA,K2O,H,pota,0
DMA,K2O,I,pota,0
ECU,K2O,H,pota,0.6496012219690477
ECU,K2O,I,pota,133.89268941936947
SLV,K2O,H,pota,0.19027156273696189
SLV,K2O,I,pota,0.15523572443324274
GNQ,K2O,H,pota,0
GNQ,K2O,I,pota,0
ERI,K2O,H,pota,0
ERI,K2O,I,pota,1.7376979000803501e-7
ETH,K2O,H,pota,8.37310687415641
ETH,K2O,I,pota,6.979316751107056
FLK,K2O,H,pota,0
FLK,K2O,I,pota,0
FJI,K2O,H,pota,0
FJI,K2O,I,pota,0.0032292550075846893
GUF,K2O,H,pota,0
GUF,K2O,I,pota,0
PYF,K2O,H,pota,0
PYF,K2O,I,pota,0
GAB,K2O,H,pota,0
GAB,K2O,I,pota,0
GMB,K2O,H,pota,0
GMB,K2O,I,pota,0
GEO,K2O,H,pota,0.30867469358488236
GEO,K2O,I,pota,25.680422137327085
GHA,K2O,H,pota,0
GHA,K2O,I,pota,0
GRL,K2O,H,pota,0
GRL,K2O,I,pota,0
GRD,K2O,H,pota,0
GRD,K2O,I,pota,0
GLP,K2O,H,pota,0
GLP,K2O,I,pota,0
GUM,K2O,H,pota,0
GUM,K2O,I,pota,0
GTM,K2O,H,pota,42.85359881766441
GTM,K2O,I,pota,19.532611439547978
GNB,K2O,H,pota,0
GNB,K2O,I,pota,0
GIN,K2O,H,pota,0
GIN,K2O,I,pota,21.74668514062256
GUY,K2O,H,pota,0
GUY,K2O,I,pota,0
HTI,K2O,H,pota,1.7402000415027141
HTI,K2O,I,pota,0
HND,K2O,H,pota,0.06984599562759403
HND,K2O,I,pota,6.076193029008363
ISL,K2O,H,pota,2254.1517442415175
ISL,K2O,I,pota,0
IRQ,K2O,H,pota,0
IRQ,K2O,I,pota,7.218810904662373
IMN,K2O,H,pota,0
IMN,K2O,I,pota,0
ISR,K2O,H,pota,0.17684662588265038
ISR,K2O,I,pota,232.04357254979675
JAM,K2O,H,pota,0
JAM,K2O,I,pota,0
JEY,K2O,H,pota,0
JEY,K2O,I,pota,0
JOR,K2O,H,pota,5.653486340030965
JOR,K2O,I,pota,19.40714218141271
KAZ,K2O,H,pota,1.1674352898492006
KAZ,K2O,I,pota,74.03707943776813
KEN,K2O,H,pota,0.7561973732627979
KEN,K2O,I,pota,0
KIR,K2O,H,pota,0
KIR,K2O,I,pota,0
XKO,K2O,H,pota,8.328654450622311
XKO,K2O,I,pota,0
KWT,K2O,H,pota,0
KWT,K2O,I,pota,36.40438897219045
KGZ,K2O,H,pota,0.12216773950218605
KGZ,K2O,I,pota,1.849790019258752
LAO,K2O,H,pota,0
LAO,K2O,I,pota,0
LBN,K2O,H,pota,3.829926785962562
LBN,K2O,I,pota,112.2304945841896
LSO,K2O,H,pota,0
LSO,K2O,I,pota,0
LBR,K2O,H,pota,0
LBR,K2O,I,pota,0
LBY,K2O,H,pota,0
LBY,K2O,I,pota,2.343924099798471
LIE,K2O,H,pota,0
LIE,K2O,I,pota,0
MKD,K2O,H,pota,38.553136952984346
MKD,K2O,I,pota,3.7400189076032677
MDG,K2O,H,pota,0
MDG,K2O,I,pota,0
MWI,K2O,H,pota,178.4014291303534
MWI,K2O,I,pota,0
MDV,K2O,H,pota,0
MDV,K2O,I,pota,0
MLI,K2O,H,pota,0
MLI,K2O,I,pota,0.023721979108956338
MHL,K2O,H,pota,0
MHL,K2O,I,pota,0
MTQ,K2O,H,pota,0
MTQ,K2O,I,pota,0
MRT,K2O,H,pota,0
MRT,K2O,I,pota,0
MUS,K2O,H,pota,1.3582835792488595
MUS,K2O,I,pota,0
MYT,K2O,H,pota,0
MYT,K2O,I,pota,0
FSM,K2O,H,pota,0
FSM,K2O,I,pota,0
MDA,K2O,H,pota,15.684662745468975
MDA,K2O,I,pota,80.83629317828019
MCO,K2O,H,pota,0
MCO,K2O,I,pota,0
MNG,K2O,H,pota,0.2300649741483181
MNG,K2O,I,pota,19.801944639690774
MNE,K2O,H,pota,6.437610147455666
MNE,K2O,I,pota,0.0051270786636835874
MSR,K2O,H,pota,0
MSR,K2O,I,pota,0
MOZ,K2O,H,pota,0.9436906064861916
MOZ,K2O,I,pota,0
MMR,K2O,H,pota,0.07520432375564463
MMR,K2O,I,pota,20.55608650956323
"NAM",K2O,H,pota,0
"NAM",K2O,I,pota,0
NRU,K2O,H,pota,0
NRU,K2O,I,pota,0
NPL,K2O,H,pota,58.88173001222439
NPL,K2O,I,pota,0.05559211045338941
NCL,K2O,H,pota,0
NCL,K2O,I,pota,0
NIC,K2O,H,pota,3.096987039319079
NIC,K2O,I,pota,0
NER,K2O,H,pota,0
NER,K2O,I,pota,0.012227698362630093
NGA,K2O,H,pota,226.99858620599858
NGA,K2O,I,pota,458.8290635915024
NIU,K2O,H,pota,0
NIU,K2O,I,pota,0
NFK,K2O,H,pota,0
NFK,K2O,I,pota,0
PRK,K2O,H,pota,58.31939995738864
PRK,K2O,I,pota,275.1943998295069
MNP,K2O,H,pota,0
MNP,K2O,I,pota,0
NOR,K2O,H,pota,22.188080759049274
NOR,K2O,I,pota,26.426197010043733
OMN,K2O,H,pota,0.021786033554888496
OMN,K2O,I,pota,4.5864337840754
PLW,K2O,H,pota,0
PLW,K2O,I,pota,0
PSE,K2O,H,pota,0
PSE,K2O,I,pota,0
PAN,K2O,H,pota,0.7477392265217864
PAN,K2O,I,pota,5.225210885318958
PNG,K2O,H,pota,0.09966150135978598
PNG,K2O,I,pota,0
PRY,K2O,H,pota,0
PRY,K2O,I,pota,0
PER,K2O,H,pota,99.77769147280782
PER,K2O,I,pota,1121.2167912994107
PCN,K2O,H,pota,0
PCN,K2O,I,pota,0
XMI,K2O,H,pota,0
XMI,K2O,I,pota,0
PRI,K2O,H,pota,0
PRI,K2O,I,pota,0
QAT,K2O,H,pota,0.007861278708317777
QAT,K2O,I,pota,0.02947979543074365
COG,K2O,H,pota,0.11980502961924366
COG,K2O,I,pota,0
REU,K2O,H,pota,0
REU,K2O,I,pota,0
RWA,K2O,H,pota,18.875144542043788
RWA,K2O,I,pota,0
BLM,K2O,H,pota,0
BLM,K2O,I,pota,0
MAF,K2O,H,pota,0
MAF,K2O,I,pota,0
SHN,K2O,H,pota,0
SHN,K2O,I,pota,0
KNA,K2O,H,pota,0
KNA,K2O,I,pota,0
LCA,K2O,H,pota,0
LCA,K2O,I,pota,0
SPM,K2O,H,pota,0
SPM,K2O,I,pota,0
VCT,K2O,H,pota,0
VCT,K2O,I,pota,0
WSM,K2O,H,pota,0
WSM,K2O,I,pota,0
SMR,K2O,H,pota,0
SMR,K2O,I,pota,0
STP,K2O,H,pota,0
STP,K2O,I,pota,0
SAU,K2O,H,pota,3.9539549122319952
SAU,K2O,I,pota,18.8874250567261
SEN,K2O,H,pota,0
SEN,K2O,I,pota,7.029394333261503
SRB,K2O,H,pota,215.2672562133415
SRB,K2O,I,pota,0.010508962976995323
SYC,K2O,H,pota,0
SYC,K2O,I,pota,0
SLE,K2O,H,pota,0
SLE,K2O,I,pota,0.013199999809265136
SGP,K2O,H,pota,0
SGP,K2O,I,pota,0
SXM,K2O,H,pota,0
SXM,K2O,I,pota,0
SLB,K2O,H,pota,0
SLB,K2O,I,pota,0
SOM,K2O,H,pota,0
SOM,K2O,I,pota,0
KOR,K2O,H,pota,83.20317319534789
KOR,K2O,I,pota,381.87391768898704
SSD,K2O,H,pota,0
SSD,K2O,I,pota,0
LKA,K2O,H,pota,3.5774525553386507
LKA,K2O,I,pota,0
SDN,K2O,H,pota,0
SDN,K2O,I,pota,0
SUR,K2O,H,pota,0
SUR,K2O,I,pota,0
SWZ,K2O,H,pota,0
SWZ,K2O,I,pota,0.2916000062227249
CHE,K2O,H,pota,22.510105651783427
CHE,K2O,I,pota,23.508336278132855
SYR,K2O,H,pota,0
SYR,K2O,I,pota,0
TWN,K2O,H,pota,31.211528468915343
TWN,K2O,I,pota,0
TJK,K2O,H,pota,0.003914002151909802
TJK,K2O,I,pota,8.39686495345974
TZA,K2O,H,pota,17.643095358972463
TZA,K2O,I,pota,0
TLS,K2O,H,pota,0
TLS,K2O,I,pota,2.7296000230014323
TGO,K2O,H,pota,0
TGO,K2O,I,pota,0
TKL,K2O,H,pota,0
TKL,K2O,I,pota,0
TON,K2O,H,pota,0
TON,K2O,I,pota,0
TTO,K2O,H,pota,0
TTO,K2O,I,pota,0
TUN,K2O,H,pota,0.4631148171046919
TUN,K2O,I,pota,15.730217081369242
TKM,K2O,H,pota,63.8237999252975
TKM,K2O,I,pota,50.670800021111965
TCA,K2O,H,pota,0
TCA,K2O,I,pota,0
TUV,K2O,H,pota,0
TUV,K2O,I,pota,0
UGA,K2O,H,pota,0
UGA,K2O,I,pota,0
ARE,K2O,H,pota,0.19881162670398736
ARE,K2O,I,pota,1.4038122680460168
URY,K2O,H,pota,39.815123119697716
URY,K2O,I,pota,23.535532647008353
VUT,K2O,H,pota,0
VUT,K2O,I,pota,0
VEN,K2O,H,pota,30.44221147996499
VEN,K2O,I,pota,213.440072383754
VIR,K2O,H,pota,0
VIR,K2O,I,pota,0
WLF,K2O,H,pota,0
WLF,K2O,I,pota,0
ESH,K2O,H,pota,0
ESH,K2O,I,pota,0
YEM,K2O,H,pota,0
YEM,K2O,I,pota,1.4986503098201738
ZMB,K2O,H,pota,4.5978726818848035
ZMB,K2O,I,pota,0
ZWE,K2O,H,pota,2.3131863532749852
ZWE,K2O,I,pota,36.687416953507174
AFG,K2O,H,cass,0
AFG,K2O,I,cass,0
ALB,K2O,H,cass,0
ALB,K2O,I,cass,0
DZA,K2O,H,cass,0
DZA,K2O,I,cass,0
ASM,K2O,H,cass,0
ASM,K2O,I,cass,0
AND,K2O,H,cass,0
AND,K2O,I,cass,0
AGO,K2O,H,cass,0
AGO,K2O,I,cass,8.361568750906187
AIA,K2O,H,cass,0
AIA,K2O,I,cass,0
ATG,K2O,H,cass,0
ATG,K2O,I,cass,0
ARM,K2O,H,cass,0
ARM,K2O,I,cass,0
ABW,K2O,H,cass,0
ABW,K2O,I,cass,0
AZE,K2O,H,cass,0
AZE,K2O,I,cass,0
BHS,K2O,H,cass,0
BHS,K2O,I,cass,0
BHR,K2O,H,cass,0
BHR,K2O,I,cass,0
BRB,K2O,H,cass,0
BRB,K2O,I,cass,0
BLZ,K2O,H,cass,0
BLZ,K2O,I,cass,0
BEN,K2O,H,cass,0
BEN,K2O,I,cass,0
BMU,K2O,H,cass,0
BMU,K2O,I,cass,0
BTN,K2O,H,cass,0
BTN,K2O,I,cass,0
BOL,K2O,H,cass,1.2621027864130951
BOL,K2O,I,cass,0
BES,K2O,H,cass,0
BES,K2O,I,cass,0
BIH,K2O,H,cass,0
BIH,K2O,I,cass,0
BWA,K2O,H,cass,0
BWA,K2O,I,cass,0
IOT,K2O,H,cass,0
IOT,K2O,I,cass,0
VGB,K2O,H,cass,0
VGB,K2O,I,cass,0
BRN,K2O,H,cass,0
BRN,K2O,I,cass,0
BFA,K2O,H,cass,0.013882861724278944
BFA,K2O,I,cass,0
BDI,K2O,H,cass,56.10522121645247
BDI,K2O,I,cass,0
KHM,K2O,H,cass,24.281040094687953
KHM,K2O,I,cass,0
CMR,K2O,H,cass,166.08173224737746
CMR,K2O,I,cass,0
CPV,K2O,H,cass,0
CPV,K2O,I,cass,0
CYM,K2O,H,cass,0
CYM,K2O,I,cass,0
CAF,K2O,H,cass,0
CAF,K2O,I,cass,0
TCD,K2O,H,cass,0.010200000435113907
TCD,K2O,I,cass,0
CXR,K2O,H,cass,0
CXR,K2O,I,cass,0
CCK,K2O,H,cass,0
CCK,K2O,I,cass,0
COL,K2O,H,cass,207.76920584378885
COL,K2O,I,cass,0
COM,K2O,H,cass,0
COM,K2O,I,cass,0
COK,K2O,H,cass,0
COK,K2O,I,cass,0
CRI,K2O,H,cass,0
CRI,K2O,I,cass,0
CIV,K2O,H,cass,1.2018205874928076
CIV,K2O,I,cass,0
CUB,K2O,H,cass,34.137469213202294
CUB,K2O,I,cass,0
CUW,K2O,H,cass,0
CUW,K2O,I,cass,0
COD,K2O,H,cass,0
COD,K2O,I,cass,7.425906337590558e-4
DJI,K2O,H,cass,0
DJI,K2O,I,cass,0
DOM,K2O,H,cass,21.013348509914128
DOM,K2O,I,cass,0
DMA,K2O,H,cass,0
DMA,K2O,I,cass,0
ECU,K2O,H,cass,10.991182299343924
ECU,K2O,I,cass,0
SLV,K2O,H,cass,0.8373565833732981
SLV,K2O,I,cass,0.9157829583482899
GNQ,K2O,H,cass,0
GNQ,K2O,I,cass,0
ERI,K2O,H,cass,0
ERI,K2O,I,cass,0
ETH,K2O,H,cass,0
ETH,K2O,I,cass,0
FLK,K2O,H,cass,0
FLK,K2O,I,cass,0
FJI,K2O,H,cass,0
FJI,K2O,I,cass,0
GUF,K2O,H,cass,0
GUF,K2O,I,cass,0
PYF,K2O,H,cass,0
PYF,K2O,I,cass,0
GAB,K2O,H,cass,3.0106383053728822
GAB,K2O,I,cass,0
GMB,K2O,H,cass,0
GMB,K2O,I,cass,0
GEO,K2O,H,cass,0
GEO,K2O,I,cass,0
GHA,K2O,H,cass,917.6712671884704
GHA,K2O,I,cass,0
GRL,K2O,H,cass,0
GRL,K2O,I,cass,0
GRD,K2O,H,cass,0
GRD,K2O,I,cass,0
GLP,K2O,H,cass,0
GLP,K2O,I,cass,0
GUM,K2O,H,cass,0
GUM,K2O,I,cass,0
GTM,K2O,H,cass,3.059841823831889
GTM,K2O,I,cass,0
GNB,K2O,H,cass,3.0647999975681306
GNB,K2O,I,cass,0
GIN,K2O,H,cass,0.004152772501944256
GIN,K2O,I,cass,0
GUY,K2O,H,cass,0.00823841994043525
GUY,K2O,I,cass,0
HTI,K2O,H,cass,43.75759996902943
HTI,K2O,I,cass,0
HND,K2O,H,cass,0.7562564781951653
HND,K2O,I,cass,5.789456838038433
ISL,K2O,H,cass,0
ISL,K2O,I,cass,0
IRQ,K2O,H,cass,0
IRQ,K2O,I,cass,0
IMN,K2O,H,cass,0
IMN,K2O,I,cass,0
ISR,K2O,H,cass,0
ISR,K2O,I,cass,0
JAM,K2O,H,cass,0
JAM,K2O,I,cass,0
JEY,K2O,H,cass,0
JEY,K2O,I,cass,0
JOR,K2O,H,cass,0
JOR,K2O,I,cass,0
KAZ,K2O,H,cass,0
KAZ,K2O,I,cass,0
KEN,K2O,H,cass,25.2580790907952
KEN,K2O,I,cass,0
KIR,K2O,H,cass,0
KIR,K2O,I,cass,0
XKO,K2O,H,cass,0
XKO,K2O,I,cass,0
KWT,K2O,H,cass,0
KWT,K2O,I,cass,0
KGZ,K2O,H,cass,0
KGZ,K2O,I,cass,0
LAO,K2O,H,cass,5.0940000048428775
LAO,K2O,I,cass,0.7576000061035156
LBN,K2O,H,cass,0
LBN,K2O,I,cass,0
LSO,K2O,H,cass,0
LSO,K2O,I,cass,0
LBR,K2O,H,cass,0
LBR,K2O,I,cass,0
LBY,K2O,H,cass,0
LBY,K2O,I,cass,0
LIE,K2O,H,cass,0
LIE,K2O,I,cass,0
MKD,K2O,H,cass,0
MKD,K2O,I,cass,0
MDG,K2O,H,cass,0
MDG,K2O,I,cass,0
MWI,K2O,H,cass,0.04661006141879342
MWI,K2O,I,cass,0
MDV,K2O,H,cass,0
MDV,K2O,I,cass,0
MLI,K2O,H,cass,1.8998514121332435
MLI,K2O,I,cass,0
MHL,K2O,H,cass,0
MHL,K2O,I,cass,0
MTQ,K2O,H,cass,0
MTQ,K2O,I,cass,0
MRT,K2O,H,cass,0
MRT,K2O,I,cass,0
MUS,K2O,H,cass,0
MUS,K2O,I,cass,0
MYT,K2O,H,cass,0
MYT,K2O,I,cass,0
FSM,K2O,H,cass,0
FSM,K2O,I,cass,0
MDA,K2O,H,cass,0
MDA,K2O,I,cass,0
MCO,K2O,H,cass,0
MCO,K2O,I,cass,0
MNG,K2O,H,cass,0
MNG,K2O,I,cass,0
MNE,K2O,H,cass,0
MNE,K2O,I,cass,0
MSR,K2O,H,cass,0
MSR,K2O,I,cass,0
MOZ,K2O,H,cass,0
MOZ,K2O,I,cass,0
MMR,K2O,H,cass,0.02221675981111493
MMR,K2O,I,cass,0
"NAM",K2O,H,cass,0
"NAM",K2O,I,cass,0
NRU,K2O,H,cass,0
NRU,K2O,I,cass,0
NPL,K2O,H,cass,0
NPL,K2O,I,cass,0
NCL,K2O,H,cass,0
NCL,K2O,I,cass,0
NIC,K2O,H,cass,7.047889971148013
NIC,K2O,I,cass,0
NER,K2O,H,cass,0.04006038923466376
NER,K2O,I,cass,0
NGA,K2O,H,cass,0.5440207338675198
NGA,K2O,I,cass,0
NIU,K2O,H,cass,0
NIU,K2O,I,cass,0
NFK,K2O,H,cass,0
NFK,K2O,I,cass,0
PRK,K2O,H,cass,0
PRK,K2O,I,cass,0
MNP,K2O,H,cass,0
MNP,K2O,I,cass,0
NOR,K2O,H,cass,0
NOR,K2O,I,cass,0
OMN,K2O,H,cass,0
OMN,K2O,I,cass,0
PLW,K2O,H,cass,0
PLW,K2O,I,cass,0
PSE,K2O,H,cass,0
PSE,K2O,I,cass,0
PAN,K2O,H,cass,1.2295492598242999
PAN,K2O,I,cass,0
PNG,K2O,H,cass,7.890855239408736e-4
PNG,K2O,I,cass,0
PRY,K2O,H,cass,267.1355568482803
PRY,K2O,I,cass,0
PER,K2O,H,cass,62.967092740795536
PER,K2O,I,cass,0
PCN,K2O,H,cass,0
PCN,K2O,I,cass,0
XMI,K2O,H,cass,0
XMI,K2O,I,cass,0
PRI,K2O,H,cass,0
PRI,K2O,I,cass,0
QAT,K2O,H,cass,0
QAT,K2O,I,cass,0
COG,K2O,H,cass,0
COG,K2O,I,cass,0
REU,K2O,H,cass,0
REU,K2O,I,cass,0
RWA,K2O,H,cass,0.18632090007950355
RWA,K2O,I,cass,0
BLM,K2O,H,cass,0
BLM,K2O,I,cass,0
MAF,K2O,H,cass,0
MAF,K2O,I,cass,0
SHN,K2O,H,cass,0
SHN,K2O,I,cass,0
KNA,K2O,H,cass,0
KNA,K2O,I,cass,0
LCA,K2O,H,cass,0
LCA,K2O,I,cass,0
SPM,K2O,H,cass,0
SPM,K2O,I,cass,0
VCT,K2O,H,cass,0
VCT,K2O,I,cass,0
WSM,K2O,H,cass,0
WSM,K2O,I,cass,0
SMR,K2O,H,cass,0
SMR,K2O,I,cass,0
