iso3c,Country,SPAM_super,cumulative_pressure,tonnes_producing_crop,cumulative_pressure_rate
MHL,Marshall Islands,cnut,4.51580597425762e-6,2410.5799560546875,0.0018733276043863248
MHL,Marshall Islands,coco,0,0,0
MHL,Marshall Islands,maiz,0,0,0
MHL,Marshall Islands,ocer,0,0,0
MHL,Marshall Islands,ofib,0,0,0
MHL,Marshall Islands,oilp,0,0,0
MHL,Marshall Islands,orts,0,0,0
MHL,Marshall Islands,plnt,0,0,0
MHL,Marshall Islands,pota,0,0,0
MHL,Marshall Islands,rice,0,0,0
MHL,Marshall Islands,sorg,0,0,0
MHL,Marshall Islands,soyb,0,0,0
MHL,Marshall Islands,spis,0,0,0
MHL,Marshall Islands,sugb,0,0,0
MHL,Marshall Islands,sugc,0,0,0
MHL,Marshall Islands,swpo,0,0,0
MHL,Marshall Islands,tnut,0,0,0
MHL,Marshall Islands,vege,0,0,0
MHL,Marshall Islands,whea,0,0,0
MHL,Marshall Islands,xfru,0,0,0
MHL,Marshall Islands,xmil,0,0,0
MHL,Marshall Islands,xoil,0,0,0
MHL,Marshall Islands,xpul,0,0,0
MHL,Marshall Islands,yams,0,0,0
MKD,Macedonia,bana,0,0,0
MKD,Macedonia,barl,3.6224441221398445e-5,98507.08998017758,3.6773435524983865e-4
MKD,Macedonia,cass,0,0,0
MKD,Macedonia,cnut,0,0,0
MKD,Macedonia,coco,0,0,0
MKD,Macedonia,maiz,3.576334793965371e-5,140682.55087982863,2.5421310401318244e-4
MKD,Macedonia,ocer,4.588622360727898e-6,12165.818017095327,3.771733519505221e-4
MKD,Macedonia,ofib,0,0,0
MKD,Macedonia,oilp,0,0,0
MKD,Macedonia,orts,0,0,0
MKD,Macedonia,plnt,0,0,0
MKD,Macedonia,pota,2.2522870105979995e-5,184119.19291576743,1.223276604100908e-4
MKD,Macedonia,rice,1.327764854426092e-5,16068.823982298374,8.262987110250103e-4
MKD,Macedonia,sorg,2.4438893259738584e-8,47.543766885995865,5.140293851419064e-4
MKD,Macedonia,soyb,1.790185280999066e-7,28.544206149410456,0.0062716239913228064
MKD,Macedonia,spis,1.4433968812966324e-5,3795.318630307913,0.0038030980317969513
MKD,Macedonia,sugb,7.97280782691408e-7,7806.197359919548,1.021343358271978e-4
MKD,Macedonia,sugc,0,0,0
MKD,Macedonia,swpo,0,0,0
MKD,Macedonia,tnut,3.1337240118252224e-6,3278.056092929095,9.559702222865548e-4
MKD,Macedonia,vege,9.338207808365949e-5,617632.4540765285,1.5119360627394892e-4
MKD,Macedonia,whea,1.2899715752329145e-4,213120.87724449488,6.05276963904875e-4
MKD,Macedonia,xfru,7.335831249010111e-5,387774.9201165736,1.8917755812585302e-4
MKD,Macedonia,xmil,2.0634663504412323e-8,65.18000090867281,3.165796750037585e-4
MKD,Macedonia,xoil,1.3585403104549162e-5,23350.90568098426,5.817934126474758e-4
MKD,Macedonia,xpul,8.721547620553415e-6,21029.913430020213,4.147210424605648e-4
MKD,Macedonia,yams,0,0,0
MLI,Mali,bana,3.8688801582108245e-5,123202.14243125916,3.1402701948705746e-4
MLI,Mali,barl,0,20.54387378692627,0
MLI,Mali,cass,2.6093346421750676e-6,100052.60402274132,2.6079627488575733e-5
MLI,Mali,cnut,7.793265106926796e-10,3.900000095367432,1.998273055476058e-4
MLI,Mali,coco,0,0,0
MLI,Mali,maiz,4.2771397302659954e-4,2864947.033952102,1.4929210486540196e-4
MLI,Mali,ocer,4.112629276144701e-5,48646.969532474875,8.454029748758071e-4
MLI,Mali,ofib,1.5815372723786937e-6,1584.11038441211,9.983756737795952e-4
MLI,Mali,oilp,2.439207555526627e-10,1.2000000476837158,2.0326728821676925e-4
MLI,Mali,orts,2.461121302955902e-8,129.7000026702881,1.8975491536514058e-4
MLI,Mali,plnt,5.129694189131091e-8,427.200008392334,1.2007710880988696e-4
MLI,Mali,pota,3.408515242509846e-5,300540.96819067,1.1341266593469567e-4
MLI,Mali,rice,0.0054742146816939,4281163.380807683,0.0012786745552002589
MLI,Mali,sorg,7.856481708127579e-4,1442867.6444050074,5.445046701679516e-4
MLI,Mali,soyb,2.3521446162864415e-6,8769.408060848713,2.682215948859379e-4
MLI,Mali,spis,9.971723778267027e-6,4871.558961689472,0.0020469266320465103
MLI,Mali,sugb,2.997657774289184e-7,5303.82497215271,5.651879143878495e-5
MLI,Mali,sugc,6.516709247031687e-5,371440.1784391403,1.754443817687169e-4
MLI,Mali,swpo,2.529736305628012e-5,1114252.4154749513,2.2703440176521486e-5
MLI,Mali,tnut,1.6183060889754695e-5,9592.196719646454,0.00168710686016364
MLI,Mali,vege,5.021508078135605e-5,456570.94720608,1.0998308387478438e-4
MLI,Mali,whea,1.1487325337904921e-4,96880.02119064333,0.0011857269637978122
MLI,Mali,xfru,6.19729510180897e-5,854956.1945606768,7.248669746165742e-5
MLI,Mali,xmil,0.0010342794576708786,1846761.0090097112,5.600505168914577e-4
MLI,Mali,xoil,0.0013444497560551757,1438046.329519272,9.349140764502455e-4
MLI,Mali,xpul,1.7552633923911769e-4,182802.00545885417,9.601991991199783e-4
MLI,Mali,yams,5.982114565622598e-6,94078.26551307738,6.358657372133473e-5
MLT,Malta,bana,0,0,0
MLT,Malta,barl,4.5237289568582213e-7,2159.048553466797,2.095241883094497e-4
MLT,Malta,cass,0,0,0
MLT,Malta,cnut,0,0,0
MLT,Malta,coco,0,0,0
MLT,Malta,maiz,0,0,0
MLT,Malta,ocer,0,0,0
MLT,Malta,ofib,0,0,0
MLT,Malta,oilp,0,0,0
MLT,Malta,orts,0,0,0
MLT,Malta,plnt,0,0,0
MLT,Malta,pota,1.821221390590871e-6,8899.264251708984,2.0464853487647925e-4
MLT,Malta,rice,0,0,0
MLT,Malta,sorg,0,0,0
MLT,Malta,soyb,0,0,0
MLT,Malta,spis,0,0,0
MLT,Malta,sugb,0,0,0
MLT,Malta,sugc,0,0,0
MLT,Malta,swpo,0,0,0
MLT,Malta,tnut,0,0,0
MLT,Malta,vege,8.474716927454549e-6,70647.20489788055,1.1995827633527218e-4
MLT,Malta,whea,5.060960784338993e-6,13435.237133026125,3.766930746535378e-4
MLT,Malta,xfru,5.248646503890669e-6,15580.166702270508,3.368799964846192e-4
MLT,Malta,xmil,0,0,0
MLT,Malta,xoil,4.262298472672681e-8,23.99999964237213,0.0017759577234107828
MLT,Malta,xpul,5.693647150652492e-7,1741.4457232952118,3.269494463415613e-4
MLT,Malta,yams,0,0,0
MMR,Myanmar,bana,1.964298117860183e-7,2257.993215382099,8.699309211731989e-5
MMR,Myanmar,barl,1.168225834274423e-8,43.97674895823002,2.656462476078045e-4
MMR,Myanmar,cass,2.753803665510459e-5,400078.33593676984,6.883161166581342e-5
MMR,Myanmar,cnut,2.5672574886647985e-5,537299.8387181759,4.778072323247755e-5
MMR,Myanmar,coco,0,0,0
MMR,Myanmar,maiz,2.935056939111401e-4,1933674.468199134,1.5178650736619967e-4
MMR,Myanmar,ocer,9.93799315410342e-6,11830.79207225144,8.400108034535159e-4
MMR,Myanmar,ofib,1.0086963802941293e-5,4389.765152441338,0.002297836775466564
MMR,Myanmar,oilp,1.900511098473982e-9,5.799999952316284,3.2767433001701927e-4
MMR,Myanmar,orts,1.973708827568106e-9,47.02015905082226,4.19758007503718e-5
MMR,Myanmar,plnt,8.533207012344208e-5,1059714.807791151,8.052361776590306e-5
MMR,Myanmar,pota,3.834881229081542e-5,504475.8663534522,7.60171394679701e-5
MMR,Myanmar,rice,0.01007229040491666,25134653.20379623,4.007332157419775e-4
MMR,Myanmar,sorg,1.422703305512124e-4,209491.11529844257,6.791234575677975e-4
MMR,Myanmar,soyb,1.0621377800027951e-4,202249.26037344337,5.251627511722958e-4
MMR,Myanmar,spis,1.5525864921980123e-4,284608.8043313846,5.455159744075438e-4
MMR,Myanmar,sugb,0,0,0
MMR,Myanmar,sugc,3.157050550064508e-4,10900741.199400188,2.8961797113743273e-5
MMR,Myanmar,swpo,5.201221644810715e-6,66178.67124125361,7.859362461131502e-5
MMR,Myanmar,tnut,3.5519888156281747e-4,268327.8423629594,0.0013237496281968014
MMR,Myanmar,vege,5.517606008600636e-4,4876521.3165912405,1.131463527049139e-4
MMR,Myanmar,whea,1.0898095625296261e-4,122459.43637637794,8.899351448753255e-4
MMR,Myanmar,xfru,2.4675309578829364e-4,1433040.755990088,1.7218847039546473e-4
MMR,Myanmar,xmil,1.3144049912901614e-4,222588.49397480488,5.905089557050243e-4
MMR,Myanmar,xoil,0.0021958657252476354,2986499.2804005295,7.35264106594106e-4
MMR,Myanmar,xpul,0.0024076589533840453,6317528.072330318,3.811077569926718e-4
MMR,Myanmar,yams,0,0,0
MNE,Montenegro,bana,0,0,0
MNE,Montenegro,barl,7.193607122807236e-7,6425.822781771421,1.119484207254181e-4
MNE,Montenegro,cass,0,0,0
MNE,Montenegro,cnut,0,0,0
MNE,Montenegro,coco,0,0,0
MNE,Montenegro,maiz,3.434235042698819e-6,16989.6451818645,2.0213694906145971e-4
MNE,Montenegro,ocer,4.3331730514106707e-7,5438.190282434225,7.968042356677284e-5
MNE,Montenegro,ofib,0,0,0
MNE,Montenegro,oilp,0,0,0
MNE,Montenegro,orts,0,0,0
MNE,Montenegro,plnt,0,0,0
MNE,Montenegro,pota,8.272895320993589e-6,260811.28983908892,3.171985126141458e-5
MNE,Montenegro,rice,0,0,0
MNE,Montenegro,sorg,0,0,0
MNE,Montenegro,soyb,0,6.8912200927734375,0
MNE,Montenegro,spis,0,23.652062833309177,0
MNE,Montenegro,sugb,5.117488895823104e-9,209.2844010591507,2.4452318806009494e-5
MNE,Montenegro,sugc,0,0,0
MNE,Montenegro,swpo,0,0,0
MNE,Montenegro,tnut,3.014351070593625e-7,735.0606645196676,4.1008194508182277e-4
MNE,Montenegro,vege,4.516161565378742e-6,118531.79494392872,3.810084515732766e-5
MNE,Montenegro,whea,2.4150174023800946e-6,13609.983084023,1.7744455576988383e-4
MNE,Montenegro,xfru,1.4518769273679045e-5,125201.79584008455,1.1596294746621136e-4
MNE,Montenegro,xmil,0,0,0
MNE,Montenegro,xoil,1.6023332487945934e-6,1777.5064484253526,9.014500342398529e-4
MNE,Montenegro,xpul,1.2292810578507288e-6,5090.090099036694,2.4150477377274162e-4
MNE,Montenegro,yams,0,0,0
MNG,Mongolia,bana,0,0,0
MNG,Mongolia,barl,2.302047457818884e-6,1778.0318880602715,0.00129471663206799
MNG,Mongolia,cass,0,0,0
MNG,Mongolia,cnut,0,0,0
MNG,Mongolia,coco,0,0,0
MNG,Mongolia,maiz,4.7025466908071606e-8,33.5,0.0014037452808379584
MNG,Mongolia,ocer,2.318989402796251e-6,4629.588290221989,5.009061837516128e-4
MNG,Mongolia,ofib,0,0,0
MNG,Mongolia,oilp,0,0,0
MNG,Mongolia,orts,1.5391636481941955e-9,27.899999618530273,5.5167156603541064e-5
MNG,Mongolia,plnt,0,0,0
MNG,Mongolia,pota,3.120449869298813e-5,132408.5272307843,2.3566834663601066e-4
MNG,Mongolia,rice,0,0,0
MNG,Mongolia,sorg,0,103.92276382446288,0
MNG,Mongolia,soyb,0,0,0
MNG,Mongolia,spis,0,29.640875816345215,0
MNG,Mongolia,sugb,5.248713214611063e-9,43.40000033378601,1.2093809157243364e-4
MNG,Mongolia,sugc,0,0,0
MNG,Mongolia,swpo,1.1181725603866534e-7,1993.2999420166016,5.60965530985472e-5
MNG,Mongolia,tnut,2.699282840333739e-6,5066.793520830572,5.327398539601946e-4
MNG,Mongolia,vege,5.557904172561023e-5,82895.65206634998,6.704699262287552e-4
MNG,Mongolia,whea,3.4043490762881523e-4,263036.3599654436,0.0012942503753988225
MNG,Mongolia,xfru,6.185227887405852e-6,6633.131274223328,9.324748194630114e-4
MNG,Mongolia,xmil,7.622215739762218e-9,15.00985123962164,5.078142093535068e-4
MNG,Mongolia,xoil,6.3289712160832325e-6,23963.90506735444,2.6410433517803683e-4
MNG,Mongolia,xpul,9.498251525517326e-7,1467.345715776086,6.473083625349774e-4
MNG,Mongolia,yams,0,0,0
MNP,Northern Mariana Islands,bana,0,0,0
MNP,Northern Mariana Islands,barl,0,0,0
MNP,Northern Mariana Islands,cass,0,0,0
MNP,Northern Mariana Islands,cnut,0,0,0
MNP,Northern Mariana Islands,coco,0,0,0
MNP,Northern Mariana Islands,maiz,0,0,0
MNP,Northern Mariana Islands,ocer,0,0,0
MNP,Northern Mariana Islands,ofib,0,0,0
MNP,Northern Mariana Islands,oilp,0,0,0
MNP,Northern Mariana Islands,orts,0,0,0
MNP,Northern Mariana Islands,plnt,0,0,0
MNP,Northern Mariana Islands,pota,0,0,0
MNP,Northern Mariana Islands,rice,0,0,0
MNP,Northern Mariana Islands,sorg,0,0,0
MNP,Northern Mariana Islands,soyb,0,0,0
MNP,Northern Mariana Islands,spis,0,0,0
MNP,Northern Mariana Islands,sugb,0,0,0
MNP,Northern Mariana Islands,sugc,0,0,0
MNP,Northern Mariana Islands,swpo,0,0,0
MNP,Northern Mariana Islands,tnut,0,0,0
MNP,Northern Mariana Islands,vege,0,0,0
MNP,Northern Mariana Islands,whea,0,0,0
MNP,Northern Mariana Islands,xfru,0,0,0
MNP,Northern Mariana Islands,xmil,0,0,0
MNP,Northern Mariana Islands,xoil,0,0,0
MNP,Northern Mariana Islands,xpul,0,0,0
MNP,Northern Mariana Islands,yams,0,0,0
MOZ,Mozambique,bana,6.196664491271674e-5,536784.2078681886,1.1544051409189951e-4
MOZ,Mozambique,barl,6.365512857182332e-11,17.309234239161015,3.677524244706779e-6
MOZ,Mozambique,cass,7.500308688233461e-4,7603643.618542045,9.864098140979946e-5
MOZ,Mozambique,cnut,4.378023278676068e-5,232133.57966428995,1.8859930928595233e-4
MOZ,Mozambique,coco,0,0,0
MOZ,Mozambique,maiz,9.873325852648778e-4,1288184.4436667338,7.664528089273454e-4
MOZ,Mozambique,ocer,2.199576211266236e-10,9.368796050548552,2.3477682718234098e-5
MOZ,Mozambique,ofib,5.735018715874485e-6,4553.31298930943,0.0012595265753396576
MOZ,Mozambique,oilp,0,0,0
MOZ,Mozambique,orts,7.423170512330994e-7,10062.389981135726,7.37714452157732e-5
MOZ,Mozambique,plnt,0,0,0
MOZ,Mozambique,pota,1.4975897800135994e-5,256811.32364931703,5.8314787632129485e-5
MOZ,Mozambique,rice,1.6916884756100465e-4,101371.2944699824,0.00166880425514442
MOZ,Mozambique,sorg,3.5989443049814015e-4,101660.28664697334,0.0035401673787121375
MOZ,Mozambique,soyb,4.9702488456711305e-8,1136.1271605938673,4.374729359584293e-5
MOZ,Mozambique,spis,0,50.840495724231005,0
MOZ,Mozambique,sugb,0,0,0
MOZ,Mozambique,sugc,1.864410380328302e-4,2961100.278884411,6.296343266803227e-5
MOZ,Mozambique,swpo,5.886757993184046e-5,1044701.637329504,5.634870074705678e-5
MOZ,Mozambique,tnut,2.0474211403815186e-4,131098.19498379529,0.001561746247257329
MOZ,Mozambique,vege,1.228090046054997e-4,720846.4072404504,1.7036778344451775e-4
MOZ,Mozambique,whea,1.1403637220557652e-5,15688.317186236382,7.268872171046013e-4
MOZ,Mozambique,xfru,6.227065594673038e-5,367419.8650263846,1.6948091781117684e-4
MOZ,Mozambique,xmil,6.31519298217969e-5,20587.483117833737,0.0030674915170709753
MOZ,Mozambique,xoil,6.89522057744014e-4,361100.236227572,0.0019095032031755982
MOZ,Mozambique,xpul,6.849117300133643e-4,414422.3941267207,0.0016526899600988604
MOZ,Mozambique,yams,0,0,0
MRT,Mauritania,bana,0,0,0
MRT,Mauritania,barl,4.412426427491739e-7,1404.9643732905388,3.140596666631115e-4
MRT,Mauritania,cass,1.8961055249400657e-10,8.930493593215942,2.123181104323779e-5
MRT,Mauritania,cnut,1.5831755818034062e-9,9.600000143051147,1.649141206471096e-4
MRT,Mauritania,coco,0,0,0
MRT,Mauritania,maiz,1.3158780053353029e-5,10268.72263200581,0.0012814427387822722
MRT,Mauritania,ocer,1.0322833222924013e-7,156.32931113243103,6.603261504926128e-4
MRT,Mauritania,ofib,3.4508823275366423e-9,3.5069334283471107,9.840170616421179e-4
MRT,Mauritania,oilp,0,0,0
MRT,Mauritania,orts,0,0,0
MRT,Mauritania,plnt,0,0,0
MRT,Mauritania,pota,3.3112592752384046e-7,2591.480202436447,1.27774824292512e-4
MRT,Mauritania,rice,1.7974395341632753e-4,225292.5581188202,7.978246370726983e-4
MRT,Mauritania,sorg,9.633789953378124e-5,53859.15268008411,0.0017887006152141863
MRT,Mauritania,soyb,7.031965737807567e-10,0.4000000059604645,0.0017579914082557786
MRT,Mauritania,spis,8.137628041043202e-9,3.455734182149172,0.0023548188639851606
MRT,Mauritania,sugb,6.934688906139515e-10,9.899999856948853,7.004736370043509e-5
MRT,Mauritania,sugc,0,0,0
MRT,Mauritania,swpo,1.3863455057642306e-6,2508.2429834902287,5.527157914482138e-4
MRT,Mauritania,tnut,5.8292384902137605e-09,3.5097417309880257,0.0016608739152361432
MRT,Mauritania,vege,1.4055484083055908e-6,6324.511593699455,2.2223825310175934e-4
MRT,Mauritania,whea,3.1174197464465984e-6,8763.464004278183,3.5572916656298513e-4
MRT,Mauritania,xfru,2.5158092193642733e-5,30091.118581175804,8.360637084917461e-4
MRT,Mauritania,xmil,5.718353021516667e-6,4183.4786572903395,0.0013668894931617684
MRT,Mauritania,xoil,3.889701441679843e-6,4233.808886572719,9.187239069802625e-4
MRT,Mauritania,xpul,7.09774888484017e-5,50316.94675848633,0.0014106080241530316
MRT,Mauritania,yams,2.626227324951055e-7,2985.6509059667587,8.796163408463448e-5
MSR,Montserrat,bana,4.1098963763674914e-8,196.0411834716797,2.0964454017189768e-4
MSR,Montserrat,barl,0,0,0
MSR,Montserrat,cass,0,0,0
MSR,Montserrat,cnut,0,0,0
MSR,Montserrat,coco,0,0,0
MSR,Montserrat,maiz,1.848777672783132e-8,130.8411774635315,1.412993759780578e-4
MSR,Montserrat,ocer,0,0,0
MSR,Montserrat,ofib,0,0,0
MSR,Montserrat,oilp,0,0,0
MSR,Montserrat,orts,0,0,0
MSR,Montserrat,plnt,0,0,0
MSR,Montserrat,pota,2.9710999452013614e-8,220.85806131362915,1.3452531130309322e-4
MSR,Montserrat,rice,0,0,0
MSR,Montserrat,sorg,0,0,0
MSR,Montserrat,soyb,0,0,0
MSR,Montserrat,spis,0,0,0
MSR,Montserrat,sugb,0,0,0
MSR,Montserrat,sugc,0,0,0
MSR,Montserrat,swpo,3.3461513415121923e-9,30.211110711097717,1.1075896459122968e-4
MSR,Montserrat,tnut,0,0,0
MSR,Montserrat,vege,5.975452121625992e-6,825.4833736419678,0.00723873104222895
MSR,Montserrat,whea,0,0,0
MSR,Montserrat,xfru,1.1364317568254207e-6,677.0332117080688,0.001678546542729193
MSR,Montserrat,xmil,0,0,0
MSR,Montserrat,xoil,2.545834888426899e-8,15.542104959487917,0.0016380245115207223
MSR,Montserrat,xpul,0,0,0
MSR,Montserrat,yams,0,0,0
MTQ,Martinique,bana,4.6893973707467704e-6,193558.1962890625,2.4227325221317725e-5
MTQ,Martinique,barl,0,0,0
MTQ,Martinique,cass,4.795414743717452e-8,235.01312112808228,2.040488088792263e-4
MTQ,Martinique,cnut,2.3066509825319656e-7,1136.254014968872,2.0300486969853802e-4
MTQ,Martinique,coco,0,0,0
MTQ,Martinique,maiz,0,0,0
MTQ,Martinique,ocer,0,0,0
MTQ,Martinique,ofib,0,0,0
MTQ,Martinique,oilp,0,0,0
MTQ,Martinique,orts,1.4791252185968237e-7,4825.0475730896,3.0655142694265756e-5
MTQ,Martinique,plnt,5.547900006034012e-7,14349.06866455078,3.866383342174701e-5
MTQ,Martinique,pota,0,0,0
MTQ,Martinique,rice,0,0,0
MTQ,Martinique,sorg,0,0,0
MTQ,Martinique,soyb,0,0,0
MTQ,Martinique,spis,4.6494462602139246e-8,229.4462707042694,2.026376914273992e-4
MTQ,Martinique,sugb,0,0,0
MTQ,Martinique,sugc,4.561223691906845e-6,190974.79383850095,2.3883904258925776e-5
MTQ,Martinique,swpo,1.4628883144633295e-8,148.13680005073547,9.875252563591922e-5
MTQ,Martinique,tnut,0,0,0
MTQ,Martinique,vege,7.939212362215056e-6,34380.427734375,2.3092244295370114e-4
MTQ,Martinique,whea,0,0,0
MTQ,Martinique,xfru,3.6189221055607437e-7,7007.263214111328,5.1645299954951113e-5
MTQ,Martinique,xmil,0,0,0
MTQ,Martinique,xoil,0,0,0
MTQ,Martinique,xpul,6.816067804327443e-7,1350.2347486019137,5.048061317770904e-4
MTQ,Martinique,yams,9.446209431854135e-8,373.40469431877136,2.529751118712507e-4
MUS,Mauritius,bana,8.358867032123172e-7,8433.16195678711,9.911901461107191e-5
MUS,Mauritius,barl,0,0,0
MUS,Mauritius,cass,2.0248489913471145e-8,433.9082363843918,4.66653734950847e-5
MUS,Mauritius,cnut,1.8988094608991506e-7,1493.574375987053,1.2713189858016218e-4
MUS,Mauritius,coco,0,0,0
MUS,Mauritius,maiz,2.5769060564736437e-8,334.4902511835098,7.703979555027115e-5
MUS,Mauritius,ocer,0,0,0
MUS,Mauritius,ofib,5.8224234197276886e-8,91.14687433838844,6.387957307358209e-4
MUS,Mauritius,oilp,0,0,0
MUS,Mauritius,orts,1.9971429055153176e-8,637.0655052661896,3.1349098154056186e-5
MUS,Mauritius,plnt,0,0,0
MUS,Mauritius,pota,8.25211469077916e-7,14817.554372787476,5.569147568598915e-5
MUS,Mauritius,rice,1.651648171598127e-7,255.7102583348751,6.459061057437705e-4
MUS,Mauritius,sorg,0,0,0
MUS,Mauritius,soyb,0,0,0
MUS,Mauritius,spis,6.282345322820854e-8,498.793719291687,1.2595077042554004e-4
MUS,Mauritius,sugb,0,0,0
MUS,Mauritius,sugc,1.2850366666789724e-4,3843742.223632813,3.343191587557746e-5
MUS,Mauritius,swpo,3.6464166625359477e-8,600.4045033454895,6.073266676412149e-5
MUS,Mauritius,tnut,2.9501649696144748e-9,2.6080718021839857,0.0011311670818050417
MUS,Mauritius,vege,3.0222211657870995e-6,72958.01173400879,4.1424116337017936e-5
MUS,Mauritius,whea,0,0,0
MUS,Mauritius,xfru,1.9566307067136437e-6,17149.869923591614,1.1409011936714888e-4
MUS,Mauritius,xmil,0,0,0
MUS,Mauritius,xoil,1.4704079888341916e-7,293.9651145339012,5.001981242453239e-4
MUS,Mauritius,xpul,0,0,0
MUS,Mauritius,yams,0,0,0
MWI,Malawi,bana,3.987536593883896e-5,437539.2955684662,9.113550792513735e-5
MWI,Malawi,barl,0,0,0
MWI,Malawi,cass,1.366776291297357e-4,4971111.941163063,2.749437766588656e-5
MWI,Malawi,cnut,8.748760681045293e-9,20.799999713897705,4.206135000665279e-4
MWI,Malawi,coco,2.588380068992529e-7,305.5,8.472602517160488e-4
MWI,Malawi,maiz,0.001222327203091885,3591093.4293868095,3.4037744412029994e-4
MWI,Malawi,ocer,4.489247023473252e-9,7.800000190734863,5.755444761149814e-4
MWI,Malawi,ofib,3.5661760018367497e-7,134.89767807722092,0.002643615555632711
MWI,Malawi,oilp,3.897680648160184e-8,732.9000244140625,5.31816143856223e-5
MWI,Malawi,orts,1.2182048813145623e-9,17.473142564296722,6.971870554091103e-5
MWI,Malawi,plnt,2.713607415642346e-5,379746.1461610794,7.145845831681719e-5
MWI,Malawi,pota,1.6571282560035286e-4,1183610.089483708,1.40006263103618e-4
MWI,Malawi,rice,8.191272724676732e-5,136113.09159568697,6.017990355408465e-4
MWI,Malawi,sorg,5.658973625926491e-5,103984.416245386,5.442136264507414e-4
MWI,Malawi,soyb,6.215918150597166e-5,220860.7927497923,2.8144054330362853e-4
MWI,Malawi,spis,1.3827948807643706e-5,2705.5187451206148,0.005111015709125032
MWI,Malawi,sugb,0,0,0
MWI,Malawi,sugc,2.813820066849542e-4,3014383.3379787207,9.334645767835005e-5
MWI,Malawi,swpo,1.2197670545149662e-7,2546.671003341675,4.789653052610328e-5
MWI,Malawi,tnut,5.3287213162006555e-6,5935.389571577311,8.977879635261355e-4
MWI,Malawi,vege,6.604980913402214e-5,715333.4950441718,9.233428826081123e-5
MWI,Malawi,whea,1.147491778688324e-6,899.5969275981188,0.0012755621362025688
MWI,Malawi,xfru,1.0982310145923536e-4,419113.8529959768,2.6203643872465746e-4
MWI,Malawi,xmil,2.8313842500093983e-5,39904.88310408592,7.095332775751168e-4
MWI,Malawi,xoil,3.0621432026449615e-4,461516.7317137867,6.634955987996496e-4
MWI,Malawi,xpul,4.6607593212466964e-4,764760.6717475497,6.09440246266381e-4
MWI,Malawi,yams,0,0,0
MYS,Malaysia,bana,3.582216869551286e-5,322786.34382236004,1.1097795610345578e-4
MYS,Malaysia,barl,0,0,0
MYS,Malaysia,cass,2.4387197413451566e-6,56107.031878098845,4.346549193055962e-5
MYS,Malaysia,cnut,1.142111877052734e-4,493750.8230883181,2.3131341228132846e-4
MYS,Malaysia,coco,1.017705459880429e-5,918.1558877928182,0.011084233880228344
MYS,Malaysia,maiz,1.2064211317589044e-5,74163.43052889407,1.626706212422149e-4
MYS,Malaysia,ocer,0,0,0
MYS,Malaysia,ofib,2.0150657594110642e-6,5312.875694677234,3.7927967361063634e-4
MYS,Malaysia,oilp,0.0038643639607324966,108514740.05216788,3.561141978384434e-5
MYS,Malaysia,orts,4.42499270068334e-7,5791.327094346285,7.640723151353663e-5
MYS,Malaysia,plnt,0,0,0
MYS,Malaysia,pota,0,0,0
MYS,Malaysia,rice,0.0024085001868225774,2964700.104464501,8.123925192958471e-4
MYS,Malaysia,sorg,0,0,0
MYS,Malaysia,soyb,2.7135009049702992e-9,3.100000038743019,8.753228616314996e-4
MYS,Malaysia,spis,3.755992922689912e-5,47594.11938026827,7.89171639605351e-4
MYS,Malaysia,sugb,0,0,0
MYS,Malaysia,sugc,4.9209542103703555e-6,37107.5818195343,1.3261317415676625e-4
MYS,Malaysia,swpo,1.5843157214028798e-6,37531.742964714766,4.221268708176874e-5
MYS,Malaysia,tnut,1.2430464384145517e-5,16551.161654255702,7.510327458465337e-4
MYS,Malaysia,vege,1.1748851772914879e-4,1185992.6504346132,9.906344502733174e-5
MYS,Malaysia,whea,0,0,0
MYS,Malaysia,xfru,6.47519937083543e-5,947305.5670615658,6.83538616892199e-5
MYS,Malaysia,xmil,0,0,0
MYS,Malaysia,xoil,1.2383821982334093e-4,197621.0060889795,6.266450225821761e-4
MYS,Malaysia,xpul,8.646854946554247e-9,11.900000013411043,7.266264652781032e-4
MYS,Malaysia,yams,0,0,0
MYT,Mayotte,bana,0,0,0
MYT,Mayotte,barl,0,0,0
MYT,Mayotte,cass,0,0,0
MYT,Mayotte,cnut,0,0,0
MYT,Mayotte,coco,0,0,0
MYT,Mayotte,maiz,0,0,0
MYT,Mayotte,ocer,0,0,0
MYT,Mayotte,ofib,0,0,0
MYT,Mayotte,oilp,0,0,0
MYT,Mayotte,orts,0,0,0
MYT,Mayotte,plnt,0,0,0
MYT,Mayotte,pota,0,0,0
MYT,Mayotte,rice,0,0,0
MYT,Mayotte,sorg,0,0,0
MYT,Mayotte,soyb,0,0,0
MYT,Mayotte,spis,0,0,0
MYT,Mayotte,sugb,0,0,0
MYT,Mayotte,sugc,0,0,0
MYT,Mayotte,swpo,0,0,0
MYT,Mayotte,tnut,0,0,0
MYT,Mayotte,vege,0,0,0
MYT,Mayotte,whea,0,0,0
MYT,Mayotte,xfru,0,0,0
MYT,Mayotte,xmil,0,0,0
MYT,Mayotte,xoil,0,0,0
MYT,Mayotte,xpul,0,0,0
MYT,Mayotte,yams,0,0,0
"NAM",Namibia,bana,0,0,0
"NAM",Namibia,barl,0,0,0
"NAM",Namibia,cass,0,0,0
"NAM",Namibia,cnut,0,0,0
"NAM",Namibia,coco,0,0,0
"NAM",Namibia,maiz,3.723475683170899e-5,73075.8097115308,5.095360144306909e-4
