country,iso3c,SPAM_super,produced,export_prop
United Kingdom of Great Britain and Northern Ireland,GBR,vege,2710000,0.04935519821684445
United Kingdom of Great Britain and Northern Ireland,GBR,whea,14837000,0.07498463429625077
United Kingdom of Great Britain and Northern Ireland,GBR,xfru,750000,0.06524294670846395
United Kingdom of Great Britain and Northern Ireland,GBR,xmil,0,0
United Kingdom of Great Britain and Northern Ireland,GBR,xoil,2963000,0.0818926296633303
United Kingdom of Great Britain and Northern Ireland,GBR,xpul,1211000,0.18887362637362637
United Kingdom of Great Britain and Northern Ireland,GBR,yams,0,0
Ukraine,UKR,bana,0,0
Ukraine,UKR,barl,8285000,0.6004816375677303
Ukraine,UKR,cass,0,0
Ukraine,UKR,cnut,0,0
Ukraine,UKR,coco,0,0.37037037037037035
Ukraine,UKR,maiz,24679000,0.7890167575206946
Ukraine,UKR,ocer,1214000,0.07268370607028754
Ukraine,UKR,oilp,0,0.05116279069767442
Ukraine,UKR,orts,0,0
Ukraine,UKR,pota,22208000,8.540861278432078e-4
Ukraine,UKR,rice,64000,0.01098901098901099
Ukraine,UKR,sorg,199000,0.7437185929648241
Ukraine,UKR,soyb,4078000,0.7419907067742725
Ukraine,UKR,spis,3000,1
Ukraine,UKR,sugb,14882000,0
Ukraine,UKR,sugc,0,0
Ukraine,UKR,swpo,0,0
Ukraine,UKR,tnut,109000,0.40869565217391307
Ukraine,UKR,vege,9743000,0.03206819565658616
Ukraine,UKR,whea,26209000,0.6856979840243439
Ukraine,UKR,xfru,2369000,0.127696590118302
Ukraine,UKR,xmil,84000,0.8690476190476191
Ukraine,UKR,xoil,20172000,0.40417981072555204
Ukraine,UKR,xpul,1288000,0.4542635658914729
United States of America,USA,bana,3000,0.12331326551795724
United States of America,USA,barl,3119000,0.20465349011758818
United States of America,USA,cass,0,0.015544041450777202
United States of America,USA,cnut,0,0.08490566037735849
United States of America,USA,coco,0,0.08070866141732283
United States of America,USA,maiz,372784000,0.14408711809745522
United States of America,USA,ocer,1232000,0.08386752136752136
United States of America,USA,oilp,0,0.05728587319243604
United States of America,USA,orts,2000,0.03636363636363636
United States of America,USA,plnt,0,0.05235602094240838
United States of America,USA,pota,20453000,0.1491584200287575
United States of America,USA,rice,8084000,0.5190107854886153
United States of America,USA,sorg,9192000,0.6166523050409306
United States of America,USA,soyb,130445000,0.43009328003045877
United States of America,USA,spis,1000,0.08076009501187649
United States of America,USA,sugb,32039000,0
United States of America,USA,sugc,30153000,0
United States of America,USA,swpo,1617000,0.17925107427869857
United States of America,USA,tnut,2750000,0.6479949077021006
United States of America,USA,vege,34777000,0.11173368490441661
United States of America,USA,whea,47479000,0.5434034344504123
United States of America,USA,xfru,23838000,0.14151467568546927
United States of America,USA,xmil,338000,0.24188790560471976
United States of America,USA,xoil,15902000,0.20800078825500048
United States of America,USA,xpul,2614000,0.42830009496676164
United States of America,USA,yams,0,0.38636363636363635
Burkina Faso,BFA,bana,0,0
Burkina Faso,BFA,barl,0,0
Burkina Faso,BFA,cass,4000,0
Burkina Faso,BFA,cnut,0,0
Burkina Faso,BFA,coco,0,0
Burkina Faso,BFA,maiz,1533000,0.029258777633289986
Burkina Faso,BFA,ocer,10000,0.3
Burkina Faso,BFA,oilp,0,0
Burkina Faso,BFA,orts,0,0
Burkina Faso,BFA,plnt,0,0
Burkina Faso,BFA,pota,1000,0
Burkina Faso,BFA,rice,326000,0.004815409309791332
Burkina Faso,BFA,sorg,1366000,0.0021961932650073207
Burkina Faso,BFA,soyb,19000,0.05263157894736842
Burkina Faso,BFA,spis,6000,0
Burkina Faso,BFA,sugb,0,0
Burkina Faso,BFA,sugc,488000,0
Burkina Faso,BFA,swpo,59000,0
Burkina Faso,BFA,tnut,127000,0.7851851851851852
Burkina Faso,BFA,vege,315000,0.06997084548104957
Burkina Faso,BFA,whea,0,0
Burkina Faso,BFA,xfru,112000,0.19285714285714287
Burkina Faso,BFA,xmil,828000,0.010869565217391304
Burkina Faso,BFA,xoil,1202000,0.2325769854132901
Burkina Faso,BFA,xpul,628000,0.009538950715421303
Burkina Faso,BFA,yams,47000,0
Uruguay,URY,bana,0,0
Uruguay,URY,barl,678000,0.8311499272197962
Uruguay,URY,cass,0,0
Uruguay,URY,cnut,0,0
Uruguay,URY,coco,0,0
Uruguay,URY,maiz,476000,0
Uruguay,URY,ocer,36000,0.017857142857142856
Uruguay,URY,oilp,0,0.1
Uruguay,URY,orts,0,0
Uruguay,URY,plnt,0,0
Uruguay,URY,pota,94000,0
Uruguay,URY,rice,1410000,0.9858356940509915
Uruguay,URY,sorg,214000,0.013953488372093023
Uruguay,URY,soyb,3224000,1
Uruguay,URY,spis,0,0
Uruguay,URY,sugb,0,0
Uruguay,URY,sugc,348000,0
Uruguay,URY,swpo,80000,0
Uruguay,URY,tnut,0,0
Uruguay,URY,vege,191000,0.004366812227074236
Uruguay,URY,whea,757000,0.314070351758794
Uruguay,URY,xfru,442000,0.22832980972515857
Uruguay,URY,xmil,0,0
Uruguay,URY,xoil,84000,0.13043478260869565
Uruguay,URY,xpul,7000,0
Uzbekistan,UZB,bana,0,0
Uzbekistan,UZB,barl,134000,0
Uzbekistan,UZB,cass,0,0
Uzbekistan,UZB,cnut,0,0
Uzbekistan,UZB,coco,0,0
Uzbekistan,UZB,maiz,396000,0
Uzbekistan,UZB,ocer,21000,0
Uzbekistan,UZB,oilp,0,0
Uzbekistan,UZB,orts,0,0
Uzbekistan,UZB,plnt,0,0
Uzbekistan,UZB,pota,2794000,0
Uzbekistan,UZB,rice,395000,0
Uzbekistan,UZB,sorg,7000,0
Uzbekistan,UZB,soyb,7000,0
Uzbekistan,UZB,spis,16000,0.5555555555555556
Uzbekistan,UZB,sugb,0,0
Uzbekistan,UZB,sugc,0,0
Uzbekistan,UZB,swpo,0,0
Uzbekistan,UZB,tnut,45000,0.2608695652173913
Uzbekistan,UZB,vege,12168000,0.02257058437294813
Uzbekistan,UZB,whea,6079000,0.06626945525291829
Uzbekistan,UZB,xfru,4281000,0.24238903090866837
Uzbekistan,UZB,xmil,6000,0
Uzbekistan,UZB,xoil,1946000,0.011057054400707651
Uzbekistan,UZB,xpul,148000,0.8280254777070064
Venezuela (Bolivarian Republic of),VEN,bana,577000,0
Venezuela (Bolivarian Republic of),VEN,barl,0,0
Venezuela (Bolivarian Republic of),VEN,cass,458000,0
Venezuela (Bolivarian Republic of),VEN,cnut,210000,0.009478672985781991
Venezuela (Bolivarian Republic of),VEN,coco,27000,0.07407407407407407
Venezuela (Bolivarian Republic of),VEN,maiz,1329000,0
Venezuela (Bolivarian Republic of),VEN,ocer,0,0
Venezuela (Bolivarian Republic of),VEN,oilp,571000,0.0034129692832764505
Venezuela (Bolivarian Republic of),VEN,orts,163000,0
Venezuela (Bolivarian Republic of),VEN,plnt,695000,0.0014388489208633094
Venezuela (Bolivarian Republic of),VEN,pota,421000,0
Venezuela (Bolivarian Republic of),VEN,rice,589000,0
Venezuela (Bolivarian Republic of),VEN,sorg,45000,0
Venezuela (Bolivarian Republic of),VEN,soyb,23000,0
Venezuela (Bolivarian Republic of),VEN,spis,0,0
Venezuela (Bolivarian Republic of),VEN,sugb,25000,0
Venezuela (Bolivarian Republic of),VEN,sugc,3973000,0
Venezuela (Bolivarian Republic of),VEN,swpo,27000,0
Venezuela (Bolivarian Republic of),VEN,tnut,0,0
Venezuela (Bolivarian Republic of),VEN,vege,1553000,0.0024906600249066002
Venezuela (Bolivarian Republic of),VEN,whea,1000,0
Venezuela (Bolivarian Republic of),VEN,xfru,1803000,0.0011068068622025456
Venezuela (Bolivarian Republic of),VEN,xmil,0,0
Venezuela (Bolivarian Republic of),VEN,xoil,155000,0.07738095238095238
Venezuela (Bolivarian Republic of),VEN,xpul,47000,0
Venezuela (Bolivarian Republic of),VEN,yams,53000,0
Viet Nam,VNM,bana,2045000,0.024865919063871283
Viet Nam,VNM,barl,0,0.021052631578947368
Viet Nam,VNM,cass,10268000,1
Viet Nam,VNM,cnut,1673000,0.06205250596658711
Viet Nam,VNM,coco,0,0
Viet Nam,VNM,maiz,5110000,0.003891656288916563
Viet Nam,VNM,ocer,0,0
Viet Nam,VNM,oilp,0,0.0812603648424544
Viet Nam,VNM,orts,0,1
Viet Nam,VNM,plnt,0,0
Viet Nam,VNM,pota,304000,0.013513513513513514
Viet Nam,VNM,rice,42774000,0.21008795464619837
Viet Nam,VNM,sorg,0,0
Viet Nam,VNM,soyb,163000,0.02010869565217391
Viet Nam,VNM,spis,387000,0.37422037422037424
Viet Nam,VNM,sugb,0,0
Viet Nam,VNM,sugc,18356000,0
Viet Nam,VNM,swpo,1353000,0.031042128603104215
Viet Nam,VNM,tnut,2164000,0.388072357263991
Viet Nam,VNM,vege,16919000,0.02238070389053169
Viet Nam,VNM,whea,0,0.06948831332912192
Viet Nam,VNM,xfru,5781000,0.22348050458715596
Viet Nam,VNM,xmil,4000,0.2
Viet Nam,VNM,xoil,531000,0.06597222222222222
Viet Nam,VNM,xpul,275000,0.0473186119873817
Viet Nam,VNM,yams,0,0
Ethiopia,ETH,bana,501000,0.021956087824351298
Ethiopia,ETH,barl,2039000,0
Ethiopia,ETH,cass,0,0
Ethiopia,ETH,cnut,0,0
Ethiopia,ETH,coco,0,0
Ethiopia,ETH,maiz,8400000,0.0038031851675778463
Ethiopia,ETH,ocer,5269000,0.0011380880121396055
Ethiopia,ETH,oilp,0,0
Ethiopia,ETH,orts,5430000,0
Ethiopia,ETH,plnt,0,0
Ethiopia,ETH,pota,903000,0.09856035437430787
Ethiopia,ETH,rice,134000,0
Ethiopia,ETH,sorg,4816000,3.9690414764834294e-4
Ethiopia,ETH,soyb,98000,0.5242718446601942
Ethiopia,ETH,spis,322000,0.015384615384615385
Ethiopia,ETH,sugb,0,0
Ethiopia,ETH,sugc,3520000,0
Ethiopia,ETH,swpo,2051000,0
Ethiopia,ETH,tnut,56000,0
Ethiopia,ETH,vege,1557000,0.07076350093109869
Ethiopia,ETH,whea,4300000,7.304601899196494e-4
Ethiopia,ETH,xfru,434000,0.006622516556291391
Ethiopia,ETH,xmil,927000,0
Ethiopia,ETH,xoil,967000,0.37934458788480635
Ethiopia,ETH,xpul,2884000,0.10535230352303523
Ethiopia,ETH,yams,1400000,0
Samoa,WSM,bana,23000,0
Samoa,WSM,barl,0,0
Samoa,WSM,cass,0,0
Samoa,WSM,cnut,183000,0.01639344262295082
Samoa,WSM,coco,0,0
Samoa,WSM,maiz,0,0
Samoa,WSM,ocer,0,0
Samoa,WSM,oilp,0,0
Samoa,WSM,orts,28000,0.10714285714285714
Samoa,WSM,plnt,0,0
Samoa,WSM,pota,0,0
Samoa,WSM,rice,0,0
Samoa,WSM,sorg,0,0
Samoa,WSM,soyb,0,0
Samoa,WSM,spis,0,0
Samoa,WSM,sugc,0,0
Samoa,WSM,swpo,0,0
Samoa,WSM,tnut,0,0
Samoa,WSM,vege,1000,0
Samoa,WSM,whea,0,0
Samoa,WSM,xfru,24000,0.08
Samoa,WSM,xmil,0,0
Samoa,WSM,xoil,0,0
Samoa,WSM,xpul,0,0
Samoa,WSM,yams,7000,0
Yemen,YEM,bana,117000,0.008547008547008548
Yemen,YEM,barl,17000,0
Yemen,YEM,cass,0,0
Yemen,YEM,cnut,0,0
Yemen,YEM,coco,0,0
Yemen,YEM,maiz,37000,0.02252252252252252
Yemen,YEM,ocer,0,0
Yemen,YEM,oilp,0,0.018072289156626505
Yemen,YEM,orts,0,0
Yemen,YEM,plnt,0,0
Yemen,YEM,pota,240000,0.0111731843575419
Yemen,YEM,rice,0,0
Yemen,YEM,sorg,164000,0
Yemen,YEM,soyb,0,0
Yemen,YEM,spis,0,0.1111111111111111
Yemen,YEM,sugb,0,0
Yemen,YEM,sugc,0,0
Yemen,YEM,swpo,0,0
Yemen,YEM,tnut,0,0
Yemen,YEM,vege,599000,0.17205882352941176
Yemen,YEM,whea,96000,2.914602156805596e-4
Yemen,YEM,xfru,832000,0.17718715393134
Yemen,YEM,xmil,44000,0.022727272727272728
Yemen,YEM,xoil,38000,0.020833333333333332
Yemen,YEM,xpul,79000,0
Zambia,ZMB,bana,1000,0
Zambia,ZMB,barl,9000,0
Zambia,ZMB,cass,1082000,0
Zambia,ZMB,cnut,0,0
Zambia,ZMB,coco,0,0
Zambia,ZMB,maiz,3607000,0.09778393351800554
Zambia,ZMB,ocer,17000,0.05555555555555555
Zambia,ZMB,oilp,0,0.017543859649122806
Zambia,ZMB,orts,0,0
Zambia,ZMB,plnt,0,0
Zambia,ZMB,pota,32000,0
Zambia,ZMB,rice,38000,0.06521739130434782
Zambia,ZMB,sorg,17000,0
Zambia,ZMB,soyb,355000,0.22972972972972974
Zambia,ZMB,spis,4000,0
Zambia,ZMB,sugb,0,0
Zambia,ZMB,sugc,4333000,0
Zambia,ZMB,swpo,207000,0
Zambia,ZMB,tnut,0,0
Zambia,ZMB,vege,432000,0.11486486486486487
Zambia,ZMB,whea,194000,0.04395604395604396
Zambia,ZMB,xfru,114000,0.007352941176470588
Zambia,ZMB,xmil,33000,0
Zambia,ZMB,xoil,308000,0.022292993630573247
Zambia,ZMB,xpul,31000,0.375
Belgium,BEL,bana,0,0.9132290184921764
Belgium,BEL,barl,381000,0.3830521472392638
Belgium,BEL,cass,0,0.375
Belgium,BEL,cnut,3000,0.1267605633802817
Belgium,BEL,coco,0,0.6191588785046729
Belgium,BEL,maiz,673000,0.15069551777434312
Belgium,BEL,ocer,182000,0.5048543689320388
Belgium,BEL,oilp,106000,0.06706408345752608
Belgium,BEL,orts,0,0.6666666666666666
Belgium,BEL,plnt,0,0.48484848484848486
Belgium,BEL,pota,4417000,0.609644742473962
Belgium,BEL,rice,0,0.7052117263843648
Belgium,BEL,sorg,0,0.045454545454545456
Belgium,BEL,soyb,14000,0.43121149897330596
Belgium,BEL,spis,0,0.36
Belgium,BEL,sugb,5942000,0.0021823065301326172
Belgium,BEL,sugc,0,0
Belgium,BEL,swpo,0,0.3235294117647059
Belgium,BEL,tnut,0,0.5432098765432098
Belgium,BEL,vege,2133000,0.5970433953266572
Belgium,BEL,whea,1703000,0.3620360262008734
Belgium,BEL,xfru,453000,0.7791749393337746
Belgium,BEL,xmil,0,0.12
Belgium,BEL,xoil,1108000,0.30713757396449703
Belgium,BEL,xpul,7000,0.33707865168539325
Belgium,BEL,yams,0,1
Luxembourg,LUX,bana,0,0
Luxembourg,LUX,barl,35000,0.2608695652173913
Luxembourg,LUX,cass,0,0
Luxembourg,LUX,cnut,0,0
Luxembourg,LUX,coco,0,0
Luxembourg,LUX,maiz,1000,0.6428571428571429
Luxembourg,LUX,ocer,36000,0.2619047619047619
Luxembourg,LUX,oilp,0,0
Luxembourg,LUX,orts,0,0
Luxembourg,LUX,plnt,0,0
Luxembourg,LUX,pota,21000,0.23076923076923078
Luxembourg,LUX,rice,0,0
Luxembourg,LUX,sorg,0,0
Luxembourg,LUX,soyb,0,0
Luxembourg,LUX,spis,0,0
Luxembourg,LUX,sugb,0,0
Luxembourg,LUX,sugc,0,0
Luxembourg,LUX,swpo,0,0
Luxembourg,LUX,tnut,0,1
Luxembourg,LUX,vege,2000,0.06349206349206349
Luxembourg,LUX,whea,78000,0.5529411764705883
Luxembourg,LUX,xfru,12000,0.0625
Luxembourg,LUX,xmil,0,0
Luxembourg,LUX,xoil,11000,0.6341463414634146
Luxembourg,LUX,xpul,1000,0
Luxembourg,LUX,yams,0,0
Serbia,SRB,bana,0,0
Serbia,SRB,barl,305000,0.17532467532467533
Serbia,SRB,cass,0,0
Serbia,SRB,cnut,0,0
Serbia,SRB,coco,0,0
Serbia,SRB,maiz,4022000,0.42931547619047616
Serbia,SRB,ocer,210000,0.0319634703196347
Serbia,SRB,oilp,0,0
Serbia,SRB,orts,6000,0
Serbia,SRB,plnt,0,0
Serbia,SRB,pota,589000,0.03104575163398693
Serbia,SRB,rice,0,0
Serbia,SRB,sorg,8000,0
Serbia,SRB,soyb,524000,0.2892561983471074
Serbia,SRB,spis,5000,0.3333333333333333
Serbia,SRB,sugb,2513000,0.01193792280143255
Serbia,SRB,sugc,0,0
Serbia,SRB,swpo,0,0
Serbia,SRB,tnut,16000,0.05555555555555555
Serbia,SRB,vege,1182000,0.1578125
Serbia,SRB,whea,2276000,0.30958549222797926
Serbia,SRB,xfru,1359000,0.40708514605344936
Serbia,SRB,xmil,0,0
Serbia,SRB,xoil,908000,0.35443037974683544
Serbia,SRB,xpul,59000,0
Montenegro,MNE,bana,0,0
Montenegro,MNE,barl,1000,0
Montenegro,MNE,cass,0,0
Montenegro,MNE,cnut,0,0
Montenegro,MNE,coco,0,0
Montenegro,MNE,maiz,3000,0
Montenegro,MNE,ocer,1000,0
Montenegro,MNE,oilp,0,0
Montenegro,MNE,orts,0,0
Montenegro,MNE,plnt,0,0
Montenegro,MNE,pota,28000,0
Montenegro,MNE,rice,0,0
Montenegro,MNE,sorg,0,0
Montenegro,MNE,soyb,0,0
Montenegro,MNE,spis,0,0
Montenegro,MNE,sugb,0,0
Montenegro,MNE,swpo,0,0
Montenegro,MNE,tnut,1000,0
Montenegro,MNE,vege,46000,0.023529411764705882
Montenegro,MNE,whea,2000,0.047619047619047616
Montenegro,MNE,xfru,59000,0.02040816326530612
Montenegro,MNE,xmil,0,0
Montenegro,MNE,xoil,0,0
Montenegro,MNE,xpul,1000,0
Sudan,SDN,bana,915000,0.025136612021857924
Sudan,SDN,barl,0,0
Sudan,SDN,cass,0,0
Sudan,SDN,cnut,0,0
Sudan,SDN,coco,0,0
Sudan,SDN,maiz,48000,0.36764705882352944
Sudan,SDN,ocer,0,0
Sudan,SDN,oilp,0,0
Sudan,SDN,orts,0,0
Sudan,SDN,plnt,0,0
Sudan,SDN,pota,425000,0
Sudan,SDN,rice,32000,0
Sudan,SDN,sorg,3743000,0.10693333333333334
Sudan,SDN,soyb,0,0
Sudan,SDN,spis,10000,0
Sudan,SDN,sugb,0,0
Sudan,SDN,sugc,5800000,0
Sudan,SDN,swpo,235000,0
Sudan,SDN,tnut,0,1
Sudan,SDN,vege,3547000,0.028547439126784216
Sudan,SDN,whea,463000,0
Sudan,SDN,xfru,1981000,0.0014925373134328358
Sudan,SDN,xmil,879000,0.0034129692832764505
Sudan,SDN,xoil,2987000,0.20191693290734825
Sudan,SDN,xpul,329000,0.21330275229357798
Sudan,SDN,yams,181000,0
