iso3c,Country,SPAM_super,pressure,pressure_value,tonnes_producing_crop,water_pressure_rate
MLI,Mali,barl,water,0,20.54387378692627,0
MLI,Mali,cass,water,1160.3671875,100052.60402274132,0.011597571086068443
MLI,Mali,cnut,water,7.800000190734863,3.900000095367432,1.9999999999999998
MLI,Mali,coco,water,0,0,0
MLI,Mali,maiz,water,3094082.98817268,2864947.033952102,1.0799791240484096
MLI,Mali,ocer,water,3563694.047642708,48646.969532474875,73.25623943057174
MLI,Mali,ofib,water,182874.4447196722,1584.11038441211,115.44299344236669
MLI,Mali,oilp,water,29.400001525878906,1.2000000476837158,24.500000298023213
MLI,Mali,orts,water,1496.2000274658203,129.7000026702881,11.535851940337489
MLI,Mali,plnt,water,11534.400268554688,427.200008392334,27.00000009822488
MLI,Mali,pota,water,42317102.80780029,300540.96819067,140.80310934831806
MLI,Mali,rice,water,6567185611.603203,4281163.380807683,1533.9722004172238
MLI,Mali,sorg,water,8098693.550729483,1442867.6444050074,5.612915073765568
MLI,Mali,soyb,water,613858.5635261536,8769.408060848713,69.99999991638474
MLI,Mali,spis,water,10024524.845920563,4871.558961689472,2057.7652707797724
MLI,Mali,sugb,water,137899.45371246338,5303.82497215271,26.000000836470463
MLI,Mali,sugc,water,72461006.04196167,371440.1784391403,195.08122774024096
MLI,Mali,swpo,water,5962862.121263504,1114252.4154749513,5.351446439289815
MLI,Mali,tnut,water,14752265.345695496,9592.196719646454,1537.9444121991723
MLI,Mali,vege,water,11653896.64856577,456570.94720608,25.524831835840864
MLI,Mali,whea,water,151655367.6102295,96880.02119064333,1565.3936255009446
MLI,Mali,xfru,water,25241344.99344206,854956.1945606768,29.52355355049792
MLI,Mali,xmil,water,4482726.395588249,1846761.0090097112,2.42734515929163
MLI,Mali,xoil,water,1261980433.4974363,1438046.329519272,877.565908408046
MLI,Mali,xpul,water,4460511.062978506,182802.00545885417,24.400777506691504
MLI,Mali,yams,water,4609737.583070278,94078.26551307738,48.9989644040525
MLT,Malta,bana,water,0,0,0
MLT,Malta,barl,water,170564.8359375,2159.048553466797,79.00000009894315
MLT,Malta,cass,water,0,0,0
MLT,Malta,cnut,water,0,0,0
MLT,Malta,coco,water,0,0,0
MLT,Malta,maiz,water,0,0,0
MLT,Malta,ocer,water,0,0,0
MLT,Malta,ofib,water,0,0,0
MLT,Malta,oilp,water,0,0,0
MLT,Malta,orts,water,0,0,0
MLT,Malta,plnt,water,0,0,0
MLT,Malta,pota,water,809658.70556640625,8899.264251708984,90.98040946597604
MLT,Malta,rice,water,0,0,0
MLT,Malta,sorg,water,0,0,0
MLT,Malta,soyb,water,0,0,0
MLT,Malta,spis,water,0,0,0
MLT,Malta,sugb,water,0,0,0
MLT,Malta,sugc,water,0,0,0
MLT,Malta,swpo,water,0,0,0
MLT,Malta,tnut,water,0,0,0
MLT,Malta,vege,water,5736952.7380981445,70647.20489788055,81.20565769574071
MLT,Malta,whea,water,4594851.037109375,13435.237133026125,341.99999535657173
MLT,Malta,xfru,water,4757406.2216796875,15580.166702270508,305.3501488521549
MLT,Malta,xmil,water,0,0,0
MLT,Malta,xoil,water,56110.04150390625,23.99999964237213,2337.918430833793
MLT,Malta,xpul,water,203084.509765625,1741.4457232952118,116.61834018079121
MLT,Malta,yams,water,0,0,0
MHL,Marshall Islands,bana,water,0,0,0
MHL,Marshall Islands,barl,water,0,0,0
MHL,Marshall Islands,cass,water,0,0,0
MHL,Marshall Islands,cnut,water,63971.159912109375,2410.5799560546875,26.537663582339228
MHL,Marshall Islands,coco,water,0,0,0
MHL,Marshall Islands,maiz,water,0,0,0
MHL,Marshall Islands,ocer,water,0,0,0
MHL,Marshall Islands,ofib,water,0,0,0
MHL,Marshall Islands,oilp,water,0,0,0
MHL,Marshall Islands,orts,water,0,0,0
MHL,Marshall Islands,plnt,water,0,0,0
MHL,Marshall Islands,pota,water,0,0,0
MHL,Marshall Islands,rice,water,0,0,0
MHL,Marshall Islands,sorg,water,0,0,0
MHL,Marshall Islands,soyb,water,0,0,0
MHL,Marshall Islands,spis,water,0,0,0
MHL,Marshall Islands,sugb,water,0,0,0
MHL,Marshall Islands,sugc,water,0,0,0
MHL,Marshall Islands,swpo,water,0,0,0
MHL,Marshall Islands,tnut,water,0,0,0
MHL,Marshall Islands,vege,water,0,0,0
MHL,Marshall Islands,whea,water,0,0,0
MHL,Marshall Islands,xfru,water,0,0,0
MHL,Marshall Islands,xmil,water,0,0,0
MHL,Marshall Islands,xoil,water,0,0,0
MHL,Marshall Islands,xpul,water,0,0,0
MHL,Marshall Islands,yams,water,0,0,0
MTQ,Martinique,bana,water,2366555.73046875,193558.1962890625,12.226584953987187
MTQ,Martinique,barl,water,0,0,0
MTQ,Martinique,cass,water,0,235.01312112808228,0
MTQ,Martinique,cnut,water,1986.908031463623,1136.254014968872,1.7486477541890622
MTQ,Martinique,coco,water,0,0,0
MTQ,Martinique,maiz,water,0,0,0
MTQ,Martinique,ocer,water,0,0,0
MTQ,Martinique,ofib,water,0,0,0
MTQ,Martinique,oilp,water,0,0,0
MTQ,Martinique,orts,water,0,4825.0475730896,0
MTQ,Martinique,plnt,water,329639.451171875,14349.06866455078,22.97288129829957
MTQ,Martinique,pota,water,0,0,0
MTQ,Martinique,rice,water,0,0,0
MTQ,Martinique,sorg,water,0,0,0
MTQ,Martinique,soyb,water,0,0,0
MTQ,Martinique,spis,water,8030.6195068359375,229.4462707042694,35.00000014027906
MTQ,Martinique,sugb,water,0,0,0
MTQ,Martinique,sugc,water,2450435.892211914,190974.79383850095,12.831200615323825
MTQ,Martinique,swpo,water,640.684003829956,148.13680005073547,4.324948315412023
MTQ,Martinique,tnut,water,0,0,0
MTQ,Martinique,vege,water,0,34380.427734375,0
MTQ,Martinique,whea,water,0,0,0
MTQ,Martinique,xfru,water,49324.796142578125,7007.263214111328,7.03909566908335
MTQ,Martinique,xmil,water,0,0,0
MTQ,Martinique,xoil,water,0,0,0
MTQ,Martinique,xpul,water,310580.88118362427,1350.2347486019137,230.01991431875973
MTQ,Martinique,yams,water,340.7046947479248,373.40469431877136,0.9124274545329338
MRT,Mauritania,bana,water,0,0,0
MRT,Mauritania,barl,water,111632.04209709167,1404.9643732905388,79.45542550352398
MRT,Mauritania,cass,water,0,8.930493593215942,0
MRT,Mauritania,cnut,water,19.200000286102295,9.600000143051147,2
MRT,Mauritania,coco,water,0,0,0
MRT,Mauritania,maiz,water,1938160.440719977,10268.72263200581,188.74406390908547
MRT,Mauritania,ocer,water,11177.950439453125,156.32931113243103,71.50258872428577
MRT,Mauritania,ofib,water,44.20000076293945,3.5069334283471107,12.60360416472799
MRT,Mauritania,oilp,water,0,0,0
MRT,Mauritania,orts,water,0,0,0
MRT,Mauritania,plnt,water,0,0,0
MRT,Mauritania,pota,water,114514.43357467651,2591.480202436447,44.18881281323809
MRT,Mauritania,rice,water,159465373.32086182,225292.5581188202,707.8146506586301
MRT,Mauritania,sorg,water,612924.3130097538,53859.15268008411,11.380132855977871
MRT,Mauritania,soyb,water,28,0.4000000059604645,69.99999895691873
MRT,Mauritania,spis,water,9049.973251342773,3.455734182149172,2618.827946342349
MRT,Mauritania,sugb,water,257.39998626708984,9.899999856948853,25.999998988527224
MRT,Mauritania,sugc,water,0,0,0
MRT,Mauritania,swpo,water,142342.42579972744,2508.2429834902287,56.74985507251672
MRT,Mauritania,tnut,water,5653.281455993652,3.5097417309880257,1610.7400171585275
MRT,Mauritania,vege,water,1077367.9920783043,6324.511593699455,170.34801440661278
MRT,Mauritania,whea,water,2997104.693054199,8763.464004278183,342.00000040977636
MRT,Mauritania,xfru,water,27744194.48658943,30091.118581175804,922.0060866712165
MRT,Mauritania,xmil,water,226481.77803373337,4183.4786572903395,54.13718978559981
MRT,Mauritania,xoil,water,400259.9123945236,4233.808886572719,94.53896553146858
MRT,Mauritania,xpul,water,5017294.263788223,50316.94675848633,99.71380592448247
MRT,Mauritania,yams,water,0,2985.6509059667587,0
MUS,Mauritius,bana,water,818016.7207641602,8433.16195678711,97.00000129913437
MUS,Mauritius,barl,water,0,0,0
MUS,Mauritius,cass,water,0,433.9082363843918,0
MUS,Mauritius,cnut,water,2987.148751974106,1493.574375987053,2
MUS,Mauritius,coco,water,0,0,0
MUS,Mauritius,maiz,water,12395.74866104126,334.4902511835098,37.05862463011108
MUS,Mauritius,ocer,water,0,0,0
MUS,Mauritius,ofib,water,10824.841203391552,91.14687433838844,118.7626156351084
MUS,Mauritius,oilp,water,0,0,0
MUS,Mauritius,orts,water,2346.002275943756,637.0655052661896,3.68251342530861
MUS,Mauritius,plnt,water,0,0,0
MUS,Mauritius,pota,water,488979.2962036133,14817.554372787476,33.00000012833606
MUS,Mauritius,rice,water,87197.19735717773,255.7102583348751,340.99999712559566
MUS,Mauritius,sorg,water,0,0,0
MUS,Mauritius,soyb,water,0,0,0
MUS,Mauritius,spis,water,68293.16798496246,498.793719291687,136.91665581102808
MUS,Mauritius,sugb,water,0,0,0
MUS,Mauritius,sugc,water,53103793.6484375,3843742.223632813,13.815649062503425
MUS,Mauritius,swpo,water,602.3649468421936,600.4045033454895,1.0032652045175885
MUS,Mauritius,tnut,water,4148.283123016357,2.6080718021839857,1590.555566584711
MUS,Mauritius,vege,water,1104641.8573303223,72958.01173400879,15.140788942517226
MUS,Mauritius,whea,water,0,0,0
MUS,Mauritius,xfru,water,1903295.5031738281,17149.869923591614,110.98017137468936
MUS,Mauritius,xmil,water,0,0,0
MUS,Mauritius,xoil,water,44094.76744842529,293.9651145339012,150.0000009128298
MUS,Mauritius,xpul,water,0,0,0
MUS,Mauritius,yams,water,0,0,0
MYT,Mayotte,bana,water,0,0,0
MYT,Mayotte,barl,water,0,0,0
MYT,Mayotte,cass,water,0,0,0
MYT,Mayotte,cnut,water,0,0,0
MYT,Mayotte,coco,water,0,0,0
MYT,Mayotte,maiz,water,0,0,0
MYT,Mayotte,ocer,water,0,0,0
MYT,Mayotte,ofib,water,0,0,0
MYT,Mayotte,oilp,water,0,0,0
MYT,Mayotte,orts,water,0,0,0
MYT,Mayotte,plnt,water,0,0,0
MYT,Mayotte,pota,water,0,0,0
MYT,Mayotte,rice,water,0,0,0
MYT,Mayotte,sorg,water,0,0,0
MYT,Mayotte,soyb,water,0,0,0
MYT,Mayotte,spis,water,0,0,0
MYT,Mayotte,sugb,water,0,0,0
MYT,Mayotte,sugc,water,0,0,0
MYT,Mayotte,swpo,water,0,0,0
MYT,Mayotte,tnut,water,0,0,0
MYT,Mayotte,vege,water,0,0,0
MYT,Mayotte,whea,water,0,0,0
MYT,Mayotte,xfru,water,0,0,0
MYT,Mayotte,xmil,water,0,0,0
MYT,Mayotte,xoil,water,0,0,0
MYT,Mayotte,xpul,water,0,0,0
MYT,Mayotte,yams,water,0,0,0
MEX,Mexico,bana,water,309055587.9606762,2558188.0602319613,120.81034727863317
MEX,Mexico,barl,water,718406120.745369,838926.68160671,856.3395782924434
MEX,Mexico,cass,water,0,19000.71454870701,0
MEX,Mexico,cnut,water,2286492.0199775696,1143246.0099887848,2
MEX,Mexico,coco,water,112718.81263661385,28179.70315915346,4
MEX,Mexico,maiz,water,3680459823.340661,24260069.468429573,151.7085442863288
MEX,Mexico,ocer,water,113816760.14083612,82955.92360660434,1372.014862743025
MEX,Mexico,ofib,water,31831797.568359375,14872.7434797287,2140.2774553158656
MEX,Mexico,oilp,water,0,865687.8119405955,0
MEX,Mexico,orts,water,549198.9110760689,235674.96461230516,2.3303235113645746
MEX,Mexico,plnt,water,0,37.28467559814453,0
MEX,Mexico,pota,water,193838447.72511363,1664348.666856408,116.46504821086091
MEX,Mexico,rice,water,88193673.29098046,267137.11272881925,330.1438440734707
MEX,Mexico,sorg,water,742142065.7085295,4565482.981357604,162.55499554788486
MEX,Mexico,soyb,water,137570540.64956248,425243.9907538146,323.5096641946572
MEX,Mexico,spis,water,680418379.6022148,205896.87387055997,3304.656194197342
MEX,Mexico,sugb,water,22670.071464538574,871.9258162975311,26.000000276173456
MEX,Mexico,sugc,water,1773755524.5094967,56394516.68763685,31.45262391970016
MEX,Mexico,swpo,water,1263907.747129351,74466.25900788605,16.972891668903387
MEX,Mexico,tnut,water,1114021067.688324,275391.16605481505,4045.231674085669
MEX,Mexico,vege,water,2116076508.607759,14934039.25110121,141.6948538187164
MEX,Mexico,whea,water,1966341922.9821014,3601479.3076584935,545.9817355609135
MEX,Mexico,xfru,water,7075152486.656422,20358356.84458238,347.53062541681555
MEX,Mexico,xmil,water,0,0,0
MEX,Mexico,xoil,water,2954990995.325135,1330751.1533899866,2220.5436289102754
MEX,Mexico,xpul,water,249723160.27626103,1257136.468588166,198.6444324192695
MEX,Mexico,yams,water,0,0,0
FSM,Micronesia,bana,water,197339.1337890625,1255.724006652832,157.151677234455
FSM,Micronesia,barl,water,0,0,0
FSM,Micronesia,cass,water,0,6171.891555786133,0
FSM,Micronesia,cnut,water,83057.85595703125,26975.128051757812,3.0790532596422224
FSM,Micronesia,coco,water,132.49696969985962,20.124242424964905,6.583948200479437
FSM,Micronesia,maiz,water,5863.943664550781,46.39436674118042,126.3934411965116
FSM,Micronesia,ocer,water,0,0,0
FSM,Micronesia,ofib,water,0,0,0
FSM,Micronesia,oilp,water,0,0,0
FSM,Micronesia,orts,water,0,0,0
FSM,Micronesia,plnt,water,8330.131439208984,190.22338104248047,43.79131205405664
FSM,Micronesia,pota,water,0,0,0
FSM,Micronesia,rice,water,49243.38623046875,92.40875816345216,532.8865705928791
FSM,Micronesia,sorg,water,1121.907730102539,6.992307901382446,160.4488454921625
FSM,Micronesia,soyb,water,0,0,0
FSM,Micronesia,spis,water,0,0,0
FSM,Micronesia,sugb,water,0,0,0
FSM,Micronesia,sugc,water,0,0,0
FSM,Micronesia,swpo,water,15483.570404052734,1910.914123535156,8.102703419978086
FSM,Micronesia,tnut,water,0,0,0
FSM,Micronesia,vege,water,257793.271484375,2303.2212295532227,111.92727306285795
FSM,Micronesia,whea,water,0,0,0
FSM,Micronesia,xfru,water,65146.6533203125,182.4085717201233,357.1468857300719
FSM,Micronesia,xmil,water,0,0,0
FSM,Micronesia,xoil,water,0,0,0
FSM,Micronesia,xpul,water,0,0,0
FSM,Micronesia,yams,water,0,0,0
MDA,Moldova,bana,water,0,0,0
MDA,Moldova,barl,water,1216050.5591926575,274158.7803468704,4.4355703569081
MDA,Moldova,cass,water,0,0,0
MDA,Moldova,cnut,water,0,0,0
MDA,Moldova,coco,water,0,0,0
MDA,Moldova,maiz,water,191077280.63085938,1699909.2192001345,112.40440281909159
MDA,Moldova,ocer,water,4820865.960983276,10558.546335816383,456.5842501093242
MDA,Moldova,ofib,water,960.950008392334,10.845809802412989,88.60103817960561
MDA,Moldova,oilp,water,0,0,0
MDA,Moldova,orts,water,0,0,0
MDA,Moldova,plnt,water,0,0,0
MDA,Moldova,pota,water,40113622.9342041,213753.78983354568,187.66274490590962
MDA,Moldova,rice,water,95123.49853515625,114.74121314287186,829.0264319997358
MDA,Moldova,sorg,water,537407.6542053223,5453.6354313492775,98.54117697639406
MDA,Moldova,soyb,water,376023.765794754,40371.14070624113,9.314172431511777
MDA,Moldova,spis,water,0,44.80430171638727,0
MDA,Moldova,sugb,water,15098212.53004837,584280.6119296551,25.84068720025598
MDA,Moldova,sugc,water,0,0,0
MDA,Moldova,swpo,water,0,0,0
MDA,Moldova,tnut,water,3302616.8799591064,19903.450764656067,165.93187377456132
MDA,Moldova,vege,water,91566562.18946838,286265.3363932967,319.8660492504273
MDA,Moldova,whea,water,71727701.95605469,1299428.9795913696,55.19940149296258
MDA,Moldova,xfru,water,246129673.00952148,1480567.0166056156,166.24014330253314
MDA,Moldova,xmil,water,6531.233269453049,373.2957090213895,17.496138079312384
MDA,Moldova,xoil,water,21326172.32385254,872665.0666796789,24.43798100569613
MDA,Moldova,xpul,water,5035437.264163971,58485.2291572988,86.09758971142821
MDA,Moldova,yams,water,0,0,0
MCO,Monaco,bana,water,0,0,0
MCO,Monaco,barl,water,0,0,0
MCO,Monaco,cass,water,0,0,0
MCO,Monaco,cnut,water,0,0,0
MCO,Monaco,coco,water,0,0,0
MCO,Monaco,maiz,water,0,0,0
MCO,Monaco,ocer,water,0,0,0
MCO,Monaco,ofib,water,0,0,0
MCO,Monaco,oilp,water,0,0,0
MCO,Monaco,orts,water,0,0,0
MCO,Monaco,plnt,water,0,0,0
MCO,Monaco,pota,water,0,0,0
MCO,Monaco,rice,water,0,68.00062561035156,0
MCO,Monaco,sorg,water,0,0,0
MCO,Monaco,soyb,water,0,0,0
MCO,Monaco,spis,water,0,0,0
MCO,Monaco,sugb,water,0,0,0
MCO,Monaco,sugc,water,0,0,0
MCO,Monaco,swpo,water,0,0,0
MCO,Monaco,tnut,water,0,0.09598936140537262,0
MCO,Monaco,vege,water,0,0.5389447212219238,0
MCO,Monaco,whea,water,0,0,0
MCO,Monaco,xfru,water,0,0,0
MCO,Monaco,xmil,water,0,0,0
MCO,Monaco,xoil,water,0,0,0
MCO,Monaco,xpul,water,0,0.1911170780658722,0
MCO,Monaco,yams,water,0,0,0
MNG,Mongolia,bana,water,0,0,0
MNG,Mongolia,barl,water,109159.55621063709,1778.0318880602715,61.39347496727056
MNG,Mongolia,cass,water,0,0,0
MNG,Mongolia,cnut,water,0,0,0
MNG,Mongolia,coco,water,0,0,0
MNG,Mongolia,maiz,water,6834,33.5,204
MNG,Mongolia,ocer,water,224052.32442076504,4629.588290221989,48.39573421549797
MNG,Mongolia,ofib,water,0,0,0
MNG,Mongolia,oilp,water,0,0,0
MNG,Mongolia,orts,water,432.4499816894531,27.899999618530273,15.499999555635616
MNG,Mongolia,plnt,water,0,0,0
MNG,Mongolia,pota,water,7436891.823979855,132408.5272307843,56.16626043289163
MNG,Mongolia,rice,water,0,0,0
MNG,Mongolia,sorg,water,0,103.92276382446288,0
MNG,Mongolia,soyb,water,0,0,0
MNG,Mongolia,spis,water,0,29.640875816345215,0
MNG,Mongolia,sugb,water,1128.400032043457,43.40000033378601,26.000000538364528
MNG,Mongolia,sugc,water,0,0,0
MNG,Mongolia,swpo,water,31892.799072265625,1993.2999420166016,16
MNG,Mongolia,tnut,water,2159709.089817047,5066.793520830572,426.2477010239442
MNG,Mongolia,vege,water,21126826.029262543,82895.65206634998,254.86048426704642
MNG,Mongolia,whea,water,89985869.09282196,263036.3599654436,342.10429730948164
MNG,Mongolia,xfru,water,2832564.020050049,6633.131274223328,427.0327094320492
MNG,Mongolia,xmil,water,857.7000002861023,15.00985123962164,57.1424717402944
MNG,Mongolia,xoil,water,2996596.058631897,23963.90506735444,125.0462330830254
MNG,Mongolia,xpul,water,163549.37168502808,1467.345715776086,111.45933090384636
MNG,Mongolia,yams,water,0,0,0
MNE,Montenegro,bana,water,0,0,0
MNE,Montenegro,barl,water,306459.29262542725,6425.822781771421,47.69183698853035
MNE,Montenegro,cass,water,0,0,0
MNE,Montenegro,cnut,water,0,0,0
MNE,Montenegro,coco,water,0,0,0
MNE,Montenegro,maiz,water,1764210.8311229944,16989.6451818645,103.84035759653128
MNE,Montenegro,ocer,water,148013.5352268219,5438.190282434225,27.217424830631074
MNE,Montenegro,ofib,water,0,0,0
MNE,Montenegro,oilp,water,0,0,0
MNE,Montenegro,orts,water,0,0,0
MNE,Montenegro,plnt,water,0,0,0
MNE,Montenegro,pota,water,171489.3525390625,260811.28983908892,0.6575227347131529
MNE,Montenegro,rice,water,0,0,0
MNE,Montenegro,sorg,water,0,0,0
MNE,Montenegro,soyb,water,0,6.8912200927734375,0
MNE,Montenegro,spis,water,0,23.652062833309177,0
MNE,Montenegro,sugb,water,2802.800048828125,209.2844010591507,13.392302697399607
MNE,Montenegro,sugc,water,0,0,0
MNE,Montenegro,swpo,water,0,0,0
MNE,Montenegro,tnut,water,60413.610026568174,735.0606645196676,82.18860421002941
MNE,Montenegro,vege,water,555330.4445493221,118531.79494392872,4.685075804445721
MNE,Montenegro,whea,water,2420896.510787964,13609.983084023,177.87652606489254
MNE,Montenegro,xfru,water,3082893.4447727203,125201.79584008455,24.623396366537598
MNE,Montenegro,xmil,water,0,0,0
MNE,Montenegro,xoil,water,345353.8379099965,1777.5064484253526,194.29118708173274
MNE,Montenegro,xpul,water,557969.313659668,5090.090099036694,109.61874992453757
MNE,Montenegro,yams,water,0,0,0
MSR,Montserrat,bana,water,19015.9951171875,196.0411834716797,97.00000163452681
MSR,Montserrat,barl,water,0,0,0
MSR,Montserrat,cass,water,0,0,0
MSR,Montserrat,cnut,water,0,0,0
MSR,Montserrat,coco,water,0,0,0
MSR,Montserrat,maiz,water,10598.135345458984,130.8411774635315,80.9999997776918
MSR,Montserrat,ocer,water,0,0,0
MSR,Montserrat,ofib,water,0,0,0
MSR,Montserrat,oilp,water,0,0,0
MSR,Montserrat,orts,water,0,0,0
MSR,Montserrat,plnt,water,0,0,0
MSR,Montserrat,pota,water,7288.315963745117,220.85806131362915,32.9999997301224
MSR,Montserrat,rice,water,0,0,0
MSR,Montserrat,sorg,water,0,0,0
MSR,Montserrat,soyb,water,0,0,0
MSR,Montserrat,spis,water,0,0,0
MSR,Montserrat,sugb,water,0,0,0
MSR,Montserrat,sugc,water,0,0,0
MSR,Montserrat,swpo,water,151.05554962158203,30.211110711097717,4.9999998697861
MSR,Montserrat,tnut,water,0,0,0
MSR,Montserrat,vege,water,62886.82580566406,825.4833736419678,76.18182002650438
MSR,Montserrat,whea,water,0,0,0
MSR,Montserrat,xfru,water,164685.7041015625,677.0332117080688,243.24612331215093
MSR,Montserrat,xmil,water,0,0,0
MSR,Montserrat,xoil,water,20297.9892578125,15.542104959487917,1306.000011627851
MSR,Montserrat,xpul,water,0,0,0
MSR,Montserrat,yams,water,0,0,0
MAR,Morocco,bana,water,58608292.015625,301295.24963378906,194.52112864992318
MAR,Morocco,barl,water,218958846.20705795,2771820.126606226,78.99460867078263
MAR,Morocco,cass,water,0,0,0
MAR,Morocco,cnut,water,0,0,0
MAR,Morocco,coco,water,0,0,0
MAR,Morocco,maiz,water,327698050.6241913,104028.67461813986,3150.074263918858
MAR,Morocco,ocer,water,183465373.08914948,49205.811016097665,3728.5306206847977
MAR,Morocco,ofib,water,3027275.5323638916,1597.8943856731055,1894.5404399106553
MAR,Morocco,oilp,water,0,0,0
MAR,Morocco,orts,water,1374.0450057983398,138.41500091552734,9.926994882851602
MAR,Morocco,plnt,water,0,0,0
MAR,Morocco,pota,water,102377782.2594676,1859555.2983558776,55.05498134418736
MAR,Morocco,rice,water,58458754.68658447,45076.96144729853,1296.8654676276526
MAR,Morocco,sorg,water,8957521.55501175,5177.636290669441,1730.04070818068
MAR,Morocco,soyb,water,69902,998.6000024527312,69.99999982806811
MAR,Morocco,spis,water,207854057.8657341,150222.73364819586,1383.639165777026
MAR,Morocco,sugb,water,368605543.1376095,4208631.254526377,87.58323569953409
MAR,Morocco,sugc,water,90816189.54656982,644211.0169596672,140.97273588268305
MAR,Morocco,swpo,water,1102797.4297714233,20867.05157792568,52.848742221829916
MAR,Morocco,tnut,water,316920451.3894303,130308.7036191076,2432.0743172749912
MAR,Morocco,vege,water,502277445.9424057,3705224.3428904414,135.55925349194365
MAR,Morocco,whea,water,3018946790.5698314,8363695.1322238445,360.95849296782245
MAR,Morocco,xfru,water,6193342748.24762,6467838.902752027,957.5598343385437
MAR,Morocco,xmil,water,268578.82778835297,4711.668175473809,57.00291654374503
MAR,Morocco,xoil,water,2499960972.2963295,924596.4469067528,2703.840124694374
MAR,Morocco,xpul,water,140821258.98948097,231602.14100215584,608.0309032556403
MAR,Morocco,yams,water,0,0,0
MOZ,Mozambique,bana,water,51920154.49370575,536784.2078681886,96.72444481909038
MOZ,Mozambique,barl,water,7.900000095367432,17.309234239161015,0.4564037892268045
MOZ,Mozambique,cass,water,0,7603643.618542045,0
MOZ,Mozambique,cnut,water,462758.1989556551,232133.57966428995,1.9934996032236825
MOZ,Mozambique,coco,water,0,0,0
MOZ,Mozambique,maiz,water,6622693.623236433,1288184.4436667338,5.141106660460332
MOZ,Mozambique,ocer,water,102.54999542236328,9.368796050548552,10.945909684559616
MOZ,Mozambique,ofib,water,819283.7660716772,4553.31298930943,179.93135284028264
MOZ,Mozambique,oilp,water,0,0,0
MOZ,Mozambique,orts,water,71775.63503083587,10062.389981135726,7.133060352997237
MOZ,Mozambique,plnt,water,0,0,0
MOZ,Mozambique,pota,water,8056361.685583591,256811.32364931703,31.370741644495304
MOZ,Mozambique,rice,water,14596219.465160012,101371.2944699824,143.98769929373032
MOZ,Mozambique,sorg,water,8855147.676744461,101660.28664697334,87.10527944402662
MOZ,Mozambique,soyb,water,8547,1136.1271605938673,7.522925510848962
MOZ,Mozambique,spis,water,0,50.840495724231005,0
MOZ,Mozambique,sugb,water,0,0,0
MOZ,Mozambique,sugc,water,175086874.7641449,2961100.278884411,59.12899202120523
MOZ,Mozambique,swpo,water,6159103.752050996,1044701.637329504,5.89556245723427
MOZ,Mozambique,tnut,water,207760431.93884277,131098.19498379529,1584.7695840856047
MOZ,Mozambique,vege,water,62302054.88091612,720846.4072404504,86.42902878495478
MOZ,Mozambique,whea,water,6086702.321193695,15688.317186236382,387.9767504021183
MOZ,Mozambique,xfru,water,39065654.243098974,367419.8650263846,106.32428445395475
MOZ,Mozambique,xmil,water,1170954.5395784378,20587.483117833737,56.877012740042424
MOZ,Mozambique,xoil,water,154353049.03144264,361100.236227572,427.45208544855814
MOZ,Mozambique,xpul,water,30443766.639447212,414422.3941267207,73.46071802803739
MOZ,Mozambique,yams,water,0,0,0
MMR,Myanmar,bana,water,184179.69639587402,2257.993215382099,81.567869708903
MMR,Myanmar,barl,water,2046.1000504493713,43.97674895823002,46.526860191343324
MMR,Myanmar,cass,water,0,400078.33593676984,0
MMR,Myanmar,cnut,water,1074837.7570123672,537299.8387181759,2.0004431037548485
MMR,Myanmar,coco,water,0,0,0
MMR,Myanmar,maiz,water,60619663.31371212,1933674.468199134,31.349466681518688
MMR,Myanmar,ocer,water,6980.9689881801605,11830.79207225144,0.5900677609366233
MMR,Myanmar,ofib,water,832827.6618881822,4389.765152441338,189.72032283435726
MMR,Myanmar,oilp,water,0,5.799999952316284,0
MMR,Myanmar,orts,water,479.58334743976593,47.02015905082226,10.199526269602853
MMR,Myanmar,plnt,water,67018139.48559117,1059714.807791151,63.24167501752898
MMR,Myanmar,pota,water,16587331.330585003,504475.8663534522,32.88032676465712
MMR,Myanmar,rice,water,2634635812.87101,25134653.20379623,104.82085396241257
MMR,Myanmar,sorg,water,21595309.018623352,209491.11529844257,103.08460570205337
MMR,Myanmar,soyb,water,14177845.94943428,202249.26037344337,70.1008543776901
MMR,Myanmar,spis,water,132193784.12111449,284608.8043313846,464.47538554427325
MMR,Myanmar,sugb,water,0,0,0
MMR,Myanmar,sugc,water,55255426.55541134,10900741.199400188,5.068960499534817
MMR,Myanmar,swpo,water,174218.9375540614,66178.67124125361,2.6325541792603873
MMR,Myanmar,tnut,water,426607201.97211456,268327.8423629594,1589.873038203226
MMR,Myanmar,vege,water,501074107.4287014,4876521.3165912405,102.75236688167693
MMR,Myanmar,whea,water,66804805.078642845,122459.43637637794,545.5259884858435
MMR,Myanmar,xfru,water,69157111.268924,1433040.755990088,48.25899820353912
MMR,Myanmar,xmil,water,12694597.348608017,222588.49397480488,57.03168713673465
MMR,Myanmar,xoil,water,94432226.40009645,2986499.2804005295,31.61970505729766
MMR,Myanmar,xpul,water,8704256.017772809,6317528.072330318,1.377794592776872
MMR,Myanmar,yams,water,0,0,0
"NAM",Namibia,bana,water,0,0,0
"NAM",Namibia,barl,water,0,0,0
"NAM",Namibia,cass,water,0,0,0
"NAM",Namibia,cnut,water,0,0,0
"NAM",Namibia,coco,water,0,0,0
