iso3c_producing,SPAM_super,tonnes_producing_crop
JAM,yams,139231.9739537239
JEY,bana,0
JEY,barl,0
JEY,cass,0
JEY,cnut,0
JEY,coco,0
JEY,maiz,0
JEY,ocer,0
JEY,ofib,0
JEY,oilp,0
JEY,orts,0
JEY,othr,0
JEY,plnt,0
JEY,pota,0
JEY,rice,0
JEY,sorg,0
JEY,soyb,0
JEY,spis,0
JEY,sugb,0
JEY,sugc,0
JEY,swpo,0
JEY,teas,0
JEY,tnut,0
JEY,toba,0
JEY,vege,0
JEY,whea,0
JEY,xcof,0
JEY,xfru,0
JEY,xmil,0
JEY,xoil,0
JEY,xpul,0
JEY,yams,0
JOR,bana,30152.892639160156
JOR,barl,73501.74340629578
JOR,cass,0
JOR,cnut,0
JOR,coco,0
JOR,maiz,16546.603669315577
JOR,ocer,0
JOR,ofib,0
JOR,oilp,0
JOR,orts,0
JOR,othr,0
JOR,plnt,0
JOR,pota,108467.31428551674
JOR,rice,0
JOR,sorg,9311.758208364248
JOR,soyb,0
JOR,spis,0
JOR,sugb,759.79998779296875
JOR,sugc,0
JOR,swpo,0
JOR,teas,0
JOR,tnut,3924.832125723362
JOR,toba,3580.3076972961426
JOR,vege,1460077.4947369099
JOR,whea,20961.822009831667
JOR,xcof,0
JOR,xfru,540549.3933973908
JOR,xmil,0
JOR,xoil,125270.2312929472
JOR,xpul,3996.6195761039853
JOR,yams,0
JPN,bana,54.74411861598492
JPN,barl,195834.60132626444
JPN,cass,0
JPN,cnut,0
JPN,coco,0
JPN,maiz,165.49698711931705
JPN,ocer,29444.90311834961
JPN,ofib,0
JPN,oilp,0
JPN,orts,211757.298005417
JPN,othr,657.2713216012344
JPN,plnt,0
JPN,pota,2487353.850502491
JPN,rice,9753794.800661623
JPN,sorg,0
JPN,soyb,254258.0750738606
JPN,spis,46374.569376930594
JPN,sugb,4326603.057320952
JPN,sugc,1173060.1192970276
JPN,swpo,865849.0425097644
JPN,teas,81429.18308775127
JPN,tnut,17943.027301630005
JPN,toba,19459.55255999416
JPN,vege,9848081.214142412
JPN,whea,1050055.1426746026
JPN,xcof,0
JPN,xfru,3418686.3378505856
JPN,xmil,214.77374506741762
JPN,xoil,21620.53694114089
JPN,xpul,67009.34779351205
JPN,yams,157143.24628549814
KAZ,bana,0
KAZ,barl,5385642.474037677
KAZ,cass,0
KAZ,cnut,0
KAZ,coco,0
KAZ,maiz,792029.5671471953
KAZ,ocer,992148.0004269332
KAZ,ofib,174.400001257658
KAZ,oilp,0
KAZ,orts,1.5
KAZ,othr,0
KAZ,plnt,0
KAZ,pota,3884207.9278340936
KAZ,rice,448610.802877903
KAZ,sorg,11723.475396156311
KAZ,soyb,251607.39295446873
KAZ,spis,516.3883063197136
KAZ,sugb,541132.1746255755
KAZ,sugc,0
KAZ,swpo,36.5
KAZ,teas,0
KAZ,tnut,2280.2181294560432
KAZ,toba,1721.051773019135
KAZ,vege,3857685.702517271
KAZ,whea,25334938.029090762
KAZ,xcof,0
KAZ,xfru,2368612.1850829124
KAZ,xmil,69912.27112156153
KAZ,xoil,2848694.5703544803
KAZ,xpul,1877302.3412454128
KAZ,yams,0
KEN,bana,1362071.558796659
KEN,barl,68665.35725545883
KEN,cass,1536738.1152009964
KEN,cnut,92014.27189540863
KEN,coco,0
KEN,maiz,3300166.1327451915
KEN,ocer,3787.158127784729
KEN,ofib,23602.600317001343
KEN,oilp,0
KEN,orts,18764.088443756104
KEN,othr,173.96371761808405
KEN,plnt,52640.93333230913
KEN,pota,1383859.5742074847
KEN,rice,95007.17165023088
KEN,sorg,137524.25443938375
KEN,soyb,2730.9643008708954
KEN,spis,7117.840789225884
KEN,sugb,0
KEN,sugc,4613391.567148685
KEN,swpo,710910.2778628021
KEN,teas,400944.57422178984
KEN,tnut,38638.80900055915
KEN,toba,9085.785260394216
KEN,vege,2182554.5564694107
KEN,whea,107693.30289059877
KEN,xcof,40885.798725903034
KEN,xfru,1859069.0739122033
KEN,xmil,90092.0432920754
KEN,xoil,112874.17338886857
KEN,xpul,1313656.617903918
KEN,yams,8355.391782164574
KGZ,bana,0
KGZ,barl,462735.0284445733
KGZ,cass,0
KGZ,cnut,0
KGZ,coco,0
KGZ,maiz,669022.5776730776
KGZ,ocer,4597.27930932492
KGZ,ofib,16.300000190734863
KGZ,oilp,0
KGZ,orts,0
KGZ,othr,0
KGZ,plnt,0
KGZ,pota,1444098.6146780252
KGZ,rice,35829.279289245605
KGZ,sorg,112.30769395828247
KGZ,soyb,2335.1719646453857
KGZ,spis,1701.669001528062
KGZ,sugb,600501.1138448715
KGZ,sugc,0
KGZ,swpo,0
KGZ,teas,0
KGZ,tnut,15235.139142148197
KGZ,toba,1602.5805485397577
KGZ,vege,1091864.3918339908
KGZ,whea,655824.212356694
KGZ,xcof,0
KGZ,xfru,495884.35679110885
KGZ,xmil,383.2500001490116
KGZ,xoil,103780.65956134722
KGZ,xpul,213869.27901541442
KGZ,yams,0
KHM,bana,144176.97527891397
KHM,barl,0
KHM,cass,9507379.352452636
KHM,cnut,76524.08381829411
KHM,coco,0
KHM,maiz,780158.4204131737
KHM,ocer,0
KHM,ofib,533.736879862845
KHM,oilp,0
KHM,orts,41241.01960775256
KHM,othr,24108.776677705348
KHM,plnt,0
KHM,pota,0
KHM,rice,10208103.567040399
KHM,sorg,0
KHM,soyb,143839.13114592433
KHM,spis,16721.360790222883
KHM,sugb,0
KHM,sugc,738919.1653316021
KHM,swpo,36366.58172515035
KHM,teas,0
KHM,tnut,3600.313892979175
KHM,toba,13223.591998130083
KHM,vege,701848.6806171536
KHM,whea,0
KHM,xcof,490.56573528796434
KHM,xfru,301315.90468133986
KHM,xmil,3.9000000953674316
KHM,xoil,54448.561150848866
KHM,xpul,77949.74114537239
KHM,yams,0
KIR,bana,6719.649307250977
KIR,barl,0
KIR,cass,0
KIR,cnut,85439.281982421875
KIR,coco,0
KIR,maiz,0
KIR,ocer,0
KIR,ofib,0
KIR,oilp,0
KIR,orts,11275.490859985352
KIR,othr,0
KIR,plnt,0
KIR,pota,0
KIR,rice,0
KIR,sorg,0
KIR,soyb,0
KIR,spis,0
KIR,sugb,0
KIR,sugc,0
KIR,swpo,0
KIR,teas,0
KIR,tnut,31.47119951248169
KIR,toba,0
KIR,vege,6099.662391662598
KIR,whea,0
KIR,xcof,0
KIR,xfru,1496.5176010131836
KIR,xmil,0
KIR,xoil,0
KIR,xpul,0
KIR,yams,0
KNA,bana,0
KNA,barl,0
KNA,cass,0
KNA,cnut,3020.2622742652893
KNA,coco,0
KNA,maiz,0
KNA,ocer,0
KNA,ofib,0
KNA,oilp,0
KNA,orts,523.1764152050018
KNA,othr,0
KNA,plnt,0
KNA,pota,62.79999828338623
KNA,rice,0
KNA,sorg,0
KNA,soyb,0
KNA,spis,0
KNA,sugb,0
KNA,sugc,0
KNA,swpo,198.76868629455566
KNA,teas,0
KNA,tnut,0
KNA,toba,0
KNA,vege,827.7667045593262
KNA,whea,0
KNA,xcof,0
KNA,xfru,2011.7750577926636
KNA,xmil,0
KNA,xoil,34.35789483040571
KNA,xpul,227.00222396850586
KNA,yams,27.377777099609375
KOR,bana,0
KOR,barl,94116.80665245652
KOR,cass,0
KOR,cnut,0
KOR,coco,0
KOR,maiz,73222.93516949564
KOR,ocer,12711.52197086811
KOR,ofib,12.517647087574005
KOR,oilp,0
KOR,orts,0
KOR,othr,0
KOR,plnt,0
KOR,pota,462134.77201762795
KOR,rice,5438775.287549347
KOR,sorg,2673.1682214066386
KOR,soyb,101681.95340453088
KOR,spis,7974.0249112751335
KOR,sugb,0
KOR,sugc,0
KOR,swpo,325330.0894598961
KOR,teas,2650.2415466830134
KOR,tnut,70228.39724254608
KOR,toba,27096.440576314926
KOR,vege,10207484.760566562
KOR,whea,32428.13950845599
KOR,xcof,0
KOR,xfru,3374903.8827848136
KOR,xmil,1555.1346665099263
KOR,xoil,69632.1452562064
KOR,xpul,15693.11638456583
KOR,yams,0
KWT,bana,0
KWT,barl,2353.9354234933853
KWT,cass,0
KWT,cnut,0
KWT,coco,0
KWT,maiz,3842.957713663578
KWT,ocer,0
KWT,ofib,0
KWT,oilp,0
KWT,orts,0
KWT,othr,0
KWT,plnt,0
KWT,pota,53212.35712957382
KWT,rice,0
KWT,sorg,0
KWT,soyb,0
KWT,spis,364.2920100092888
KWT,sugb,0
KWT,sugc,0
KWT,swpo,0
KWT,teas,0
KWT,tnut,0
KWT,toba,0
KWT,vege,308353.27758693695
KWT,whea,25.790123433806002
KWT,xcof,0
KWT,xfru,83002.55470740795
KWT,xmil,0
KWT,xoil,104.47586260735989
KWT,xpul,0
KWT,yams,0
LAO,bana,1017302.4253813028
LAO,barl,12
LAO,cass,2164623.5834367275
LAO,cnut,8.600000143051147
LAO,coco,0.4000000059604645
LAO,maiz,1258138.3828416988
LAO,ocer,140.19999971985817
LAO,ofib,2788.5830687880516
LAO,oilp,4480.89999961853
LAO,orts,115.99999833106995
LAO,othr,0
LAO,plnt,0
LAO,pota,1340.616245649755
LAO,rice,4053123.2736740857
LAO,sorg,195.69999390095472
LAO,soyb,10468.496369957924
LAO,spis,16604.09993365407
LAO,sugb,0
LAO,sugc,1849937.184970975
LAO,swpo,216696.817355901
LAO,teas,12113.855791330338
LAO,tnut,0
LAO,toba,29983.714583545923
LAO,vege,1468347.5465726852
LAO,whea,0.20000000298023224
LAO,xcof,156888.69349831343
LAO,xfru,348815.9539673254
LAO,xmil,150.80000630021095
LAO,xoil,78659.15990107507
LAO,xpul,7135.976110164076
LAO,yams,0
LBN,bana,72853.68230628967
LBN,barl,36965.400618076324
LBN,cass,0
LBN,cnut,0
LBN,coco,0
LBN,maiz,2315.9223291799426
LBN,ocer,142.50663542747498
LBN,ofib,0
LBN,oilp,0
LBN,orts,760.8881223797798
LBN,othr,0
LBN,plnt,0
LBN,pota,473717.6441998482
LBN,rice,0
LBN,sorg,534.7636386454105
LBN,soyb,0
LBN,spis,782.2039326662198
LBN,sugb,17139.84399819374
LBN,sugc,62.80235481262207
LBN,swpo,0
LBN,teas,0
LBN,tnut,38409.585356235504
LBN,toba,8810.744198203087
LBN,vege,706684.9092555046
LBN,whea,166888.20427712798
LBN,xcof,0
LBN,xfru,710195.5780982971
LBN,xmil,1.2999999523162842
LBN,xoil,86505.77089174837
LBN,xpul,10609.548851415515
LBN,yams,0
LBR,bana,138832.5588926077
LBR,barl,0
LBR,cass,537110.3913561702
LBR,cnut,6360.1545921340585
LBR,coco,9989.932450681925
LBR,maiz,524.4000120162964
LBR,ocer,155.7999987602234
LBR,ofib,0.20000000298023224
LBR,oilp,179878.44272851944
LBR,orts,28862.815901637077
LBR,othr,70645.3372393027
LBR,plnt,50487.0957788676
LBR,pota,0
LBR,rice,244772.5471938327
LBR,sorg,31.40000092983246
LBR,soyb,3268.72801142931
LBR,spis,0
LBR,sugb,0
LBR,sugc,273460.54793310165
LBR,swpo,25149.489279270172
LBR,teas,0
LBR,tnut,2767.6571510555223
LBR,toba,0.7000000178813934
LBR,vege,133403.88564571738
LBR,whea,0
LBR,xcof,1162.2000041753054
LBR,xfru,20880.13577836752
LBR,xmil,75.20000171661377
LBR,xoil,6480.562832906842
LBR,xpul,3819.704542428255
LBR,yams,22517.893134832382
LBY,bana,0
LBY,barl,92214.86511468887
LBY,cass,0
LBY,cnut,0
LBY,coco,0
LBY,maiz,3506.818297624588
LBY,ocer,0
LBY,ofib,0
LBY,oilp,0
LBY,orts,0
LBY,othr,0
LBY,plnt,0
LBY,pota,347857.6244273931
LBY,rice,0
LBY,sorg,0
LBY,soyb,0
LBY,spis,0
LBY,sugb,0
LBY,sugc,0
LBY,swpo,0
LBY,teas,0
LBY,tnut,30315.869345232844
LBY,toba,1242.5303694233298
LBY,vege,676663.3019720912
LBY,whea,151663.4935033545
LBY,xcof,0
LBY,xfru,677345.0551753342
LBY,xmil,7248.674497902393
LBY,xoil,204182.43713903427
LBY,xpul,8371.964181773365
LBY,yams,0
LCA,bana,8781.849868774414
LCA,barl,0
LCA,cass,1395.4054007530212
LCA,cnut,12521.270935058594
LCA,coco,90.48000091314316
LCA,maiz,0
LCA,ocer,0
LCA,ofib,0
LCA,oilp,0
LCA,orts,2316.660918235779
LCA,othr,0
LCA,plnt,1224.0098650455475
LCA,pota,0
LCA,rice,0
LCA,sorg,0
LCA,soyb,0
LCA,spis,254.9038724899292
LCA,sugb,0
LCA,sugc,0
LCA,swpo,562.6442338228226
LCA,teas,0
LCA,tnut,0
LCA,toba,0
LCA,vege,3211.9220962524414
LCA,whea,0
LCA,xcof,0
LCA,xfru,9139.771434783936
LCA,xmil,0
LCA,xoil,0
LCA,xpul,51.95599953830242
LCA,yams,618.1457945108414
LIE,bana,0
LIE,barl,0
LIE,cass,0
LIE,cnut,0
LIE,coco,0
LIE,maiz,0
LIE,ocer,0
LIE,ofib,0
LIE,oilp,0
LIE,orts,0
LIE,othr,0
LIE,plnt,0
LIE,pota,0
LIE,rice,0
LIE,sorg,0
LIE,soyb,0
LIE,spis,0
LIE,sugb,0
LIE,sugc,0
LIE,swpo,0
LIE,teas,0
LIE,tnut,0
LIE,toba,0
LIE,vege,0
LIE,whea,0
LIE,xcof,0
LIE,xfru,434.20001220703125
LIE,xmil,0
LIE,xoil,0
LIE,xpul,0
LIE,yams,0
LKA,bana,0
LKA,barl,0
LKA,cass,308111.7947114408
LKA,cnut,2544952.178373754
LKA,coco,1460.7936407625675
LKA,maiz,173074.9414910078
LKA,ocer,0
LKA,ofib,0
LKA,oilp,0
LKA,orts,0
LKA,othr,81195.4784379378
LKA,plnt,649578.6533665955
LKA,pota,81458.74153900146
LKA,rice,2194201.7757587247
LKA,sorg,162.5699990540743
LKA,soyb,9654.022566273808
LKA,spis,89993.3656950146
LKA,sugb,0
LKA,sugc,611545.1138544083
LKA,swpo,41177.62796674669
LKA,teas,294026.1637926698
LKA,tnut,65021.87064407021
LKA,toba,6459.450780272484
LKA,vege,857398.8945766687
LKA,whea,0
LKA,xcof,5514.8451913669705
LKA,xfru,886549.1508369297
LKA,xmil,4968.238549739122
LKA,xoil,29307.720933195204
LKA,xpul,14370.856092117727
LKA,yams,0
LSO,bana,46.89999961853027
LSO,barl,447.4202686101198
LSO,cass,0
LSO,cnut,0
LSO,coco,0
LSO,maiz,130576.26377010345
LSO,ocer,229.7944476827979
LSO,ofib,0.4000000059604645
LSO,oilp,0
LSO,orts,0
LSO,othr,0.13333334028720856
LSO,plnt,0
LSO,pota,130708.6526800394
LSO,rice,7.199999809265137
LSO,sorg,21585.150031089783
LSO,soyb,332.30000457912683
LSO,spis,0.13333334028720856
LSO,sugb,0
LSO,sugc,0
LSO,swpo,20.300000190734863
LSO,teas,0
LSO,tnut,0.13333334028720856
LSO,toba,0
LSO,vege,32623.738423645496
LSO,whea,7594.685054898262
LSO,xcof,0
LSO,xfru,14254.02249622345
LSO,xmil,0
LSO,xoil,775.6999799981713
LSO,xpul,5627.769256211817
LSO,yams,0
LTU,bana,0
LTU,barl,683339.948972702
LTU,cass,0
LTU,cnut,0
LTU,coco,0
LTU,maiz,57898.840361490846
LTU,ocer,727415.7946652174
LTU,ofib,0
LTU,oilp,0
LTU,orts,0
LTU,othr,0
LTU,plnt,0
LTU,pota,286531.5855169594
LTU,rice,0
LTU,sorg,0
LTU,soyb,0
LTU,spis,5152.172544538975
LTU,sugb,1025229.03957057
LTU,sugc,0
LTU,swpo,0
LTU,teas,0
LTU,tnut,0
LTU,toba,0
LTU,vege,355461.58969783783
LTU,whea,4341312.766607761
LTU,xcof,0
LTU,xfru,134115.14402794838
LTU,xmil,10.900000095367432
LTU,xoil,588119.1529713199
LTU,xpul,847495.8921365738
LTU,yams,0
LUX,bana,0
LUX,barl,36313.66864013672
LUX,cass,0
LUX,cnut,0
LUX,coco,0
LUX,maiz,544.4464098215103
LUX,ocer,35073.03343963623
LUX,ofib,37.79999923706055
LUX,oilp,0
LUX,orts,0
LUX,othr,0
LUX,plnt,0
LUX,pota,21113.88917350769
LUX,rice,0
LUX,sorg,0
LUX,soyb,0
LUX,spis,0
LUX,sugb,0
LUX,sugc,0
LUX,swpo,0
LUX,teas,0
LUX,tnut,24.05000066757202
LUX,toba,0
LUX,vege,3366.614497423172
LUX,whea,77277.54824066162
LUX,xcof,0
LUX,xfru,12496.548128128052
LUX,xmil,0
LUX,xoil,11596.355694204569
LUX,xpul,1553.2445278167725
LUX,yams,0
LVA,bana,0
LVA,barl,256881.98507082462
LVA,cass,0
LVA,cnut,0
LVA,coco,0
LVA,maiz,553.2000045776367
LVA,ocer,389755.87422698736
LVA,ofib,810.7142835855484
LVA,oilp,0
LVA,orts,0
LVA,othr,0
LVA,plnt,0
LVA,pota,423106.69574451447
LVA,rice,0
LVA,sorg,0
LVA,soyb,0
LVA,spis,0
LVA,sugb,0
LVA,sugc,0
LVA,swpo,0
LVA,teas,0
LVA,tnut,0
LVA,toba,0
LVA,vege,172596.96875977516
LVA,whea,2162673.7557266355
LVA,xcof,0
LVA,xfru,12474.05133573711
LVA,xmil,13.300000011920929
LVA,xoil,314687.5889489129
LVA,xpul,213181.49857975543
LVA,yams,0
MAC,bana,0
MAC,barl,0
MAC,cass,0
MAC,cnut,0
MAC,coco,0
MAC,maiz,0
MAC,ocer,0
MAC,ofib,0
MAC,oilp,0
MAC,orts,0
MAC,othr,0
MAC,plnt,0
MAC,pota,0
MAC,rice,0
MAC,sorg,0
MAC,soyb,0
MAC,spis,0
MAC,sugb,0
MAC,sugc,0
MAC,swpo,0
MAC,teas,0
MAC,tnut,0
MAC,toba,0
MAC,vege,0
MAC,whea,0
MAC,xcof,0
MAC,xfru,0
MAC,xmil,0
MAC,xoil,0
MAC,xpul,0
MAC,yams,0
MAF,bana,0
MAF,barl,0
MAF,cass,0
MAF,cnut,0
MAF,coco,0
MAF,maiz,0
MAF,ocer,0
MAF,ofib,0
MAF,oilp,0
MAF,orts,0
MAF,othr,0
MAF,plnt,0
MAF,pota,0
MAF,rice,0
MAF,sorg,0
MAF,soyb,0
MAF,spis,0
MAF,sugb,0
MAF,sugc,0
MAF,swpo,0
MAF,teas,0
MAF,tnut,0
MAF,toba,0
MAF,vege,0
MAF,whea,0
MAF,xcof,0
MAF,xfru,0
MAF,xmil,0
MAF,xoil,0
MAF,xpul,0
MAF,yams,0
MAR,bana,301295.24963378906
MAR,barl,2771630.961881876
MAR,cass,0
MAR,cnut,0
MAR,coco,0
MAR,maiz,104028.67461813986
MAR,ocer,49607.15064896643
MAR,ofib,1597.8943856731057
MAR,oilp,0
MAR,orts,138.41500091552734
MAR,othr,182.03104273865756
MAR,plnt,0
MAR,pota,1823562.446217358
MAR,rice,45076.96144729853
MAR,sorg,5177.636290669441
MAR,soyb,998.6000024527311
MAR,spis,150191.6108302027
MAR,sugb,4208634.326427937
MAR,sugc,644211.0169596672
MAR,swpo,20867.051577925682
MAR,teas,0
MAR,tnut,130180.1995755285
MAR,toba,1216.0009582936764
MAR,vege,3703805.140742004
MAR,whea,8363579.154227018
MAR,xcof,0
MAR,xfru,6467670.271001443
MAR,xmil,4711.909275487065
MAR,xoil,925384.3816011623
MAR,xpul,231520.78336185962
MAR,yams,0
MCO,bana,0
MCO,barl,0
MCO,cass,0
MCO,cnut,0
MCO,coco,0
MCO,maiz,0
MCO,ocer,0
MCO,ofib,0
MCO,oilp,0
MCO,orts,0
MCO,othr,0
MCO,plnt,0
MCO,pota,0
MCO,rice,0
MCO,sorg,0
MCO,soyb,0
MCO,spis,0
MCO,sugb,0
MCO,sugc,0
MCO,swpo,0
MCO,teas,0
MCO,tnut,0
MCO,toba,0
MCO,vege,0
MCO,whea,0
MCO,xcof,0
MCO,xfru,0
MCO,xmil,0
MCO,xoil,0
MCO,xpul,0
MCO,yams,0
MDA,bana,0
MDA,barl,271261.3770418167
MDA,cass,0
MDA,cnut,0
MDA,coco,0
MDA,maiz,1681101.544456482
MDA,ocer,7936.507950425148
MDA,ofib,3.700000062584877
MDA,oilp,0
MDA,orts,0
MDA,othr,0
MDA,plnt,0
MDA,pota,208303.72030687332
MDA,rice,243.49999380111694
MDA,sorg,5217.550044059753
MDA,soyb,33973.53221100569
MDA,spis,0
MDA,sugb,610739.9345815182
MDA,sugc,0
MDA,swpo,0
MDA,teas,0
MDA,tnut,19987.46219277382
MDA,toba,737.6241877619177
MDA,vege,301951.25694939494
MDA,whea,1291054.5185165405
MDA,xcof,0
MDA,xfru,1543307.543643713
MDA,xmil,114.58304013684392
MDA,xoil,874328.4664230123
MDA,xpul,58623.35187730193
MDA,yams,0
MDG,bana,378792.42526088655
MDG,barl,0
MDG,cass,2662030.6843541265
MDG,cnut,71595.68500698358
MDG,coco,8844.24418208003
MDG,maiz,288335.80606119335
MDG,ocer,0
MDG,ofib,23854.549048118293
MDG,oilp,21083.379566185176
MDG,orts,230185.0309818983
MDG,othr,0
MDG,plnt,0
MDG,pota,248942.4877408892
MDG,rice,3440681.4793138057
MDG,sorg,1374.1515747532248
MDG,soyb,51.336172074079514
MDG,spis,39674.37746460736
MDG,sugb,0
MDG,sugc,3097303.2239949703
MDG,swpo,1100155.3256028444
MDG,teas,372.3366502672434
MDG,tnut,11273.206554379314
MDG,toba,1531.0513195246458
MDG,vege,468967.03784273565
MDG,whea,5390.727499827743
MDG,xcof,59148.81375879794
MDG,xfru,914972.7738532126
MDG,xmil,0
MDG,xoil,74732.64631792158
MDG,xpul,134655.4246781692
MDG,yams,0
MDV,bana,2873.4000034332275
MDV,barl,0
MDV,cass,1.6000000089406967
MDV,cnut,4195.599974155426
MDV,coco,0
MDV,maiz,104.49999904632568
MDV,ocer,0
MDV,ofib,0
MDV,oilp,0
MDV,orts,2398.699977874756
MDV,othr,0
MDV,plnt,0
MDV,pota,0
MDV,rice,0
MDV,sorg,51.70000059902668
MDV,soyb,0
MDV,spis,0
MDV,sugb,0
MDV,sugc,0
MDV,swpo,36.39999935775995
MDV,teas,0
MDV,tnut,0
MDV,toba,0
MDV,vege,2463.100040435791
MDV,whea,0
MDV,xcof,0
MDV,xfru,3697.999981880188
MDV,xmil,2.9000000953674316
MDV,xoil,0
MDV,xpul,78.30000084638596
MDV,yams,0
MEX,bana,2286777.3961694613
MEX,barl,838929.5304974914
MEX,cass,18955.697363495827
MEX,cnut,1143246.0099887848
MEX,coco,28179.70315915346
MEX,maiz,24245583.64078904
MEX,ocer,82955.92360660434
MEX,ofib,14872.743479728699
MEX,oilp,861349.5740255564
MEX,orts,235674.96461230516
MEX,othr,68133.19032262824
MEX,plnt,0
MEX,pota,1663810.6243635416
MEX,rice,266850.0062224716
MEX,sorg,4528659.950641662
MEX,soyb,425057.0292326659
MEX,spis,206550.62613616884
MEX,sugb,871.9258162975311
MEX,sugc,56377630.29701185
MEX,swpo,74455.19671912491
MEX,teas,0
MEX,tnut,275935.21242436767
MEX,toba,20100.80595111847
MEX,vege,14936487.779146865
MEX,whea,3626655.783721268
MEX,xcof,156470.0411246866
MEX,xfru,20352668.16907984
MEX,xmil,0
MEX,xoil,1350789.5649980865
MEX,xpul,1257700.7655572817
MEX,yams,0
MHL,bana,0
MHL,barl,0
MHL,cass,0
MHL,cnut,31985.579956054688
MHL,coco,0
MHL,maiz,0
MHL,ocer,0
MHL,ofib,0
MHL,oilp,0
MHL,orts,0
MHL,othr,0
MHL,plnt,0
MHL,pota,0
MHL,rice,0
MHL,sorg,0
MHL,soyb,0
MHL,spis,0
MHL,sugb,0
MHL,sugc,0
MHL,swpo,0
MHL,teas,0
MHL,tnut,0
MHL,toba,0
MHL,vege,0
MHL,whea,0
MHL,xcof,0
MHL,xfru,0
MHL,xmil,0
MHL,xoil,0
MHL,xpul,0
MHL,yams,0
MKD,bana,0
MKD,barl,97995.92489683628
MKD,cass,0
MKD,cnut,0
MKD,coco,0
MKD,maiz,127273.8176053688
MKD,ocer,12431.186293691397
MKD,ofib,0
MKD,oilp,0
MKD,orts,0
MKD,othr,0
MKD,plnt,0
MKD,pota,173366.70383128524
MKD,rice,16068.823982298374
MKD,sorg,30.3599995970726
MKD,soyb,27.96852658269927
MKD,spis,3820.5470163300633
MKD,sugb,7718.7797738313675
MKD,sugc,0
MKD,swpo,0
MKD,teas,0
MKD,tnut,3272.1814299300313
MKD,toba,19697.953872926533
MKD,vege,618668.3417260647
MKD,whea,208609.58056022972
MKD,xcof,0
MKD,xfru,380662.04188266397
MKD,xmil,64.68000090122223
MKD,xoil,23322.59781064093
MKD,xpul,21071.04343442619
MKD,yams,0
MLI,bana,123202.14243125916
MLI,barl,0
MLI,cass,100070.67653727531
MLI,cnut,3.9000000953674316
MLI,coco,0
MLI,maiz,2864975.018890381
MLI,ocer,48651.11320896447
MLI,ofib,1584.3242510780692
MLI,oilp,1.2000000476837158
MLI,orts,129.7000026702881
MLI,othr,0
MLI,plnt,427.200008392334
MLI,pota,300547.601061821
MLI,rice,4281626.38080053
MLI,sorg,1442876.6937003732
MLI,soyb,8769.408060848713
MLI,spis,4872.0048352740705
MLI,sugb,5303.82497215271
MLI,sugc,371440.1784391403
MLI,swpo,1114707.1887042522
MLI,teas,79.44298914074898
MLI,tnut,9593.074653625488
MLI,toba,1721.5377084612846
MLI,vege,456638.14315086603
MLI,whea,96859.913230896
MLI,xcof,4.900000095367432
MLI,xfru,854840.5445370376
MLI,xmil,1846767.355478987
MLI,xoil,1438043.9489984587
MLI,xpul,182754.91465115547
MLI,yams,94132.26687838137
MLT,bana,0
MLT,barl,2159.048553466797
MLT,cass,0
MLT,cnut,0
MLT,coco,0
MLT,maiz,0
MLT,ocer,0
MLT,ofib,0
MLT,oilp,0
MLT,orts,0
MLT,othr,0
MLT,plnt,0
MLT,pota,8899.264251708984
MLT,rice,0
MLT,sorg,0
MLT,soyb,0
MLT,spis,0
MLT,sugb,0
MLT,sugc,0
MLT,swpo,0
MLT,teas,0
MLT,tnut,0
MLT,toba,0
MLT,vege,70647.20489788055
MLT,whea,13435.237133026123
MLT,xcof,0
MLT,xfru,15580.166702270508
MLT,xmil,0
MLT,xoil,23.99999964237213
MLT,xpul,1741.4457232952118
MLT,yams,0
MMR,bana,2078.59996342659
MMR,barl,25.900000788271427
MMR,cass,396625.53554426134
MMR,cnut,537418.8785061836
MMR,coco,0
MMR,maiz,1935151.6062827557
MMR,ocer,11391.798262134194
MMR,ofib,4389.765152441338
MMR,oilp,5.799999952316284
MMR,orts,36.00000016391277
MMR,othr,425376.0447690934
MMR,plnt,1060009.4414935485
MMR,pota,502701.97058200836
MMR,rice,25153134.02715143
MMR,sorg,209663.19421663135
MMR,soyb,202536.3762718588
MMR,spis,284571.7712497562
MMR,sugb,0
MMR,sugc,10896213.157705069
MMR,swpo,65992.37148603797
MMR,teas,34522.849248081446
MMR,tnut,268274.02714603394
MMR,toba,13923.904706865549
MMR,vege,4871329.0427332
MMR,whea,122369.39166454971
MMR,xcof,14974.511055007577
MMR,xfru,1427542.6641060486
MMR,xmil,222712.23430901766
MMR,xoil,2975750.2647948116
MMR,xpul,6318595.223772883
MMR,yams,0
MNE,bana,0
MNE,barl,3879.2315540909767
MNE,cass,0
MNE,cnut,0
MNE,coco,0
MNE,maiz,18821.323248118162
MNE,ocer,2107.829054147005
MNE,ofib,0
MNE,oilp,0
MNE,orts,0
MNE,othr,0
MNE,plnt,0
MNE,pota,247493.32984167337
MNE,rice,0
MNE,sorg,0
MNE,soyb,0
MNE,spis,0
MNE,sugb,107.80000305175781
MNE,sugc,0
MNE,swpo,0
MNE,teas,96.00000072270632
MNE,tnut,717.6150752753019
MNE,toba,247.11111387610435
MNE,vege,116789.64742195606
MNE,whea,8613.99113804102
MNE,xcof,0
MNE,xfru,124231.37066942453
MNE,xmil,0
MNE,xoil,1880.1037442311645
MNE,xpul,4552.919883430004
MNE,yams,0
MNG,bana,0
