iso3c,animal_system,tonnes_product
VCT,sheep_mixed_meat,1715.1959664003734
VCT,sheep_mixed_milk,0
VEN,buffaloes_mixed_meat,0
VEN,buffaloes_mixed_milk,0
VEN,cows_feedlot_meat,0
VEN,cows_mixed_meat,11502361.31809074
VEN,cows_mixed_milk,2146750.6877613785
VEN,goats_mixed_meat,142181.6635175682
VEN,goats_mixed_milk,0
VEN,sheep_mixed_meat,80671.57449590304
VEN,sheep_mixed_milk,0
VGB,buffaloes_mixed_meat,0
VGB,buffaloes_mixed_milk,0
VGB,cows_feedlot_meat,0
VGB,cows_mixed_meat,0
VGB,cows_mixed_milk,0
VGB,goats_mixed_meat,0
VGB,goats_mixed_milk,0
VGB,sheep_mixed_meat,0
VGB,sheep_mixed_milk,0
VIR,buffaloes_mixed_meat,0
VIR,buffaloes_mixed_milk,0
VIR,cows_feedlot_meat,0
VIR,cows_mixed_meat,12420.523915723821
VIR,cows_mixed_milk,1510.4119980671971
VIR,goats_mixed_meat,599.7472334837395
VIR,goats_mixed_milk,106.01493291879777
VIR,sheep_mixed_meat,662.7226247618206
VIR,sheep_mixed_milk,0
VNM,buffaloes_mixed_meat,3326507.7674580743
VNM,buffaloes_mixed_milk,40717.09417261007
VNM,cows_feedlot_meat,0
VNM,cows_mixed_meat,6841576.312035411
VNM,cows_mixed_milk,316786.85118065507
VNM,goats_mixed_meat,408450.8913667217
VNM,goats_mixed_milk,0
VNM,sheep_mixed_meat,0
VNM,sheep_mixed_milk,0
VUT,buffaloes_mixed_meat,0
VUT,buffaloes_mixed_milk,0
VUT,cows_feedlot_meat,0
VUT,cows_mixed_meat,281495.66136023006
VUT,cows_mixed_milk,32491.99311397525
VUT,goats_mixed_meat,6068.606395043678
VUT,goats_mixed_milk,0
VUT,sheep_mixed_meat,0
VUT,sheep_mixed_milk,0
WLF,buffaloes_mixed_meat,0
WLF,buffaloes_mixed_milk,0
WLF,cows_feedlot_meat,0
WLF,cows_mixed_meat,0
WLF,cows_mixed_milk,0
WLF,goats_mixed_meat,0
WLF,goats_mixed_milk,0
WLF,sheep_mixed_meat,0
WLF,sheep_mixed_milk,0
WSM,buffaloes_mixed_meat,0
WSM,buffaloes_mixed_milk,0
WSM,cows_feedlot_meat,0
WSM,cows_mixed_meat,103855.33418370632
WSM,cows_mixed_milk,4807.302668305423
WSM,goats_mixed_meat,0.9875690976275608
WSM,goats_mixed_milk,0
WSM,sheep_mixed_meat,2.3578511663191826
WSM,sheep_mixed_milk,0
XKO,buffaloes_mixed_meat,0.5128826804754544
XKO,buffaloes_mixed_milk,0.233479511437698
XKO,cows_feedlot_meat,0
XKO,cows_mixed_meat,41156.1011278719
XKO,cows_mixed_milk,38404.78347369534
XKO,goats_mixed_meat,527.2869053803556
XKO,goats_mixed_milk,557.3950083136148
XKO,sheep_mixed_meat,9466.934243045062
XKO,sheep_mixed_milk,1115.5863893526255
XMI,buffaloes_mixed_meat,0
XMI,buffaloes_mixed_milk,0
XMI,cows_feedlot_meat,0
XMI,cows_mixed_meat,6517.248434443412
XMI,cows_mixed_milk,5177.031023656976
XMI,goats_mixed_meat,336.3766831326698
XMI,goats_mixed_milk,52.2040701751688
XMI,sheep_mixed_meat,362.07696302279174
XMI,sheep_mixed_milk,617.4275545828535
YEM,buffaloes_mixed_meat,0
YEM,buffaloes_mixed_milk,0
YEM,cows_feedlot_meat,0
YEM,cows_mixed_meat,587806.6662662458
YEM,cows_mixed_milk,186139.6884690437
YEM,goats_mixed_meat,371403.8399037758
YEM,goats_mixed_milk,81150.07798654247
YEM,sheep_mixed_meat,317038.05960819346
YEM,sheep_mixed_milk,71532.81096768266
ZAF,buffaloes_mixed_meat,0
ZAF,buffaloes_mixed_milk,0
ZAF,cows_feedlot_meat,194130.07964356
ZAF,cows_mixed_meat,6266373.407542401
ZAF,cows_mixed_milk,716652.4959349182
ZAF,goats_mixed_meat,306404.9576036294
ZAF,goats_mixed_milk,0
ZAF,sheep_mixed_meat,1136503.2965838932
ZAF,sheep_mixed_milk,0
ZMB,buffaloes_mixed_meat,0
ZMB,buffaloes_mixed_milk,0
ZMB,cows_feedlot_meat,0
ZMB,cows_mixed_meat,1916879.9496408424
ZMB,cows_mixed_milk,180084.9320743878
ZMB,goats_mixed_meat,193363.52356327235
ZMB,goats_mixed_milk,0
ZMB,sheep_mixed_meat,18879.844244928172
ZMB,sheep_mixed_milk,0
ZWE,buffaloes_mixed_meat,0
ZWE,buffaloes_mixed_milk,0
ZWE,cows_feedlot_meat,0
ZWE,cows_mixed_meat,2056254.4899057397
ZWE,cows_mixed_milk,504679.28476933
ZWE,goats_mixed_meat,386950.81445924565
ZWE,goats_mixed_milk,0
ZWE,sheep_mixed_meat,38631.43097790762
ZWE,sheep_mixed_milk,0
