iso3c,nutrient,prod_system,split_rest_names,allocated_pesticide
AGO,N,I,plnt,0
AIA,N,H,plnt,0
AIA,N,I,plnt,0
ATG,N,H,plnt,0
ATG,N,I,plnt,0
ARM,N,H,plnt,0
ARM,N,I,plnt,0
ABW,N,H,plnt,0
ABW,N,I,plnt,0
AZE,N,H,plnt,0
AZE,N,I,plnt,0
BHS,N,H,plnt,0
BHS,N,I,plnt,0
BHR,N,H,plnt,0
BHR,N,I,plnt,0
BRB,N,H,plnt,0
BRB,N,I,plnt,0
BLZ,N,H,plnt,0
BLZ,N,I,plnt,0
BEN,N,H,plnt,0
BEN,N,I,plnt,0
BMU,N,H,plnt,0
BMU,N,I,plnt,0
BTN,N,H,plnt,0
BTN,N,I,plnt,0
BOL,N,H,plnt,6492.010656279352
BOL,N,I,plnt,0
BES,N,H,plnt,0
BES,N,I,plnt,0
BIH,N,H,plnt,0
BIH,N,I,plnt,0
BWA,N,H,plnt,0
BWA,N,I,plnt,0
IOT,N,H,plnt,0
IOT,N,I,plnt,0
VGB,N,H,plnt,0
VGB,N,I,plnt,0
BRN,N,H,plnt,0
BRN,N,I,plnt,0
BFA,N,H,plnt,0
BFA,N,I,plnt,0
BDI,N,H,plnt,3.011509684476209
BDI,N,I,plnt,0
KHM,N,H,plnt,0
KHM,N,I,plnt,0
CMR,N,H,plnt,2107.9376016512856
CMR,N,I,plnt,0
CPV,N,H,plnt,0
CPV,N,I,plnt,0
CYM,N,H,plnt,0
CYM,N,I,plnt,0
CAF,N,H,plnt,0
CAF,N,I,plnt,0
TCD,N,H,plnt,0
TCD,N,I,plnt,0
CXR,N,H,plnt,0
CXR,N,I,plnt,0
CCK,N,H,plnt,0
CCK,N,I,plnt,0
COL,N,H,plnt,29386.767673218274
COL,N,I,plnt,505.34910504388506
COM,N,H,plnt,0
COM,N,I,plnt,0
COK,N,H,plnt,0
COK,N,I,plnt,0
CRI,N,H,plnt,0
CRI,N,I,plnt,0.46985339984187574
CIV,N,H,plnt,238.25849460319174
CIV,N,I,plnt,0
CUB,N,H,plnt,1383.1702815712133
CUB,N,I,plnt,0
CUW,N,H,plnt,0
CUW,N,I,plnt,0
COD,N,H,plnt,0.12101708981500364
COD,N,I,plnt,0
DJI,N,H,plnt,0
DJI,N,I,plnt,0
DOM,N,H,plnt,1060.6806430872894
DOM,N,I,plnt,10087.073334991022
DMA,N,H,plnt,0
DMA,N,I,plnt,0
ECU,N,H,plnt,33492.70903672447
ECU,N,I,plnt,0
SLV,N,H,plnt,27.599441849737477
SLV,N,I,plnt,26.134860766266726
GNQ,N,H,plnt,0
GNQ,N,I,plnt,0
ERI,N,H,plnt,0
ERI,N,I,plnt,0
ETH,N,H,plnt,0
ETH,N,I,plnt,0
FLK,N,H,plnt,0
FLK,N,I,plnt,0
FJI,N,H,plnt,0
FJI,N,I,plnt,0
GUF,N,H,plnt,0
GUF,N,I,plnt,0
PYF,N,H,plnt,0
PYF,N,I,plnt,0
GAB,N,H,plnt,1096.4055633877795
GAB,N,I,plnt,0
GMB,N,H,plnt,0
GMB,N,I,plnt,0
GEO,N,H,plnt,0
GEO,N,I,plnt,0
GHA,N,H,plnt,462.60315340651977
GHA,N,I,plnt,0
GRL,N,H,plnt,0
GRL,N,I,plnt,0
GRD,N,H,plnt,0
GRD,N,I,plnt,0
GLP,N,H,plnt,0
GLP,N,I,plnt,0
GUM,N,H,plnt,0
GUM,N,I,plnt,0
GTM,N,H,plnt,783.2517880740228
GTM,N,I,plnt,0
GNB,N,H,plnt,35.13806793232062
GNB,N,I,plnt,0
GIN,N,H,plnt,1.1033055541162788
GIN,N,I,plnt,0
GUY,N,H,plnt,30.368536333244098
GUY,N,I,plnt,0
HTI,N,H,plnt,14.985534350772557
HTI,N,I,plnt,0
HND,N,H,plnt,60.362309837039305
HND,N,I,plnt,1710.1174997509336
ISL,N,H,plnt,0
ISL,N,I,plnt,0
IRQ,N,H,plnt,0
IRQ,N,I,plnt,0
IMN,N,H,plnt,0
IMN,N,I,plnt,0
ISR,N,H,plnt,0
ISR,N,I,plnt,0
JAM,N,H,plnt,0
JAM,N,I,plnt,0
JEY,N,H,plnt,0
JEY,N,I,plnt,0
JOR,N,H,plnt,0
JOR,N,I,plnt,0
KAZ,N,H,plnt,0
KAZ,N,I,plnt,0
KEN,N,H,plnt,0
KEN,N,I,plnt,0
KIR,N,H,plnt,0
KIR,N,I,plnt,0
XKO,N,H,plnt,0
XKO,N,I,plnt,0
KWT,N,H,plnt,0
KWT,N,I,plnt,0
KGZ,N,H,plnt,0
KGZ,N,I,plnt,0
LAO,N,H,plnt,0
LAO,N,I,plnt,0
LBN,N,H,plnt,0
LBN,N,I,plnt,0
LSO,N,H,plnt,0
LSO,N,I,plnt,0
LBR,N,H,plnt,322.81138821267166
LBR,N,I,plnt,0
LBY,N,H,plnt,0
LBY,N,I,plnt,0
LIE,N,H,plnt,0
LIE,N,I,plnt,0
MKD,N,H,plnt,0
MKD,N,I,plnt,0
MDG,N,H,plnt,0
MDG,N,I,plnt,0
MWI,N,H,plnt,0
MWI,N,I,plnt,0
MDV,N,H,plnt,0
MDV,N,I,plnt,0
MLI,N,H,plnt,0
MLI,N,I,plnt,0
MHL,N,H,plnt,0
MHL,N,I,plnt,0
MTQ,N,H,plnt,0
MTQ,N,I,plnt,0
MRT,N,H,plnt,0
MRT,N,I,plnt,0
MUS,N,H,plnt,0
MUS,N,I,plnt,0
MYT,N,H,plnt,0
MYT,N,I,plnt,0
FSM,N,H,plnt,0
FSM,N,I,plnt,0
MDA,N,H,plnt,0
MDA,N,I,plnt,0
MCO,N,H,plnt,0
MCO,N,I,plnt,0
MNG,N,H,plnt,0
MNG,N,I,plnt,0
MNE,N,H,plnt,0
MNE,N,I,plnt,0
MSR,N,H,plnt,0
MSR,N,I,plnt,0
MOZ,N,H,plnt,0
MOZ,N,I,plnt,0
MMR,N,H,plnt,0
MMR,N,I,plnt,0
"NAM",N,H,plnt,0
"NAM",N,I,plnt,0
NRU,N,H,plnt,0
NRU,N,I,plnt,0
NPL,N,H,plnt,0
NPL,N,I,plnt,0
NCL,N,H,plnt,0
NCL,N,I,plnt,0
NIC,N,H,plnt,0
NIC,N,I,plnt,1966.608884100767
NER,N,H,plnt,0
NER,N,I,plnt,0
NGA,N,H,plnt,2.954214894355455
NGA,N,I,plnt,0
NIU,N,H,plnt,0
NIU,N,I,plnt,0
NFK,N,H,plnt,0
NFK,N,I,plnt,0
PRK,N,H,plnt,0
PRK,N,I,plnt,0
MNP,N,H,plnt,0
MNP,N,I,plnt,0
NOR,N,H,plnt,0
NOR,N,I,plnt,0
OMN,N,H,plnt,0
OMN,N,I,plnt,0
PLW,N,H,plnt,0
PLW,N,I,plnt,0
PSE,N,H,plnt,0
PSE,N,I,plnt,0
PAN,N,H,plnt,653.2129180250454
PAN,N,I,plnt,0
PNG,N,H,plnt,0
PNG,N,I,plnt,0
PRY,N,H,plnt,0
PRY,N,I,plnt,0
PER,N,H,plnt,1017.4182261445094
PER,N,I,plnt,0
PCN,N,H,plnt,0
PCN,N,I,plnt,0
XMI,N,H,plnt,0
XMI,N,I,plnt,0
PRI,N,H,plnt,0
PRI,N,I,plnt,0
QAT,N,H,plnt,0
QAT,N,I,plnt,0
COG,N,H,plnt,1.7959053192058736
COG,N,I,plnt,0
REU,N,H,plnt,0
REU,N,I,plnt,0
RWA,N,H,plnt,0
RWA,N,I,plnt,0
BLM,N,H,plnt,0
BLM,N,I,plnt,0
MAF,N,H,plnt,0
MAF,N,I,plnt,0
SHN,N,H,plnt,0
SHN,N,I,plnt,0
KNA,N,H,plnt,0
KNA,N,I,plnt,0
LCA,N,H,plnt,0
LCA,N,I,plnt,0
SPM,N,H,plnt,0
SPM,N,I,plnt,0
VCT,N,H,plnt,0
VCT,N,I,plnt,0
WSM,N,H,plnt,0
WSM,N,I,plnt,0
SMR,N,H,plnt,0
SMR,N,I,plnt,0
STP,N,H,plnt,0
STP,N,I,plnt,0
SAU,N,H,plnt,0
SAU,N,I,plnt,0
SEN,N,H,plnt,0
SEN,N,I,plnt,0
SRB,N,H,plnt,0
SRB,N,I,plnt,0
SYC,N,H,plnt,0
SYC,N,I,plnt,0
SLE,N,H,plnt,0.5300285490733836
SLE,N,I,plnt,0
SGP,N,H,plnt,0
SGP,N,I,plnt,0
SXM,N,H,plnt,0
SXM,N,I,plnt,0
SLB,N,H,plnt,0
SLB,N,I,plnt,0
SOM,N,H,plnt,0
SOM,N,I,plnt,0
KOR,N,H,plnt,0
KOR,N,I,plnt,0
SSD,N,H,plnt,0
SSD,N,I,plnt,0
LKA,N,H,plnt,525.6980987296462
LKA,N,I,plnt,0
SDN,N,H,plnt,0
SDN,N,I,plnt,0
SUR,N,H,plnt,32.217695338100384
SUR,N,I,plnt,0
SWZ,N,H,plnt,0
SWZ,N,I,plnt,0
CHE,N,H,plnt,0
CHE,N,I,plnt,0
SYR,N,H,plnt,0
SYR,N,I,plnt,0
TWN,N,H,plnt,0
TWN,N,I,plnt,0
TJK,N,H,plnt,0
TJK,N,I,plnt,0
TZA,N,H,plnt,1.365007731082975
TZA,N,I,plnt,0
TLS,N,H,plnt,0
TLS,N,I,plnt,0
TGO,N,H,plnt,0
TGO,N,I,plnt,0
TKL,N,H,plnt,0
TKL,N,I,plnt,0
TON,N,H,plnt,0
TON,N,I,plnt,0
TTO,N,H,plnt,0
TTO,N,I,plnt,0
TUN,N,H,plnt,0
TUN,N,I,plnt,0
TKM,N,H,plnt,0
TKM,N,I,plnt,0
TCA,N,H,plnt,0
TCA,N,I,plnt,0
TUV,N,H,plnt,0
TUV,N,I,plnt,0
UGA,N,H,plnt,0
UGA,N,I,plnt,0
ARE,N,H,plnt,0
ARE,N,I,plnt,0
URY,N,H,plnt,0
URY,N,I,plnt,0
VUT,N,H,plnt,0
VUT,N,I,plnt,0
VEN,N,H,plnt,510.11328469332756
VEN,N,I,plnt,1397.2510311536917
VIR,N,H,plnt,0
VIR,N,I,plnt,0
WLF,N,H,plnt,0
WLF,N,I,plnt,0
ESH,N,H,plnt,0
ESH,N,I,plnt,0
YEM,N,H,plnt,0
YEM,N,I,plnt,0
ZMB,N,H,plnt,0
ZMB,N,I,plnt,0
ZWE,N,H,plnt,0
ZWE,N,I,plnt,0
AFG,N,H,cnut,0
AFG,N,I,cnut,0
ALB,N,H,cnut,0
ALB,N,I,cnut,0
DZA,N,H,cnut,0
DZA,N,I,cnut,0
ASM,N,H,cnut,0
ASM,N,I,cnut,0
AND,N,H,cnut,0
AND,N,I,cnut,0
AGO,N,H,cnut,0
AGO,N,I,cnut,0
AIA,N,H,cnut,0
AIA,N,I,cnut,0
ATG,N,H,cnut,0
ATG,N,I,cnut,0
ARM,N,H,cnut,0
ARM,N,I,cnut,0
ABW,N,H,cnut,0
ABW,N,I,cnut,0
AZE,N,H,cnut,0
AZE,N,I,cnut,0
BHS,N,H,cnut,0
BHS,N,I,cnut,0
BHR,N,H,cnut,0
BHR,N,I,cnut,0
BRB,N,H,cnut,0
BRB,N,I,cnut,0
BLZ,N,H,cnut,0
BLZ,N,I,cnut,0
BEN,N,H,cnut,866.4613628038854
BEN,N,I,cnut,0
BMU,N,H,cnut,0
BMU,N,I,cnut,0
BTN,N,H,cnut,0
BTN,N,I,cnut,0
BOL,N,H,cnut,0
BOL,N,I,cnut,0
BES,N,H,cnut,0
BES,N,I,cnut,0
BIH,N,H,cnut,0
BIH,N,I,cnut,0
BWA,N,H,cnut,0
BWA,N,I,cnut,0
IOT,N,H,cnut,0
IOT,N,I,cnut,0
VGB,N,H,cnut,0
VGB,N,I,cnut,0
BRN,N,H,cnut,0.6772469277319537
BRN,N,I,cnut,0
BFA,N,H,cnut,0
BFA,N,I,cnut,0
BDI,N,H,cnut,0
BDI,N,I,cnut,0
KHM,N,H,cnut,51.118097696395964
KHM,N,I,cnut,0
CMR,N,H,cnut,13.38180493966708
CMR,N,I,cnut,0
CPV,N,H,cnut,0
CPV,N,I,cnut,0
CYM,N,H,cnut,0
CYM,N,I,cnut,0
CAF,N,H,cnut,0
CAF,N,I,cnut,0
TCD,N,H,cnut,0
TCD,N,I,cnut,0
CXR,N,H,cnut,0
CXR,N,I,cnut,0
CCK,N,H,cnut,0
CCK,N,I,cnut,0
COL,N,H,cnut,3273.6857346612683
COL,N,I,cnut,0
COM,N,H,cnut,0
COM,N,I,cnut,0
COK,N,H,cnut,0
COK,N,I,cnut,0
CRI,N,H,cnut,1753.9157310333303
CRI,N,I,cnut,0
CIV,N,H,cnut,30.194463151475293
CIV,N,I,cnut,0
CUB,N,H,cnut,0
CUB,N,I,cnut,0
CUW,N,H,cnut,0
CUW,N,I,cnut,0
COD,N,H,cnut,0.008644078119943404
COD,N,I,cnut,0
DJI,N,H,cnut,0
DJI,N,I,cnut,0
DOM,N,H,cnut,6406.371820623645
DOM,N,I,cnut,0
DMA,N,H,cnut,0
DMA,N,I,cnut,0
ECU,N,H,cnut,1374.3089388187234
ECU,N,I,cnut,0
SLV,N,H,cnut,0
SLV,N,I,cnut,6.14530416637019
GNQ,N,H,cnut,0
GNQ,N,I,cnut,0
ERI,N,H,cnut,0
ERI,N,I,cnut,0
ETH,N,H,cnut,0
ETH,N,I,cnut,0
FLK,N,H,cnut,0
FLK,N,I,cnut,0
FJI,N,H,cnut,0
FJI,N,I,cnut,0
GUF,N,H,cnut,0
GUF,N,I,cnut,0
PYF,N,H,cnut,0
PYF,N,I,cnut,0
GAB,N,H,cnut,0.06954618744000683
GAB,N,I,cnut,0
GMB,N,H,cnut,0.12748085568093273
GMB,N,I,cnut,0
GEO,N,H,cnut,0
GEO,N,I,cnut,0
GHA,N,H,cnut,110.87712092580695
GHA,N,I,cnut,0
GRL,N,H,cnut,0
GRL,N,I,cnut,0
GRD,N,H,cnut,0
GRD,N,I,cnut,0
GLP,N,H,cnut,0
GLP,N,I,cnut,0
GUM,N,H,cnut,0
GUM,N,I,cnut,0
GTM,N,H,cnut,862.996068260158
GTM,N,I,cnut,0
GNB,N,H,cnut,24.490051602004343
GNB,N,I,cnut,0
GIN,N,H,cnut,0
GIN,N,I,cnut,0
GUY,N,H,cnut,0
GUY,N,I,cnut,0
HTI,N,H,cnut,0
HTI,N,I,cnut,0
HND,N,H,cnut,234.63906234872343
HND,N,I,cnut,0
ISL,N,H,cnut,0
ISL,N,I,cnut,0
IRQ,N,H,cnut,0
IRQ,N,I,cnut,0
IMN,N,H,cnut,0
IMN,N,I,cnut,0
ISR,N,H,cnut,0
ISR,N,I,cnut,0
JAM,N,H,cnut,0
JAM,N,I,cnut,0
JEY,N,H,cnut,0
JEY,N,I,cnut,0
JOR,N,H,cnut,0
JOR,N,I,cnut,0
KAZ,N,H,cnut,0
KAZ,N,I,cnut,0
KEN,N,H,cnut,10.872599730365987
KEN,N,I,cnut,0
KIR,N,H,cnut,0
KIR,N,I,cnut,0
XKO,N,H,cnut,0
XKO,N,I,cnut,0
KWT,N,H,cnut,0
KWT,N,I,cnut,0
KGZ,N,H,cnut,0
KGZ,N,I,cnut,0
LAO,N,H,cnut,0
LAO,N,I,cnut,0
LBN,N,H,cnut,0
LBN,N,I,cnut,0
LSO,N,H,cnut,0
LSO,N,I,cnut,0
LBR,N,H,cnut,68.94152289491552
LBR,N,I,cnut,0
LBY,N,H,cnut,0
LBY,N,I,cnut,0
LIE,N,H,cnut,0
LIE,N,I,cnut,0
MKD,N,H,cnut,0
MKD,N,I,cnut,0
MDG,N,H,cnut,87.53258806367991
MDG,N,I,cnut,0
MWI,N,H,cnut,0
MWI,N,I,cnut,0
MDV,N,H,cnut,0
MDV,N,I,cnut,0
MLI,N,H,cnut,3.936343307380349e-5
MLI,N,I,cnut,0
MHL,N,H,cnut,0
MHL,N,I,cnut,0
MTQ,N,H,cnut,0
MTQ,N,I,cnut,0
MRT,N,H,cnut,0.016673214403013534
MRT,N,I,cnut,0
MUS,N,H,cnut,0
MUS,N,I,cnut,0
MYT,N,H,cnut,0
MYT,N,I,cnut,0
FSM,N,H,cnut,0
FSM,N,I,cnut,0
MDA,N,H,cnut,0
MDA,N,I,cnut,0
MCO,N,H,cnut,0
MCO,N,I,cnut,0
MNG,N,H,cnut,0
MNG,N,I,cnut,0
MNE,N,H,cnut,0
MNE,N,I,cnut,0
MSR,N,H,cnut,0
MSR,N,I,cnut,0
MOZ,N,H,cnut,0
MOZ,N,I,cnut,0
MMR,N,H,cnut,0
MMR,N,I,cnut,0
"NAM",N,H,cnut,0
"NAM",N,I,cnut,0
NRU,N,H,cnut,0
NRU,N,I,cnut,0
NPL,N,H,cnut,0.9768590071005656
NPL,N,I,cnut,0
NCL,N,H,cnut,0
NCL,N,I,cnut,0
NIC,N,H,cnut,151.82183139379487
NIC,N,I,cnut,1.4368489506468245
NER,N,H,cnut,0
NER,N,I,cnut,0
NGA,N,H,cnut,1.5356896121531562
NGA,N,I,cnut,0
NIU,N,H,cnut,0
NIU,N,I,cnut,0
NFK,N,H,cnut,0
NFK,N,I,cnut,0
PRK,N,H,cnut,0
PRK,N,I,cnut,0
MNP,N,H,cnut,0
MNP,N,I,cnut,0
NOR,N,H,cnut,0
NOR,N,I,cnut,0
OMN,N,H,cnut,0
OMN,N,I,cnut,0
PLW,N,H,cnut,0
PLW,N,I,cnut,0
PSE,N,H,cnut,0
PSE,N,I,cnut,0
PAN,N,H,cnut,66.77576688298146
PAN,N,I,cnut,0
PNG,N,H,cnut,535.6936495563455
PNG,N,I,cnut,0
PRY,N,H,cnut,0
PRY,N,I,cnut,0
PER,N,H,cnut,178.22932563442703
PER,N,I,cnut,0
PCN,N,H,cnut,0
PCN,N,I,cnut,0
XMI,N,H,cnut,0
XMI,N,I,cnut,0
PRI,N,H,cnut,0
PRI,N,I,cnut,0
QAT,N,H,cnut,0
QAT,N,I,cnut,0
COG,N,H,cnut,0.1565566462104969
COG,N,I,cnut,0
REU,N,H,cnut,0
REU,N,I,cnut,0
RWA,N,H,cnut,0
RWA,N,I,cnut,0
BLM,N,H,cnut,0
BLM,N,I,cnut,0
MAF,N,H,cnut,0
MAF,N,I,cnut,0
SHN,N,H,cnut,0
SHN,N,I,cnut,0
KNA,N,H,cnut,0
KNA,N,I,cnut,0
LCA,N,H,cnut,0
LCA,N,I,cnut,0
SPM,N,H,cnut,0
SPM,N,I,cnut,0
VCT,N,H,cnut,0
VCT,N,I,cnut,0
WSM,N,H,cnut,0
WSM,N,I,cnut,0
SMR,N,H,cnut,0
SMR,N,I,cnut,0
STP,N,H,cnut,0
STP,N,I,cnut,0
SAU,N,H,cnut,0
SAU,N,I,cnut,0
SEN,N,H,cnut,14.13873459837249
SEN,N,I,cnut,0
SRB,N,H,cnut,0
SRB,N,I,cnut,0
SYC,N,H,cnut,0
SYC,N,I,cnut,0
SLE,N,H,cnut,101.3276303679137
SLE,N,I,cnut,0
SGP,N,H,cnut,0.7773098036724244
SGP,N,I,cnut,0
SXM,N,H,cnut,0
SXM,N,I,cnut,0
SLB,N,H,cnut,0
SLB,N,I,cnut,0
SOM,N,H,cnut,0
SOM,N,I,cnut,0
KOR,N,H,cnut,0
KOR,N,I,cnut,0
SSD,N,H,cnut,0
SSD,N,I,cnut,0
LKA,N,H,cnut,4073.4571580070156
LKA,N,I,cnut,0
SDN,N,H,cnut,0
SDN,N,I,cnut,0
SUR,N,H,cnut,0
SUR,N,I,cnut,0
SWZ,N,H,cnut,0
SWZ,N,I,cnut,0
CHE,N,H,cnut,0
CHE,N,I,cnut,0
SYR,N,H,cnut,0
SYR,N,I,cnut,0
TWN,N,H,cnut,747.6299802770902
TWN,N,I,cnut,0
TJK,N,H,cnut,0
TJK,N,I,cnut,0
TZA,N,H,cnut,3.347868404396159
TZA,N,I,cnut,0
TLS,N,H,cnut,1.1544042261773837
TLS,N,I,cnut,4.575706882556032
TGO,N,H,cnut,597.9110315236635
TGO,N,I,cnut,0
TKL,N,H,cnut,0
TKL,N,I,cnut,0
TON,N,H,cnut,0
TON,N,I,cnut,0
TTO,N,H,cnut,0
TTO,N,I,cnut,0
TUN,N,H,cnut,0
TUN,N,I,cnut,0
TKM,N,H,cnut,0
TKM,N,I,cnut,0
TCA,N,H,cnut,0
TCA,N,I,cnut,0
TUV,N,H,cnut,0
TUV,N,I,cnut,0
UGA,N,H,cnut,0
UGA,N,I,cnut,0
ARE,N,H,cnut,0
ARE,N,I,cnut,0
URY,N,H,cnut,0
URY,N,I,cnut,0
VUT,N,H,cnut,2049.4399314725124
VUT,N,I,cnut,0
VEN,N,H,cnut,790.9621207798461
VEN,N,I,cnut,0
VIR,N,H,cnut,0
VIR,N,I,cnut,0
WLF,N,H,cnut,0
WLF,N,I,cnut,0
ESH,N,H,cnut,0
ESH,N,I,cnut,0
YEM,N,H,cnut,0
YEM,N,I,cnut,0
ZMB,N,H,cnut,0
ZMB,N,I,cnut,0
ZWE,N,H,cnut,0
ZWE,N,I,cnut,0
CHN,N,H,maiz,3718958.3545426507
CHN,N,I,maiz,5437634.091125285
MAC,N,H,maiz,0
MAC,N,I,maiz,0
HKG,N,H,maiz,0
HKG,N,I,maiz,0
IND,N,H,maiz,16202.7627072065
IND,N,I,maiz,19651.066038341385
USA,N,H,maiz,4228771.605341537
USA,N,I,maiz,1534850.6540512512
AUT,N,H,maiz,17588.302731036645
AUT,N,I,maiz,1612.1689465807256
BEL,N,H,maiz,2034.4378038853467
BEL,N,I,maiz,20274.671707687987
BGR,N,H,maiz,72.85897220682993
BGR,N,I,maiz,3916.370575389413
HRV,N,H,maiz,14480.785868831217
HRV,N,I,maiz,156.20916645595995
CYP,N,H,maiz,0
CYP,N,I,maiz,0
CZE,N,H,maiz,5002.7605977473195
CZE,N,I,maiz,4.517482582019975
DNK,N,H,maiz,121.25796437917084
DNK,N,I,maiz,0.22826747308203138
EST,N,H,maiz,0
EST,N,I,maiz,0
FIN,N,H,maiz,0
FIN,N,I,maiz,0
FRA,N,H,maiz,79000.2354846514
FRA,N,I,maiz,150262.929772356
DEU,N,H,maiz,23630.970488464558
DEU,N,I,maiz,8311.188654451156
GRC,N,H,maiz,0.07596170155760064
GRC,N,I,maiz,21781.139321515722
HUN,N,H,maiz,65819.58508915383
HUN,N,I,maiz,1354.7218658863071
IRL,N,H,maiz,0
IRL,N,I,maiz,0
ITA,N,H,maiz,1087.029566401438
ITA,N,I,maiz,134645.472728217
LVA,N,H,maiz,2.896041310540927
LVA,N,I,maiz,0
LTU,N,H,maiz,5.1935911092259035
LTU,N,I,maiz,0
LUX,N,H,maiz,20.610672053623563
LUX,N,I,maiz,0
MLT,N,H,maiz,0
MLT,N,I,maiz,0
NLD,N,H,maiz,126.74814401886597
NLD,N,I,maiz,934.6852280414552
POL,N,H,maiz,14294.38624191092
POL,N,I,maiz,456.95494253734347
PRT,N,H,maiz,1525.0015806953659
PRT,N,I,maiz,18053.521161879846
SVK,N,H,maiz,4918.0460656040395
SVK,N,I,maiz,736.6251101353193
SVN,N,H,maiz,5827.762408516216
SVN,N,I,maiz,78.07951964968444
ESP,N,H,maiz,0
ESP,N,I,maiz,74746.39872584188
SWE,N,H,maiz,0
SWE,N,I,maiz,0
ROU,N,H,maiz,33807.101582518015
ROU,N,I,maiz,6696.713668533407
GBR,N,H,maiz,0
GBR,N,I,maiz,0
GGY,N,H,maiz,0
GGY,N,I,maiz,0
FRO,N,H,maiz,0
FRO,N,I,maiz,0
GIB,N,H,maiz,0
GIB,N,I,maiz,0
ALA,N,H,maiz,0
ALA,N,I,maiz,0
SJM,N,H,maiz,0
SJM,N,I,maiz,0
BRA,N,H,maiz,1878104.8877354255
BRA,N,I,maiz,178861.31287737127
IDN,N,H,maiz,4195.251399922709
IDN,N,I,maiz,939.6791111553928
PAK,N,H,maiz,1.8259774316090114e-4
PAK,N,I,maiz,0.6030018817693565
CAN,N,H,maiz,168099.14772055752
CAN,N,I,maiz,54.009113240041685
RUS,N,H,maiz,91411.32341240067
RUS,N,I,maiz,5.948415349052462
VNM,N,H,maiz,24692.2075790387
VNM,N,I,maiz,18609.677912899442
MYS,N,H,maiz,1706.8014063618282
MYS,N,I,maiz,4.236652268540345
AUS,N,H,maiz,6267.594626217019
AUS,N,I,maiz,48473.44599358033
TUR,N,H,maiz,38981.83903117741
TUR,N,I,maiz,79261.66943796375
THA,N,H,maiz,35690.34404198602
THA,N,I,maiz,0.054849224558594284
BGD,N,H,maiz,1959.3816586033445
BGD,N,I,maiz,2740.053074532898
MEX,N,H,maiz,357293.55806969077
MEX,N,I,maiz,275193.0664340945
IRN,N,H,maiz,0
IRN,N,I,maiz,11097.71498809105
BLR,N,H,maiz,22627.00213501764
BLR,N,I,maiz,3.255613191948463
ARG,N,H,maiz,389907.3898543826
ARG,N,I,maiz,105452.54990408102
EGY,N,H,maiz,0
EGY,N,I,maiz,50608.65627770096
JPN,N,H,maiz,0
JPN,N,I,maiz,0
UKR,N,H,maiz,159694.55367655333
UKR,N,I,maiz,15062.051673176049
ZAF,N,H,maiz,259422.0357565244
ZAF,N,I,maiz,173145.61919509785
UZB,N,H,maiz,0
UZB,N,I,maiz,3739.891403563838
PHL,N,H,maiz,58648.070824208895
PHL,N,I,maiz,5826.02685400145
NZL,N,H,maiz,0
NZL,N,I,maiz,0
CHL,N,H,maiz,6324.991015062427
CHL,N,I,maiz,52307.91789181354
MAR,N,H,maiz,15404.985771632024
MAR,N,I,maiz,6926.021476577445
AFG,N,H,maiz,1.5148364260385432
AFG,N,I,maiz,8844.650793161924
ALB,N,H,maiz,114.9225548913707
ALB,N,I,maiz,2320.2613260029075
DZA,N,H,maiz,0
DZA,N,I,maiz,0.38225443920619934
ASM,N,H,maiz,0
ASM,N,I,maiz,0
AND,N,H,maiz,0
AND,N,I,maiz,0
AGO,N,H,maiz,0.009856932183605881
AGO,N,I,maiz,43.94061531120402
AIA,N,H,maiz,0
AIA,N,I,maiz,0
ATG,N,H,maiz,0
ATG,N,I,maiz,0
ARM,N,H,maiz,1.1377486734062547
ARM,N,I,maiz,73.51455684585095
ABW,N,H,maiz,0
ABW,N,I,maiz,0
AZE,N,H,maiz,0.0014979331189937351
AZE,N,I,maiz,209.0118481878536
BHS,N,H,maiz,0
BHS,N,I,maiz,0
BHR,N,H,maiz,0
BHR,N,I,maiz,0
BRB,N,H,maiz,0
BRB,N,I,maiz,0
BLZ,N,H,maiz,0
BLZ,N,I,maiz,0
BEN,N,H,maiz,0
BEN,N,I,maiz,0
BMU,N,H,maiz,0
BMU,N,I,maiz,0
BTN,N,H,maiz,0
BTN,N,I,maiz,0
BOL,N,H,maiz,10295.308512969688
BOL,N,I,maiz,21420.366986951223
BES,N,H,maiz,0
BES,N,I,maiz,0
BIH,N,H,maiz,11610.165106238872
BIH,N,I,maiz,1.0187441697088893
BWA,N,H,maiz,0
BWA,N,I,maiz,113.63580232849434
IOT,N,H,maiz,0
IOT,N,I,maiz,0
VGB,N,H,maiz,0
VGB,N,I,maiz,0
BRN,N,H,maiz,0.02687026410097012
BRN,N,I,maiz,0
BFA,N,H,maiz,3424.55374435894
BFA,N,I,maiz,205.70813419072442
BDI,N,H,maiz,0.3723633057158621
BDI,N,I,maiz,2.151813757454798
KHM,N,H,maiz,1827.3922256603414
KHM,N,I,maiz,0
CMR,N,H,maiz,5904.2449030535645
CMR,N,I,maiz,410.7347190499675
CPV,N,H,maiz,0
CPV,N,I,maiz,0
CYM,N,H,maiz,0
CYM,N,I,maiz,0
CAF,N,H,maiz,0
CAF,N,I,maiz,0
TCD,N,H,maiz,7.997868787654893
TCD,N,I,maiz,128.4025013074115
CXR,N,H,maiz,0
CXR,N,I,maiz,0
CCK,N,H,maiz,0
CCK,N,I,maiz,0
COL,N,H,maiz,20668.270275557657
COL,N,I,maiz,0
COM,N,H,maiz,0
