iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
MOZ,Mozambique,sheep,non-dairy,All systems,milk,0,NA,0.003735402826081934,0
MOZ,Mozambique,sheep,non-dairy,All systems,meat,0.003735402826081934,NA,0.003735402826081934,0.003735402826081934
MMR,Myanmar (Burma),buffalo,dairy,All systems,milk,0.21846178462229335,NA,0.25829658409717154,0.21846178462229335
MMR,Myanmar (Burma),buffalo,dairy,All systems,meat,0.021856959917653147,NA,0.25829658409717154,0.039834799474878196
MMR,Myanmar (Burma),buffalo,non-dairy,All systems,milk,0,NA,0.25829658409717154,0.21846178462229335
MMR,Myanmar (Burma),buffalo,non-dairy,All systems,meat,0.017977839557225053,NA,0.25829658409717154,0.039834799474878196
MMR,Myanmar (Burma),cows,dairy,All systems,milk,0.15649116586638756,NA,0.20017310987670814,0.15649116586638756
MMR,Myanmar (Burma),cows,dairy,All systems,meat,0.017494314585769305,NA,0.20017310987670814,0.04368194401032059
MMR,Myanmar (Burma),cows,non-dairy,All systems,milk,0,NA,0.20017310987670814,0.15649116586638756
MMR,Myanmar (Burma),cows,non-dairy,All systems,meat,0.026187629424551283,NA,0.20017310987670814,0.04368194401032059
MMR,Myanmar (Burma),goats,dairy,All systems,milk,0.0073287475120329066,NA,0.01849838371258885,0.0073287475120329066
MMR,Myanmar (Burma),goats,dairy,All systems,meat,0.005584817732996112,NA,0.01849838371258885,0.011169636200555942
MMR,Myanmar (Burma),goats,non-dairy,All systems,milk,0,NA,0.01849838371258885,0.0073287475120329066
MMR,Myanmar (Burma),goats,non-dairy,All systems,meat,0.0055848184675598295,NA,0.01849838371258885,0.011169636200555942
MMR,Myanmar (Burma),sheep,dairy,All systems,milk,0.010107385687663582,NA,0.017997745145356528,0.010107385687663582
MMR,Myanmar (Burma),sheep,dairy,All systems,meat,0.003945178708296688,NA,0.017997745145356528,0.007890359457692947
MMR,Myanmar (Burma),sheep,non-dairy,All systems,milk,0,NA,0.017997745145356528,0.010107385687663582
MMR,Myanmar (Burma),sheep,non-dairy,All systems,meat,0.003945180749396259,NA,0.017997745145356528,0.007890359457692947
NAM,Namibia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NAM,Namibia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NAM,Namibia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NAM,Namibia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NAM,Namibia,cows,dairy,All systems,milk,0.16519969535935763,NA,0.19921866584793482,0.16519969535935763
NAM,Namibia,cows,dairy,All systems,meat,0.022097428487508473,NA,0.19921866584793482,0.03401897048857719
NAM,Namibia,cows,non-dairy,All systems,milk,0,NA,0.19921866584793482,0.16519969535935763
NAM,Namibia,cows,non-dairy,All systems,meat,0.011921542001068718,NA,0.19921866584793482,0.03401897048857719
NAM,Namibia,goats,dairy,All systems,milk,0,NA,0.006930174294163472,0
NAM,Namibia,goats,dairy,All systems,meat,0,NA,0.006930174294163472,0.006930174294163472
NAM,Namibia,goats,non-dairy,All systems,milk,0,NA,0.006930174294163472,0
NAM,Namibia,goats,non-dairy,All systems,meat,0.006930174294163472,NA,0.006930174294163472,0.006930174294163472
NAM,Namibia,sheep,dairy,All systems,milk,0,NA,0.004836519825937099,0
NAM,Namibia,sheep,dairy,All systems,meat,0,NA,0.004836519825937099,0.004836519825937099
NAM,Namibia,sheep,non-dairy,All systems,milk,0,NA,0.004836519825937099,0
NAM,Namibia,sheep,non-dairy,All systems,meat,0.004836519825937099,NA,0.004836519825937099,0.004836519825937099
NRU,Nauru,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NRU,Nauru,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NRU,Nauru,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NRU,Nauru,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NRU,Nauru,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
NRU,Nauru,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
NRU,Nauru,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
NRU,Nauru,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
NRU,Nauru,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
NRU,Nauru,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
NRU,Nauru,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
NRU,Nauru,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
NRU,Nauru,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
NRU,Nauru,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
NRU,Nauru,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
NRU,Nauru,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
NPL,Nepal,buffalo,dairy,All systems,milk,0.3540187249716174,NA,0.39960510271912913,0.3540187249716174
NPL,Nepal,buffalo,dairy,All systems,meat,0.022524321628376524,NA,0.39960510271912913,0.045586377747511744
NPL,Nepal,buffalo,non-dairy,All systems,milk,0,NA,0.39960510271912913,0.3540187249716174
NPL,Nepal,buffalo,non-dairy,All systems,meat,0.023062056119135223,NA,0.39960510271912913,0.045586377747511744
NPL,Nepal,cows,dairy,All systems,milk,0.13983279571152274,NA,0.18896339733365375,0.13983279571152274
NPL,Nepal,cows,dairy,All systems,meat,0.02459905950776734,NA,0.18896339733365375,0.049130601622131016
NPL,Nepal,cows,non-dairy,All systems,milk,0,NA,0.18896339733365375,0.13983279571152274
NPL,Nepal,cows,non-dairy,All systems,meat,0.024531542114363675,NA,0.18896339733365375,0.049130601622131016
NPL,Nepal,goats,dairy,All systems,milk,0.016676796009542923,NA,0.025215475504399718,0.016676796009542923
NPL,Nepal,goats,dairy,All systems,meat,0.004269339346771382,NA,0.025215475504399718,0.008538679494856797
NPL,Nepal,goats,non-dairy,All systems,milk,0,NA,0.025215475504399718,0.016676796009542923
NPL,Nepal,goats,non-dairy,All systems,meat,0.0042693401480854145,NA,0.025215475504399718,0.008538679494856797
NPL,Nepal,sheep,dairy,All systems,milk,0.018354891560503576,NA,0.02793881882272657,0.018354891560503576
NPL,Nepal,sheep,dairy,All systems,meat,0.004791950628644195,NA,0.02793881882272657,0.009583927262222994
NPL,Nepal,sheep,non-dairy,All systems,milk,0,NA,0.02793881882272657,0.018354891560503576
NPL,Nepal,sheep,non-dairy,All systems,meat,0.004791976633578799,NA,0.02793881882272657,0.009583927262222994
NLD,Netherlands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NLD,Netherlands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NLD,Netherlands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NLD,Netherlands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NLD,Netherlands,cows,dairy,All systems,milk,2.7118501568466518,NA,2.806593289501298,2.7118501568466518
NLD,Netherlands,cows,dairy,All systems,meat,0.09474313265464628,NA,2.806593289501298,0.09474313265464628
NLD,Netherlands,cows,non-dairy,All systems,milk,0,NA,2.806593289501298,2.7118501568466518
NLD,Netherlands,cows,non-dairy,All systems,meat,0,NA,2.806593289501298,0.09474313265464628
NLD,Netherlands,goats,dairy,All systems,milk,0.27937307619352364,NA,0.2896220673305415,0.27937307619352364
NLD,Netherlands,goats,dairy,All systems,meat,0.010248991137017886,NA,0.2896220673305415,0.010248991137017886
NLD,Netherlands,goats,non-dairy,All systems,milk,0,NA,0.2896220673305415,0.27937307619352364
NLD,Netherlands,goats,non-dairy,All systems,meat,0,NA,0.2896220673305415,0.010248991137017886
NLD,Netherlands,sheep,dairy,All systems,milk,0,NA,0.012364849811319986,0
NLD,Netherlands,sheep,dairy,All systems,meat,0,NA,0.012364849811319986,0.012364849811319986
NLD,Netherlands,sheep,non-dairy,All systems,milk,0,NA,0.012364849811319986,0
NLD,Netherlands,sheep,non-dairy,All systems,meat,0.012364849811319986,NA,0.012364849811319986,0.012364849811319986
NCL,New Caledonia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NCL,New Caledonia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NCL,New Caledonia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NCL,New Caledonia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NCL,New Caledonia,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
NCL,New Caledonia,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
NCL,New Caledonia,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
NCL,New Caledonia,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
NCL,New Caledonia,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
NCL,New Caledonia,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
NCL,New Caledonia,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
NCL,New Caledonia,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
NCL,New Caledonia,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
NCL,New Caledonia,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
NCL,New Caledonia,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
NCL,New Caledonia,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
NZL,New Zealand,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NZL,New Zealand,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NZL,New Zealand,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NZL,New Zealand,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NZL,New Zealand,cows,dairy,All systems,milk,1.4748681273799467,NA,1.5471925713905312,1.4748681273799467
NZL,New Zealand,cows,dairy,All systems,meat,0.07232444401058463,NA,1.5471925713905312,0.07232444401058463
NZL,New Zealand,cows,non-dairy,All systems,milk,0,NA,1.5471925713905312,1.4748681273799467
NZL,New Zealand,cows,non-dairy,All systems,meat,0,NA,1.5471925713905312,0.07232444401058463
NZL,New Zealand,goats,dairy,All systems,milk,0,NA,0.013303618185783257,0
NZL,New Zealand,goats,dairy,All systems,meat,0,NA,0.013303618185783257,0.013303618185783257
NZL,New Zealand,goats,non-dairy,All systems,milk,0,NA,0.013303618185783257,0
NZL,New Zealand,goats,non-dairy,All systems,meat,0.013303618185783257,NA,0.013303618185783257,0.013303618185783257
NZL,New Zealand,sheep,dairy,All systems,milk,0,NA,0.014358046566803374,0
NZL,New Zealand,sheep,dairy,All systems,meat,0,NA,0.014358046566803374,0.014358046566803374
NZL,New Zealand,sheep,non-dairy,All systems,milk,0,NA,0.014358046566803374,0
NZL,New Zealand,sheep,non-dairy,All systems,meat,0.014358046566803374,NA,0.014358046566803374,0.014358046566803374
NIC,Nicaragua,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NIC,Nicaragua,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NIC,Nicaragua,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NIC,Nicaragua,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NIC,Nicaragua,cows,dairy,All systems,milk,0.2920262081702776,NA,0.37830063785764656,0.2920262081702776
NIC,Nicaragua,cows,dairy,All systems,meat,0.05642913118408605,NA,0.37830063785764656,0.086274429687369
NIC,Nicaragua,cows,non-dairy,All systems,milk,0,NA,0.37830063785764656,0.2920262081702776
NIC,Nicaragua,cows,non-dairy,All systems,meat,0.029845298503282942,NA,0.37830063785764656,0.086274429687369
NIC,Nicaragua,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
NIC,Nicaragua,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
NIC,Nicaragua,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
NIC,Nicaragua,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
NIC,Nicaragua,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
NIC,Nicaragua,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
NIC,Nicaragua,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
NIC,Nicaragua,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
NER,Niger,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NER,Niger,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NER,Niger,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NER,Niger,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NER,Niger,cows,dairy,All systems,milk,0.11342521048407668,NA,0.1341112875227061,0.11342521048407668
NER,Niger,cows,dairy,All systems,meat,0.010200379639438623,NA,0.1341112875227061,0.020686077038629423
NER,Niger,cows,non-dairy,All systems,milk,0,NA,0.1341112875227061,0.11342521048407668
NER,Niger,cows,non-dairy,All systems,meat,0.010485697399190799,NA,0.1341112875227061,0.020686077038629423
NER,Niger,goats,dairy,All systems,milk,0.02454910157331664,NA,0.03132948271770314,0.02454910157331664
NER,Niger,goats,dairy,All systems,meat,0.0033901905274279307,NA,0.03132948271770314,0.0067803811443864995
NER,Niger,goats,non-dairy,All systems,milk,0,NA,0.03132948271770314,0.02454910157331664
NER,Niger,goats,non-dairy,All systems,meat,0.0033901906169585693,NA,0.03132948271770314,0.0067803811443864995
NER,Niger,sheep,dairy,All systems,milk,0.01967934481571737,NA,0.026450799746606347,0.01967934481571737
NER,Niger,sheep,dairy,All systems,meat,0.0033857272999364843,NA,0.026450799746606347,0.006771454930888978
NER,Niger,sheep,non-dairy,All systems,milk,0,NA,0.026450799746606347,0.01967934481571737
NER,Niger,sheep,non-dairy,All systems,meat,0.0033857276309524936,NA,0.026450799746606347,0.006771454930888978
NGA,Nigeria,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NGA,Nigeria,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NGA,Nigeria,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NGA,Nigeria,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NGA,Nigeria,cows,dairy,All systems,milk,0.07169553199267513,NA,0.09320054566100137,0.07169553199267513
NGA,Nigeria,cows,dairy,All systems,meat,0.01279364672375463,NA,0.09320054566100137,0.02150501366832624
NGA,Nigeria,cows,non-dairy,All systems,milk,0,NA,0.09320054566100137,0.07169553199267513
NGA,Nigeria,cows,non-dairy,All systems,meat,0.008711366944571612,NA,0.09320054566100137,0.02150501366832624
NGA,Nigeria,goats,dairy,All systems,milk,0,NA,0.002915719887291195,0
NGA,Nigeria,goats,dairy,All systems,meat,0,NA,0.002915719887291195,0.002915719887291195
NGA,Nigeria,goats,non-dairy,All systems,milk,0,NA,0.002915719887291195,0
NGA,Nigeria,goats,non-dairy,All systems,meat,0.002915719887291195,NA,0.002915719887291195,0.002915719887291195
NGA,Nigeria,sheep,dairy,All systems,milk,0,NA,0.0033840870455163537,0
NGA,Nigeria,sheep,dairy,All systems,meat,0,NA,0.0033840870455163537,0.0033840870455163537
NGA,Nigeria,sheep,non-dairy,All systems,milk,0,NA,0.0033840870455163537,0
NGA,Nigeria,sheep,non-dairy,All systems,meat,0.0033840870455163537,NA,0.0033840870455163537,0.0033840870455163537
NIU,Niue,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NIU,Niue,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NIU,Niue,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NIU,Niue,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NIU,Niue,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
NIU,Niue,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
NIU,Niue,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
NIU,Niue,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
NIU,Niue,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
NIU,Niue,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
NIU,Niue,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
NIU,Niue,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
NIU,Niue,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
NIU,Niue,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
NIU,Niue,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
NIU,Niue,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
NFK,Norfolk Island,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NFK,Norfolk Island,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NFK,Norfolk Island,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NFK,Norfolk Island,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NFK,Norfolk Island,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
NFK,Norfolk Island,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
NFK,Norfolk Island,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
NFK,Norfolk Island,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
NFK,Norfolk Island,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
NFK,Norfolk Island,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
NFK,Norfolk Island,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
NFK,Norfolk Island,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
NFK,Norfolk Island,sheep,dairy,All systems,milk,0,NA,0.01590057710898543,0
NFK,Norfolk Island,sheep,dairy,All systems,meat,0,NA,0.01590057710898543,0.01590057710898543
NFK,Norfolk Island,sheep,non-dairy,All systems,milk,0,NA,0.01590057710898543,0
NFK,Norfolk Island,sheep,non-dairy,All systems,meat,0.01590057710898543,NA,0.01590057710898543,0.01590057710898543
PRK,North Korea,buffalo,dairy,All systems,milk,0,NA,0.01936820021969543,0
PRK,North Korea,buffalo,dairy,All systems,meat,0,NA,0.01936820021969543,0.01936820021969543
PRK,North Korea,buffalo,non-dairy,All systems,milk,0,NA,0.01936820021969543,0
PRK,North Korea,buffalo,non-dairy,All systems,meat,0.01936820021969543,NA,0.01936820021969543,0.01936820021969543
PRK,North Korea,cows,dairy,All systems,milk,0.7655278662457504,NA,0.8150483270884429,0.7655278662457504
PRK,North Korea,cows,dairy,All systems,meat,0.024607996420572053,NA,0.8150483270884429,0.04952046084269246
PRK,North Korea,cows,non-dairy,All systems,milk,0,NA,0.8150483270884429,0.7655278662457504
PRK,North Korea,cows,non-dairy,All systems,meat,0.024912464422120407,NA,0.8150483270884429,0.04952046084269246
PRK,North Korea,goats,dairy,All systems,milk,0,NA,0.009058493964984215,0
PRK,North Korea,goats,dairy,All systems,meat,0,NA,0.009058493964984215,0.009058493964984215
PRK,North Korea,goats,non-dairy,All systems,milk,0,NA,0.009058493964984215,0
PRK,North Korea,goats,non-dairy,All systems,meat,0.009058493964984215,NA,0.009058493964984215,0.009058493964984215
PRK,North Korea,sheep,dairy,All systems,milk,0,NA,0.0035155108896183975,0
PRK,North Korea,sheep,dairy,All systems,meat,0,NA,0.0035155108896183975,0.0035155108896183975
PRK,North Korea,sheep,non-dairy,All systems,milk,0,NA,0.0035155108896183975,0
PRK,North Korea,sheep,non-dairy,All systems,meat,0.0035155108896183975,NA,0.0035155108896183975,0.0035155108896183975
MNP,Northern Mariana Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
MNP,Northern Mariana Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
MNP,Northern Mariana Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
MNP,Northern Mariana Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
MNP,Northern Mariana Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
MNP,Northern Mariana Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
MNP,Northern Mariana Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
MNP,Northern Mariana Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
MNP,Northern Mariana Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
MNP,Northern Mariana Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
MNP,Northern Mariana Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
MNP,Northern Mariana Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
MNP,Northern Mariana Islands,sheep,dairy,All systems,milk,0,NA,0.015900736226555977,0
MNP,Northern Mariana Islands,sheep,dairy,All systems,meat,0,NA,0.015900736226555977,0.015900736226555977
MNP,Northern Mariana Islands,sheep,non-dairy,All systems,milk,0,NA,0.015900736226555977,0
MNP,Northern Mariana Islands,sheep,non-dairy,All systems,meat,0.015900736226555977,NA,0.015900736226555977,0.015900736226555977
NOR,Norway,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
NOR,Norway,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
NOR,Norway,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
NOR,Norway,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
NOR,Norway,cows,dairy,All systems,milk,2.2505690882577656,NA,2.435660806688482,2.2505690882577656
NOR,Norway,cows,dairy,All systems,meat,0.08835246837201866,NA,2.435660806688482,0.1850917184307165
NOR,Norway,cows,non-dairy,All systems,milk,0,NA,2.435660806688482,2.2505690882577656
NOR,Norway,cows,non-dairy,All systems,meat,0.09673925005869785,NA,2.435660806688482,0.1850917184307165
NOR,Norway,goats,dairy,All systems,milk,0.27225698296314704,NA,0.28317373042522914,0.27225698296314704
NOR,Norway,goats,dairy,All systems,meat,0.010916747462082113,NA,0.28317373042522914,0.010916747462082113
NOR,Norway,goats,non-dairy,All systems,milk,0,NA,0.28317373042522914,0.27225698296314704
NOR,Norway,goats,non-dairy,All systems,meat,0,NA,0.28317373042522914,0.010916747462082113
NOR,Norway,sheep,dairy,All systems,milk,0,NA,0.011963070733929784,0
NOR,Norway,sheep,dairy,All systems,meat,0,NA,0.011963070733929784,0.011963070733929784
NOR,Norway,sheep,non-dairy,All systems,milk,0,NA,0.011963070733929784,0
NOR,Norway,sheep,non-dairy,All systems,meat,0.011963070733929784,NA,0.011963070733929784,0.011963070733929784
OMN,Oman,buffalo,dairy,All systems,milk,0,NA,0.03756419294108157,0
OMN,Oman,buffalo,dairy,All systems,meat,0,NA,0.03756419294108157,0.03756419294108157
OMN,Oman,buffalo,non-dairy,All systems,milk,0,NA,0.03756419294108157,0
OMN,Oman,buffalo,non-dairy,All systems,meat,0.03756419294108157,NA,0.03756419294108157,0.03756419294108157
OMN,Oman,cows,dairy,All systems,milk,0.175738377277528,NA,0.19879497934922413,0.175738377277528
OMN,Oman,cows,dairy,All systems,meat,0.023056602071696124,NA,0.19879497934922413,0.023056602071696124
OMN,Oman,cows,non-dairy,All systems,milk,0,NA,0.19879497934922413,0.175738377277528
OMN,Oman,cows,non-dairy,All systems,meat,0,NA,0.19879497934922413,0.023056602071696124
OMN,Oman,goats,dairy,All systems,milk,0.03972066221496907,NA,0.049760465573055114,0.03972066221496907
OMN,Oman,goats,dairy,All systems,meat,0.010039803358086049,NA,0.049760465573055114,0.010039803358086049
OMN,Oman,goats,non-dairy,All systems,milk,0,NA,0.049760465573055114,0.03972066221496907
OMN,Oman,goats,non-dairy,All systems,meat,0,NA,0.049760465573055114,0.010039803358086049
OMN,Oman,sheep,dairy,All systems,milk,0.006250582292493694,NA,0.01211859808933733,0.006250582292493694
OMN,Oman,sheep,dairy,All systems,meat,0.005868015796843637,NA,0.01211859808933733,0.005868015796843637
OMN,Oman,sheep,non-dairy,All systems,milk,0,NA,0.01211859808933733,0.006250582292493694
OMN,Oman,sheep,non-dairy,All systems,meat,0,NA,0.01211859808933733,0.005868015796843637
PAK,Pakistan,buffalo,dairy,All systems,milk,0.19145683352040518,NA,0.22689881402399245,0.19145683352040518
PAK,Pakistan,buffalo,dairy,All systems,meat,0.006437998312186964,NA,0.22689881402399245,0.03544198050358728
PAK,Pakistan,buffalo,non-dairy,All systems,milk,0,NA,0.22689881402399245,0.19145683352040518
PAK,Pakistan,buffalo,non-dairy,All systems,meat,0.029003982191400313,NA,0.22689881402399245,0.03544198050358728
PAK,Pakistan,cows,dairy,All systems,milk,0.4016361371175151,NA,0.45687719154437806,0.4016361371175151
PAK,Pakistan,cows,dairy,All systems,meat,0.027331421921007924,NA,0.45687719154437806,0.055241054426862946
PAK,Pakistan,cows,non-dairy,All systems,milk,0,NA,0.45687719154437806,0.4016361371175151
PAK,Pakistan,cows,non-dairy,All systems,meat,0.027909632505855018,NA,0.45687719154437806,0.055241054426862946
PAK,Pakistan,goats,dairy,All systems,milk,0.051621652280298296,NA,0.06128802451272264,0.051621652280298296
